01/04/2017,60,Red,945,965,955,
02/04/2017,50,Red,950,970,960,
03/04/2017,55,Red,955,975,965,
04/04/2017,55,Red,930,950,940,
05/04/2017,55,Red,930,950,940,
06/04/2017,50,Red,960,985,970,
07/04/2017,55,Red,950,990,975,
08/04/2017,80,Red,900,965,940,
09/04/2017,65,Red,900,980,935,
10/04/2017,100,Red,900,960,925,
11/04/2017,85,Red,900,935,920,
12/04/2017,70,Red,900,930,915,
13/04/2017,80,Red,900,1000,940,
14/04/2017,70,Red,900,940,920,
15/04/2017,60,Red,900,930,915,
16/04/2017,61,Red,900,940,925,
17/04/2017,65,Red,900,925,910,
18/04/2017,70,Red,900,935,920,
19/04/2017,80,Red,900,950,920,
20/04/2017,65,Red,910,930,920,
21/04/2017,6,Red,880,950,900,
22/04/2017,65,Red,880,920,900,
23/04/2017,50,Red,900,925,915,
24/04/2017,68,Red,900,935,910,
25/04/2017,70,Red,880,950,915,
26/04/2017,65,Red,900,925,910,
27/04/2017,75,Red,900,925,915,
29/04/2017,55,Red,900,930,915,
