Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal),
Agra,02/09/2008,70,Other,800,900,875,
,03/09/2008,90,Other,850,900,875,
,04/09/2008,120,Other,800,900,850,
,20/09/2008,170,Other,800,900,855,
,22/09/2008,180,Other,800,900,850,
,23/09/2008,200,Other,800,900,850,
,24/09/2008,220,Other,800,900,850,
,25/09/2008,200,Other,800,900,870,
,26/09/2008,180,Other,800,900,870,
,27/09/2008,180,Other,850,925,870,
Aligarh,01/09/2008,38,Red,790,860,825,
,02/09/2008,35,Red,810,880,840,
,03/09/2008,29,Red,820,900,850,
,04/09/2008,25,Other,830,900,NR,
,,,Red,830,900,860,
,05/09/2008,23,Red,840,910,870,
,06/09/2008,26,Red,830,900,860,
,08/09/2008,24,Red,800,880,820,
,09/09/2008,26,Red,780,860,800,
,10/09/2008,28,Red,770,850,790,
,11/09/2008,30,Red,750,830,780,
,12/09/2008,34,Red,730,810,760,
,13/09/2008,36,Red,730,800,750,
,15/09/2008,42,Red,720,800,740,
,16/09/2008,40,Red,725,810,760,
,17/09/2008,37,Red,730,810,765,
,18/09/2008,33,Red,730,810,755,
,19/09/2008,30,Red,740,820,760,
,20/09/2008,25,Red,740,820,765,
,22/09/2008,23,Red,740,820,770,
,23/09/2008,21,Red,750,830,790,
,24/09/2008,760,Red,760,840,800,
,25/09/2008,16,Red,770,850,810,
,26/09/2008,20,Red,770,850,810,
,27/09/2008,18,Red,780,860,820,
,29/09/2008,16,Red,790,870,830,
Allahabad,01/09/2008,70,Other,NR,NR,800,
,02/09/2008,67.5,Other,NR,NR,725,
,03/09/2008,55,Other,NR,NR,725,
,04/09/2008,45,Other,NR,NR,750,
,05/09/2008,60,Other,NR,NR,775,
,06/09/2008,61,Other,NR,NR,775,
,10/09/2008,57.5,Other,NR,NR,800,
,11/09/2008,50,Other,NR,NR,800,
,12/09/2008,47.5,Other,NR,NR,800,
,15/09/2008,40,Other,NR,NR,800,
,16/09/2008,42.5,Other,NR,NR,800,
,18/09/2008,50,Other,NR,NR,800,
,23/09/2008,50,Other,NR,NR,825,
,24/09/2008,47.5,Other,NR,NR,875,
,25/09/2008,70,Other,NR,NR,800,
,27/09/2008,90,Other,NR,NR,800,
,29/09/2008,70,Other,NR,NR,825,
Amroha,02/09/2008,3,Red,670,720,690,
,03/09/2008,2,Red,680,730,710,
,04/09/2008,3,Red,690,750,725,
,05/09/2008,4,Red,700,760,730,
,06/09/2008,3,Red,710,765,735,
,07/09/2008,2,Other,710,765,735,
,08/09/2008,4,Other,700,760,730,
,09/09/2008,3,Other,715,765,740,
,10/09/2008,2,Other,725,770,750,
,11/09/2008,3,Other,730,780,760,
,12/09/2008,4,Other,725,770,750,
,13/09/2008,2,Other,730,780,755,
,14/09/2008,4,Other,725,775,750,
,15/09/2008,3,Other,730,780,755,
,16/09/2008,4,Other,725,775,750,
,17/09/2008,2,Other,725,775,750,
,18/09/2008,3,Other,720,770,745,
,19/09/2008,4,Other,715,765,740,
,20/09/2008,3,Other,720,770,745,
,21/09/2008,2,Other,715,765,740,
,22/09/2008,3,Other,725,780,750,
,23/09/2008,4,Other,730,785,760,
,24/09/2008,2,Other,740,790,765,
,25/09/2008,3,Other,730,785,760,
,26/09/2008,2,Other,740,790,765,
,27/09/2008,3,Other,745,790,765,
Auraiya,03/09/2008,6,Red,NR,NR,770,
,04/09/2008,8,Red,NR,NR,750,
,05/09/2008,6,Red,NR,NR,730,
,06/09/2008,7,Red,NR,NR,700,
,08/09/2008,11,Red,NR,NR,675,
