Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal),
Achalda,01/08/2015,5,Red,NR,NR,2700,
,03/08/2015,4,Red,NR,NR,2750,
,04/08/2015,8,Red,NR,NR,2730,
,05/08/2015,6,Red,NR,NR,2750,
,06/08/2015,13.5,Red,NR,NR,2725,
,07/08/2015,11,Red,NR,NR,2850,
,08/08/2015,9,Red,NR,NR,2900,
,10/08/2015,14,Red,NR,NR,2870,
,11/08/2015,16,Red,NR,NR,2850,
,12/08/2015,13,Red,NR,NR,2950,
,13/08/2015,17,Red,NR,NR,2925,
,17/08/2015,17.5,Red,NR,NR,2920,
,18/08/2015,15,Red,NR,NR,2960,
,19/08/2015,14,Red,NR,NR,3400,
,20/08/2015,16,Red,NR,NR,3350,
,21/08/2015,11.5,Red,NR,NR,3380,
,22/08/2015,8,Red,NR,NR,3400,
,24/08/2015,7,Red,NR,NR,3700,
,25/08/2015,6.5,Red,NR,NR,3950,
,26/08/2015,5,Red,NR,NR,4400,
,27/08/2015,7,Red,NR,NR,4400,
,28/08/2015,6,Red,NR,NR,4500,
,29/08/2015,8,Red,NR,NR,4400,
,31/08/2015,11,Red,NR,NR,4200,
Achnera,31/08/2015,12,Red,4400,4800,4600,
Agra,03/08/2015,168,Red,NR,NR,2520,
,04/08/2015,263,Red,2430,2600,2535,
,05/08/2015,250,Red,NR,NR,2580,
,06/08/2015,245,Red,NR,NR,2600,
,07/08/2015,230,Red,NR,NR,2650,
,08/08/2015,210,Red,NR,NR,2660,
,10/08/2015,190,Red,NR,NR,2700,
,11/08/2015,185,Red,NR,NR,2770,
,12/08/2015,181,Red,NR,NR,2800,
,13/08/2015,196,Red,NR,NR,2770,
,14/08/2015,185,Red,NR,NR,2820,
,18/08/2015,180,Red,NR,NR,3290,
,19/08/2015,170,Red,NR,NR,3450,
,20/08/2015,165,Red,NR,NR,3480,
,21/08/2015,1920,Red,NR,NR,3550,
,22/08/2015,145,Red,3600,3700,3640,
,25/08/2015,135,Red,3800,4500,3960,
,28/08/2015,119,Red,NR,NR,4500,
,31/08/2015,116,Red,NR,NR,4560,
Ahirora,24/08/2015,2,Other,NR,NR,3900,
Ajuha,03/08/2015,34.5,Local,NR,NR,2250,
,06/08/2015,32.5,Local,NR,NR,2650,
