Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal),
Achalda,01/08/2012,11,Red,650,675,660,
,02/08/2012,11.5,Red,640,670,650,
,03/08/2012,12,Red,650,670,660,
,04/08/2012,13,Red,640,660,650,
,06/08/2012,12,Red,640,675,660,
,07/08/2012,12.5,Red,650,690,670,
,08/08/2012,12,Red,660,690,675,
,09/08/2012,12.5,Red,650,690,675,
,10/08/2012,12,Red,660,690,670,
,11/08/2012,12,Red,650,700,675,
,13/08/2012,12.5,Red,650,680,670,
,14/08/2012,12,Red,670,700,690,
,16/08/2012,13,Red,660,690,680,
,17/08/2012,13,Red,660,680,670,
,18/08/2012,12.5,Red,660,690,680,
,20/08/2012,12,Red,660,700,675,
,21/08/2012,13,Red,650,680,670,
,22/08/2012,12,Red,680,700,690,
,23/08/2012,11,Red,760,800,780,
,24/08/2012,10,Red,760,810,780,
,25/08/2012,9,Red,780,825,800,
,27/08/2012,12,Red,780,820,810,
,28/08/2012,13,Red,780,820,800,
,29/08/2012,12.5,Red,780,825,810,
,30/08/2012,13,Red,760,800,780,
,31/08/2012,12,Red,770,810,790,
Agra,02/08/2012,375,Red,NR,NR,750,
,03/08/2012,385,Red,NR,NR,740,
,04/08/2012,360,Red,NR,NR,745,
,05/08/2012,355,Red,NR,NR,750,
,06/08/2012,345,Red,NR,NR,760,
,07/08/2012,338,Red,NR,NR,780,
,08/08/2012,365,Red,NR,NR,770,
,09/08/2012,340,Red,NR,NR,775,
,10/08/2012,355,Red,NR,NR,770,
,11/08/2012,370,Red,NR,NR,750,
,12/08/2012,3550,Other,700,850,775,
,13/08/2012,3650,Other,700,850,760,
,14/08/2012,340,Red,NR,NR,770,
,16/08/2012,380,Other,700,800,760,
,,,Red,NR,NR,760,
,17/08/2012,390,Red,NR,NR,740,
,18/08/2012,375,Other,700,800,765,
,20/08/2012,430,Red,NR,NR,750,
,21/08/2012,420,Red,NR,NR,780,
,22/08/2012,390,Red,NR,NR,790,
,23/08/2012,445,Red,NR,NR,785,
,24/08/2012,400,Red,NR,NR,795,
,25/08/2012,405,Red,750,810,790,
,27/08/2012,410,Red,750,800,780,
,28/08/2012,380,Red,750,800,785,
,29/08/2012,345,Red,770,810,795,
,30/08/2012,355,Red,760,820,795,
,31/08/2012,364,Red,775,810,790,
Ahirora,25/08/2012,15,Red,NR,NR,780,
Ajuha,02/08/2012,17,Red,NR,NR,800,
