Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal),
Achalda,01/06/2013,27,Red,935,985,975,
,03/06/2013,30,Red,925,975,950,
,04/06/2013,32, ,NR,NR,NR,
,05/06/2013,34,Red,900,950,920,
,06/06/2013,21,Red,910,945,930,
,07/06/2013,25,Red,880,930,910,
,08/06/2013,27.5,Red,880,920,900,
,10/06/2013,20,Red,900,950,920,
,11/06/2013,16,Red,915,960,935,
,12/06/2013,12,Red,940,970,950,
,13/06/2013,11,Red,960,1000,980,
,14/06/2013,8,Red,980,1020,1000,
,15/06/2013,7,Red,1000,1045,1025,
,17/06/2013,5.5,Red,1020,1060,1040,
,18/06/2013,12,Red,1000,1040,1020,
,19/06/2013,8,Red,1025,1070,1045,
,20/06/2013,13.5,Red,1010,1050,1030,
,21/06/2013,10.5,Red,1050,1080,1060,
,22/06/2013,15,Red,1020,1060,1040,
,24/06/2013,12.5,Red,1050,1100,1075,
,25/06/2013,11,Red,1080,1120,1100,
,26/06/2013,10,Red,1100,1150,1125,
,27/06/2013,8.5,Red,1125,1175,1150,
,28/06/2013,5.5,Red,1160,1200,1180,
,29/06/2013,13,Red,1140,1185,1160,
Agra,04/06/2013,355,Red,NR,NR,1050,
,05/06/2013,330,Red,NR,NR,1030,
,06/06/2013,336,Red,NR,NR,1010,
,07/06/2013,328,Red,NR,NR,1020,
,10/06/2013,320,Red,NR,NR,1025,
,11/06/2013,350,Red,NR,NR,1020,
,12/06/2013,320,Red,NR,NR,1030,
,13/06/2013,345,Red,NR,NR,1025,
,14/06/2013,370,Red,NR,NR,1015,
,15/06/2013,355,Red,NR,NR,1020,
,17/06/2013,335,Red,NR,NR,1025,
,18/06/2013,300,Red,NR,NR,1035,
,19/06/2013,340,Red,NR,NR,1000,
,20/06/2013,30,Red,NR,NR,1020,
,21/06/2013,295,Red,NR,NR,1040,
,22/06/2013,280,Red,NR,NR,1050,
,24/06/2013,260,Red,NR,NR,1100,
,25/06/2013,230,Red,NR,NR,1150,
,26/06/2013,220,Red,NR,NR,1160,
,27/06/2013,245,Red,NR,NR,1155,
,29/06/2013,235,Red,NR,NR,1150,
Ajuha,03/06/2013,61,Red,NR,NR,1000,
,06/06/2013,54.5,Red,NR,NR,1035,
,10/06/2013,66.5,Red,NR,NR,1050,
,13/06/2013,74.5,Red,NR,NR,975,
,17/06/2013,52,Red,NR,NR,950,
,20/06/2013,57,Red,NR,NR,965,
,24/06/2013,69,Red,NR,NR,975,
,27/06/2013,54,Red,NR,NR,975,
Akbarpur,02/06/2013,1.4,Other,1000,1020,1015,
,03/06/2013,12,Other,1000,1050,1015,
,06/06/2013,2.8,Other,900,950,920,
,07/06/2013,1.4,Other,1010,1050,1025,
,08/06/2013,1.1,Other,1010,1050,1030,
,10/06/2013,1.2,Other,1010,1040,1030,
,12/06/2013,1.2,Other,1020,1040,1030,
,13/06/2013,1.4,Other,1010,1050,1030,
,17/06/2013,2.5,Other,1040,1060,1050,
,18/06/2013,12,Other,1040,1080,1075,
,19/06/2013,12,Other,1170,1200,1180,
,20/06/2013,12,Other,1200,1220,1210,
,21/06/2013,32,Other,1210,1260,1240,
,22/06/2013,27,Other,1240,1260,1250,
,23/06/2013,24,Other,1320,1400,1350,
,24/06/2013,24,Other,1350,1400,1375,
,25/06/2013,22,Other,1350,1400,1375,
,26/06/2013,23,Other,1360,1400,1375,
Aligarh,01/06/2013,70,Red,1000,1050,1020,
,03/06/2013,70,Red,990,1050,1010,
,04/06/2013,80,Red,1000,1040,1020,
,05/06/2013,70,Red,990,1050,1010,
,06/06/2013,70,Red,990,1050,1010,
,07/06/2013,40,Red,980,1030,1010,
,08/06/2013,70,Red,1000,1040,1020,
,10/06/2013,75,Red,1000,1050,1025,
,11/06/2013,70,Red,1000,1025,1015,
,12/06/2013,70,Red,1000,1030,1020,
,13/06/2013,70,Red,1000,1050,1025,
,14/06/2013,70,Red,1000,1050,1030,
,15/06/2013,70,Red,1000,1060,1040,
,17/06/2013,70,Red,1000,1050,1035,
,18/06/2013,75,Red,1010,1050,1030,
,19/06/2013,70,Red,1000,1040,1025,
,20/06/2013,70,Red,1000,1050,1030,
