Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal),
Achalda,01/05/2013,12,Red,1110,1160,1140,
,02/05/2013,16,Red,1115,1135,1125,
,03/05/2013,10,Red,1080,1125,1100,
,04/05/2013,15,Red,1050,1100,1075,
,06/05/2013,11,Red,1075,1120,1100,
,07/05/2013,15,Red,1050,1100,1080,
,08/05/2013,16,Red,1030,1075,1050,
,09/05/2013,17,Red,1000,1050,1030,
,10/05/2013,11.5,Red,1040,1080,1060,
,11/05/2013,15,Red,1010,1060,1040,
,13/05/2013,17.5,Red,1000,1050,1020,
,14/05/2013,14,Red,1000,1060,1035,
,15/05/2013,11,Red,1045,1085,1065,
,16/05/2013,15,Red,1020,1060,1040,
,17/05/2013,12,Red,1040,1080,1060,
,18/05/2013,13.5,Red,1025,1075,1050,
,20/05/2013,15,Red,975,1025,1000,
,21/05/2013,1.5,Red,950,1000,975,
,22/05/2013,21,Red,970,1010,990,
,23/05/2013,18,Red,980,1030,1010,
,24/05/2013,25,Red,960,1000,975,
,25/05/2013,30,Red,925,975,950,
,27/05/2013,18,Red,950,1000,975,
,28/05/2013,11,Red,990,1040,1015,
,29/05/2013,8,Red,1010,1055,1035,
,30/05/2013,22,Red,980,1020,1000,
,31/05/2013,25,Red,960,990,975,
Agra,02/05/2013,370,Red,1100,1150,1120,
,03/05/2013,378,Red,1080,1120,1100,
,04/05/2013,365,Red,1100,1150,1110,
,05/05/2013,374,Red,1080,1120,1100,
,06/05/2013,361,Red,1100,1150,1120,
,07/05/2013,385,Red,1090,1120,1105,
,09/05/2013,390,Red,NR,NR,1100,
,10/05/2013,370,Red,NR,NR,1115,
,13/05/2013,340,Red,NR,NR,1140,
,14/05/2013,347,Red,NR,NR,1120,
,15/05/2013,335,Red,NR,NR,1125,
,16/05/2013,3500,Red,NR,NR,1050,
,17/05/2013,370,Red,NR,NR,1040,
,18/05/2013,36,Red,NR,NR,1060,
,20/05/2013,370,Red,NR,NR,1000,
,21/05/2013,377,Red,NR,NR,980,
,22/05/2013,369,Red,NR,NR,990,
,23/05/2013,400,Red,NR,NR,975,
,28/05/2013,370,Red,NR,NR,965,
,29/05/2013,350,Red,NR,NR,970,
,30/05/2013,340,Red,NR,NR,975,
Ajuha,02/05/2013,53,Other,NR,NR,1080,
,06/05/2013,47,Red,NR,NR,1075,
,09/05/2013,56,Other,NR,NR,1050,
,13/05/2013,49.5,Other,NR,NR,1080,
,16/05/2013,42,Other,NR,NR,1090,
,20/05/2013,46.5,Other,NR,NR,1090,
,23/05/2013,45.5,Other,NR,NR,1090,
,27/05/2013,53,Other,NR,NR,1020,
,30/05/2013,63.5,Red,NR,NR,1000,
Akbarpur,01/05/2013,1.4,Other,1040,1060,1050,
,02/05/2013,1.2,Other,1320,1350,1340,
,04/05/2013,1.8,Other,1050,1100,1070,
,06/05/2013,0.9,Other,650,700,670,
,07/05/2013,0.4,Other,1050,1100,1080,
,08/05/2013,2.4,Other,1070,1100,1080,
,10/05/2013,1.1,Other,740,780,750,
,11/05/2013,2.2,Other,1030,1060,1050,
,12/05/2013,0.1,Other,1040,1060,1050,
,13/05/2013,1.2,Other,1010,1035,1025,
,14/05/2013,1.5,Other,1015,1050,1025,
,15/05/2013,1.8,Other,1010,1035,1025,
,16/05/2013,1.2,Other,1000,1050,1025,
,17/05/2013,1.2,Other,1000,1050,1025,
,19/05/2013,1.2,Other,1020,1050,1030,
,21/05/2013,1.8,Other,1010,1050,1030,
,22/05/2013,2.1,Other,1010,1050,1030,
,23/05/2013,1.2,Other,1002,1050,1030,
,24/05/2013,1.4,Other,1015,1050,1035,
,26/05/2013,1.8,Other,1010,1050,1025,
,27/05/2013,1.6,Other,1010,1050,1025,
,29/05/2013,1.6, ,NR,NR,NR,
,30/05/2013,1.2,Other,1020,1040,1030,
Aligarh,01/05/2013,75,Red,1100,1140,1120,
,02/05/2013,80,Red,1080,1120,1100,
,03/05/2013,85,Red,1080,1120,1100,
,04/05/2013,90,Red,1020,1080,1050,
,06/05/2013,95,Red,980,1020,1000,
,07/05/2013,90,Red,985,1025,1000,
,08/05/2013,90,Red,985,1025,1000,
,09/05/2013,85,Red,970,1010,980,
,10/05/2013,80,Red,980,1020,1000,
,11/05/2013,70,Red,1000,1040,1020,
,13/05/2013,65,Red,1000,1050,1025,
,14/05/2013,34,Red,1000,1050,1030,
,15/05/2013,60,Red,1020,1060,1040,
,16/05/2013,70,Red,970,1030,1000,
,17/05/2013,70,Red,1000,1030,1010,
,18/05/2013,75,Red,980,1040,1000,
,20/05/2013,70,Red,1000,1030,1010,
,21/05/2013,75,Red,980,1020,1000,
,22/05/2013,70,Red,980,1030,1010,
,23/05/2013,70,Red,1000,1040,1020,
,24/05/2013,80,Red,1000,1050,1025,
,25/05/2013,70,Red,1000,1050,1020,
,27/05/2013,65,Red,1000,1030,1015,
,28/05/2013,60,Red,1000,1040,1020,
,29/05/2013,55,Red,980,1030,1010,
Allahabad,01/05/2013,140,Other,NR,NR,1160,
,02/05/2013,170,Other,NR,NR,1160,
,03/05/2013,140,Other,NR,NR,1160,
,04/05/2013,95,Other,NR,NR,1150,
,06/05/2013,145,Other,NR,NR,1150,
,07/05/2013,90,Other,NR,NR,1150,
,08/05/2013,95,Other,NR,NR,1150,
,09/05/2013,88, ,NR,NR,NR,
,10/05/2013,90, ,NR,NR,NR,
,13/05/2013,77.5,Other,NR,NR,1125,
,14/05/2013,90,Other,NR,NR,1125,
,20/05/2013,72.5,Other,NR,NR,1100,
,23/05/2013,75,Other,NR,NR,1100,
,27/05/2013,80,Other,NR,NR,1100,
,28/05/2013,95,Other,NR,NR,1050,
,29/05/2013,75,Other,NR,NR,1050,
,30/05/2013,80,Other,NR,NR,1050,
,31/05/2013,130,Other,NR,NR,1000,
Amroha,02/05/2013,3,Other,NR,NR,950,
,03/05/2013,2,Other,NR,NR,940,
,04/05/2013,4,Other,NR,NR,960,
,05/05/2013,2,Other,NR,NR,980,
,06/05/2013,3,Other,NR,NR,980,
,07/05/2013,2,Other,NR,NR,990,
,08/05/2013,2,Other,NR,NR,1000,
,09/05/2013,3,Other,NR,NR,1000,
,10/05/2013,2,Other,NR,NR,1010,
,11/05/2013,2,Other,NR,NR,1010,
,12/05/2013,2,Other,NR,NR,1010,
,13/05/2013,3,Other,NR,NR,1010,
,14/05/2013,2,Other,NR,NR,1015,
,15/05/2013,3,Other,NR,NR,1020,
,16/05/2013,2,Other,NR,NR,1020,
,17/05/2013,2,Other,NR,NR,1015,
,18/05/2013,2,Other,NR,NR,1015,
,19/05/2013,2,Other,NR,NR,1015,
,20/05/2013,3,Other,NR,NR,1020,
,21/05/2013,2,Other,NR,NR,1020,
,22/05/2013,2,Other,NR,NR,1015,
,23/05/2013,3,Other,NR,NR,1015,
,24/05/2013,1,Other,NR,NR,1010,
,25/05/2013,1,Other,NR,NR,1010,
,26/05/2013,2,Other,NR,NR,1010,
,27/05/2013,2,Other,NR,NR,1010,
,28/05/2013,1,Other,NR,NR,1015,
,29/05/2013,2,Other,NR,NR,1020,
,30/05/2013,1,Other,NR,NR,1020,
,31/05/2013,2,Other,NR,NR,1025,
Anwala,30/05/2013,286.5,Red,NR,NR,800,
Atarra,01/05/2013,8,Red,NR,NR,960,
,02/05/2013,7.5,Red,NR,NR,970,
,04/05/2013,10.5,Red,NR,NR,950,
,05/05/2013,9,Red,NR,NR,950,
,06/05/2013,10,Red,NR,NR,940,
,07/05/2013,9,Red,NR,NR,940,
,08/05/2013,8,Red,NR,NR,930,
,09/05/2013,11,Red,NR,NR,940,
,11/05/2013,8,Red,NR,NR,960,
,12/05/2013,9,Red,NR,NR,975,
,13/05/2013,8,Red,NR,NR,975,
,14/05/2013,7,Red,NR,NR,1025,
,15/05/2013,8,Red,NR,NR,1025,
,16/05/2013,9,Red,NR,NR,940,
,18/05/2013,8,Red,NR,NR,940,
,19/05/2013,9,Red,NR,NR,930,
,20/05/2013,7.5,Red,NR,NR,910,
,21/05/2013,6,Red,NR,NR,900,
,22/05/2013,7.5,Red,NR,NR,900,
,23/05/2013,6,Red,NR,NR,900,
,25/05/2013,7,Red,NR,NR,900,
,26/05/2013,8,Red,NR,NR,900,
,27/05/2013,9,Red,NR,NR,875,
,28/05/2013,7.5,Red,NR,NR,880,
,29/05/2013,6,Red,NR,NR,890,
,30/05/2013,8,Red,NR,NR,900,
Auraiya,01/05/2013,8, ,NR,NR,NR,
,02/05/2013,6, ,NR,NR,NR,
,03/05/2013,7, ,NR,NR,NR,
,04/05/2013,7, ,NR,NR,NR,
,06/05/2013,7, ,NR,NR,NR,
,07/05/2013,5, ,NR,NR,NR,
,08/05/2013,7.5, ,NR,NR,NR,
,09/05/2013,8, ,NR,NR,NR,
,10/05/2013,11, ,NR,NR,NR,
,11/05/2013,8, ,NR,NR,NR,
,13/05/2013,9, ,NR,NR,NR,
,14/05/2013,7, ,NR,NR,NR,
,15/05/2013,7.5, ,NR,NR,NR,
,16/05/2013,9, ,NR,NR,NR,
,17/05/2013,11, ,NR,NR,NR,
,18/05/2013,8, ,NR,NR,NR,
,20/05/2013,7, ,NR,NR,NR,
,21/05/2013,9, ,NR,NR,NR,
,22/05/2013,8, ,NR,NR,NR,
,23/05/2013,6.5, ,NR,NR,NR,
,24/05/2013,7, ,NR,NR,NR,
,25/05/2013,6, ,NR,NR,NR,
,27/05/2013,7, ,NR,NR,NR,
,28/05/2013,7.5, ,NR,NR,NR,
,29/05/2013,8, ,NR,NR,NR,
,30/05/2013,6, ,NR,NR,NR,
,31/05/2013,7, ,NR,NR,NR,
Azamgarh,06/05/2013,100,Other,990,1010,1000,
,07/05/2013,80,Other,1015,1035,1025,
,08/05/2013,100,Other,990,1010,1000,
,09/05/2013,80,Other,1040,1060,1050,
,10/05/2013,110,Other,1065,1085,1075,
,11/05/2013,110,Other,1065,1085,1075,
