Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal),
Agra,02/02/2008,350,Other,400,500,400,
,04/02/2008,400,Other,375,450,400,
,05/02/2008,380,Other,375,450,400,
,06/02/2008,350,Other,380,450,400,
,07/02/2008,400,Other,375,450,400,
,08/02/2008,400,Other,300,400,300,
,09/02/2008,440,Other,300,400,300,
,11/02/2008,450,Other,300,400,300,
,12/02/2008,350,Other,300,400,325,
,13/02/2008,400,Other,300,400,325,
,14/02/2008,450,Other,300,350,325,
,15/02/2008,420,Other,300,350,325,
,16/02/2008,420,Other,300,400,350,
,18/02/2008,380,Other,300,400,350,
,19/02/2008,380,Other,300,400,350,
,20/02/2008,550,Other,300,400,350,
,21/02/2008,500,Other,300,400,350,
,22/02/2008,600,Other,300,400,350,
,23/02/2008,450,Other,300,400,350,
,25/02/2008,350,Other,300,400,350,
,26/02/2008,380,Other,300,400,350,
Ajuha,04/02/2008,25,Other,NR,NR,350,
,07/02/2008,20,Other,NR,NR,350,
,11/02/2008,20,Other,NR,NR,350,
,14/02/2008,25,Other,NR,NR,350,
,18/02/2008,20,Other,NR,NR,350,
,21/02/2008,30,Other,NR,NR,350,
,23/02/2008,35, ,NR,NR,NR,
,25/02/2008,25,Other,NR,NR,350,
,28/02/2008,17.5,Other,NR,NR,350,
Aligarh,01/02/2008,38,Red,400,450,415,
,02/02/2008,37, ,NR,NR,NR,
,04/02/2008,33,Red,440,520,470,
,05/02/2008,35,Red,440,520,470,
,06/02/2008,37,Red,440,510,460,
,07/02/2008,23,Red,400,460,440,
,08/02/2008,31,Red,425,490,465,
,11/02/2008,24, ,NR,NR,NR,
,12/02/2008,26,Red,435,500,475,
,13/02/2008,28,Red,430,480,460,
,14/02/2008,32, ,NR,NR,NR,
,15/02/2008,30,Red,430,500,460,
,16/02/2008,28,Red,440,500,465,
,18/02/2008,20,Red,450,510,475,
,19/02/2008,17,Red,460,520,480,
,20/02/2008,26,Red,450,500,465,
,21/02/2008,23,Red,460,520,490,
,22/02/2008,21,Red,480,540,500,
,23/02/2008,24,Red,470,550,480,
,25/02/2008,22,Red,480,550,490,
,26/02/2008,27,Red,460,540,480,
,27/02/2008,29,Red,440,510,460,
,28/02/2008,27,Red,440,515,465,
Allahabad,02/02/2008,80,Other,NR,NR,450,
,04/02/2008,120,Other,NR,NR,425,
,05/02/2008,170,Other,NR,NR,400,
,06/02/2008,130,Other,NR,NR,400,
,07/02/2008,100,Other,NR,NR,400,
,08/02/2008,80,Other,NR,NR,400,
,09/02/2008,70,Other,NR,NR,400,
,11/02/2008,65,Other,NR,NR,400,
,12/02/2008,60,Other,NR,NR,400,
,13/02/2008,85,Other,NR,NR,400,
,14/02/2008,80,Other,NR,NR,400,
,15/02/2008,82.5,Other,NR,NR,400,
,16/02/2008,83,Other,NR,NR,400,
,18/02/2008,83.5,Other,NR,NR,400,
,19/02/2008,80,Other,NR,NR,400,
,20/02/2008,81,Other,NR,NR,400,
,21/02/2008,85,Other,NR,NR,400,
,22/02/2008,90,Other,NR,NR,400,
,23/02/2008,70,Other,NR,NR,400,
,25/02/2008,65,Other,NR,NR,400,
,26/02/2008,60,Other,NR,NR,400,
,27/02/2008,78,Other,NR,NR,400,
,28/02/2008,62,Other,NR,NR,400,
,29/02/2008,65,Other,NR,NR,400,
Amroha,01/02/2008,7,Red,460,500,485,
,02/02/2008,6,Red,465,500,480,
,03/02/2008,7,Red,465,505,480,
,04/02/2008,9,Red,470,500,475,
,05/02/2008,11,Red,460,500,470,
,06/02/2008,9,Red,460,510,470,
,07/02/2008,8,Red,455,510,470,
,08/02/2008,5,Red,460,512,472,
,09/02/2008,8,Red,465,510,472,
,10/02/2008,6,Red,460,510,472,
,11/02/2008,9,Red,460,505,475,
,12/02/2008,11,Red,460,500,470,
,13/02/2008,10,Red,450,500,465,
,16/02/2008,7,Red,455,500,460,
,17/02/2008,11,Red,450,500,460,
,18/02/2008,9,Red,450,505,465,
,19/02/2008,11,Red,455,505,462,
,20/02/2008,12,Red,450,506,460,
,21/02/2008,10,Red,450,508,470,
,22/02/2008,9,Red,455,510,480,
,23/02/2008,6,Red,455,512,485,
,24/02/2008,5,Red,460,512,490,
,25/02/2008,7,Red,460,510,490,
Azamgarh,01/02/2008,3,Other,550,550,550,
,04/02/2008,6,Other,550,550,550,
,05/02/2008,5,Other,550,550,550,
,06/02/2008,7,Other,500,500,500,
,09/02/2008,8,Other,500,500,500,
,11/02/2008,8,Other,500,500,500,
,12/02/2008,10,Other,500,500,500,
,13/02/2008,15,Other,450,450,450,
,14/02/2008,15,Other,450,450,450,
,15/02/2008,15,Other,450,450,450,
,18/02/2008,15,Other,450,450,450,
,19/02/2008,15,Other,450,450,450,
,22/02/2008,15,Other,450,450,450,
,23/02/2008,15,Other,500,500,500,
,25/02/2008,15,Other,500,500,500,
,26/02/2008,15,Other,500,500,500,
,27/02/2008,20,Other,500,500,500,
,28/02/2008,20,Other,500,500,500,
,29/02/2008,20,Other,500,500,500,
Bachranwa,01/02/2008,1,Other,NR,NR,350,
,05/02/2008,1.5,Other,NR,NR,400,
,08/02/2008,1.5,Other,NR,NR,350,
,12/02/2008,2.5,Other,NR,NR,360,
,15/02/2008,1.5,Other,NR,NR,400,
,19/02/2008,2,Other,NR,NR,380,
,22/02/2008,2.5,Other,NR,NR,350,
,26/02/2008,2,Other,NR,NR,365,
Badayoun,06/02/2008,32,Red,NR,NR,340,
,07/02/2008,15,Red,NR,NR,340,
,08/02/2008,10, ,NR,NR,NR,
,09/02/2008,8,Red,NR,NR,335,
,10/02/2008,6,Red,NR,NR,335,
,11/02/2008,12,Red,NR,NR,335,
,12/02/2008,20,Red,NR,NR,330,
,14/02/2008,5, ,NR,NR,NR,
,15/02/2008,4,Red,NR,NR,350,
,16/02/2008,10,Red,NR,NR,338,
,17/02/2008,7,Red,NR,NR,338,
,18/02/2008,5,Red,NR,NR,340,
,19/02/2008,8,Red,NR,NR,335,
,20/02/2008,6,Red,NR,NR,345,
,21/02/2008,11,Red,NR,NR,350,
,22/02/2008,9,Red,NR,NR,362,
,23/02/2008,6,Red,NR,NR,365,
,24/02/2008,30,Red,NR,NR,375,
,25/02/2008,8,Red,NR,NR,375,
,27/02/2008,9,Red,NR,NR,390,
,28/02/2008,6,Red,NR,NR,420,
,29/02/2008,9.5,Red,NR,NR,440,
Bahraich,01/02/2008,26,Local,525,550,535,
