Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal),
Achalda,02/12/2013,27,Red,1900,2050,2000,
,03/12/2013,20,Red,2000,2100,2050,
,04/12/2013,11.5,Red,2100,2200,2150,
,05/12/2013,18,Red,2050,2150,2100,
,06/12/2013,11,Red,2120,2200,2160,
,07/12/2013,14,Red,1950,2050,2000,
,09/12/2013,21.5,Red,1900,2000,1950,
,10/12/2013,13.5,Red,1950,2020,1980,
,11/12/2013,7,Red,1950,2035,2000,
,12/12/2013,12,Red,1920,2000,1960,
,13/12/2013,8,Red,1960,2020,1990,
,14/12/2013,16,Red,1900,2000,1950,
,16/12/2013,22.5,Red,1750,1850,1800,
,17/12/2013,18,Red,1800,1900,1850,
,18/12/2013,11,Red,1850,1920,1890,
,19/12/2013,21.5,Red,1200,1290,1260,
,20/12/2013,15,Red,1250,1340,1290,
,21/12/2013,23.5,Red,1150,1250,1200,
,23/12/2013,31,Red,1100,1200,1150,
,24/12/2013,19,Red,1150,1220,1180,
,25/12/2013,12,Red,1170,1250,1210,
,26/12/2013,16,Red,1110,1190,1150,
,27/12/2013,9,Red,1140,1260,1200,
,28/12/2013,18,Red,1100,1200,1140,
,30/12/2013,23, ,NR,NR,NR,
,31/12/2013,15, ,NR,NR,NR,
Achnera,30/12/2013,20,Other,NR,NR,1050,
Agra,02/12/2013,280,Red,NR,NR,2270,
,03/12/2013,265,Red,NR,NR,2280,
,04/12/2013,292,Red,NR,NR,2250,
,05/12/2013,295,Red,NR,NR,2200,
,06/12/2013,265,Red,NR,NR,2220,
,07/12/2013,240,Red,2220,2290,2265,
,08/12/2013,280,Red,NR,NR,2200,
,09/12/2013,280,Red,2120,2180,2150,
,10/12/2013,270,Red,2130,2180,2160,
,11/12/2013,280,Red,2120,2170,2140,
,12/12/2013,275,Red,NR,NR,2145,
,13/12/2013,298,Red,NR,NR,2100,
,14/12/2013,330,Red,NR,NR,2040,
,16/12/2013,300,Red,NR,NR,2050,
,17/12/2013,280,Red,NR,NR,2060,
,18/12/2013,265,Red,NR,NR,2065,
,19/12/2013,290,Red,NR,NR,1850,
,20/12/2013,305,Red,NR,NR,1600,
,21/12/2013,280,Red,NR,NR,1615,
,24/12/2013,345,Red,NR,NR,1620,
,26/12/2013,315,Red,NR,NR,1500,
,27/12/2013,260,Red,NR,NR,1450,
,28/12/2013,350,Red,1240,1280,1260,
,30/12/2013,400,Red,NR,NR,1240,
,31/12/2013,408, ,NR,NR,NR,
Ajuha,02/12/2013,58,Red,NR,NR,2440,
,05/12/2013,86.5,Red,NR,NR,1800,
,09/12/2013,79,Red,NR,NR,2040,
,12/12/2013,68,Red,NR,NR,2070,
,16/12/2013,74,Red,NR,NR,2055,
,19/12/2013,79,Red,NR,NR,1870,
,23/12/2013,66,Red,NR,NR,1520,
,26/12/2013,79,Red,NR,NR,1410,
,30/12/2013,83.5,Red,NR,NR,1050,
Akbarpur,01/12/2013,32,Other,2450,2520,2500,
,02/12/2013,37,Other,2150,2220,2200,
,03/12/2013,32,Other,2100,2175,2150,
,04/12/2013,32,Other,2120,2175,2150,
,05/12/2013,14,Other,2125,2175,2150,
,06/12/2013,32,Other,2125,2175,2150,
,08/12/2013,32,Other,2100,2150,2125,
,10/12/2013,12,Other,2050,2150,2100,
,11/12/2013,32,Other,2025,2075,2050,
,13/12/2013,24,Other,1900,2100,2000,
,14/12/2013,24,Other,1930,1970,1950,
,15/12/2013,32,Other,1930,1970,1950,
