Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal),
Achalda,04/06/2012,15,Red,440,480,460,
,05/06/2012,12,Red,430,470,450,
,06/06/2012,12.5,Red,440,480,460,
,07/06/2012,12,Red,430,480,460,
,08/06/2012,12.5,Red,420,470,450,
,09/06/2012,15,Red,440,480,460,
,11/06/2012,12.5,Red,450,490,470,
,12/06/2012,12,Red,460,500,480,
,13/06/2012,13,Red,460,500,480,
,14/06/2012,12,Red,440,480,460,
,15/06/2012,10,Red,460,500,480,
,16/06/2012,12,Red,460,500,480,
,18/06/2012,13,Red,440,480,460,
,19/06/2012,10,Red,470,490,480,
,20/06/2012,12,Red,450,480,460,
,21/06/2012,10,Red,470,490,480,
,22/06/2012,12,Red,480,500,490,
,23/06/2012,13,Red,460,500,480,
,25/06/2012,12.5,Red,480,500,490,
,26/06/2012,12,Red,500,520,510,
,27/06/2012,10,Red,510,530,520,
,28/06/2012,10,Red,430,470,450,
,29/06/2012,8,Red,540,570,550,
,30/06/2012,10,Red,530,560,540,
Achnera,29/06/2012,145,Red,NR,NR,550,
Agra,02/06/2012,370,Other,500,600,540,
,04/06/2012,370,Other,500,600,540,
,05/06/2012,395,Other,450,600,520,
,06/06/2012,365,Other,520,560,525,
,07/06/2012,985,Other,520,560,535,
,08/06/2012,370,Other,500,540,520,
,09/06/2012,360,Other,500,550,525,
,11/06/2012,350,Other,520,540,530,
,12/06/2012,361,Other,500,550,530,
,13/06/2012,370,Other,500,540,520,
,14/06/2012,325,Other,500,600,550,
,16/06/2012,355,Other,520,560,535,
,18/06/2012,335,Other,550,650,605,
,19/06/2012,338,Other,550,650,600,
,20/06/2012,330,Other,600,650,610,
,21/06/2012,355,Other,550,600,580,
,22/06/2012,340,Other,550,600,585,
,25/06/2012,315, ,NR,NR,NR,
,29/06/2012,312,Other,600,650,620,
,30/06/2012,330,Other,550,650,595,
Ajuha,03/06/2012,20,Red,NR,NR,540,
,04/06/2012,20,Red,NR,NR,540,
,07/06/2012,21,Red,NR,NR,550,
,11/06/2012,20.5,Red,NR,NR,535,
,14/06/2012,21,Red,NR,NR,565,
,18/06/2012,20,Red,NR,NR,585,
,21/06/2012,19,Red,NR,NR,590,
,25/06/2012,22,Red,NR,NR,575,
,28/06/2012,19,Red,NR,NR,570,
Akbarpur,01/06/2012,12,Other,510,550,520,
,02/06/2012,11,Other,560,580,570,
,03/06/2012,8,Other,550,600,575,
,04/06/2012,12,Other,525,575,550,
,06/06/2012,11,Other,540,570,550,
,07/06/2012,8,Other,540,560,550,
,08/06/2012,12,Other,525,575,550,
,09/06/2012,8,Other,530,575,550,
,10/06/2012,11,Other,560,580,570,
,11/06/2012,8,Other,580,625,600,
,12/06/2012,7,Other,575,625,600,
,13/06/2012,7,Other,580,620,600,
,15/06/2012,8,Other,600,650,620,
,16/06/2012,7.5,Other,610,650,620,
,17/06/2012,6.5,Other,630,650,640,
,18/06/2012,8,Other,620,650,640,
,20/06/2012,8,Other,620,660,640,
,21/06/2012,7,Other,630,660,650,
,22/06/2012,8,Other,620,660,650,
,23/06/2012,8,Other,620,640,630,
,24/06/2012,8,Other,610,650,630,
Aligarh,01/06/2012,70,Red,450,600,550,
,02/06/2012,60,Red,450,600,540,
,04/06/2012,50,Red,450,600,540,
,05/06/2012,65,Red,450,600,550,
,06/06/2012,75,Red,450,600,540,
,07/06/2012,80,Red,500,600,550,
,08/06/2012,90,Red,500,600,570,
,09/06/2012,85,Red,550,650,560,
,11/06/2012,85,Red,550,650,570,
,12/06/2012,90,Red,550,650,575,
,13/06/2012,100,Red,550,650,570,
,14/06/2012,100,Red,500,600,550,
,15/06/2012,90,Red,500,600,560,
,16/06/2012,75,Red,500,600,570,
,18/06/2012,70,Red,500,600,570,
,19/06/2012,75,Red,500,600,560,
,20/06/2012,75,Red,500,600,555,
,21/06/2012,80,Red,500,600,565,
,22/06/2012,85,Red,500,600,560,
,23/06/2012,82,Red,500,600,555,
,25/06/2012,85,Red,500,600,550,
,26/06/2012,80,Red,500,600,560,
,27/06/2012,80,Red,500,600,550,
,28/06/2012,80,Red,500,600,560,
,29/06/2012,75,Red,500,600,550,
