Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal),
Agra,02/04/2012,3610,Onion,560,640,600,
,03/04/2012,320,Onion,600,650,625,
,04/04/2012,338,Onion,600,640,620,
,05/04/2012,325,Onion,600,700,630,
,06/04/2012,315,Onion,600,700,650,
,07/04/2012,305,Onion,640,680,650,
,09/04/2012,325,Onion,630,660,650,
,10/04/2012,290,Onion,640,680,660,
,12/04/2012,310,Onion,650,700,680,
,13/04/2012,345,Onion,650,700,675,
,16/04/2012,346,Onion,640,680,660,
,17/04/2012,310,Onion,640,690,665,
,18/04/2012,325,Onion,650,670,660,
,19/04/2012,320,Onion,630,680,660,
,20/04/2012,295,Onion,630,690,670,
,21/04/2012,315,Onion,640,670,650,
,23/04/2012,310,Onion,620,640,630,
,24/04/2012,320,Onion,620,660,645,
,25/04/2012,335,Onion,620,640,630,
,26/04/2012,320,Onion,620,660,640,
,28/04/2012,330,Onion,620,630,625,
,30/04/2012,750,Other,850,890,870,
Ajuha,02/04/2012,16,Red,NR,NR,590,
,05/04/2012,13,Red,NR,NR,600,
,09/04/2012,16,Red,NR,NR,625,
,12/04/2012,16.5,Red,NR,NR,585,
,16/04/2012,17,Red,NR,NR,580,
,19/04/2012,18,Red,NR,NR,550,
,23/04/2012,19,Red,NR,NR,550,
,26/04/2012,16.5,Red,NR,NR,525,
,30/04/2012,20,Red,NR,NR,530,
Akbarpur,01/04/2012,12,Other,600,650,635,
,02/04/2012,12,Other,620,650,640,
,05/04/2012,21,Other,620,680,640,
,07/04/2012,12,Other,650,700,670,
,08/04/2012,12,Other,650,700,670,
,11/04/2012,12,Other,650,700,680,
,12/04/2012,24,Other,675,750,700,
,13/04/2012,32,Other,675,725,700,
,14/04/2012,34,Other,700,730,720,
,16/04/2012,12,Other,675,725,700,
,18/04/2012,16,Other,600,700,675,
,19/04/2012,12,Other,625,675,650,
,20/04/2012,14,Other,625,675,650,
,21/04/2012,14,Other,625,675,650,
,22/04/2012,12,Other,625,675,650,
,25/04/2012,12,Other,625,665,650,
,27/04/2012,12,Other,600,650,640,
Aligarh,02/04/2012,46,Red,600,700,640,
,03/04/2012,44,Red,600,700,640,
,04/04/2012,43,Red,600,700,650,
,05/04/2012,40,Red,600,700,650,
,06/04/2012,46,Red,600,700,650,
,07/04/2012,48,Red,700,800,750,
,09/04/2012,47,Red,600,700,650,
,10/04/2012,48,Red,600,700,640,
,11/04/2012,47,Red,600,700,650,
,12/04/2012,46,Red,600,700,630,
,13/04/2012,43,Red,600,700,650,
,14/04/2012,44,Red,600,700,650,
,16/04/2012,48,Red,600,700,640,
,17/04/2012,50,Red,600,700,650,
,18/04/2012,60,Red,600,700,640,
,19/04/2012,65,Red,580,700,635,
,20/04/2012,70,Red,550,700,640,
,21/04/2012,69,Red,600,750,660,
,23/04/2012,70,Red,600,700,650,
,24/04/2012,71,Red,600,700,660,
,25/04/2012,70,Red,600,700,650,
,26/04/2012,60,Red,600,700,640,
,27/04/2012,65,Red,600,700,630,
,28/04/2012,60,Red,600,700,630,
Allahabad,02/04/2012,75,Other,NR,NR,600,
,,,Red,NR,NR,600,
,03/04/2012,55,Other,NR,NR,600,
,,,Red,NR,NR,600,
,04/04/2012,65,Other,NR,NR,600,
,,,Red,NR,NR,600,
,07/04/2012,80,Red,NR,NR,650,
,09/04/2012,130,Red,NR,NR,600,
,10/04/2012,110,Red,NR,NR,600,
,11/04/2012,100,Red,NR,NR,600,
,12/04/2012,12.5,Red,NR,NR,580,
,13/04/2012,130,Red,NR,NR,580,
,16/04/2012,145,Red,NR,NR,560,
,17/04/2012,60,Red,NR,NR,585,
,18/04/2012,80,Red,NR,NR,585,
,20/04/2012,110,Red,NR,NR,575,
,21/04/2012,70,Red,NR,NR,580,
,23/04/2012,160,Red,NR,NR,550,
,25/04/2012,180,Red,NR,NR,540,
,26/04/2012,150,Red,NR,NR,540,
,27/04/2012,140,Other,NR,NR,540,
,28/04/2012,120,Other,NR,NR,540,
,30/04/2012,180,Other,NR,NR,550,
Amroha,02/04/2012,2,Other,NR,NR,610,
,03/04/2012,2,Other,NR,NR,615,
,04/04/2012,3,Other,NR,NR,620,
,05/04/2012,2,Other,NR,NR,610,
,06/04/2012,2,Other,NR,NR,610,
,07/04/2012,2,Other,NR,NR,610,
,08/04/2012,1,Other,NR,NR,615,
,09/04/2012,3,Other,NR,NR,615,
,10/04/2012,2,Other,NR,NR,610,
,11/04/2012,3,Other,NR,NR,590,
,12/04/2012,2,Other,NR,NR,600,
,13/04/2012,3,Other,NR,NR,590,
,14/04/2012,2,Other,NR,NR,580,
,15/04/2012,1,Other,NR,NR,580,
,16/04/2012,2,Other,NR,NR,580,
,17/04/2012,3,Other,NR,NR,575,
,18/04/2012,2,Other,NR,NR,580,
,19/04/2012,3,Other,NR,NR,580,
,20/04/2012,2,Other,NR,NR,575,
,21/04/2012,3,Other,NR,NR,575,
,22/04/2012,1,Other,NR,NR,570,
,23/04/2012,2,Other,NR,NR,580,
,24/04/2012,2,Other,NR,NR,575,
,,,Red,NR,NR,580,
,25/04/2012,3,Red,NR,NR,580,
,26/04/2012,2,Red,NR,NR,575,
,27/04/2012,2,Other,NR,NR,575,
,28/04/2012,2,Other,NR,NR,580,
,29/04/2012,1,Other,NR,NR,570,
,30/04/2012,3,Other,NR,NR,575,
Anwala,28/04/2012,150,Medium,NR,NR,550,
Atarra,09/04/2012,8,Onion,NR,NR,500,
,10/04/2012,10,Onion,NR,NR,510,
,11/04/2012,12,Onion,NR,NR,520,
,12/04/2012,10,Onion,NR,NR,510,
,16/04/2012,8,Onion,NR,NR,500,
,17/04/2012,10,Onion,NR,NR,550,
,18/04/2012,8,Onion,NR,NR,525,
,19/04/2012,10,Onion,NR,NR,550,
,21/04/2012,8,Onion,NR,NR,550,
,23/04/2012,10,Onion,NR,NR,530,
,25/04/2012,8,Onion,NR,NR,550,
,26/04/2012,10,Onion,NR,NR,500,
,28/04/2012,12.5,Onion,NR,NR,525,
,30/04/2012,8,Onion,NR,NR,520,
Auraiya,02/04/2012,6,Red,NR,NR,525,
,03/04/2012,4.5,Red,NR,NR,500,
,04/04/2012,7,Red,NR,NR,490,
,05/04/2012,6,Red,NR,NR,495,
,06/04/2012,7.5,Red,NR,NR,500,
,07/04/2012,7,Red,NR,NR,500,
,09/04/2012,7.5,Red,NR,NR,520,
,10/04/2012,6,Red,NR,NR,540,
,11/04/2012,7,Red,NR,NR,510,
,12/04/2012,6.5,Red,NR,NR,500,
,13/04/2012,6,Red,NR,NR,495,
,14/04/2012,7,Red,NR,NR,480,
,16/04/2012,7.5,Red,NR,NR,490,
,17/04/2012,8,Red,NR,NR,500,
,18/04/2012,6,Red,NR,NR,500,
,19/04/2012,11,Red,NR,NR,470,
,20/04/2012,8,Red,NR,NR,495,
,21/04/2012,11,Red,NR,NR,460,
,23/04/2012,8,Red,NR,NR,480,
,24/04/2012,8.5,Red,NR,NR,475,
