Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal),
Agra,02/05/2012,330,Other,600,640,620,
,03/05/2012,320,Other,620,660,645,
,04/05/2012,740,Other,600,700,645,
,05/05/2012,345,Other,620,660,640,
,07/05/2012,355,Other,600,650,625,
,08/05/2012,320,Other,600,650,630,
,09/05/2012,290,Other,620,660,640,
,10/05/2012,320,Other,600,650,625,
,11/05/2012,305,Other,600,700,635,
,12/05/2012,298,Other,600,700,650,
,14/05/2012,315,Other,550,700,640,
,15/05/2012,350,Other,550,700,635,
,16/05/2012,305,Other,550,700,655,
,17/05/2012,335,Other,600,700,645,
,18/05/2012,360,Other,600,650,635,
,19/05/2012,340,Other,600,650,640,
,21/05/2012,355,Other,600,650,625,
,22/05/2012,400,Other,600,640,620,
,23/05/2012,420,Other,540,560,550,
,24/05/2012,440,Other,500,600,540,
,25/05/2012,400,Other,520,570,545,
,26/05/2012,385,Other,500,600,550,
,28/05/2012,425,Other,520,560,540,
,30/05/2012,425,Other,500,550,535,
Ajuha,03/05/2012,18.5,Red,NR,NR,535,
,07/05/2012,18.5,Red,NR,NR,540,
,10/05/2012,17.5,Red,NR,NR,570,
,14/05/2012,19,Red,NR,NR,575,
,17/05/2012,18.5,Red,NR,NR,580,
,20/05/2012,570,Red,NR,NR,570,
,21/05/2012,21,Red,NR,NR,550,
,24/05/2012,19,Red,NR,NR,525,
,28/05/2012,18,Red,NR,NR,550,
,31/05/2012,16,Red,NR,NR,540,
Akbarpur,03/05/2012,12,Other,600,650,620,
,04/05/2012,22, ,NR,NR,NR,
,18/05/2012,7,Other,600,650,625,
,20/05/2012,8,Other,610,635,625,
,21/05/2012,7.5,Other,615,650,625,
,22/05/2012,7,Other,610,650,625,
,23/05/2012,8,Other,620,635,625,
,24/05/2012,8,Other,600,635,625,
,25/05/2012,14,Other,550,600,580,
,26/05/2012,12,Other,505,600,580,
,27/05/2012,12,Other,550,580,570,
,28/05/2012,11,Other,550,570,560,
,29/05/2012,8,Other,540,560,550,
,30/05/2012,12,Other,510,550,520,
Aligarh,01/05/2012,50,Red,550,650,620,
,02/05/2012,46,Red,600,650,630,
,03/05/2012,46,Red,600,650,630,
,04/05/2012,63,Red,550,650,600,
,05/05/2012,59,Red,550,650,610,
,07/05/2012,63,Red,550,650,610,
,08/05/2012,61,Red,550,650,600,
,09/05/2012,70,Red,550,650,600,
,10/05/2012,64,Red,550,650,600,
,11/05/2012,60,Red,550,650,600,
,12/05/2012,64,Red,550,650,580,
,14/05/2012,65,Red,550,640,570,
,15/05/2012,66,Red,540,630,560,
,16/05/2012,69,Red,520,620,550,
,17/05/2012,65,Red,500,600,540,
,18/05/2012,71,Red,500,600,530,
,19/05/2012,70,Red,500,600,560,
,21/05/2012,72,Red,500,600,550,
,22/05/2012,90,Red,400,550,500,
,23/05/2012,95,Red,400,550,490,
,24/05/2012,95,Red,400,550,480,
,25/05/2012,90,Red,400,550,475,
,26/05/2012,80,Red,450,600,490,
,28/05/2012,90,Red,450,600,500,
,29/05/2012,80,Red,450,600,520,
,30/05/2012,80,Red,450,600,530,
Allahabad,01/05/2012,220,Other,NR,NR,550,
,02/05/2012,190,Other,NR,NR,550,
,03/05/2012,220,Other,NR,NR,550,
,04/05/2012,160,Other,NR,NR,560,
,05/05/2012,210,Other,NR,NR,560,
,07/05/2012,170,Other,NR,NR,560,
,08/05/2012,110,Other,NR,NR,570,
,09/05/2012,110,Other,NR,NR,570,
,10/05/2012,12.5,Other,NR,NR,570,
