Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal),
Achalda,03/05/2011,1,Red,480,500,490,
,04/05/2011,1,Red,490,515,500,
,05/05/2011,0.6,Red,425,455,450,
,06/05/2011,0.8,Red,400,415,410,
,07/05/2011,0.8,Red,380,400,390,
,09/05/2011,1.5,Red,390,410,400,
,10/05/2011,1.5,Red,425,500,450,
,11/05/2011,3,Red,450,470,460,
,12/05/2011,1,Red,450,485,480,
,13/05/2011,1.5,Red,480,500,490,
,14/05/2011,1,Red,485,500,495,
,16/05/2011,0.5,Red,480,515,500,
,17/05/2011,1,Red,500,510,505,
,19/05/2011,1,Red,480,510,500,
,20/05/2011,1.8,Red,510,520,515,
,21/05/2011,0.5,Red,540,555,550,
,23/05/2011,1,Red,530,545,540,
,24/05/2011,0.5,Red,510,535,525,
,25/05/2011,0.5,Red,485,510,500,
,26/05/2011,0.7,Red,450,510,500,
,27/05/2011,1,Red,470,490,480,
,28/05/2011,2,Red,480,500,490,
,30/05/2011,4,Red,500,515,510,
,31/05/2011,4,Red,500,535,525,
Agra,02/05/2011,32,Other,560,700,630,
,03/05/2011,290,Other,560,760,620,
,04/05/2011,380,Other,600,640,620,
,05/05/2011,350,Other,630,680,650,
,07/05/2011,365,Other,610,650,630,
,09/05/2011,355,Other,625,665,635,
,10/05/2011,330,Other,630,660,645,
,11/05/2011,380,Other,620,660,640,
,12/05/2011,360,Other,630,665,650,
,13/05/2011,370, ,NR,NR,NR,
,16/05/2011,375,Other,600,750,635,
,17/05/2011,355,Other,635,660,650,
,18/05/2011,360,Other,630,650,640,
,19/05/2011,320,Other,645,675,655,
,20/05/2011,330,Other,640,660,650,
,21/05/2011,380,Other,620,650,635,
,23/05/2011,405,Other,605,635,620,
,24/05/2011,420,Other,580,620,600,
,25/05/2011,435,Other,560,585,575,
,26/05/2011,445,Other,550,575,560,
,27/05/2011,460,Other,550,575,560,
,28/05/2011,470,Other,540,560,550,
,30/05/2011,490,Other,515,535,525,
,31/05/2011,420,Other,520,540,530,
Ahirora,01/05/2011,100,Red,575,615,595,
,02/05/2011,115,Red,580,620,600,
,03/05/2011,130,Red,565,605,585,
,05/05/2011,135,Red,550,590,570,
,06/05/2011,120,Red,545,585,565,
,07/05/2011,105,Red,555,595,575,
,08/05/2011,100,Red,565,605,585,
,09/05/2011,115,Red,550,590,570,
,10/05/2011,130,Red,560,600,580,
,12/05/2011,120,Red,570,610,590,
,13/05/2011,110,Red,580,620,600,
,14/05/2011,95,Red,595,635,615,
,15/05/2011,105,Red,610,650,630,
,16/05/2011,120,Red,625,665,645,
,17/05/2011,135,Red,620,660,640,
,19/05/2011,125,Red,605,645,625,
,20/05/2011,130,Red,615,655,635,
,21/05/2011,115,Red,600,640,620,
,22/05/2011,100,Red,585,625,605,
,23/05/2011,105,Red,570,610,590,
,24/05/2011,110,Red,565,605,585,
,26/05/2011,125,Red,555,595,575,
,27/05/2011,140,Red,540,580,560,
,28/05/2011,155,Red,525,565,545,
,29/05/2011,140,Red,540,580,560,
,30/05/2011,125,Red,555,595,575,
,31/05/2011,110,Red,565,605,585,
Ait,01/05/2011,1.2,Other,NR,NR,500,
,03/05/2011,5.5,Other,NR,NR,510,
,04/05/2011,4.2,Other,NR,NR,500,
,05/05/2011,1,Other,NR,NR,520,
,06/05/2011,1.2,Other,NR,NR,610,
,07/05/2011,1.4,Other,NR,NR,511,
,08/05/2011,1,Other,NR,NR,500,
,11/05/2011,1,Other,NR,NR,610,
,12/05/2011,1,Other,NR,NR,510,
,13/05/2011,1, ,NR,NR,NR,
,14/05/2011,10,Other,NR,NR,500,
,15/05/2011,0.4,Other,NR,NR,500,
,17/05/2011,2.5,Other,NR,NR,515,
,18/05/2011,1.8,Other,NR,NR,500,
,19/05/2011,4.4,Other,NR,NR,510,
,20/05/2011,2,Other,NR,NR,600,
,21/05/2011,2.5,Other,NR,NR,515,
,22/05/2011,1.5,Other,NR,NR,520,
,24/05/2011,5.4,Other,NR,NR,510,
,25/05/2011,0.8,Other,NR,NR,511,
,26/05/2011,4.1,Other,NR,NR,500,
,27/05/2011,5.8,Other,NR,NR,520,
,28/05/2011,5.8,Other,NR,NR,550,
,31/05/2011,4.4,Other,NR,NR,510,
Ajuha,02/05/2011,17,Red,NR,NR,490,
,05/05/2011,16,Red,NR,NR,485,
,09/05/2011,17,Red,NR,NR,485,
