Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal),
Achalda,01/07/2013,11,Red,1150,1200,1175,
,02/07/2013,18,Red,1135,1175,1155,
,03/07/2013,15.5,Red,1180,1220,1200,
,04/07/2013,11.5,Red,1240,1290,1265,
,05/07/2013,9.5,Red,1300,1350,1325,
,06/07/2013,8,Red,1325,1375,1350,
,08/07/2013,7,Red,1420,1460,1440,
,09/07/2013,5.5,Red,1500,1540,1520,
,10/07/2013,4,Red,1575,1625,1600,
,11/07/2013,2.5,Red,1650,1700,1675,
,12/07/2013,7.5,Red,1625,1675,1650,
,13/07/2013,11.5,Red,1620,1660,1640,
,15/07/2013,9.5,Red,1660,1700,1680,
,16/07/2013,13.5,Red,1645,1685,1665,
,17/07/2013,10.4,Red,1690,1730,1710,
,18/07/2013,8,Red,1720,1755,1735,
,19/07/2013,10,Red,1745,1785,1765,
,20/07/2013,10.5,Red,1730,1770,1750,
,22/07/2013,7.5,Red,1760,1800,1780,
,23/07/2013,5,Red,1845,1900,1865,
,24/07/2013,4,Red,1865,1925,1890,
,25/07/2013,8.5,Red,1820,1900,1860,
,26/07/2013,7,Red,1860,1900,1880,
,27/07/2013,5.5,Red,1875,1930,1900,
,29/07/2013,4.2,Red,1910,1950,1930,
,30/07/2013,6.5,Red,1880,1930,1910,
,31/07/2013,5,Red,1920,1980,1950,
Agra,03/07/2013,210,Red,NR,NR,1155,
,04/07/2013,185,Red,NR,NR,1270,
,05/07/2013,150,Red,NR,NR,1400,
,06/07/2013,135,Red,NR,NR,1440,
,08/07/2013,115,Red,NR,NR,1565,
,09/07/2013,140,Red,NR,NR,1550,
,10/07/2013,146,Red,NR,NR,1540,
,11/07/2013,130,Red,NR,NR,1600,
,12/07/2013,160,Red,NR,NR,1590,
,22/07/2013,148,Red,NR,NR,1760,
,23/07/2013,130,Red,1750,1780,1770,
,24/07/2013,150,Red,1720,1780,1750,
,25/07/2013,140,Red,1750,1790,1765,
,27/07/2013,110,Red,1920,1980,1950,
,29/07/2013,105,Red,NR,NR,2080,
,30/07/2013,1140,Red,NR,NR,2050,
,31/07/2013,130,Red,NR,NR,2040,
Ajuha,01/07/2013,38.5,Red,NR,NR,1000,
,04/07/2013,29,Red,NR,NR,1200,
,08/07/2013,27,Other,NR,NR,1400,
,11/07/2013,35,Other,NR,NR,1500,
,15/07/2013,56.5,Other,NR,NR,1500,
,18/07/2013,42.5, ,NR,NR,NR,
,22/07/2013,36.5,Other,NR,NR,1700,
,25/07/2013,33.5,Other,NR,NR,1800,
,29/07/2013,53.5, ,NR,NR,NR,
,30/07/2013,53.5,Other,NR,NR,1875,
Akbarpur,02/07/2013,12,Other,1560,1600,1580,
,04/07/2013,12,Other,1560,1580,1570,
,12/07/2013,12,Other,1980,2020,2000,
,14/07/2013,15,Other,2010,2050,2035,
,15/07/2013,12,Other,2050,2075,2050,
,16/07/2013,33,Other,890,910,900,
,17/07/2013,14,Other,2050,2100,2075,
,18/07/2013,12,Other,2070,2100,2080,
,19/07/2013,14,Other,2070,2100,2080,
,21/07/2013,12,Other,2070,2100,2080,
,22/07/2013,12,Other,2080,2110,2100,
,24/07/2013,12,Other,1980,2150,2100,
,26/07/2013,12,Other,2140,2160,2150,
,28/07/2013,14,Other,2150,2160,2155,
,30/07/2013,12,Other,2225,2300,2250,
Aligarh,01/07/2013,50,Red,1180,1250,1200,
,02/07/2013,45,Red,1280,1350,1300,
,03/07/2013,40,Red,1380,1450,1400,
,05/07/2013,30,Red,1500,1650,1600,
,06/07/2013,30,Red,1450,1600,1550,
,08/07/2013,30,Red,1485,1630,1580,
,09/07/2013,50,Red,1480,1625,1575,
,10/07/2013,45,Red,1485,1630,1580,
,11/07/2013,40,Red,1600,1650,1625,
,12/07/2013,70,Red,1530,1640,1600,
,13/07/2013,65,Red,1560,1650,1620,
,15/07/2013,65,Red,1560,1650,1620,
,16/07/2013,75,Red,1550,1600,1580,
,17/07/2013,70,Red,1530,1600,1570,
,18/07/2013,65,Red,1600,1650,1620,
,19/07/2013,60,Red,1620,1680,1650,
,20/07/2013,60,Red,1650,1700,1680,
,22/07/2013,55,Red,1720,1800,1750,
,23/07/2013,50,Red,1820,1860,1840,
,24/07/2013,50,Red,1760,1880,1800,
,25/07/2013,55,Red,1740,1800,1780,
,26/07/2013,50,Red,1800,1900,1850,
,27/07/2013,50,Red,1810,1910,1860,
,29/07/2013,45,Red,1900,2000,1940,
,30/07/2013,40,Red,1950,2000,1980,
Allahabad,01/07/2013,210,Other,NR,NR,1050,
,,,Red,NR,NR,2000,
,02/07/2013,60,Other,NR,NR,1050,
,03/07/2013,70,Other,NR,NR,1050,
,05/07/2013,10,Other,NR,NR,1350,
,06/07/2013,45,Other,NR,NR,1350,
,15/07/2013,150,Red,NR,NR,1700,
,16/07/2013,120,Red,NR,NR,1700,
,17/07/2013,100,Red,NR,NR,1800,
,18/07/2013,120,Red,NR,NR,1800,
,19/07/2013,105,Red,NR,NR,1800,
,20/07/2013,120,Red,NR,NR,1825,
,22/07/2013,90,Red,NR,NR,1850,
,23/07/2013,110, ,NR,NR,NR,
,24/07/2013,100,Red,NR,NR,1900,
,25/07/2013,120,Red,NR,NR,2000,
,26/07/2013,170,Red,NR,NR,2000,
,27/07/2013,180,Red,NR,NR,2000,
,29/07/2013,185,Red,NR,NR,2000,
,30/07/2013,215,Red,NR,NR,2000,
Amroha,02/07/2013,2,Other,NR,NR,1060,
,03/07/2013,1,Other,NR,NR,1080,
,04/07/2013,2,Other,NR,NR,1085,
,05/07/2013,1,Other,NR,NR,1090,
,06/07/2013,2,Other,NR,NR,1300,
,07/07/2013,2,Other,NR,NR,1350,
,08/07/2013,1,Other,NR,NR,1400,
,09/07/2013,2,Other,NR,NR,1480,
,10/07/2013,1,Other,NR,NR,1500,
,11/07/2013,2,Other,NR,NR,1550,
,12/07/2013,2,Other,NR,NR,1580,
,13/07/2013,1,Other,NR,NR,1580,
,14/07/2013,1,Other,NR,NR,1580,
,15/07/2013,2,Other,NR,NR,1600,
,16/07/2013,1,Other,NR,NR,1600,
,17/07/2013,2,Other,NR,NR,1900,
,18/07/2013,1,Other,NR,NR,2000,
,19/07/2013,2,Other,NR,NR,2000,
,20/07/2013,1,Other,NR,NR,2050,
,21/07/2013,1,Other,NR,NR,2050,
,22/07/2013,2,Other,NR,NR,2050,
,23/07/2013,2,Other,NR,NR,2060,
,29/07/2013,3,Red,NR,NR,2160,
,30/07/2013,2,Red,NR,NR,2170,
,31/07/2013,4,Red,NR,NR,2170,
Anwala,27/07/2013,95,Red,NR,NR,2250,
Atarra,01/07/2013,6,Red,NR,NR,1150,
,02/07/2013,5,Red,NR,NR,1200,
,03/07/2013,4,Red,NR,NR,1250,
