Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal),
Achalda,02/07/2012,12,Red,530,570,550,
,03/07/2012,10,Red,550,580,560,
,04/07/2012,13,Red,540,560,550,
,05/07/2012,12,Red,540,580,560,
,06/07/2012,10,Red,560,580,570,
,07/07/2012,10,Red,560,600,580,
,09/07/2012,12,Red,560,600,580,
,10/07/2012,10,Red,580,620,600,
,11/07/2012,11,Red,600,620,610,
,12/07/2012,12,Red,580,610,600,
,13/07/2012,10,Red,600,620,610,
,14/07/2012,11,Red,600,630,620,
,16/07/2012,11.5,Red,600,620,610,
,17/07/2012,11,Red,600,630,620,
,19/07/2012,10,Red,610,630,620,
,20/07/2012,12,Red,620,640,630,
,21/07/2012,13,Red,610,630,620,
,23/07/2012,10,Red,620,640,630,
,24/07/2012,11,Red,630,660,640,
,25/07/2012,12,Red,620,640,630,
,26/07/2012,10,Red,630,650,640,
,27/07/2012,11.5,Red,640,660,650,
,28/07/2012,11,Red,640,660,650,
,30/07/2012,12,Red,630,650,640,
,31/07/2012,12.5,Red,640,660,650,
Achnera,29/07/2012,10,Red,NR,NR,700,
Agra,02/07/2012,300,Other,600,660,640,
,03/07/2012,290,Other,600,700,650,
,04/07/2012,285,Other,650,700,670,
,05/07/2012,305,Other,640,680,660,
,06/07/2012,270,Other,650,680,665,
,07/07/2012,265,Other,600,700,670,
,09/07/2012,245,Other,650,750,700,
,10/07/2012,275,Other,650,700,690,
,11/07/2012,270,Other,600,750,680,
,12/07/2012,300,Other,650,700,685,
,13/07/2012,330,Other,650,700,670,
,14/07/2012,360,Other,650,670,660,
,15/07/2012,370,Other,620,680,655,
,16/07/2012,35.5,Other,650,750,700,
,17/07/2012,315,Red,NR,NR,720,
,18/07/2012,290,Red,NR,NR,730,
,20/07/2012,260,Red,NR,NR,760,
,21/07/2012,300,Red,NR,NR,755,
,22/07/2012,280,Red,NR,NR,780,
,23/07/2012,310,Red,NR,NR,775,
,24/07/2012,335,Red,NR,NR,770,
,25/07/2012,325,Red,NR,NR,780,
,26/07/2012,370,Red,NR,NR,765,
,27/07/2012,355,Red,NR,NR,770,
