Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal),
Agra,02/03/2009,150,Other,1000,1100,1050,
,09/03/2009,120,Other,1100,1200,1200,
,12/03/2009,140,Other,1150,1225,1200,
,13/03/2009,150,Other,1150,1200,1175,
,16/03/2009,200,Other,1150,1200,1150,
,17/03/2009,220,Other,1100,1165,1150,
,18/03/2009,250,Other,1100,1200,1150,
,19/03/2009,240,Other,1100,1165,1150,
,20/03/2009,210,Other,1100,1160,1150,
,21/03/2009,200,Other,1100,1160,1150,
,23/03/2009,240,Other,1050,1125,1100,
,24/03/2009,220,Other,1050,1125,1100,
,25/03/2009,240,Other,950,1025,1000,
,26/03/2009,260,Other,900,965,950,
,27/03/2009,240,Other,900,960,950,
,28/03/2009,220,Other,900,965,950,
,30/03/2009,200,Other,850,965,950,
,31/03/2009,250,Other,850,910,900,
Ajuha,02/03/2009,8,Other,NR,NR,1200,
,05/03/2009,7,Other,NR,NR,1175,
,09/03/2009,12.5,Other,NR,NR,1200,
,12/03/2009,10,Other,NR,NR,1200,
,16/03/2009,7.5,Other,NR,NR,1150,
,19/03/2009,8,Other,NR,NR,1050,
,23/03/2009,9,Other,NR,NR,1150,
,26/03/2009,8,Other,NR,NR,900,
,30/03/2009,9,Other,NR,NR,900,
Aligarh,02/03/2009,44,Red,1200,1300,1260,
,03/03/2009,40,Red,1260,1340,1300,
,04/03/2009,38,Red,1290,1360,1330,
,05/03/2009,37,Red,1320,1350,1335,
,06/03/2009,36,Red,1330,1380,1340,
,07/03/2009,34,Red,1340,1390,1370,
,09/03/2009,31,Red,1350,1400,1380,
,10/03/2009,34,Red,1350,1400,1380,
,12/03/2009,28,Red,1300,1380,1370,
,13/03/2009,34,Red,1270,1350,1320,
,14/03/2009,36,Red,1240,1320,1300,
,16/03/2009,41,Red,1200,1300,1280,
,17/03/2009,43,Red,1180,1260,1220,
,18/03/2009,46,Red,1150,1220,1180,
,19/03/2009,49,Red,1100,1180,1140,
,20/03/2009,48,Red,1100,1170,1135,
,21/03/2009,45,Red,1100,1170,1140,
,23/03/2009,44,Red,1080,1145,1130,
,24/03/2009,48,Red,1040,1120,1080,
,25/03/2009,51,Red,1020,1080,1040,
,26/03/2009,53,Red,960,1060,1000,
,27/03/2009,55,Red,950,1040,990,
,28/03/2009,57,Red,940,1030,980,
,30/03/2009,59,Red,900,980,930,
Allahabad,02/03/2009,80,Other,NR,NR,1350,
,03/03/2009,75,Other,NR,NR,1350,
,04/03/2009,72.5,Other,NR,NR,1350,
,05/03/2009,60,Other,NR,NR,1350,
,06/03/2009,100,Other,NR,NR,1300,
,07/03/2009,70,Other,NR,NR,1350,
,09/03/2009,85,Other,NR,NR,1300,
,13/03/2009,110,Other,NR,NR,1300,
,16/03/2009,90,Other,NR,NR,1300,
,18/03/2009,98,Other,NR,NR,1225,
,19/03/2009,100,Other,NR,NR,1225,
,23/03/2009,120,Other,NR,NR,1175,
,24/03/2009,65,Other,NR,NR,1150,
,25/03/2009,120,Other,NR,NR,975,
,30/03/2009,200,Other,NR,NR,950,
,31/03/2009,200,Other,NR,NR,925,
Amroha,01/03/2009,2,Other,1000,1070,1035,
,02/03/2009,3,Other,1005,1075,1040,
,03/03/2009,2,Other,1010,1080,1050,
,04/03/2009,3,Other,1010,1080,1050,
,05/03/2009,2,Other,1030,1090,1060,
,06/03/2009,3,Other,1035,1095,1065,
,07/03/2009,2,Other,1060,1120,1090,
,08/03/2009,3,Other,1100,1150,1130,
,09/03/2009,2,Other,1110,1190,1150,
,10/03/2009,3,Other,1105,1175,1140,
,12/03/2009,4,Other,1100,1170,1130,
,13/03/2009,3,Other,1100,1165,1130,
,14/03/2009,2,Other,1090,1160,1120,
,15/03/2009,3,Other,1100,1165,1125,
,16/03/2009,4,Other,1090,1160,1120,
,17/03/2009,3,Other,1060,1120,1090,
,18/03/2009,2,Other,1050,1100,1080,
,19/03/2009,3,Other,1045,1100,1075,
,20/03/2009,2,Other,1050,1110,1080,
,21/03/2009,3,Other,1070,1130,1100,
,22/03/2009,2,Other,1090,1150,1120,
