Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal),
Achalda,01/07/2015,20,Red,NR,NR,1540,
,02/07/2015,15,Red,NR,NR,1580,
,03/07/2015,12,Red,NR,NR,1600,
,04/07/2015,14.5,Red,NR,NR,1575,
,06/07/2015,20,Red,NR,NR,1550,
,07/07/2015,17,Red,NR,NR,1600,
,08/07/2015,15,Red,NR,NR,1650,
,09/07/2015,12,Red,NR,NR,1700,
,10/07/2015,11,Red,NR,NR,1780,
,11/07/2015,8,Red,NR,NR,1850,
,13/07/2015,14,Red,NR,NR,1800,
,14/07/2015,13,Red,NR,NR,1845,
,16/07/2015,14.5,Red,NR,NR,1870,
,17/07/2015,13,Red,NR,NR,1900,
,18/07/2015,11,Red,NR,NR,1950,
,20/07/2015,16,Red,NR,NR,1925,
,21/07/2015,17.5,Red,NR,NR,1880,
,22/07/2015,19,Red,NR,NR,1800,
,23/07/2015,15,Red,NR,NR,1840,
,24/07/2015,13.5,Red,NR,NR,1870,
,25/07/2015,12,Red,NR,NR,2175,
,27/07/2015,11,Red,NR,NR,2200,
,28/07/2015,8.5,Red,NR,NR,2250,
,29/07/2015,7.5,Red,NR,NR,2280,
,30/07/2015,7,Red,NR,NR,2350,
,31/07/2015,6,Red,NR,NR,2580,
Achnera,30/07/2015,28,Red,1500,1700,1600,
Agra,02/07/2015,295,Red,2120,2190,2160,
,03/07/2015,300,Red,2100,2190,2150,
,04/07/2015,290,Red,2100,2195,2155,
,06/07/2015,28.5,Red,2155,2250,2200,
,07/07/2015,181,Other,2170,2240,2210,
,08/07/2015,280,Red,2170,2260,2220,
,09/07/2015,27.8,Red,2180,2265,2225,
,10/07/2015,300,Red,2170,2250,2220,
,14/07/2015,340,Red,2200,2260,2235,
,20/07/2015,341,Red,2160,2260,2200,
,22/07/2015,320,Red,NR,NR,2280,
,23/07/2015,315,Red,NR,NR,2290,
,24/07/2015,316, ,NR,NR,NR,
,25/07/2015,310,Red,NR,NR,2330,
,27/07/2015,200,Red,NR,NR,2345,
,28/07/2015,300,Red,NR,NR,2380,
,29/07/2015,295,Red,NR,NR,2390,
,30/07/2015,286,Red,NR,NR,2480,
,31/07/2015,270,Red,NR,NR,2500,
Ahirora,02/07/2015,4,Other,NR,NR,1760,
,30/07/2015,8,Other,NR,NR,1970,
Ajuha,06/07/2015,45,Local,NR,NR,1550,
,09/07/2015,63,Local,NR,NR,1550,
,13/07/2015,57,Local,NR,NR,1560,
,16/07/2015,53.5,Local,NR,NR,1600,
,20/07/2015,61.5,Local,NR,NR,1640,
,23/07/2015,58,Local,NR,NR,1660,
,27/07/2015,117,Local,NR,NR,800,
,30/07/2015,48,Local,NR,NR,1740,
Akbarpur,07/07/2015,32,Nasik,1725,1800,1775,
,15/07/2015,32,Nasik,1750,1850,1800,
,18/07/2015,34,Nasik,1850,1930,1890,
,27/07/2015,32,Nasik,1900,2000,1950,
,28/07/2015,5,Nasik,2250,2350,2300,
,29/07/2015,32,Nasik,2150,2250,2200,
Aligarh,01/07/2015,75,Dry F.A.Q.,1750,1840,1800,
,02/07/2015,80,Dry F.A.Q.,1740,1820,1780,
,03/07/2015,100,Dry F.A.Q.,1650,1750,1700,
,04/07/2015,85,Dry F.A.Q.,1680,1760,1720,
,06/07/2015,80,Dry F.A.Q.,1700,1760,1725,
,07/07/2015,80,Dry F.A.Q.,1720,1760,1740,
,08/07/2015,70,Dry F.A.Q.,1720,1800,1750,
,09/07/2015,75,Dry F.A.Q.,1700,1750,1730,
,10/07/2015,80,Dry F.A.Q.,1700,1800,1740,
,11/07/2015,70,Dry F.A.Q.,1700,1800,1750,
,13/07/2015,75,Dry F.A.Q.,1800,1900,1830,
,14/07/2015,70,Dry F.A.Q.,1900,1950,1930,
,16/07/2015,50,Dry F.A.Q.,1900,2000,1940,
,17/07/2015,65,Dry F.A.Q.,1900,2000,1930,
,20/07/2015,60,Dry F.A.Q.,1900,2000,1950,
,21/07/2015,50,Dry F.A.Q.,1980,2050,2000,
,22/07/2015,65,Dry F.A.Q.,2000,2100,2050,
,23/07/2015,60,Dry F.A.Q.,2050,2150,2100,
,24/07/2015,50,Dry F.A.Q.,2150,2250,2200,
,25/07/2015,65,Dry F.A.Q.,2200,2300,2250,
,27/07/2015,60, ,NR,NR,NR,
,28/07/2015,50,Dry F.A.Q.,2280,2360,2320,
,29/07/2015,55,Dry F.A.Q.,2300,2450,2400,
,30/07/2015,50,Dry F.A.Q.,2400,2550,2500,
Allahabad,01/07/2015,120,Local,NR,NR,1580,
,02/07/2015,110,Local,NR,NR,1585,
,03/07/2015,130,Local,NR,NR,1600,
,04/07/2015,120,Local,NR,NR,1600,
,06/07/2015,140,Local,NR,NR,1600,
,07/07/2015,120,Local,NR,NR,1700,
,08/07/2015,85,Local,NR,NR,1700,
,09/07/2015,100,Local,NR,NR,1725,
,10/07/2015,90,Local,NR,NR,1725,
,11/07/2015,80,Local,NR,NR,1725,
,13/07/2015,105,Local,NR,NR,1725,
,14/07/2015,100,Local,NR,NR,1740,
,15/07/2015,95,Local,NR,NR,1740,
,16/07/2015,80,Local,NR,NR,1740,
,17/07/2015,100,Local,NR,NR,1750,
,20/07/2015,75,Local,NR,NR,1750,
,21/07/2015,80,Local,NR,NR,1750,
,22/07/2015,100,Local,NR,NR,1750,
,23/07/2015,87.5,Local,NR,NR,1760,
,24/07/2015,85,Local,NR,NR,1760,
,25/07/2015,70,Local,NR,NR,1765,
,27/07/2015,75,Local,NR,NR,1765,
,28/07/2015,86,Local,NR,NR,1850,
,29/07/2015,55,Local,NR,NR,1925,
,30/07/2015,60,Local,NR,NR,1935,
,31/07/2015,45,Local,NR,NR,1950,
Amroha,31/07/2015,2,Dry F.A.Q.,NR,NR,2350,
Anandnagar,01/07/2015,20,Red,1650,1950,1750,
,06/07/2015,20,Red,1600,2000,1750,
,07/07/2015,20,Red,1450,1750,1650,
,08/07/2015,20,Red,1500,1900,1650,
,09/07/2015,30,Red,1550,1900,1650,
,10/07/2015,25,Red,1500,1850,1650,
,11/07/2015,25,Red,1500,1800,1650,
,13/07/2015,30,Red,1450,1900,1650,
,14/07/2015,20,Red,1500,1800,1650,
,17/07/2015,20,Red,1850,2100,1950,
,18/07/2015,15,Red,1800,2150,1950,
,19/07/2015,20,Red,1800,2150,1900,
,21/07/2015,20,Red,1800,2000,1900,
,22/07/2015,20,Red,1950,2100,2050,
,23/07/2015,30,Red,2100,2350,2200,
,24/07/2015,15,Red,2150,2400,2250,
,27/07/2015,20,Red,2000,2350,2150,
,29/07/2015,20,Red,2000,2350,2175,
,30/07/2015,30,Red,2100,2350,2200,
,31/07/2015,20,Red,2250,2600,2350,
Anwala,30/07/2015,487,Onion,NR,NR,2500,
Atarra,01/07/2015,6,Red,1350,1500,1420,
,02/07/2015,7,Red,1300,1500,1410,
,04/07/2015,8.5,Red,1325,1500,1415,
,06/07/2015,7.5,Red,1300,1450,1375,
Atrauli,30/07/2015,30, ,NR,NR,NR,
Auraiya,01/07/2015,2.5,Red,1300,1335,1320,
,02/07/2015,1.5,Red,1300,1350,1325,
,03/07/2015,1,Red,1325,1365,1350,
,04/07/2015,1.5,Red,1340,1375,1360,
,06/07/2015,1,Red,1325,1375,1350,
,07/07/2015,1.5,Red,1350,1400,1375,
,08/07/2015,2,Red,1360,1395,1380,
,09/07/2015,1.5,Red,1375,1410,1390,
,10/07/2015,1.5,Red,1400,1500,1450,
,11/07/2015,1,Red,1750,1800,1770,
,13/07/2015,1.5,Red,1750,1850,1800,
,14/07/2015,1,Red,1810,1890,1850,
,15/07/2015,1,Red,1850,1900,1870,
,16/07/2015,2,Red,1860,1910,1890,
,17/07/2015,2.5,Red,1865,1915,1900,
,18/07/2015,2,Red,1900,1925,1910,
,20/07/2015,1.5,Red,1890,1915,1900,
,21/07/2015,1,Red,1900,1990,1950,
,22/07/2015,1.5,Red,1950,1995,1975,
,23/07/2015,1,Red,1950,2000,1970,
,24/07/2015,1.5,Red,1950,2000,1975,
,25/07/2015,1,Red,1955,2000,1980,
,27/07/2015,1.5,Red,2075,2125,2100,
,28/07/2015,1,Red,2100,2125,2110,
,30/07/2015,1,Red,2135,2185,2160,
,31/07/2015,1.5,Red,2950,3000,2975,
Azamgarh,01/07/2015,120,Other,1650,1670,1660,
,02/07/2015,150,Other,1650,1670,1660,
,03/07/2015,100,Other,NR,NR,1770,
,04/07/2015,110,Other,NR,NR,1770,
,06/07/2015,120,Other,NR,NR,1765,
,07/07/2015,130,Other,1700,1820,1760,
,08/07/2015,110,Other,1750,1850,1770,
,09/07/2015,13,Other,NR,NR,1770,
,13/07/2015,145,Other,NR,NR,1780,
,14/07/2015,140,Other,NR,NR,1785,
,15/07/2015,135,Other,1725,1875,1800,
,16/07/2015,138,Other,1750,1860,1820,
,17/07/2015,140,Other,NR,NR,1815,
,20/07/2015,140,Other,1770,1880,1830,
,21/07/2015,135,Other,1800,1900,1850,
,23/07/2015,135,Other,1850,1945,1890,
,24/07/2015,132,Other,1885,1970,1910,
,25/07/2015,140,Other,1900,2000,1950,
,27/07/2015,138,Other,NR,NR,1980,
,28/07/2015,132,Other,NR,NR,2010,
,29/07/2015,130,Other,1975,2100,2050,
,30/07/2015,135,Other,2050,2145,2100,
,31/07/2015,140,Other,NR,NR,2170,
Babrala,29/07/2015,30,Other,2200,2300,2250,
Badayoun,01/07/2015,6,Red,1650,1750,1700,
,02/07/2015,5,Red,1660,1760,1710,
,04/07/2015,5,Red,1700,1780,1740,
,06/07/2015,6,Red,1700,1800,1750,
,11/07/2015,4,Red,1750,1850,1800,
,12/07/2015,8,Red,1700,1800,1750,
,14/07/2015,10,Red,1700,1790,1740,
,15/07/2015,15,Red,1700,1800,1750,
,16/07/2015,18, ,NR,NR,NR,
,18/07/2015,22,Red,1690,1790,1740,
,20/07/2015,29,Red,1650,1750,1700,
,21/07/2015,20,Red,1770,1870,1820,
,22/07/2015,18,Red,1800,1900,1850,
,24/07/2015,2,Red,1750,1850,1800,
,25/07/2015,20,Other,1730,1830,1780,
,27/07/2015,18, ,NR,NR,NR,
,28/07/2015,15,Red,1970,2070,2020,
,29/07/2015,11,Red,2200,2280,2240,
,30/07/2015,10,Red,2200,2300,2250,
,31/07/2015,9,Red,2240,2340,2290,
Bahraich,01/07/2015,18,Red,1475,1510,1490,
,02/07/2015,17.5,Red,1480,1510,1495,
,03/07/2015,16.5,Red,1485,1510,1500,
,04/07/2015,15,Red,1490,1530,1510,
,06/07/2015,17.5,Red,1485,1520,1500,
,07/07/2015,14.5,Red,1510,1535,1520,
,08/07/2015,16,Red,1490,1530,1510,
,09/07/2015,17.5,Red,1475,1520,1500,
,10/07/2015,13.5,Red,1485,1530,1510,
,11/07/2015,14.5,Red,1485,1510,1500,
,13/07/2015,12.4,Red,1510,1535,1520,
,15/07/2015,16,Red,1485,1520,1500,
,16/07/2015,14,Red,1500,1525,1510,
,17/07/2015,14.2,Red,1485,1515,1500,
,18/07/2015,9.5,Red,1500,1525,1510,
,20/07/2015,11,Red,1500,1535,1520,
,21/07/2015,11.5,Red,1510,1535,1520,
,22/07/2015,9,Red,1660,1700,1680,
,23/07/2015,8,Red,1760,1795,1780,
,24/07/2015,6.5,Red,1800,1840,1820,
,25/07/2015,5.5,Red,2175,2215,2200,
,27/07/2015,5.4,Red,2280,2315,2300,
,30/07/2015,4.2,Red,2440,2465,2450,
,31/07/2015,4,Red,2445,2475,2460,
Ballia,01/07/2015,40,Red,1675,1750,1700,
,02/07/2015,50,Red,1775,1850,1800,
,03/07/2015,40,Red,1825,1900,1850,
,04/07/2015,50,Red,1825,1900,1850,
,06/07/2015,40,Red,1800,1900,1825,
,07/07/2015,50,Red,1800,1850,1825,
,08/07/2015,50,Red,1800,1900,1825,
,09/07/2015,40,Red,1800,1900,1825,
,10/07/2015,50,Red,1775,1850,1800,
,11/07/2015,60,Red,1750,1900,1825,
,13/07/2015,40,Red,1800,1900,1825,
,14/07/2015,60,Red,1800,1900,1825,
,15/07/2015,50,Red,1800,1900,1825,
,16/07/2015,60,Red,1800,1850,1825,
,17/07/2015,70,Red,1800,1850,1825,
,18/07/2015,60,Red,1800,1850,1825,
,20/07/2015,50,Red,1800,1850,1825,
,21/07/2015,60,Red,1775,1825,1800,
,22/07/2015,50,Red,1750,1850,1800,
,23/07/2015,60,Red,1750,1825,1800,
,24/07/2015,50,Red,1750,1825,1800,
,25/07/2015,60,Red,1800,1850,1820,
,27/07/2015,50,Red,1800,1900,1850,
,28/07/2015,40,Red,1800,1900,1850,
,29/07/2015,50,Red,1850,1900,1875,
,30/07/2015,40,Red,1850,2000,1875,
,31/07/2015,50,Red,1860,2000,1875,
Balrampur,01/07/2015,4.6,Other,1535,1575,1550,
,02/07/2015,5,Other,1585,1620,1600,
,03/07/2015,3.5,Other,1610,1650,1625,
,04/07/2015,4.2,Other,1625,1660,1640,
,06/07/2015,3,Other,1630,1675,1650,
,07/07/2015,2.6,Other,1660,1695,1680,
,08/07/2015,3.6,Other,1615,1650,1640,
,09/07/2015,3.2,Other,1665,1700,1680,
,10/07/2015,4,Other,1600,1640,1625,
,11/07/2015,3.6,Other,1580,1615,1600,
,13/07/2015,5,Other,1580,1615,1600,
,14/07/2015,3.5,Other,1590,1625,1610,
,15/07/2015,4.2,Other,1570,1600,1590,
,16/07/2015,5,Other,1560,1600,1580,
,22/07/2015,4.5,Other,1790,1840,1810,
,23/07/2015,4.2,Other,1810,1850,1825,
,24/07/2015,3,Other,1925,1965,1940,
,27/07/2015,3.5,Other,1945,1980,1965,
,28/07/2015,4,Other,1940,1985,1960,
,29/07/2015,2.8,Other,2190,2240,2210,
,30/07/2015,3.5, ,NR,NR,NR,
,31/07/2015,3.2,Other,2590,2640,2610,
Barabanki,01/07/2015,32,Red,1600,1635,1620,
,02/07/2015,23,Red,1570,1610,1590,
,03/07/2015,20,Red,1600,1640,1620,
,04/07/2015,26,Red,1550,1595,1580,
,06/07/2015,21,Red,1650,1725,1700,
,07/07/2015,27,Red,1550,1590,1570,
,08/07/2015,26.5,Red,1560,1600,1580,
,10/07/2015,20.5,Red,1680,1750,1710,
,13/07/2015,21,Red,1690,1750,1720,
,14/07/2015,20,Red,1750,1840,1800,
,15/07/2015,20.5,Red,1785,1840,1810,
,20/07/2015,24,Red,1800,1890,1850,
,21/07/2015,21,Red,1900,2010,1980,
,23/07/2015,18.5,Red,2080,2120,2100,
,24/07/2015,20.5,Red,2000,2100,2090,
,25/07/2015,21,Red,2070,2125,2080,
,26/07/2015,17,Red,2000,2100,2040,
,27/07/2015,19,Red,2300,2365,2340,
,28/07/2015,20.5,Red,2350,2450,2400,
,30/07/2015,19,Red,1990,2030,2000,
,31/07/2015,19,Red,2000,2140,2090,
Baraut,02/07/2015,6,Red,NR,NR,1685,
,03/07/2015,5,Red,NR,NR,1690,
,04/07/2015,8,Red,NR,NR,1670,
,06/07/2015,7,Red,NR,NR,1620,
,07/07/2015,12,Red,NR,NR,1600,
,08/07/2015,8,Red,NR,NR,1610,
,10/07/2015,4,Red,NR,NR,1590,
,11/07/2015,7,Red,NR,NR,1590,
,13/07/2015,3,Red,NR,NR,1585,
,14/07/2015,4,Red,NR,NR,1580,
,15/07/2015,6,Red,NR,NR,1575,
,16/07/2015,8,Red,NR,NR,1570,
,18/07/2015,6,Red,NR,NR,1580,
,20/07/2015,5,Red,NR,NR,1585,
,22/07/2015,7,Red,NR,NR,1565,
,23/07/2015,11,Red,NR,NR,1560,
,24/07/2015,8,Red,NR,NR,1600,
,25/07/2015,7,Red,NR,NR,1610,
,27/07/2015,4.5,Red,NR,NR,1800,
,28/07/2015,4,Red,NR,NR,1810,
,29/07/2015,3.5,Red,NR,NR,1880,
,30/07/2015,5,Red,NR,NR,1900,
,31/07/2015,8,Red,NR,NR,1920,
Bareilly,01/07/2015,75,Dry F.A.Q.,NR,NR,1850,
,02/07/2015,85,Dry F.A.Q.,NR,NR,1865,
,03/07/2015,63,Dry F.A.Q.,NR,NR,1850,
,04/07/2015,75,Dry F.A.Q.,NR,NR,1850,
,05/07/2015,90,Dry F.A.Q.,NR,NR,1875,
,06/07/2015,80,Dry F.A.Q.,NR,NR,1880,
,07/07/2015,95,Dry F.A.Q.,NR,NR,1850,
,08/07/2015,75,Dry F.A.Q.,NR,NR,1850,
,09/07/2015,81.5,Dry F.A.Q.,NR,NR,1825,
,10/07/2015,95,Dry F.A.Q.,NR,NR,1860,
,11/07/2015,86,Dry F.A.Q.,NR,NR,1850,
,12/07/2015,95,Dry F.A.Q.,NR,NR,1800,
,13/07/2015,87,Dry F.A.Q.,NR,NR,1850,
,14/07/2015,91,Dry F.A.Q.,NR,NR,1860,
,15/07/2015,82.5,Dry F.A.Q.,NR,NR,1875,
,16/07/2015,95,Dry F.A.Q.,NR,NR,1900,
,19/07/2015,72,Dry F.A.Q.,NR,NR,2000,
,20/07/2015,68,Dry F.A.Q.,NR,NR,2000,
,21/07/2015,72.5,Dry F.A.Q.,NR,NR,2000,
,22/07/2015,68,Dry F.A.Q.,NR,NR,2000,
,23/07/2015,75,Dry F.A.Q.,NR,NR,2000,
,24/07/2015,108,Dry F.A.Q.,NR,NR,2000,
,25/07/2015,49,Dry F.A.Q.,NR,NR,2300,
,26/07/2015,51,Dry F.A.Q.,NR,NR,2200,
,27/07/2015,58,Dry F.A.Q.,NR,NR,2125,
,28/07/2015,65,Dry F.A.Q.,NR,NR,2300,
,29/07/2015,56,Dry F.A.Q.,NR,NR,2500,
,30/07/2015,48,Dry F.A.Q.,NR,NR,2500,
Basti,01/07/2015,21.5,Red,1650,1850,1710,
,03/07/2015,21,Red,1700,1850,1750,
,04/07/2015,18,Red,1700,1850,1750,
,05/07/2015,16.5,Red,1675,1850,1750,
,06/07/2015,20,Red,1700,1900,1800,
