Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal),
Agra,18/08/2008,90, ,NR,NR,NR,
,19/08/2008,80,Other,650,725,680,
,20/08/2008,100,Other,650,750,680,
,22/08/2008,140,Other,700,800,725,
,25/08/2008,30,Other,825,900,850,
,26/08/2008,60,Other,825,900,850,
,27/08/2008,80,Other,825,900,850,
,28/08/2008,50,Other,840,915,870,
,29/08/2008,70,Other,840,915,870,
,30/08/2008,75,Other,850,920,875,
Ajuha,04/08/2008,7,Other,NR,NR,600,
,07/08/2008,8,Other,NR,NR,600,
,11/08/2008,6,Other,NR,NR,600,
,14/08/2008,8,Other,NR,NR,650,
,18/08/2008,5,Other,NR,NR,800,
,21/08/2008,6,Other,NR,NR,800,
,25/08/2008,6,Other,NR,NR,800,
,28/08/2008,4,Other,NR,NR,800,
Aligarh,01/08/2008,30,Red,660,740,700,
,02/08/2008,37,Red,690,770,720,
,04/08/2008,35,Red,700,770,730,
,05/08/2008,33,Red,710,780,740,
,06/08/2008,31,Red,720,790,750,
,07/08/2008,38,Red,700,770,730,
,08/08/2008,35,Red,715,780,740,
,09/08/2008,34,Red,715,780,740,
,11/08/2008,23,Red,720,790,750,
,12/08/2008,29,Red,700,780,730,
,13/08/2008,23,Red,710,790,740,
,14/08/2008,20, ,NR,NR,NR,
,15/08/2008,18,Red,770,840,810,
,16/08/2008,23,Red,760,830,790,
,18/08/2008,29,Red,770,840,790,
,19/08/2008,31,Red,760,835,780,
,20/08/2008,33,Red,750,820,770,
,21/08/2008,35,Red,740,815,760,
,23/08/2008,35,Red,760,850,800,
,25/08/2008,32,Red,770,860,810,
,26/08/2008,37,Red,780,860,820,
,27/08/2008,34,Red,790,880,830,
,28/08/2008,38,Red,770,860,810,
,29/08/2008,34,Red,780,870,820,
,30/08/2008,42,Red,780,870,820,
Allahabad,01/08/2008,60,Other,NR,NR,500,
,02/08/2008,70,Other,NR,NR,500,
,04/08/2008,67.5, ,NR,NR,NR,
,05/08/2008,65,Other,NR,NR,500,
,06/08/2008,70,Other,NR,NR,600,
,07/08/2008,65,Other,NR,NR,600,
,08/08/2008,67.5, ,NR,NR,NR,
,11/08/2008,67,Other,NR,NR,600,
,12/08/2008,70,Other,NR,NR,600,
,13/08/2008,72.5,Other,NR,NR,600,
,14/08/2008,60,Other,NR,NR,650,
,19/08/2008,75,Other,NR,NR,660,
,20/08/2008,72.5,Other,NR,NR,660,
,21/08/2008,6.5,Other,NR,NR,675,
Amroha,02/08/2008,2,Red,640,685,665,
,03/08/2008,1,Red,640,685,665,
,04/08/2008,3,Red,635,680,660,
,05/08/2008,2,Red,640,685,670,
,06/08/2008,3,Red,640,690,670,
,07/08/2008,2,Red,650,695,675,
,08/08/2008,3,Red,660,700,680,
,09/08/2008,2,Red,660,700,680,
,10/08/2008,3,Red,662,710,680,
,11/08/2008,2,Red,665,710,685,
,12/08/2008,3,Red,670,715,690,
,13/08/2008,3,Red,670,720,695,
,14/08/2008,2,Red,665,715,690,
,18/08/2008,2,Red,580,630,610,
,19/08/2008,3,Red,590,640,620,
,20/08/2008,2,Red,590,645,625,
,21/08/2008,3,Red,595,645,625,
,26/08/2008,4,Red,620,680,660,
,27/08/2008,3,Red,630,685,665,
,28/08/2008,2,Red,640,695,675,
,29/08/2008,2,Red,650,700,670,
,30/08/2008,3,Red,660,710,680,
Auraiya,28/08/2008,6.5,Red,780,810,800,
,29/08/2008,7,Red,750,800,790,
,30/08/2008,5,Red,760,800,775,
Azamgarh,01/08/2008,10,Other,690,700,695,
,02/08/2008,10,Other,690,700,695,
,04/08/2008,7.5,Other,690,700,695,
,05/08/2008,7.5,Other,695,700,695,
,06/08/2008,7.5,Other,690,700,695,
,08/08/2008,12.5,Other,680,700,685,
,11/08/2008,12.5, ,NR,NR,NR,
,12/08/2008,10, ,NR,NR,NR,
,13/08/2008,10, ,NR,NR,NR,
,18/08/2008,8,Other,800,850,810,
,19/08/2008,8,Other,800,850,810,
,20/08/2008,8,Other,800,850,810,
,21/08/2008,8,Other,850,900,860,
,22/08/2008,7.5,Other,900,925,910,
,23/08/2008,7.5,Other,900,925,920,
,25/08/2008,7.5,Other,900,950,925,
,26/08/2008,7.5,Other,900,950,920,
,28/08/2008,7.5,Other,900,950,930,
,29/08/2008,7.5,Other,900,950,930,
Bachranwa,12/08/2008,1.2,Other,NR,NR,680,
,19/08/2008,0.8,Other,NR,NR,690,
,26/08/2008,1,Other,NR,NR,680,
Badayoun,21/08/2008,8,Dry F.A.Q.,NR,NR,550,
,25/08/2008,16,Dry F.A.Q.,NR,NR,750,
,26/08/2008,15,Dry F.A.Q.,NR,NR,775,
,27/08/2008,11,Dry F.A.Q.,NR,NR,770,
,28/08/2008,10,Dry F.A.Q.,NR,NR,780,
,29/08/2008,9,Dry F.A.Q.,NR,NR,815,
,30/08/2008,8,Dry F.A.Q.,NR,NR,825,
Bahraich,01/08/2008,24.5,Local,890,900,895,
,02/08/2008,21.5,Local,895,910,900,
,04/08/2008,20.5,Local,900,910,905,
,05/08/2008,21,Local,895,915,900,
,06/08/2008,22,Local,880,900,890,
,07/08/2008,20,Local,900,915,910,
,19/08/2008,14.5,Local,935,945,940,
,20/08/2008,15,Local,930,945,935,
,21/08/2008,13,Local,945,960,950,
,22/08/2008,13.5,Local,935,945,940,
,23/08/2008,13.5,Local,955,965,960,
,25/08/2008,12.5,Local,945,960,950,
,26/08/2008,11,Local,970,985,975,
,27/08/2008,11.5,Local,965,975,970,
,28/08/2008,11,Local,980,1000,985,
,29/08/2008,10,Local,985,1010,990,
,30/08/2008,12,Local,980,1000,985,
Ballia,01/08/2008,14,Other,570,600,580,
,02/08/2008,12,Other,700,750,720,
,04/08/2008,9,Other,740,760,750,
,05/08/2008,12,Other,730,800,750,
,06/08/2008,16,Other,740,780,750,
,07/08/2008,14,Other,740,780,750,
,08/08/2008,16,Other,740,780,750,
,09/08/2008,14,Other,720,800,750,
,11/08/2008,18,Other,730,800,760,
,12/08/2008,11,Other,740,800,760,
,13/08/2008,9,Other,750,780,760,
,14/08/2008,75,Other,760,800,780,
,15/08/2008,9,Other,760,800,780,
,16/08/2008,7.5,Other,760,800,780,
,18/08/2008,12,Other,780,820,800,
,19/08/2008,14,Other,780,850,800,
,20/08/2008,16,Other,780,850,800,
,21/08/2008,14,Other,800,850,825,
,22/08/2008,12,Other,800,850,825,
,23/08/2008,9,Other,800,850,825,
,25/08/2008,14,Other,810,850,830,
,26/08/2008,16,Other,810,850,830,
,27/08/2008,9,Other,800,850,830,
,28/08/2008,12,Other,820,850,840,
,29/08/2008,9,Other,820,850,840,
Banda,01/08/2008,5,Bombay (U.P.),NR,NR,440,
,02/08/2008,6.5,Bombay (U.P.),NR,NR,440,
,03/08/2008,6.5,Bombay (U.P.),NR,NR,425,
,04/08/2008,7.5,Bombay (U.P.),NR,NR,425,
,18/08/2008,7.5,Bombay (U.P.),NR,NR,450,
,20/08/2008,9.5,Bombay (U.P.),NR,NR,445,
,22/08/2008,5,Bombay (U.P.),NR,NR,700,
,23/08/2008,6,Bombay (U.P.),NR,NR,700,
,24/08/2008,2.5,Bombay (U.P.),NR,NR,750,
,25/08/2008,4,Bombay (U.P.),NR,NR,700,
,27/08/2008,6,Bombay (U.P.),NR,NR,750,
,28/08/2008,11.5,Bombay (U.P.),NR,NR,750,
,29/08/2008,9.5,Bombay (U.P.),NR,NR,750,
,30/08/2008,7,Bombay (U.P.),NR,NR,775,
,31/08/2008,3,Bombay (U.P.),NR,NR,775,
Banthara,01/08/2008,28, ,NR,NR,NR,
,08/08/2008,20, ,NR,NR,NR,
,22/08/2008,32.5, ,NR,NR,NR,
,29/08/2008,27.5, ,NR,NR,NR,
Barabanki,01/08/2008,3.5,Other,700,800,750,
,02/08/2008,6,Other,700,780,755,
,03/08/2008,6,Other,710,800,745,
,04/08/2008,5.5,Other,680,800,750,
,05/08/2008,7,Other,690,800,750,
,06/08/2008,4,Other,700,800,750,
,07/08/2008,3.5, ,NR,NR,NR,
Baraut,01/08/2008,2,Other,NR,NR,550,
,02/08/2008,1.5,Other,NR,NR,570,
,04/08/2008,2.5,Other,NR,NR,600,
,05/08/2008,1,Other,NR,NR,650,
,07/08/2008,2,Other,NR,NR,640,
,08/08/2008,1,Other,NR,NR,680,
,09/08/2008,0.8,Other,NR,NR,750,
,11/08/2008,1.5,Other,NR,NR,760,
,13/08/2008,2,Other,NR,NR,750,
,14/08/2008,1.5,Other,NR,NR,780,
,16/08/2008,1,Other,NR,NR,790,
,18/08/2008,1.5,Other,NR,NR,800,
,20/08/2008,3.5,Other,NR,NR,790,
,21/08/2008,1.2,Other,NR,NR,810,
,22/08/2008,2,Other,NR,NR,800,
,23/08/2008,1,Other,NR,NR,800,
,24/08/2008,2,Other,NR,NR,790,
,25/08/2008,1.5,Other,NR,NR,810,
,26/08/2008,1,Other,NR,NR,790,
,27/08/2008,1.5,Other,NR,NR,790,
,28/08/2008,3,Other,NR,NR,770,
,29/08/2008,2,Other,NR,NR,780,
,30/08/2008,1.5,Other,NR,NR,790,
Bareilly,01/08/2008,25,Red,NR,NR,750,
,02/08/2008,30,Red,NR,NR,760,
,03/08/2008,32.5,Red,NR,NR,750,
,04/08/2008,36,Red,NR,NR,740,
,05/08/2008,41.5,Red,NR,NR,725,
,06/08/2008,38,Red,NR,NR,730,
,07/08/2008,44,Red,NR,NR,700,
,08/08/2008,30,Red,NR,NR,725,
,09/08/2008,25,Red,NR,NR,780,
,10/08/2008,29,Red,NR,NR,820,
,11/08/2008,30,Red,NR,NR,850,
,12/08/2008,35,Red,NR,NR,860,
,13/08/2008,38,Red,NR,NR,855,
,14/08/2008,29,Red,NR,NR,860,
,16/08/2008,20,Red,NR,NR,880,
,17/08/2008,17.5,Red,NR,NR,890,
,18/08/2008,19,Red,NR,NR,900,
,19/08/2008,17.5,Red,NR,NR,910,
,20/08/2008,34,Red,NR,NR,865,
,21/08/2008,30,Red,NR,NR,820,
,23/08/2008,37.5,Red,NR,NR,810,
,26/08/2008,16,Red,NR,NR,830,
,27/08/2008,15,Red,NR,NR,835,
,28/08/2008,17.5,Red,NR,NR,840,
,29/08/2008,38,Red,NR,NR,800,
,30/08/2008,40,Red,NR,NR,810,
Basti,01/08/2008,7,Other,890,915,900,
,02/08/2008,5.5,Other,880,915,900,
,06/08/2008,10.5,Other,885,910,900,
,07/08/2008,13.5,Other,870,900,890,
,08/08/2008,10,Other,875,900,890,
,09/08/2008,7.8,Other,880,900,895,
,10/08/2008,8.5,Other,885,910,895,
,12/08/2008,11.5,Other,885,910,890,
,13/08/2008,20.5,Other,880,910,890,
,16/08/2008,17.3,Other,915,930,925,
,17/08/2008,15,Other,935,960,950,
,19/08/2008,17.5,Other,940,960,950,
Bijnaur,01/08/2008,2,Red,NR,NR,655,
,02/08/2008,3.5,Red,NR,NR,660,
,03/08/2008,2,Red,NR,NR,665,
,04/08/2008,2.5,Red,NR,NR,665,
,05/08/2008,3,Red,NR,NR,660,
,06/08/2008,2,Red,NR,NR,655,
,07/08/2008,2.5,Red,NR,NR,650,
,08/08/2008,3, ,NR,NR,NR,
,09/08/2008,2.5, ,NR,NR,NR,
