Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal),
Achalda,01/12/2014,15,Red,NR,NR,1450,
,02/12/2014,12.5,Red,1400,1600,1500,
,03/12/2014,9,Red,NR,NR,1550,
,04/12/2014,15,Red,NR,NR,1500,
,05/12/2014,20,Red,NR,NR,1450,
,06/12/2014,12.5,Red,NR,NR,1500,
,08/12/2014,17.5,Red,NR,NR,1480,
,09/12/2014,15,Red,NR,NR,1520,
,10/12/2014,11,Red,NR,NR,1550,
,11/12/2014,20,Red,NR,NR,1500,
,12/12/2014,25,Red,NR,NR,1400,
,13/12/2014,15,Red,NR,NR,1450,
,15/12/2014,12.5,Red,NR,NR,1500,
,16/12/2014,18,Red,NR,NR,1400,
,17/12/2014,20,Red,NR,NR,1370,
,18/12/2014,25,Red,NR,NR,1300,
,20/12/2014,20,Red,NR,NR,1300,
,22/12/2014,15,Red,1250,1450,1350,
,23/12/2014,12.5,Red,1300,1500,1400,
,24/12/2014,4,Red,800,900,850,
,25/12/2014,25,Red,1300,1500,1400,
,26/12/2014,20,Red,1400,1500,1450,
,29/12/2014,12.5,Red,NR,NR,1900,
,31/12/2014,9,Red,2100,2250,2150,
Achnera,30/12/2014,24,Red,1750,1850,1800,
Agra,02/12/2014,240,Red,NR,NR,1550,
,03/12/2014,330,Red,NR,NR,1560,
,04/12/2014,345,Red,1430,1600,1540,
,05/12/2014,360,Red,1450,1600,1520,
,06/12/2014,340,Red,1420,1600,1550,
,08/12/2014,350,Red,NR,NR,1520,
,09/12/2014,360,Red,1400,1600,1510,
,10/12/2014,370,Red,NR,NR,1530,
,11/12/2014,370,Red,NR,NR,1530,
,12/12/2014,350,Red,NR,NR,1510,
,15/12/2014,340,Red,NR,NR,1220,
,16/12/2014,340,Red,NR,NR,1510,
,17/12/2014,350,Red,1400,1600,1500,
,18/12/2014,308,Red,1400,1600,1520,
,19/12/2014,330,Red,1600,1800,1680,
,20/12/2014,319,Red,1650,1800,1700,
,22/12/2014,322,Red,1600,1800,1690,
,23/12/2014,320,Red,NR,NR,1710,
,24/12/2014,318,Red,1700,1820,1780,
,26/12/2014,180,Red,1700,2000,1820,
,27/12/2014,290,Red,1800,1900,1840,
,29/12/2014,280,Red,1840,2100,1920,
,30/12/2014,300,Red,1700,1900,1820,
,31/12/2014,310,Red,1700,1900,1810,
Ahirora,29/12/2014,5,Other,NR,NR,1850,
Ajuha,01/12/2014,64,Local,NR,NR,1520,
,04/12/2014,55,Local,NR,NR,1530,
,08/12/2014,61.5,Local,NR,NR,1500,
,11/12/2014,59,Local,NR,NR,1520,
,15/12/2014,73.5,Local,NR,NR,1530,
,18/12/2014,72,Local,NR,NR,1510,
,25/12/2014,56,Local,NR,NR,1420,
,29/12/2014,62,Local,NR,NR,1400,
