Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal),
Agra,02/02/2006,40,Other,450,500,490,
,03/02/2006,50,Other,450,500,480,
,04/02/2006,45,Other,450,500,475,
,06/02/2006,55,Other,425,460,455,
,07/02/2006,60,Other,425,460,450,
,08/02/2006,70,Other,400,450,435,
,09/02/2006,50,Other,425,460,440,
,10/02/2006,40,Other,400,460,440,
,11/02/2006,45,Other,400,450,430,
,13/02/2006,55,Other,400,450,430,
,14/02/2006,50,Other,400,435,425,
,16/02/2006,50,Other,400,440,425,
,17/02/2006,40,Other,400,440,430,
,18/02/2006,60,Other,400,450,430,
,20/02/2006,50,Other,400,450,430,
,21/02/2006,40,Other,410,440,425,
,22/02/2006,45,Other,400,435,420,
,23/02/2006,55,Other,400,430,420,
,24/02/2006,50,Other,400,430,425,
,25/02/2006,40,Other,400,440,430,
,27/02/2006,45,Other,390,425,415,
,28/02/2006,50,Other,400,425,420,
Aligarh,01/02/2006,20,Red,530,600,540,
,02/02/2006,22,Red,530,600,550,
,03/02/2006,24,Red,530,600,550,
,04/02/2006,21,Red,510,600,540,
,06/02/2006,25,Red,500,610,500,
,07/02/2006,22,Red,450,520,500,
,08/02/2006,20,Red,450,520,475,
,10/02/2006,23,Red,450,520,450,
,11/02/2006,24,Red,420,520,430,
,13/02/2006,21,Red,400,520,410,
,14/02/2006,22,Red,380,450,400,
,15/02/2006,19,Red,390,450,400,
,16/02/2006,21,Red,380,450,400,
,17/02/2006,24,Red,400,450,410,
,18/02/2006,21,Red,410,450,420,
,20/02/2006,24,Red,420,450,430,
,21/02/2006,25,Red,430,460,440,
,22/02/2006,22,Red,420,450,440,
,23/02/2006,24,Red,440,460,445,
,24/02/2006,25,Red,430,470,450,
,25/02/2006,21,Red,420,500,460,
,27/02/2006,20,Red,450,500,480,
Allahabad,01/02/2006,120,Other,NR,NR,325,
,02/02/2006,130,Other,NR,NR,300,
,04/02/2006,150,Other,NR,NR,300,
,07/02/2006,230,Other,NR,NR,300,
,08/02/2006,160,Other,NR,NR,300,
,10/02/2006,100,Other,NR,NR,300,
,13/02/2006,105,Other,NR,NR,300,
,14/02/2006,150,Other,NR,NR,290,
,15/02/2006,70,Other,NR,NR,290,
,16/02/2006,130,Other,NR,NR,290,
,17/02/2006,120,Other,NR,NR,275,
,18/02/2006,100,Other,NR,NR,275,
,20/02/2006,110,Other,NR,NR,275,
,21/02/2006,65,Other,NR,NR,275,
,22/02/2006,120,Other,NR,NR,275,
,23/02/2006,100,Other,NR,NR,275,
,24/02/2006,240,Other,NR,NR,270,
Amroha,02/02/2006,1.5,Red,427,435,430,
,03/02/2006,1.5,Red,428,435,430,
,04/02/2006,2.5,Red,430,435,432,
,05/02/2006,1,Red,432,440,435,
,06/02/2006,2,Red,432,440,435,
,08/02/2006,3.5,Red,440,450,445,
,09/02/2006,1,Red,442,448,445,
,10/02/2006,1.5,Red,435,445,440,
,11/02/2006,2,Red,385,400,395,
,12/02/2006,1.5,Red,390,400,395,
,13/02/2006,1.5,Red,380,400,390,
,15/02/2006,1,Red,395,405,400,
,17/02/2006,2.5, ,NR,NR,NR,
,18/02/2006,2.5,Red,390,400,395,
,19/02/2006,1.5,Red,400,415,410,
,20/02/2006,1,Red,400,415,410,
,22/02/2006,2,Red,390,400,395,
,23/02/2006,1.5,Red,392,397,395,
,24/02/2006,1,Red,390,395,393,
,25/02/2006,1.2,Red,388,392,390,
,26/02/2006,2,Red,388,392,390,
,27/02/2006,1,Red,387,392,390,
Azamgarh,01/02/2006,10,Other,600,600,600,
,02/02/2006,21, ,NR,NR,NR,
,03/02/2006,7,Other,600,600,600,
,04/02/2006,21,Other,600,600,600,
,06/02/2006,20,Other,600,600,600,
,07/02/2006,18,Other,600,600,600,
,08/02/2006,18,Other,600,600,600,
,09/02/2006,15,Other,600,600,600,
,14/02/2006,12,Other,375,375,375,
,15/02/2006,12,Other,600,600,600,
,16/02/2006,10,Other,600,600,600,
,17/02/2006,10,Other,600,600,600,
,18/02/2006,10,Other,600,600,600,
,20/02/2006,8,Other,600,600,600,
,21/02/2006,8,Other,600,600,600,
,22/02/2006,8,Other,600,600,600,
,23/02/2006,8,Other,600,600,600,
,24/02/2006,7,Other,600,600,600,
,25/02/2006,7,Other,600,600,600,
,27/02/2006,6,Other,500,500,500,
Badayoun,02/02/2006,3.5, ,NR,NR,NR,
,03/02/2006,3, ,NR,NR,NR,
,04/02/2006,4,Red,425,500,480,
,06/02/2006,10,Red,425,490,470,
,07/02/2006,4,Red,425,490,470,
,09/02/2006,2.5,Red,425,480,470,
,10/02/2006,3,Red,430,470,465,
Bahraich,01/02/2006,8.5,Red,450,600,500,
,02/02/2006,7.5,Red,500,560,525,
,03/02/2006,10.5,Red,500,600,550,
,04/02/2006,9,Red,500,625,545,
,06/02/2006,11,Red,500,600,550,
,11/02/2006,7.5,Red,525,600,570,
,13/02/2006,11,Red,500,600,550,
,14/02/2006,15,Red,450,550,500,
,15/02/2006,12,Red,500,600,550,
