Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal),
Agra,03/03/2008,320,Other,300,400,325,
,04/03/2008,300,Other,300,400,350,
,05/03/2008,350,Other,300,400,350,
,06/03/2008,280,Other,350,450,380,
,07/03/2008,300,Other,350,450,380,
,08/03/2008,280,Other,350,400,380,
,10/03/2008,290,Other,350,400,380,
,11/03/2008,270,Other,350,400,380,
,12/03/2008,250,Other,350,400,390,
,13/03/2008,200,Other,350,450,400,
,14/03/2008,220,Other,350,450,400,
,20/03/2008,150,Other,400,475,450,
,21/03/2008,170,Other,400,500,460,
,24/03/2008,160,Other,400,500,475,
,25/03/2008,140,Other,400,500,475,
,26/03/2008,130,Other,400,500,475,
,27/03/2008,150,Other,400,500,425,
,28/03/2008,160,Other,400,500,450,
,29/03/2008,150,Other,400,500,450,
Ajuha,03/03/2008,25,Other,NR,NR,350,
,06/03/2008,17,Other,NR,NR,400,
,10/03/2008,16,Other,NR,NR,375,
,13/03/2008,20,Other,NR,NR,375,
,17/03/2008,15,Other,NR,NR,400,
,20/03/2008,13,Other,NR,NR,400,
,24/03/2008,16,Other,NR,NR,400,
,27/03/2008,12,Other,NR,NR,400,
,31/03/2008,15,Other,NR,NR,400,
Aligarh,01/03/2008,32,Red,440,515,465,
,03/03/2008,30,Red,440,520,475,
,04/03/2008,28,Red,445,520,480,
,05/03/2008,33,Red,445,510,470,
,07/03/2008,30,Red,450,515,480,
,08/03/2008,32,Red,440,510,470,
,10/03/2008,30,Red,445,520,485,
,11/03/2008,32,Red,440,500,475,
,12/03/2008,19,Red,450,520,490,
,13/03/2008,25,Red,450,550,500,
,14/03/2008,23,Red,470,560,510,
,15/03/2008,28,Red,470,560,510,
,17/03/2008,33,Red,480,570,520,
,18/03/2008,30,Red,500,570,525,
,19/03/2008,25,Red,500,560,530,
,20/03/2008,35,Red,480,610,520,
,21/03/2008,20,Red,495,595,535,
,24/03/2008,25,Red,490,610,540,
,25/03/2008,32,Red,500,620,560,
,26/03/2008,27,Red,500,620,560,
,27/03/2008,21,Red,520,640,590,
,28/03/2008,23,Red,520,630,580,
,29/03/2008,28,Red,520,630,580,
Allahabad,01/03/2008,62.5,Other,NR,NR,400,
,03/03/2008,60,Other,NR,NR,400,
,04/03/2008,55,Other,NR,NR,400,
,05/03/2008,50,Other,NR,NR,400,
,06/03/2008,67.5,Other,NR,NR,420,
,07/03/2008,55,Other,NR,NR,420,
,08/03/2008,70,Other,NR,NR,420,
,10/03/2008,67.5,Other,NR,NR,420,
