Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal),
Achalda,01/08/2011,1.5,Red,800,900,870,
,02/08/2011,0.8,Red,775,900,855,
,03/08/2011,1,Red,770,900,865,
,04/08/2011,0.6,Red,780,900,850,
,06/08/2011,0.3,Red,800,950,890,
,09/08/2011,1,Red,800,925,880,
,10/08/2011,0.6,Red,800,950,870,
,11/08/2011,0.8,Red,800,900,865,
,12/08/2011,0.4,Red,800,900,860,
,13/08/2011,0.7,Red,800,900,860,
,15/08/2011,0.2,Red,800,925,870,
,16/08/2011,0.5,Red,800,900,850,
,17/08/2011,0.3,Red,800,950,875,
,18/08/2011,0.4,Red,750,950,885,
,19/08/2011,1,Red,800,1000,900,
,20/08/2011,0.6,Red,950,1025,1000,
,22/08/2011,0.8,Red,900,1050,1000,
,23/08/2011,1.5,Red,900,1030,1010,
,24/08/2011,1,Red,980,1050,1020,
,25/08/2011,0.8,Red,900,1030,1010,
,26/08/2011,0.6,Red,900,1050,1010,
,27/08/2011,1.5,Red,950,1050,1000,
,29/08/2011,1.2,Red,850,950,900,
,30/08/2011,1,Red,950,1050,1020,
,31/08/2011,0.8,Red,800,1000,900,
Achnera,01/08/2011,0.9,Other,700,720,710,
,02/08/2011,0.9,Other,720,740,730,
,03/08/2011,1,Other,710,730,720,
,05/08/2011,1,Other,720,740,730,
,06/08/2011,0.9,Other,790,810,800,
,07/08/2011,0.9,Other,720,740,730,
,08/08/2011,1,Other,800,815,810,
,09/08/2011,1.1,Other,800,820,815,
,10/08/2011,1,Other,820,835,825,
,12/08/2011,1,Other,820,835,830,
,13/08/2011,1.1,Other,805,825,815,
,14/08/2011,1,Other,815,835,825,
,15/08/2011,1,Other,800,820,810,
,16/08/2011,1,Other,880,900,890,
,17/08/2011,1,Other,825,845,835,
,19/08/2011,1,Other,890,910,900,
,20/08/2011,1.1,Other,895,915,905,
,21/08/2011,1.2,Other,910,930,920,
,22/08/2011,1,Other,890,910,900,
,23/08/2011,1.1,Other,895,915,905,
,24/08/2011,1.1,Other,880,900,890,
,26/08/2011,1.1,Other,915,935,925,
,27/08/2011,1.3,Other,920,940,930,
,28/08/2011,1,Other,925,945,935,
,29/08/2011,1.1,Other,970,990,980,
,30/08/2011,1.1,Other,985,1005,995,
,31/08/2011,1.3,Other,975,995,985,
Agra,02/08/2011,200,Other,870,890,880,
,03/08/2011,225,Other,700,900,860,
,04/08/2011,183,Other,890,910,900,
,05/08/2011,172,Other,900,920,910,
,06/08/2011,165,Other,905,925,915,
,08/08/2011,180,Other,890,910,900,
,09/08/2011,168,Other,910,930,920,
,10/08/2011,184,Other,910,925,915,
,11/08/2011,175,Other,920,935,925,
,12/08/2011,195,Other,910,930,920,
,13/08/2011,155,Other,970,990,980,
,16/08/2011,142,Other,975,995,985,
,17/08/2011,135,Other,990,1110,1000,
,18/08/2011,125,Other,1010,1030,1020,
,19/08/2011,122,Other,1015,1035,1025,
,20/08/2011,135,Other,1005,1025,1015,
,23/08/2011,126,Other,1110,1130,1120,
,24/08/2011,120,Other,1115,1135,1125,
,25/08/2011,125,Other,1000,1250,1115,
