Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal),
Achnera,03/03/2010,0.6, ,NR,NR,NR,
,04/03/2010,1,Other,1050,1150,1100,
,06/03/2010,0.8,Other,1050,1150,1100,
,07/03/2010,1,Other,1050,1150,1100,
,08/03/2010,1.1,Other,1050,1150,1100,
,09/03/2010,1.2,Other,1050,1150,1100,
,10/03/2010,0.8,Other,1000,1100,1050,
,11/03/2010,0.6,Other,1000,1100,1065,
,13/03/2010,0.8,Other,1000,1075,1030,
,14/03/2010,1,Other,1000,1075,1025,
,15/03/2010,0.9,Other,1000,1075,1030,
,16/03/2010,0.8,Other,1000,1075,1030,
,17/03/2010,0.9,Other,1000,1075,1030,
,18/03/2010,1.8,Other,1000,1075,1035,
,20/03/2010,1.7,Other,1000,1100,1050,
,21/03/2010,1.9,Other,1000,1100,1050,
,22/03/2010,1.4,Other,1000,1100,1050,
,23/03/2010,1.6,Other,950,1050,1000,
,24/03/2010,1.8,Other,950,1050,1000,
,25/03/2010,1.6,Other,950,1050,1000,
,27/03/2010,2.3,Other,900,1000,975,
,28/03/2010,2.2,Other,900,1000,975,
,29/03/2010,2.6,Other,850,900,875,
,30/03/2010,2.8,Other,850,900,875,
,31/03/2010,2.6,Other,850,900,875,
Agra,02/03/2010,320,Other,1200,1300,1225,
,03/03/2010,300,Other,1200,1300,1250,
,04/03/2010,290,Other,1200,1300,1275,
,05/03/2010,285,Other,1200,1300,1280,
,06/03/2010,280,Other,1250,1325,1300,
,08/03/2010,300,Other,1200,1325,1250,
,09/03/2010,320, ,NR,NR,NR,
,10/03/2010,300,Other,1200,1250,1235,
,11/03/2010,320,Other,1200,1275,1225,
,12/03/2010,310,Other,1200,1275,1240,
,13/03/2010,300,Other,1200,1275,1240,
,15/03/2010,310,Other,1200,1260,1230,
,16/03/2010,315,Other,1200,1275,1230,
,17/03/2010,316,Other,1150,1250,1225,
,18/03/2010,320,Other,1150,1250,1225,
,19/03/2010,325,Other,1100,1250,1220,
,20/03/2010,330,Other,1100,1200,1200,
,22/03/2010,350,Other,1100,1200,1150,
,23/03/2010,340,Other,1100,1200,1160,
,24/03/2010,330,Other,1100,1200,1150,
,25/03/2010,345,Other,1000,1200,1150,
,26/03/2010,350,Other,1000,1150,1100,
,27/03/2010,340,Other,1000,1150,1120,
,29/03/2010,350,Other,1000,1100,1075,
,30/03/2010,390,Other,950,1050,1040,
,31/03/2010,400,Other,950,1050,1025,
Ahirora,01/03/2010,4,Other,1440,1540,1490,
,,,Red,1370,1470,1420,
,02/03/2010,3.5,Other,1430,1530,1480,
,,,Red,1360,1460,1410,
,04/03/2010,3,Other,1350,1450,1400,
,,,Red,1350,1450,1400,
,05/03/2010,2.5,Other,1340,1440,1390,
,,,Red,1340,1440,1390,
,06/03/2010,4,Other,1330,1430,1380,
,,,Red,1330,1430,1380,
,07/03/2010,3,Other,1320,1420,1370,
,,,Red,1320,1420,1370,
,08/03/2010,3.3,Other,1310,1410,1360,
,,,Red,1310,1410,1360,
