Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal),
Achalda,01/07/2011,2,Red,555,575,565,
,02/07/2011,1.5,Red,565,585,575,
,04/07/2011,1.8,Red,560,590,580,
,05/07/2011,1.2,Red,580,620,600,
,06/07/2011,1,Red,575,610,595,
,07/07/2011,0.8,Red,580,615,600,
,08/07/2011,0.5,Red,580,625,615,
,09/07/2011,2.5,Red,550,630,615,
,11/07/2011,7,Red,550,650,600,
,12/07/2011,2,Red,500,650,590,
,13/07/2011,1.5,Red,580,630,605,
,14/07/2011,1,Red,510,650,610,
,15/07/2011,2.5,Red,570,650,620,
,16/07/2011,4,Red,580,650,630,
,18/07/2011,3,Red,580,675,650,
,19/07/2011,2,Red,580,725,675,
,20/07/2011,1.5,Red,600,725,680,
,21/07/2011,2.5,Red,600,750,700,
,22/07/2011,3.5,Red,680,750,725,
,23/07/2011,3,Red,700,800,775,
,25/07/2011,2,Red,650,800,760,
,26/07/2011,1,Red,675,850,775,
,27/07/2011,1.5,Red,700,825,790,
,28/07/2011,0.5,Red,700,900,800,
,29/07/2011,0.8,Red,750,900,850,
,30/07/2011,1,Red,800,900,875,
Achnera,01/07/2011,1,Other,630,650,640,
,02/07/2011,1.2,Other,620,640,630,
,03/07/2011,1.3,Other,620,640,630,
,04/07/2011,1.2,Other,625,645,635,
,05/07/2011,0.9,Other,1050,1070,1060,
,06/07/2011,1,Other,600,620,610,
,08/07/2011,1,Other,615,635,625,
,09/07/2011,1,Other,600,620,610,
,10/07/2011,1.1,Other,620,640,630,
,11/07/2011,1,Other,630,650,640,
,12/07/2011,0.9,Other,640,660,650,
,13/07/2011,0.8,Other,650,670,660,
,15/07/2011,0.9,Other,640,660,650,
,16/07/2011,1,Other,660,680,670,
,17/07/2011,1.1,Other,620,640,630,
,18/07/2011,0.9,Other,640,660,650,
,19/07/2011,1,Other,760,780,770,
,20/07/2011,1,Other,770,790,780,
,22/07/2011,1,Other,660,680,670,
,23/07/2011,1.1,Other,700,720,710,
,24/07/2011,1,Other,710,730,720,
,25/07/2011,1.4,Other,700,720,710,
,26/07/2011,1.5,Other,710,730,720,
,27/07/2011,1.3,Other,720,740,730,
,29/07/2011,1, ,NR,NR,NR,
,30/07/2011,0.9,Other,720,740,730,
,31/07/2011,0.8,Other,730,750,740,
Agra,02/07/2011,200,Other,715,735,725,
,04/07/2011,190,Other,740,760,750,
,05/07/2011,205,Other,665,685,675,
,06/07/2011,233,Other,625,680,660,
,07/07/2011,216,Other,670,690,680,
,08/07/2011,180,Other,710,730,720,
,09/07/2011,170,Other,740,760,750,
,11/07/2011,150,Other,790,810,800,
,12/07/2011,140,Other,815,835,825,
,13/07/2011,150,Other,810,830,820,
,14/07/2011,165,Other,790,810,800,
,15/07/2011,166,Other,790,810,800,
,16/07/2011,161,Other,810,830,820,
,18/07/2011,150,Other,940,960,950,
,19/07/2011,188,Other,890,910,900,
,20/07/2011,215,Other,850,870,860,
,21/07/2011,198,Other,870,890,880,
,22/07/2011,185,Other,880,900,890,
,23/07/2011,215,Other,840,860,850,
,25/07/2011,200,Other,850,870,860,
,26/07/2011,215,Other,845,865,855,
,27/07/2011,240,Other,830,850,840,
,28/07/2011,218,Other,840,860,850,
,29/07/2011,210,Other,840,860,850,
,30/07/2011,202,Other,850,870,860,
,31/07/2011,200,Other,870,890,880,
Ahirora,01/07/2011,125,Red,605,645,625,
,02/07/2011,110,Red,620,660,640,
,03/07/2011,100,Red,635,675,655,
,04/07/2011,105,Red,650,690,670,
,05/07/2011,120,Red,665,705,685,
,07/07/2011,115,Red,675,715,695,
,08/07/2011,125,Red,660,700,680,
,09/07/2011,110,Red,675,715,695,
,10/07/2011,105,Red,680,720,700,
,11/07/2011,100,Red,665,705,685,
,12/07/2011,120,Red,670,710,690,
,14/07/2011,115,Red,655,695,675,
,15/07/2011,130,Red,660,700,680,
,16/07/2011,115,Red,675,715,695,
,17/07/2011,100,Red,690,730,710,
,18/07/2011,105,Red,695,735,715,
,19/07/2011,120,Red,700,740,720,
,21/07/2011,110,Red,715,755,735,
,22/07/2011,125,Red,730,770,750,
,23/07/2011,110,Red,745,785,765,
,24/07/2011,100,Red,760,800,780,
,25/07/2011,85,Red,775,815,795,
,26/07/2011,70,Red,790,830,810,
,28/07/2011,55,Red,805,845,825,
,29/07/2011,65,Red,820,860,840,
,30/07/2011,55,Red,835,875,855,
,31/07/2011,60,Red,820,860,840,
Ait,01/07/2011,5.5,Other,NR,NR,725,
,02/07/2011,1.4,Other,NR,NR,700,
,03/07/2011,0.4,Other,NR,NR,744,
,05/07/2011,1.9,Other,NR,NR,688,
,06/07/2011,5.8,Other,NR,NR,700,
,07/07/2011,0.5,Other,NR,NR,710,
,08/07/2011,5.5,Other,NR,NR,722,
,09/07/2011,0.8,Other,NR,NR,700,
,10/07/2011,8.8,Other,NR,NR,710,
,12/07/2011,20,Other,NR,NR,722,
,13/07/2011,7.8,Other,NR,NR,733,
,14/07/2011,4.2,Other,NR,NR,700,
,15/07/2011,30,Other,NR,NR,711,
,16/07/2011,10,Other,NR,NR,700,
,17/07/2011,14.1, ,NR,NR,NR,
,19/07/2011,5.5,Other,NR,NR,711,
,21/07/2011,32.2,Other,NR,NR,722,
,22/07/2011,41,Other,NR,NR,700,
,23/07/2011,8.7,Other,NR,NR,700,
,24/07/2011,4.1,Other,NR,NR,710,
,26/07/2011,25,Other,NR,NR,710,
,27/07/2011,14.1,Other,NR,NR,700,
,28/07/2011,14.1,Other,NR,NR,688,
,29/07/2011,14,Other,NR,NR,700,
Ajuha,04/07/2011,12,Red,NR,NR,750,
,06/07/2011,13,Red,NR,NR,750,
,07/07/2011,11,Red,NR,NR,750,
,11/07/2011,13.5,Red,NR,NR,760,
,14/07/2011,12.5,Red,NR,NR,760,
,18/07/2011,10.5,Red,NR,NR,800,
,21/07/2011,11,Red,NR,NR,800,
,25/07/2011,12.5,Red,NR,NR,810,
,28/07/2011,10,Red,NR,NR,820,
Akbarpur,03/07/2011,7,Other,810,875,825,
,06/07/2011,7,Other,810,850,825,
,07/07/2011,7,Other,810,850,825,
,08/07/2011,7,Other,800,850,825,
,09/07/2011,7,Other,825,875,850,
,10/07/2011,7,Other,800,900,850,
,11/07/2011,7,Other,800,900,850,
,14/07/2011,7,Other,800,850,835,
,15/07/2011,7,Other,800,900,835,
,17/07/2011,7,Other,800,875,825,
,20/07/2011,7,Other,800,1000,875,
Aligarh,01/07/2011,40,Other,520,630,580,
,02/07/2011,41,Other,520,630,580,
,04/07/2011,40,Other,500,620,570,
,05/07/2011,38,Other,540,650,590,
,06/07/2011,36,Other,560,660,600,
,07/07/2011,32,Other,580,670,615,
,08/07/2011,36,Other,590,670,620,
,09/07/2011,34,Other,600,690,630,
,11/07/2011,32,Other,610,720,640,
,12/07/2011,28,Other,630,730,675,
,13/07/2011,26,Other,650,750,690,
