Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal),
Agra,02/01/2010,180,Other,1250,1340,1300,
,04/01/2010,175,Other,1300,1400,1350,
,05/01/2010,200,Other,1275,1350,1300,
,06/01/2010,205,Other,1275,1350,1300,
,07/01/2010,210,Other,1300,1350,1320,
,08/01/2010,205,Other,1300,1350,1325,
,09/01/2010,210,Other,1250,1325,1300,
,11/01/2010,220,Other,1250,1325,1300,
,12/01/2010,225,Other,1200,1300,1280,
,13/01/2010,230,Other,1200,1300,1250,
,14/01/2010,220,Other,1200,1300,1250,
,15/01/2010,235,Other,1100,1200,1200,
,16/01/2010,220,Other,1200,1300,1270,
,18/01/2010,210,Other,1250,1325,1300,
,19/01/2010,200,Other,1300,1375,1350,
,23/01/2010,220,Other,1300,1350,1325,
,25/01/2010,200,Other,1325,1400,1350,
,27/01/2010,205,Other,1300,1360,1350,
,28/01/2010,208,Other,1300,1350,1340,
,29/01/2010,215,Other,1300,1350,1325,
Ahirora,01/01/2010,80,Red,675,715,695,
,02/01/2010,70,Red,1620,1660,1640,
,29/01/2010,6,Other,1460,1560,1510,
,30/01/2010,5,Other,1470,1570,1520,
,31/01/2010,4,Other,1460,1560,1510,
Ajuha,04/01/2010,13,Red,NR,NR,1150,
,07/01/2010,15,Red,NR,NR,1100,
,11/01/2010,15,Red,NR,NR,1100,
,14/01/2010,15,Red,NR,NR,1100,
,18/01/2010,13.5,Red,NR,NR,1125,
,21/01/2010,12,Red,NR,NR,1200,
,25/01/2010,13, ,NR,NR,NR,
,28/01/2010,11,Red,NR,NR,1300,
Aligarh,01/01/2010,31,Red,1260,1360,1310,
,02/01/2010,28,Red,1270,1370,1320,
,04/01/2010,31,Red,1280,1380,1330,
,05/01/2010,29,Red,1280,1380,1340,
,06/01/2010,26,Red,1310,1400,1350,
,07/01/2010,25,Red,1320,1415,1360,
,08/01/2010,32,Red,1320,1415,1350,
,09/01/2010,29,Red,1320,1410,1340,
,11/01/2010,36,Red,1320,1410,1340,
,12/01/2010,32,Red,1330,1415,1350,
,14/01/2010,34,Red,1330,1420,1360,
,15/01/2010,39,Red,1320,1410,1350,
,16/01/2010,37,Red,1320,1410,1350,
,18/01/2010,39,Red,1320,1410,1350,
,19/01/2010,37,Other,1340,1400,1360,
,20/01/2010,41,Red,1340,1400,1350,
,21/01/2010,40,Red,1330,1380,1350,
,22/01/2010,30,Red,1330,1380,1350,
,23/01/2010,34,Red,1330,1380,1350,
,25/01/2010,38,Red,1340,1380,1350,
,26/01/2010,36,Red,1340,1380,1360,
,27/01/2010,32,Red,1350,1400,1370,
,28/01/2010,29,Red,1340,1415,1380,
,29/01/2010,35,Red,1340,1415,1380,
,30/01/2010,43,Red,1320,1400,1360,
Allahabad,01/01/2010,300,Other,NR,NR,1200,
,04/01/2010,280,Other,NR,NR,1200,
,06/01/2010,250,Other,NR,NR,1200,
,07/01/2010,300,Other,NR,NR,1250,
,08/01/2010,450,Other,NR,NR,1250,
,09/01/2010,430,Other,NR,NR,1250,
,11/01/2010,460,Other,NR,NR,1250,
,12/01/2010,400,Other,NR,NR,1200,
,13/01/2010,300,Other,NR,NR,1250,
,14/01/2010,350,Other,NR,NR,1250,
,16/01/2010,320,Other,NR,NR,1250,
,18/01/2010,300,Other,NR,NR,1300,
,19/01/2010,250,Other,NR,NR,1300,
,20/01/2010,270,Other,NR,NR,1300,
,21/01/2010,300,Other,NR,NR,1300,
,22/01/2010,250,Other,NR,NR,1300,
,23/01/2010,280,Other,NR,NR,1350,
,25/01/2010,400,Other,NR,NR,1150,
,27/01/2010,250,Other,NR,NR,1350,
,28/01/2010,240,Other,NR,NR,1400,
Amroha,02/01/2010,4,Other,NR,NR,1340,
,03/01/2010,3,Other,NR,NR,1340,
,04/01/2010,4,Other,NR,NR,1350,
,05/01/2010,3,Other,NR,NR,1350,
,06/01/2010,3,Other,NR,NR,1360,
,07/01/2010,2,Other,NR,NR,1360,
,08/01/2010,3,Other,NR,NR,1360,
,09/01/2010,2,Other,NR,NR,1365,
,10/01/2010,2,Other,NR,NR,1365,
,11/01/2010,3,Other,NR,NR,1365,
,12/01/2010,4,Other,NR,NR,1370,
,13/01/2010,3,Other,NR,NR,1370,
,14/01/2010,4,Other,NR,NR,1375,
,15/01/2010,4,Other,NR,NR,1375,
,16/01/2010,5,Other,NR,NR,1380,
,17/01/2010,3,Other,NR,NR,1380,
,18/01/2010,4,Other,NR,NR,1385,
,19/01/2010,5,Other,NR,NR,1385,
,20/01/2010,3,Other,NR,NR,1380,
