Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal),
Agra,02/03/2012,370,Other,610,640,625,
,03/03/2012,360,Other,600,660,630,
,05/03/2012,675,Other,600,640,620,
,07/03/2012,340,Onion,600,650,625,
,09/03/2012,310,Onion,610,650,630,
,10/03/2012,320,Onion,620,660,640,
,12/03/2012,350,Onion,650,688,675,
,13/03/2012,340,Onion,660,690,680,
,14/03/2012,380,Onion,640,690,670,
,15/03/2012,395,Onion,635,680,665,
,16/03/2012,360,Onion,640,700,675,
,17/03/2012,340,Onion,660,700,685,
,20/03/2012,345,Onion,660,700,680,
,22/03/2012,315,Onion,670,690,685,
,23/03/2012,335,Onion,650,690,670,
,24/03/2012,295,Onion,650,690,675,
,26/03/2012,310,Onion,640,680,660,
,27/03/2012,285,Onion,640,680,665,
,29/03/2012,335,Onion,620,660,645,
,30/03/2012,360,Onion,600,660,630,
,31/03/2012,350,Onion,600,650,625,
Ajuha,01/03/2012,22.5,Red,NR,NR,500,
,05/03/2012,17.5,Red,NR,NR,525,
,07/03/2012,15,Red,NR,NR,530,
,12/03/2012,18,Red,NR,NR,550,
,15/03/2012,16,Red,NR,NR,520,
,19/03/2012,17,Red,NR,NR,525,
,22/03/2012,17,Red,NR,NR,540,
,26/03/2012,16.5,Red,NR,NR,575,
,29/03/2012,17,Red,NR,NR,585,
Akbarpur,01/03/2012,12,Other,600,650,630,
,02/03/2012,12,Other,620,650,635,
,03/03/2012,11,Other,650,700,675,
,05/03/2012,11,Other,650,700,675,
,06/03/2012,7,Other,2000,2100,2040,
,07/03/2012,7,Other,2040,2100,2050,
,08/03/2012,8,Other,2025,2100,2075,
,10/03/2012,12,Other,2070,2100,2080,
,11/03/2012,8,Other,650,700,675,
,12/03/2012,90,Other,580,600,590,
,13/03/2012,12,Other,650,700,680,
,14/03/2012,12,Other,600,675,650,
,15/03/2012,12,Other,600,675,650,
,17/03/2012,12,Other,580,650,610,
,18/03/2012,12,Other,580,650,610,
,22/03/2012,12,Other,570,650,610,
,24/03/2012,12,Other,600,650,620,
,27/03/2012,12,Other,580,670,600,
Aligarh,01/03/2012,42,Red,640,740,680,
,02/03/2012,43,Red,650,750,670,
,03/03/2012,44,Red,600,700,660,
,05/03/2012,60,Red,600,700,660,
,12/03/2012,55,Red,600,700,650,
,13/03/2012,40,Red,600,700,650,
,14/03/2012,38,Red,640,750,680,
,15/03/2012,40,Red,640,750,680,
,16/03/2012,42,Red,640,750,670,
,17/03/2012,45,Red,600,700,650,
,19/03/2012,40,Red,600,700,660,
,20/03/2012,43,Red,620,700,660,
,21/03/2012,45,Red,620,700,650,
,22/03/2012,46,Red,620,700,650,
,23/03/2012,47,Red,600,700,630,
,24/03/2012,48,Red,580,680,620,
,26/03/2012,46,Red,580,670,620,
,27/03/2012,44,Red,580,670,630,
,28/03/2012,45,Red,580,670,630,
,29/03/2012,44,Red,580,670,640,
,30/03/2012,45,Red,580,670,630,
Allahabad,01/03/2012,70,Other,NR,NR,490,
,02/03/2012,60,Other,NR,NR,515,
,03/03/2012,160,Other,NR,NR,515,
,05/03/2012,120,Other,NR,NR,525,
,12/03/2012,100,Other,NR,NR,550,
,13/03/2012,85,Other,NR,NR,550,
,14/03/2012,90,Other,NR,NR,550,
,16/03/2012,110,Other,NR,NR,550,
,17/03/2012,100,Other,NR,NR,550,
,19/03/2012,120,Other,NR,NR,550,
,20/03/2012,11.5,Other,NR,NR,550,
,21/03/2012,95,Other,NR,NR,550,
,22/03/2012,70,Other,NR,NR,600,
,23/03/2012,80,Other,NR,NR,600,
,26/03/2012,55,Other,NR,NR,600,
,27/03/2012,80,Other,NR,NR,600,
Amroha,04/03/2012,2,Other,NR,NR,590,
,05/03/2012,3,Other,NR,NR,600,
,07/03/2012,2,Other,NR,NR,610,
,09/03/2012,3,Other,NR,NR,610,
,10/03/2012,2,Other,NR,NR,610,
,11/03/2012,3,Other,NR,NR,615,
,12/03/2012,2,Other,NR,NR,610,
,13/03/2012,3,Other,NR,NR,615,
,14/03/2012,2,Other,NR,NR,610,
,15/03/2012,2,Other,NR,NR,610,
,16/03/2012,3,Other,NR,NR,615,
,17/03/2012,2,Other,NR,NR,620,
,18/03/2012,1,Other,NR,NR,620,
,19/03/2012,3,Other,NR,NR,625,
,20/03/2012,2,Other,NR,NR,630,
,21/03/2012,3,Other,NR,NR,640,
,22/03/2012,2,Other,NR,NR,635,
,23/03/2012,3,Other,NR,NR,640,
,24/03/2012,2,Other,NR,NR,640,
,25/03/2012,1,Other,NR,NR,630,
,26/03/2012,2,Other,NR,NR,650,
,27/03/2012,3,Other,NR,NR,630,
,28/03/2012,2,Other,NR,NR,635,
,29/03/2012,3,Other,NR,NR,630,
,30/03/2012,2,Other,NR,NR,630,
,31/03/2012,3,Other,NR,NR,625,
Anwala,31/03/2012,165,Medium,NR,NR,600,
Auraiya,01/03/2012,5,Red,NR,NR,600,
,02/03/2012,7,Red,NR,NR,650,
,03/03/2012,6,Red,NR,NR,625,
,05/03/2012,5,Red,NR,NR,600,
,06/03/2012,6.5,Red,NR,NR,600,
,07/03/2012,7,Red,NR,NR,610,
,09/03/2012,7.5,Red,NR,NR,615,
,10/03/2012,7,Red,NR,NR,600,
,12/03/2012,6.5,Red,NR,NR,600,
,13/03/2012,5.5,Red,NR,NR,600,
,14/03/2012,6,Red,NR,NR,610,
,15/03/2012,5,Red,NR,NR,610,
,16/03/2012,7,Red,NR,NR,600,
,17/03/2012,6,Red,NR,NR,615,
,19/03/2012,7.5,Red,NR,NR,610,
,20/03/2012,6,Red,NR,NR,610,
,21/03/2012,8,Red,NR,NR,625,
,22/03/2012,9,Red,NR,NR,560,
,23/03/2012,7,Red,NR,NR,575,
,24/03/2012,8,Red,NR,NR,570,
,26/03/2012,7.5,Red,NR,NR,565,
,27/03/2012,8,Red,NR,NR,570,
,28/03/2012,6,Red,NR,NR,570,
,29/03/2012,7.5,Red,NR,NR,550,
,30/03/2012,7,Red,NR,NR,550,
,31/03/2012,8,Red,NR,NR,560,
Azamgarh,01/03/2012,11.5,Other,675,695,685,
,02/03/2012,12,Other,670,690,680,
,03/03/2012,12,Other,670,690,680,
,05/03/2012,15,Other,670,690,680,
,06/03/2012,1.4,Other,650,670,660,
,07/03/2012,15,Other,650,670,660,
,09/03/2012,10,Other,640,660,650,
,12/03/2012,11,Other,645,665,655,
,13/03/2012,1.4,Other,645,665,655,
,14/03/2012,11,Other,645,665,655,
,16/03/2012,12.5,Other,650,670,660,
,17/03/2012,12.5,Other,650,670,660,
,20/03/2012,10,Other,650,670,660,
,21/03/2012,12,Other,640,660,650,
,22/03/2012,14,Other,665,685,675,
,23/03/2012,14,Other,660,680,670,
,26/03/2012,30,Other,650,670,660,
,27/03/2012,11,Other,645,665,655,
,28/03/2012,12.5,Other,660,680,670,
,29/03/2012,11,Other,660,680,670,
,30/03/2012,15,Other,650,670,660,
Badayoun,01/03/2012,5,Other,NR,NR,650,
,05/03/2012,4,Other,NR,NR,640,
,12/03/2012,6,Other,NR,NR,650,
,13/03/2012,15,Other,NR,NR,640,
,14/03/2012,6,Other,NR,NR,650,
,16/03/2012,5,Other,NR,NR,660,
,17/03/2012,4,Other,NR,NR,650,
,18/03/2012,8,Other,NR,NR,645,
,19/03/2012,5,Other,NR,NR,640,
,20/03/2012,3,Other,NR,NR,650,
,21/03/2012,4,Other,NR,NR,660,
,22/03/2012,5,Other,NR,NR,670,
,23/03/2012,4,Other,NR,NR,665,
,26/03/2012,2.5,Other,NR,NR,660,
,27/03/2012,3,Other,NR,NR,650,
,28/03/2012,4,Other,NR,NR,650,
,29/03/2012,3,Other,NR,NR,640,
,30/03/2012,3,Other,NR,NR,645,
,31/03/2012,2.5,Other,NR,NR,640,
Bahraich,01/03/2012,9.2,Red,650,700,675,
,02/03/2012,8,Red,650,720,690,
,03/03/2012,8.2,Red,650,700,685,
,04/03/2012,8,Red,650,720,690,
,05/03/2012,8,Red,650,720,690,
,06/03/2012,8.2,Red,650,700,685,
,07/03/2012,8.2,Red,650,700,685,
,09/03/2012,8,Red,650,730,695,
,10/03/2012,8.2,Red,650,730,685,
,12/03/2012,8,Red,675,750,700,
,13/03/2012,8.5,Red,675,730,695,
,14/03/2012,8.9,Red,650,700,685,
,15/03/2012,8.5,Red,650,720,690,
,16/03/2012,8.6,Red,650,700,685,
,17/03/2012,8,Red,650,720,690,
,19/03/2012,7,Red,650,720,695,
,20/03/2012,6.5,Red,625,675,650,
,21/03/2012,6.8,Red,620,660,640,
,22/03/2012,7,Red,600,650,630,
