Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal),
Achalda,01/04/2014,17,Red,1130,1200,1175,
,02/04/2014,21,Red,1100,1200,1150,
,03/04/2014,14.5,Red,1120,1250,1180,
,04/04/2014,10.5,Red,1150,1250,1200,
,05/04/2014,14,Red,1100,1200,1150,
,07/04/2014,17.5,Red,1050,1150,1100,
,08/04/2014,11,Red,1100,1180,1130,
,09/04/2014,8,Red,1100,1200,1150,
,10/04/2014,13,Red,1080,1200,1120,
,11/04/2014,9,Red,1100,1200,1145,
,12/04/2014,15,Red,1050,1150,1100,
,14/04/2014,18,Red,1050,1100,1075,
,15/04/2014,14,Red,1070,1180,1120,
,16/04/2014,16.5,Red,1050,1150,1100,
,17/04/2014,13,Red,1100,1200,1160,
,18/04/2014,10,Red,1140,1210,1180,
,19/04/2014,8,Red,1150,1250,1200,
,21/04/2014,11,Red,1140,1220,1175,
,22/04/2014,8,Red,1150,1250,1200,
,23/04/2014,7,Red,1185,1275,1230,
,24/04/2014,12,Red,1165,1260,1210,
,25/04/2014,7.5,Red,1240,1300,1270,
,26/04/2014,6.5,Red,1250,1350,1300,
,28/04/2014,9,Red,1250,1330,1280,
,29/04/2014,12.5,Red,1200,1300,1250,
,30/04/2014,11,Red,1210,1320,1275,
Achnera,28/04/2014,18,Other,NR,NR,1130,
Agra,02/04/2014,500,Red,NR,NR,1170,
,03/04/2014,41,Red,1150,1200,1165,
,04/04/2014,380,Red,NR,NR,1160,
,05/04/2014,350,Red,NR,NR,1180,
,07/04/2014,352,Red,NR,NR,1160,
,08/04/2014,355,Red,NR,NR,1130,
,09/04/2014,200,Red,NR,NR,1100,
,10/04/2014,300,Red,1100,1150,1130,
,11/04/2014,350,Red,NR,NR,1120,
,12/04/2014,345,Red,1100,1150,1125,
,14/04/2014,330,Red,1110,1160,1135,
,15/04/2014,325,Red,1120,1170,1150,
,16/04/2014,320,Red,NR,NR,1160,
,17/04/2014,150,Red,NR,NR,1165,
,18/04/2014,300,Red,NR,NR,1170,
,19/04/2014,305,Red,NR,NR,1140,
,21/04/2014,280,Red,NR,NR,1150,
,22/04/2014,270,Red,NR,NR,1160,
,23/04/2014,265,Red,NR,NR,1170,
,25/04/2014,250,Red,NR,NR,1175,
,26/04/2014,245,Red,NR,NR,1180,
,28/04/2014,257,Red,NR,NR,1170,
,29/04/2014,275,Red,NR,NR,1150,
,30/04/2014,272,Red,NR,NR,1180,
Ajuha,03/04/2014,66,Red,NR,NR,1075,
,07/04/2014,75.5,Red,NR,NR,1065,
,10/04/2014,72,Other,NR,NR,1165,
,14/04/2014,75,Red,NR,NR,1060,
,17/04/2014,84,Red,NR,NR,1050,
,21/04/2014,63,Red,NR,NR,1050,
,24/04/2014,72,Red,NR,NR,1060,
,28/04/2014,57,Red,NR,NR,1070,
Akbarpur,03/04/2014,55,Other,1130,1170,1150,
,04/04/2014,24,Other,1140,1210,1200,
