Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal),
Agra,02/06/2006,70,Other,250,300,280,
,03/06/2006,50,Other,250,300,290,
,05/06/2006,55,Other,260,310,300,
,06/06/2006,32,Other,250,300,290,
,07/06/2006,70,Other,250,290,285,
,08/06/2006,75,Other,250,290,280,
,09/06/2006,60,Other,280,325,300,
,10/06/2006,45,Other,300,340,325,
,12/06/2006,55,Other,300,340,325,
,13/06/2006,45,Other,320,360,340,
,14/06/2006,40,Other,325,360,345,
,15/06/2006,55,Other,300,350,340,
,16/06/2006,60,Other,320,350,340,
,17/06/2006,55,Other,300,350,330,
,19/06/2006,40,Other,325,360,350,
,20/06/2006,60,Other,320,350,340,
,21/06/2006,65,Other,320,350,340,
,22/06/2006,55,Other,325,360,350,
,23/06/2006,50,Other,325,360,350,
,24/06/2006,60,Other,325,360,350,
,26/06/2006,50,Other,325,365,360,
,27/06/2006,55,Other,300,360,350,
,28/06/2006,60,Other,325,350,340,
,29/06/2006,50,Other,325,350,340,
,30/06/2006,40,Other,325,350,340,
Aligarh,01/06/2006,18,Red,300,350,320,
,02/06/2006,14,Red,300,350,325,
,03/06/2006,16,Red,310,350,330,
,05/06/2006,14,Red,310,350,340,
,06/06/2006,20,Red,300,350,325,
,07/06/2006,22,Red,300,340,320,
,08/06/2006,15,Red,300,340,320,
,09/06/2006,19,Red,300,340,325,
,10/06/2006,15,Red,300,340,330,
,13/06/2006,12,Red,280,350,325,
,14/06/2006,19,Red,300,350,320,
,15/06/2006,17,Red,300,350,325,
,16/06/2006,18,Red,300,350,320,
,17/06/2006,20,Red,280,350,330,
,20/06/2006,20,Red,280,360,350,
,21/06/2006,15,Red,280,360,350,
,22/06/2006,18,Red,300,460,340,
,23/06/2006,14,Red,300,460,350,
,24/06/2006,15,Red,300,450,340,
,27/06/2006,20,Red,300,450,340,
,28/06/2006,20,Other,310,350,330,
,,,Red,300,450,350,
,29/06/2006,17,Other,310,350,320,
,,,Red,300,450,340,
Allahabad,02/06/2006,70, ,NR,NR,NR,
,03/06/2006,75, ,NR,NR,NR,
,05/06/2006,80, ,NR,NR,NR,
,07/06/2006,65,Other,NR,NR,225,
,08/06/2006,95,Other,NR,NR,220,
,09/06/2006,80,Other,NR,NR,225,
,12/06/2006,80,Other,NR,NR,300,
,14/06/2006,200,Other,NR,NR,300,
,15/06/2006,60,Other,NR,NR,300,
,16/06/2006,50,Other,NR,NR,310,
,17/06/2006,70, ,NR,NR,NR,
,19/06/2006,160,Other,NR,NR,275,
,20/06/2006,100,Other,NR,NR,275,
,21/06/2006,90,Other,NR,NR,275,
,22/06/2006,110,Other,NR,NR,275,
,23/06/2006,100,Other,NR,NR,275,
,24/06/2006,70,Other,NR,NR,325,
,26/06/2006,135,Other,NR,NR,325,
,27/06/2006,120,Other,NR,NR,325,
,28/06/2006,100,Other,NR,NR,300,
,29/06/2006,90,Other,NR,NR,300,
,30/06/2006,95,Other,NR,NR,3000,
Amroha,02/06/2006,2,Red,298,303,300,
,03/06/2006,2.5,Red,300,303,302,
,04/06/2006,3.5,Red,300,305,302,
,05/06/2006,3,Red,301,306,305,
,07/06/2006,2,Red,300,305,302,
,08/06/2006,1.5,Red,282,290,285,
,09/06/2006,2.5,Red,282,290,285,
,10/06/2006,3.5,Red,230,242,240,
,11/06/2006,2,Red,235,240,238,
,12/06/2006,2,Red,238,242,240,
,14/06/2006,1.5, ,NR,NR,NR,
,15/06/2006,3, ,NR,NR,NR,
,16/06/2006,1, ,NR,NR,NR,
,17/06/2006,2,Red,238,245,240,
,18/06/2006,0.05,Red,232,240,235,
,19/06/2006,1,Red,232,240,235,
,21/06/2006,1,Red,228,232,230,
,22/06/2006,2,Red,222,230,225,
,23/06/2006,1.5,Red,222,228,225,
,24/06/2006,2,Red,215,225,220,
,25/06/2006,2.5,Red,218,225,220,
