Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal),
Agra,02/01/2012,220,Red,740,780,760,
,03/01/2012,170,Red,780,830,800,
,04/01/2012,190,Red,760,800,780,
,05/01/2012,220,Red,750,790,770,
,06/01/2012,235,Red,750,790,770,
,07/01/2012,340,Red,760,800,780,
,09/01/2012,310,Red,740,780,755,
,10/01/2012,320,Red,730,770,750,
,11/01/2012,230,Red,740,780,760,
,12/01/2012,240,Red,730,780,750,
,13/01/2012,255,Red,700,750,725,
,14/01/2012,275,Red,680,730,700,
,16/01/2012,270,Red,680,750,720,
,17/01/2012,280,Red,680,750,710,
,18/01/2012,290,Red,680,720,700,
,19/01/2012,300,Red,670,720,690,
,20/01/2012,287,Red,670,720,695,
,23/01/2012,288,Red,670,720,690,
,24/01/2012,290,Red,660,700,680,
,27/01/2012,315,Red,660,700,680,
,30/01/2012,335, ,NR,NR,NR,
,31/01/2012,355,Red,630,690,660,
Ait,03/01/2012,12,Other,NR,NR,700,
Ajuha,02/01/2012,16,Red,NR,NR,600,
,05/01/2012,17,Red,NR,NR,600,
,09/01/2012,17.5,Red,NR,NR,610,
,12/01/2012,15,Red,NR,NR,575,
,16/01/2012,18,Red,NR,NR,570,
,19/01/2012,19,Red,NR,NR,570,
,22/01/2012,14,Red,NR,NR,570,
,23/01/2012,18,Red,NR,NR,575,
Akbarpur,01/01/2012,11, ,NR,NR,NR,
,02/01/2012,14, ,NR,NR,NR,
,04/01/2012,12, ,NR,NR,NR,
,05/01/2012,11, ,NR,NR,NR,
,06/01/2012,11, ,NR,NR,NR,
,08/01/2012,12, ,NR,NR,NR,
,11/01/2012,12, ,NR,NR,NR,
,13/01/2012,12, ,NR,NR,NR,
,15/01/2012,12,Other,650,750,710,
,17/01/2012,12,Other,675,750,700,
,20/01/2012,12,Other,650,750,700,
,22/01/2012,1,Other,650,750,700,
Aligarh,02/01/2012,66,Red,700,800,740,
,03/01/2012,67,Red,670,750,700,
,04/01/2012,65,Red,680,760,710,
,05/01/2012,64,Red,670,750,720,
,06/01/2012,60,Red,650,750,700,
,07/01/2012,60,Red,650,750,710,
,09/01/2012,62,Red,650,750,700,
,10/01/2012,63,Red,640,740,690,
,11/01/2012,60,Red,630,740,680,
,12/01/2012,55,Red,630,740,680,
,13/01/2012,50,Red,630,740,680,
,14/01/2012,48,Red,630,740,690,
,16/01/2012,47,Red,640,750,690,
,17/01/2012,49,Red,650,750,700,
,18/01/2012,50,Red,650,750,700,
,19/01/2012,48,Red,650,750,700,
,20/01/2012,47,Red,670,760,705,
,21/01/2012,48,Red,660,750,700,
,23/01/2012,54,Red,640,740,680,
,24/01/2012,53,Red,640,740,680,
,25/01/2012,54,Red,640,740,670,
,26/01/2012,52,Red,640,740,680,
,27/01/2012,51,Red,650,750,680,
,28/01/2012,52,Red,640,730,670,
,30/01/2012,53,Red,640,730,660,
Allahabad,02/01/2012,170,Other,NR,NR,550,
,03/01/2012,150,Other,NR,NR,550,
,04/01/2012,220,Other,NR,NR,500,
,06/01/2012,180,Other,NR,NR,500,
,07/01/2012,160,Other,NR,NR,500,
,09/01/2012,150,Other,NR,NR,500,
,10/01/2012,220,Other,NR,NR,450,
,11/01/2012,190,Other,NR,NR,450,
,12/01/2012,210,Other,NR,NR,450,
,13/01/2012,170,Other,NR,NR,450,
,16/01/2012,150,Other,NR,NR,450,
,17/01/2012,180,Other,NR,NR,450,
,18/01/2012,160,Other,NR,NR,450,
,19/01/2012,130,Other,NR,NR,450,
,20/01/2012,145,Other,NR,NR,450,
,21/01/2012,110,Other,NR,NR,450,
,24/01/2012,100,Other,NR,NR,450,
,25/01/2012,130,Other,NR,NR,500,
,27/01/2012,120,Other,NR,NR,500,
,28/01/2012,95,Other,NR,NR,500,
Amroha,03/01/2012,3,Other,NR,NR,550,
,05/01/2012,1,Other,NR,NR,550,
,06/01/2012,3,Other,NR,NR,550,
,07/01/2012,2,Other,NR,NR,550,
,08/01/2012,1,Other,NR,NR,550,
,09/01/2012,3,Other,NR,NR,560,
,10/01/2012,4,Other,NR,NR,550,
