Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal),
Agra,02/05/2006,60,Other,260,310,300,
,03/05/2006,70,Other,275,310,300,
,04/05/2006,70,Other,260,300,290,
,05/05/2006,50,Other,250,300,290,
,06/05/2006,70,Other,250,290,285,
,08/05/2006,60,Other,250,300,290,
,09/05/2006,70,Other,250,300,290,
,10/05/2006,50,Other,240,290,290,
,11/05/2006,70,Other,240,265,260,
,12/05/2006,60,Other,240,265,260,
,13/05/2006,50,Other,250,280,270,
,15/05/2006,70,Other,260,280,275,
,16/05/2006,90,Other,250,280,275,
,17/05/2006,90,Other,250,280,275,
,18/05/2006,60,Other,200,300,275,
,24/05/2006,60,Other,250,310,300,
,25/05/2006,80,Other,275,310,300,
,26/05/2006,60,Other,260,310,300,
,27/05/2006,50,Other,275,310,300,
,29/05/2006,70,Other,275,310,300,
Aligarh,01/05/2006,24,Red,360,400,380,
,02/05/2006,24,Red,360,400,380,
,03/05/2006,22,Red,340,380,360,
,04/05/2006,23,Red,340,370,350,
,05/05/2006,26,Red,340,380,360,
,06/05/2006,25,Red,330,380,350,
,08/05/2006,21,Red,320,380,360,
,09/05/2006,22,Red,320,380,350,
,10/05/2006,21,Red,330,370,355,
,11/05/2006,26,Red,350,380,360,
,12/05/2006,22,Red,330,370,350,
,13/05/2006,35, ,NR,NR,NR,
,15/05/2006,25,Red,330,370,350,
,16/05/2006,20,Red,330,370,350,
,17/05/2006,21,Red,340,380,360,
,18/05/2006,16,Red,340,380,350,
,19/05/2006,20,Red,340,380,360,
,20/05/2006,25,Red,330,380,350,
,23/05/2006,22,Red,325,400,360,
,24/05/2006,20,Red,325,380,350,
,25/05/2006,26,Red,340,380,360,
,26/05/2006,20,Red,300,380,360,
,27/05/2006,25,Red,300,380,350,
,29/05/2006,22,Red,300,380,340,
,30/05/2006,20,Red,310,340,320,
Allahabad,01/05/2006,100,Other,NR,NR,250,
,03/05/2006,180,Other,NR,NR,250,
,04/05/2006,70,Other,NR,NR,250,
,05/05/2006,65,Other,NR,NR,240,
,06/05/2006,70,Other,NR,NR,240,
,08/05/2006,40,Other,NR,NR,225,
,10/05/2006,100,Other,NR,NR,225,
,11/05/2006,45,Other,NR,NR,220,
,12/05/2006,110,Other,NR,NR,215,
,13/05/2006,90,Other,NR,NR,215,
,15/05/2006,100,Other,NR,NR,215,
,17/05/2006,120,Other,NR,NR,230,
,18/05/2006,100,Other,NR,NR,230,
,19/05/2006,70,Other,NR,NR,230,
,20/05/2006,90, ,NR,NR,NR,
,22/05/2006,100,Other,NR,NR,200,
,24/05/2006,85,Other,NR,NR,200,
,25/05/2006,140,Other,NR,NR,200,
,26/05/2006,110,Other,NR,NR,200,
,27/05/2006,80,Other,NR,NR,200,
,29/05/2006,80,Other,NR,NR,200,
,31/05/2006,100, ,NR,NR,NR,
Amroha,03/05/2006,2,Red,332,338,335,
,04/05/2006,1,Red,332,338,335,
,05/05/2006,2,Red,332,338,335,
,06/05/2006,1.5,Red,328,332,330,
,08/05/2006,3,Red,330,335,332,
,10/05/2006,3,Red,330,335,332,
,11/05/2006,1,Red,332,340,335,
,14/05/2006,3,Red,328,332,330,
,15/05/2006,2,Red,322,328,325,
,17/05/2006,2.5,Red,315,322,320,
,18/05/2006,2,Red,318,325,320,
,19/05/2006,2.5,Red,318,322,320,
,20/05/2006,2,Red,320,325,322,
,22/05/2006,2.5,Red,315,320,318,
,24/05/2006,3.5,Red,315,320,318,
,25/05/2006,2,Red,315,320,318,
,26/05/2006,2.5,Red,322,328,325,
,27/05/2006,1.5,Red,315,320,318,
,28/05/2006,1,Red,315,320,318,
,29/05/2006,3,Red,312,318,315,
,31/05/2006,1.5,Red,314,317,315,
Azamgarh,01/05/2006,5,Other,500,500,500,
,02/05/2006,5,Other,500,500,500,
,03/05/2006,5.2,Other,500,500,500,
,08/05/2006,6,Other,500,500,500,
