Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal),
Agra,02/10/2006,60,Other,500,575,550,
,03/10/2006,50,Other,500,600,550,
,04/10/2006,40,Other,500,575,560,
,05/10/2006,50,Other,500,575,560,
,06/10/2006,50,Other,500,600,550,
,07/10/2006,40,Other,500,560,550,
,09/10/2006,60,Other,500,560,550,
,10/10/2006,65,Other,525,560,550,
,11/10/2006,55,Other,500,550,530,
,12/10/2006,60,Other,500,550,525,
,13/10/2006,50, ,NR,NR,NR,
,14/10/2006,45, ,NR,NR,NR,
,16/10/2006,50,Other,500,550,540,
,17/10/2006,55,Other,500,540,525,
,18/10/2006,55,Other,500,560,555,
,19/10/2006,50,Other,500,540,530,
,20/10/2006,50,Other,500,550,530,
,21/10/2006,30,Other,500,550,530,
,23/10/2006,40,Other,500,550,525,
,24/10/2006,50,Other,500,550,525,
,25/10/2006,30,Other,490,525,500,
,26/10/2006,40,Other,490,525,500,
,27/10/2006,36,Other,450,525,510,
,28/10/2006,50,Other,475,525,500,
Aligarh,03/10/2006,12,Red,510,555,540,
,04/10/2006,15,Red,500,550,520,
,05/10/2006,13,Red,475,525,500,
,06/10/2006,11,Red,490,530,510,
,07/10/2006,14, ,NR,NR,NR,
,09/10/2006,13,Red,490,530,530,
,10/10/2006,19,Red,500,540,520,
,11/10/2006,15,Red,500,560,525,
,12/10/2006,19,Red,510,550,525,
,13/10/2006,17,Red,500,550,525,
,14/10/2006,19,Red,475,525,520,
,17/10/2006,27,Red,450,520,500,
,18/10/2006,30,Red,450,525,490,
,19/10/2006,30,Red,450,525,480,
,20/10/2006,21,Red,450,525,480,
,21/10/2006,28,Red,455,525,490,
,25/10/2006,16,Red,450,525,490,
,26/10/2006,14,Red,450,525,500,
,27/10/2006,17, ,NR,NR,NR,
,28/10/2006,17,Red,450,525,500,
,30/10/2006,11,Red,500,600,550,
Allahabad,03/10/2006,50,Other,NR,NR,365,
,04/10/2006,75,Other,NR,NR,360,
,05/10/2006,60,Other,NR,NR,380,
,06/10/2006,50,Other,NR,NR,380,
,09/10/2006,60,Other,NR,NR,380,
,10/10/2006,80,Other,NR,NR,350,
,11/10/2006,70,Other,NR,NR,350,
,12/10/2006,50,Other,NR,NR,350,
,13/10/2006,130,Other,NR,NR,350,
,16/10/2006,70,Other,NR,NR,350,
,17/10/2006,45,Other,NR,NR,360,
,18/10/2006,60,Other,NR,NR,360,
,19/10/2006,70,Other,NR,NR,360,
,23/10/2006,45,Other,NR,NR,375,
,26/10/2006,50,Other,NR,NR,400,
,27/10/2006,40,Other,NR,NR,400,
,28/10/2006,65,Other,NR,NR,400,
Amroha,02/10/2006,3,Red,490,500,495,
,04/10/2006,2.5,Red,490,495,492,
,05/10/2006,1.5,Red,490,495,492,
,06/10/2006,3,Red,492,500,495,
,07/10/2006,2.5,Red,475,485,480,
,08/10/2006,1.5,Red,478,482,480,
,09/10/2006,0.05,Red,478,482,480,
,11/10/2006,2,Red,482,488,485,
,12/10/2006,2.5,Red,482,490,485,
,13/10/2006,2,Red,480,485,482,
,14/10/2006,1.5,Red,478,482,480,
,15/10/2006,2,Red,468,472,470,
,16/10/2006,2.5,Red,468,472,470,
,17/10/2006,0.05,Red,472,478,475,
,18/10/2006,3.5,Red,430,440,435,
,19/10/2006,1,Red,432,440,435,
,20/10/2006,2.5,Red,430,440,435,
,22/10/2006,2,Red,432,440,435,
,24/10/2006,1,Red,425,440,430,
,25/10/2006,1,Red,432,440,435,
,26/10/2006,2.5,Red,428,435,430,
,29/10/2006,2,Red,538,550,540,
,30/10/2006,3.5,Red,535,545,540,
,31/10/2006,3,Red,538,542,540,
Auraiya,03/10/2006,4.5,Other,330,360,350,
,04/10/2006,1,Other,330,345,340,
,05/10/2006,1,Other,325,340,335,
,06/10/2006,6,Other,325,350,335,
,09/10/2006,2.5,Other,330,365,350,
,10/10/2006,6,Other,350,370,360,
,11/10/2006,2.5,Other,340,365,350,
,12/10/2006,4.5,Other,360,370,365,
,13/10/2006,3,Other,355,365,360,
,14/10/2006,4.5,Other,350,375,360,
,16/10/2006,11.6,Other,345,360,350,
,18/10/2006,3,Other,350,370,360,
,19/10/2006,3,Other,350,370,365,
,20/10/2006,6,Other,350,370,365,
,23/10/2006,2.5,Other,350,380,370,
,26/10/2006,8,Other,360,385,380,
,27/10/2006,6,Other,350,370,365,
,28/10/2006,6.5,Other,360,400,390,
,30/10/2006,2.7,Other,350,375,370,
,31/10/2006,3,Other,330,360,350,
Azamgarh,02/10/2006,4,Other,575,575,575,
,03/10/2006,4,Other,575,575,575,
,04/10/2006,4,Other,575,575,575,
,05/10/2006,4,Other,575,575,575,
,06/10/2006,4,Other,575,575,575,
,09/10/2006,3,Other,600,600,600,
,10/10/2006,3,Other,600,600,600,
,11/10/2006,3,Other,600,600,600,
,13/10/2006,4,Other,650,650,650,
,16/10/2006,4,Other,650,650,650,
,17/10/2006,4,Other,650,650,650,
,18/10/2006,5,Other,650,650,650,
,20/10/2006,5,Other,675,675,675,
,23/10/2006,5,Other,675,675,675,
,24/10/2006,5,Other,675,675,675,
,25/10/2006,5,Other,700,700,700,
,26/10/2006,5,Other,700,700,700,
,27/10/2006,5,Other,700,700,700,
,28/10/2006,5,Other,700,700,700,
Badayoun,03/10/2006,5,Other,460,500,485,
,04/10/2006,4,Other,470,500,490,
,05/10/2006,7,Other,475,525,500,
,06/10/2006,6,Other,475,525,500,
,07/10/2006,5,Other,475,525,500,
,09/10/2006,6.5,Other,470,525,500,
,10/10/2006,7.5,Other,480,520,490,
,11/10/2006,8,Other,475,500,480,
,12/10/2006,6,Other,470,500,480,
,13/10/2006,6.5,Other,460,490,470,
,14/10/2006,6,Other,470,480,475,
,16/10/2006,6.5,Other,450,480,465,
,18/10/2006,7,Other,450,475,460,
,19/10/2006,8,Other,450,475,460,
,20/10/2006,7,Other,450,470,460,
,21/10/2006,7,Other,450,475,460,
,23/10/2006,6,Other,450,475,460,
,24/10/2006,5,Other,440,475,465,
,25/10/2006,6,Other,450,475,460,
,26/10/2006,5,Other,440,500,475,
,27/10/2006,4,Other,445,500,470,
,30/10/2006,5,Other,460,500,480,
,31/10/2006,5.5,Other,460,500,480,
Bahraich,03/10/2006,13,Red,425,485,450,
,04/10/2006,12,Red,425,500,450,
,06/10/2006,15,Red,440,500,445,
,09/10/2006,18,Red,425,500,455,
,10/10/2006,20,Red,430,485,450,
,11/10/2006,18,Red,435,485,450,
,12/10/2006,12.5,Red,450,500,480,
,16/10/2006,13,Red,450,500,480,
,17/10/2006,12, ,NR,NR,NR,
,30/10/2006,15,Red,410,450,425,
Ballia,02/10/2006,4.5,Other,480,520,500,
,03/10/2006,3.8,Other,480,550,500,
,04/10/2006,4.8,Other,480,550,500,
,05/10/2006,4.2,Other,480,550,500,
,06/10/2006,5,Other,480,520,500,
,07/10/2006,4.5,Other,480,520,500,
,09/10/2006,4.8,Other,480,520,500,
,10/10/2006,5.2,Other,480,520,500,
,11/10/2006,4.7,Other,480,520,500,
,12/10/2006,5.5,Other,480,510,500,
,13/10/2006,6,Other,480,550,500,
,14/10/2006,4.5,Other,500,550,525,
,16/10/2006,5.5,Other,500,550,525,
,17/10/2006,6.5,Other,500,550,525,
,18/10/2006,4.5,Other,500,550,525,
,19/10/2006,4.2,Other,500,550,525,
Barabanki,04/10/2006,20,Other,500,600,570,
,05/10/2006,22,Other,500,600,575,
,06/10/2006,25,Other,525,600,570,
,07/10/2006,28,Other,530,600,580,
,08/10/2006,22,Other,525,600,570,
,09/10/2006,24,Other,525,600,575,
,10/10/2006,29,Other,520,600,580,
,11/10/2006,20,Other,525,600,575,
,12/10/2006,18,Other,525,600,580,
,13/10/2006,20,Other,520,600,585,
,14/10/2006,25,Other,525,600,590,
,15/10/2006,18,Other,600,700,640,
,16/10/2006,20,Other,515,600,580,
,17/10/2006,30,Other,520,600,590,
,18/10/2006,20,Other,525,630,585,
