Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal),
Achnera,01/11/2010,1.5,Other,1000,1300,1220,
,02/11/2010,1.6,Other,1000,1300,1210,
,03/11/2010,1.5,Other,1000,1300,1230,
,04/11/2010,1.5,Other,1000,1300,1240,
,06/11/2010,1.6,Other,1000,1290,1230,
,07/11/2010,1.6,Other,1000,1300,1230,
,08/11/2010,1,Other,1000,1300,1210,
,09/11/2010,1.1,Other,1190,1350,1200,
,10/11/2010,1.1,Other,1150,1350,1210,
,11/11/2010,1,Other,1180,1360,1220,
,13/11/2010,1.5,Other,1250,1450,1290,
,14/11/2010,1.4,Other,1250,1450,1320,
,15/11/2010,1.3,Other,1300,1500,1360,
,16/11/2010,1.3,Other,1300,1500,1410,
,17/11/2010,1.1,Other,1300,1500,1400,
,18/11/2010,1.1,Other,1350,1600,1420,
,20/11/2010,1.2,Other,1300,1600,1440,
,21/11/2010,1.1,Other,1200,1500,1450,
,22/11/2010,1.3,Other,1400,1600,1460,
,23/11/2010,2.5,Other,1200,1500,1470,
,24/11/2010,3.1,Other,1250,1500,1380,
,25/11/2010,1.8,Other,1300,1500,1410,
,27/11/2010,2.6,Other,1300,1500,1380,
,28/11/2010,1.8,Other,1400,1600,1520,
,29/11/2010,1.2,Other,1400,1650,1590,
,30/11/2010,1.1,Other,1450,1700,1610,
Agra,02/11/2010,200,Other,1400,1500,1425,
,03/11/2010,210,Other,1400,1500,1420,
,04/11/2010,200,Other,1400,1500,1430,
,05/11/2010,205,Other,1400,1500,1420,
,06/11/2010,195,Other,1400,1600,1450,
,08/11/2010,195,Other,1425,1600,1450,
,09/11/2010,205,Other,1400,1550,1440,
,10/11/2010,200,Other,1450,1550,1500,
,11/11/2010,195,Other,1500,1650,1550,
,12/11/2010,198,Other,1500,1600,1540,
,13/11/2010,190,Other,1550,1700,1580,
,15/11/2010,190,Other,1500,1650,1590,
,16/11/2010,180,Other,1600,1750,1620,
,17/11/2010,178,Other,1600,1800,1650,
,18/11/2010,175,Other,1600,1800,1650,
,19/11/2010,180,Other,1600,1800,1640,
,20/11/2010,185,Other,1600,1800,1630,
,22/11/2010,180,Other,1700,2000,1750,
,23/11/2010,200,Other,1650,1800,1700,
,24/11/2010,195,Other,1650,1800,1720,
,25/11/2010,190,Other,1700,1850,1750,
Ahirora,01/11/2010,70,Red,1605,1645,1625,
,02/11/2010,55,Red,1615,1655,1635,
,04/11/2010,50,Red,1605,1645,1625,
,05/11/2010,65,Red,1625,1665,1645,
,06/11/2010,50,Red,1610,1650,1630,
,07/11/2010,65,Red,1595,1635,1615,
,08/11/2010,80,Red,1580,1620,1600,
,09/11/2010,100,Red,1585,1625,1605,
,11/11/2010,105,Red,1570,1610,1590,
,12/11/2010,60,Red,1560,1600,1580,
,13/11/2010,50,Red,1580,1620,1600,
,14/11/2010,65,Red,1570,1610,1590,
,15/11/2010,80,Red,1575,1615,1595,
,16/11/2010,100,Red,1590,1630,1610,
,18/11/2010,85,Red,1605,1645,1625,
,19/11/2010,75,Red,1620,1660,1640,
,20/11/2010,105,Red,1635,1675,1655,
,21/11/2010,85,Red,1650,1690,1670,
,22/11/2010,100,Red,1665,1705,1685,
,23/11/2010,90,Red,1680,1720,1700,
,25/11/2010,50,Red,1695,1735,1715,
,26/11/2010,60,Red,2080,2120,2100,
,27/11/2010,85,Red,1710,1750,1730,
,28/11/2010,100,Red,1725,1765,1745,
,29/11/2010,80,Red,1740,1780,1760,
,30/11/2010,75,Red,1755,1805,1775,
Ajuha,01/11/2010,6,Red,NR,NR,1440,
,04/11/2010,7,Red,NR,NR,1450,
,08/11/2010,5,Red,NR,NR,1500,
,11/11/2010,4.5,Red,NR,NR,1500,
