Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal),
Agra,02/03/2011,170,Other,1200,1300,1230,
,03/03/2011,180,Other,1200,1300,1200,
,04/03/2011,170,Other,1200,1300,1210,
,05/03/2011,200,Other,950,1025,1000,
,07/03/2011,205,Other,900,1030,985,
,08/03/2011,210,Other,920,1000,980,
,09/03/2011,220,Other,920,980,950,
,10/03/2011,230,Other,900,950,930,
,11/03/2011,235,Other,875,940,900,
,12/03/2011,236,Other,875,940,900,
,14/03/2011,240,Other,830,875,850,
,15/03/2011,220,Other,830,880,860,
,16/03/2011,200,Other,830,885,860,
,17/03/2011,215,Other,860,930,890,
,18/03/2011,220,Other,810,875,840,
,21/03/2011,215,Other,820,870,850,
,22/03/2011,225,Other,775,825,800,
,23/03/2011,240,Other,750,800,780,
,24/03/2011,240,Other,730,780,760,
,25/03/2011,220,Other,750,800,770,
,26/03/2011,240,Other,720,770,750,
,28/03/2011,220,Other,740,780,760,
,29/03/2011,200,Other,750,810,780,
,30/03/2011,210,Other,690,730,710,
,31/03/2011,200,Other,755,790,755,
Ahirora,01/03/2011,130,Red,1055,1095,1075,
,03/03/2011,135,Red,1040,1080,1060,
,04/03/2011,140,Red,1025,1065,1045,
,05/03/2011,100,Red,1010,1050,1030,
,06/03/2011,105,Red,995,1035,1015,
,07/03/2011,110,Red,990,1030,1010,
,08/03/2011,115,Red,975,1015,995,
,10/03/2011,120,Red,960,1000,980,
,11/03/2011,125,Red,945,985,965,
,12/03/2011,110,Red,930,970,950,
,13/03/2011,105,Red,910,955,935,
,14/03/2011,90,Red,900,940,920,
,15/03/2011,85,Red,885,925,905,
,17/03/2011,100,Red,870,910,890,
,18/03/2011,115,Red,845,885,865,
,19/03/2011,85,Red,830,870,850,
,20/03/2011,100,Red,815,855,835,
,21/03/2011,115,Red,800,840,820,
,22/03/2011,130,Red,785,825,805,
,24/03/2011,120,Red,770,810,790,
,25/03/2011,120,Red,755,795,775,
,26/03/2011,105,Red,740,780,760,
,27/03/2011,110,Red,725,765,745,
,28/03/2011,115,Red,710,750,730,
,29/03/2011,120,Red,695,735,715,
,31/03/2011,130,Red,680,720,700,
Ait,01/03/2011,1.7,Other,NR,NR,800,
,02/03/2011,4.1,Other,NR,NR,900,
,03/03/2011,2.5,Other,NR,NR,900,
,04/03/2011,3.2,Other,NR,NR,780,
,05/03/2011,2.5,Other,NR,NR,820,
,06/03/2011,2,Other,NR,NR,810,
,08/03/2011,1.5,Other,NR,NR,750,
,09/03/2011,2.5,Other,NR,NR,800,
,10/03/2011,4,Other,NR,NR,830,
,11/03/2011,2.8,Other,NR,NR,850,
,15/03/2011,2,Other,NR,NR,830,
,16/03/2011,2,Other,NR,NR,800,
,17/03/2011,2,Other,NR,NR,700,
,18/03/2011,2,Other,NR,NR,800,
,19/03/2011,2,Other,NR,NR,750,
,23/03/2011,2.5,Other,NR,NR,700,
,24/03/2011,2.2,Other,NR,NR,720,
,25/03/2011,1,Other,NR,NR,700,
,26/03/2011,1.5,Other,NR,NR,800,
,29/03/2011,2.2, ,NR,NR,NR,
Ajuha,03/03/2011,16,Red,NR,NR,950,
,07/03/2011,17.5,Red,NR,NR,950,
,10/03/2011,20,Red,NR,NR,875,
,14/03/2011,25,Red,NR,NR,860,
,17/03/2011,22.5,Red,NR,NR,850,
,21/03/2011,20,Red,NR,NR,775,
,24/03/2011,25,Red,NR,NR,725,
,28/03/2011,22,Red,NR,NR,700,
,31/03/2011,23,Red,NR,NR,675,
Akbarpur,04/03/2011,4.2,Other,800,950,850,
,05/03/2011,4.5, ,NR,NR,NR,
,06/03/2011,12,Other,750,850,800,
,09/03/2011,7.2,Other,825,875,850,
,11/03/2011,13,Other,750,800,750,
,13/03/2011,12,Other,675,750,700,
,16/03/2011,6.5,Other,675,750,700,
,17/03/2011,7.2,Other,650,750,700,
,19/03/2011,7.7,Other,600,750,700,
,21/03/2011,12,Other,625,700,650,
,23/03/2011,5.2,Other,600,700,650,
,25/03/2011,7.2,Other,600,700,650,
,30/03/2011,7.2,Other,600,675,640,
Aligarh,01/03/2011,44,Other,1000,1150,1100,
,03/03/2011,45,Other,990,1140,1080,
,04/03/2011,48,Other,980,1110,1060,
,05/03/2011,49,Other,970,1100,1050,
,07/03/2011,51,Other,850,950,900,
,08/03/2011,46,Other,850,950,900,
,09/03/2011,48,Other,800,920,870,
,10/03/2011,50,Other,780,900,860,
,11/03/2011,60,Other,800,900,850,
,12/03/2011,55,Other,800,900,850,
,14/03/2011,57,Other,800,900,840,
,15/03/2011,54,Other,800,900,840,
,16/03/2011,60,Other,780,880,820,
,17/03/2011,65,Other,770,840,800,
,18/03/2011,67,Other,740,820,780,
