Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal),
Agra,02/01/2011,220, ,NR,NR,NR,
,03/01/2011,170,Other,2700,3000,2700,
,04/01/2011,190,Other,2700,3000,2720,
,05/01/2011,220,Other,2700,3000,2700,
,06/01/2011,230,Other,3050,3200,3100,
,07/01/2011,234,Other,3100,3250,3150,
,08/01/2011,110,Other,3100,3250,3130,
,09/01/2011,240, ,NR,NR,NR,
,10/01/2011,250,Other,3100,3300,3150,
,11/01/2011,230,Other,3100,3400,3200,
,12/01/2011,240,Other,3100,3300,3140,
,13/01/2011,255,Other,3000,3200,3070,
,14/01/2011,130,Other,3000,3200,3050,
,15/01/2011,125,Other,3000,3200,3080,
,17/01/2011,135,Other,2900,3150,3000,
,18/01/2011,138,Other,2900,3100,2980,
,20/01/2011,145,Other,2800,3200,2800,
,21/01/2011,140,Other,2900,3200,2900,
,22/01/2011,135,Other,2900,3200,2920,
,23/01/2011,140,Other,2900,3200,2900,
,24/01/2011,140,Other,2900,3200,2900,
,25/01/2011,145,Other,2750,3000,2800,
,27/01/2011,150,Other,2700,3200,2750,
,28/01/2011,165,Other,2500,2800,2550,
Ahirora,01/01/2011,100,Red,2065,2105,2085,
,02/01/2011,105,Red,2080,2120,2100,
,03/01/2011,110,Red,2095,2135,2115,
,04/01/2011,115,Red,2110,2150,2130,
,06/01/2011,85,Red,2125,2165,2145,
,07/01/2011,80,Red,2780,2820,2800,
,08/01/2011,85,Red,2140,2180,2160,
,09/01/2011,100,Red,2155,2195,2175,
,10/01/2011,115,Red,2170,2210,2190,
,11/01/2011,130,Red,2180,2220,2200,
,13/01/2011,145,Red,2195,2235,2215,
,14/01/2011,135,Red,2980,3020,3000,
,15/01/2011,80,Red,2210,2250,2230,
,16/01/2011,100,Red,2225,2265,2245,
,17/01/2011,105,Red,2230,2270,2250,
,18/01/2011,110,Red,2240,2280,2260,
,20/01/2011,115,Red,2255,2295,2275,
,21/01/2011,120,Red,2680,2720,2700,
,22/01/2011,80,Red,2270,2310,2290,
,23/01/2011,85,Red,2280,2320,2300,
,24/01/2011,100,Red,2295,2335,2315,
,25/01/2011,105,Red,2310,2350,2330,
,27/01/2011,110,Red,2325,2365,2345,
,28/01/2011,115,Red,2315,2355,2335,
,29/01/2011,100,Red,2300,2340,2320,
,30/01/2011,105,Red,2285,2325,2305,
,31/01/2011,110,Red,2270,2310,2290,
Ait,02/01/2011,0.8,Other,NR,NR,2700,
,05/01/2011,0.6,Other,NR,NR,1300,
,06/01/2011,0.5,Other,NR,NR,1540,
,13/01/2011,2,Other,NR,NR,2500,
,15/01/2011,2,Other,NR,NR,1800,
,16/01/2011,1, ,NR,NR,NR,
,18/01/2011,1,Other,NR,NR,2400,
,20/01/2011,1,Other,NR,NR,2400,
,21/01/2011,1,Other,NR,NR,1700,
,22/01/2011,1.5,Other,NR,NR,2800,
,23/01/2011,0.5,Other,NR,NR,2500,
,26/01/2011,1,Other,NR,NR,2400,
,27/01/2011,0.7,Other,NR,NR,1800,
,28/01/2011,0.6,Other,NR,NR,1400,
,29/01/2011,1.2,Other,NR,NR,1700,
,30/01/2011,0.9,Other,NR,NR,1620,
Ajuha,03/01/2011,2.5,Red,NR,NR,2500,
