Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal),
Achalda,02/09/2012,13,Red,760,800,780,
,03/09/2012,13.5,Red,760,780,770,
,04/09/2012,13,Red,760,800,780,
,05/09/2012,12,Red,780,800,790,
,06/09/2012,13,Red,780,820,800,
,07/09/2012,12,Red,760,800,780,
,08/09/2012,10,Red,780,810,800,
,10/09/2012,13,Red,760,800,780,
,11/09/2012,11,Red,780,820,800,
,12/09/2012,10,Red,800,830,820,
,13/09/2012,15,Red,760,800,780,
,14/09/2012,12,Red,775,820,800,
,15/09/2012,15,Red,750,800,770,
,17/09/2012,18,Red,720,780,750,
,18/09/2012,15,Red,740,780,760,
,19/09/2012,20,Red,700,750,730,
,20/09/2012,15,Red,725,775,750,
,21/09/2012,12,Red,700,750,730,
,22/09/2012,18,Red,680,730,710,
,24/09/2012,20,Red,680,720,700,
,25/09/2012,15,Red,700,740,720,
,26/09/2012,13,Red,700,770,740,
,27/09/2012,18,Red,680,725,700,
,28/09/2012,15,Red,700,740,720,
,29/09/2012,18,Red,680,725,700,
Agra,03/09/2012,3750,Other,700,850,780,
,04/09/2012,3750, ,NR,NR,NR,
,05/09/2012,335,Red,NR,NR,790,
,06/09/2012,345, ,NR,NR,NR,
,07/09/2012,320,Red,NR,NR,785,
,08/09/2012,335,Red,NR,NR,750,
,10/09/2012,345,Red,NR,NR,740,
,11/09/2012,310,Red,NR,NR,745,
,12/09/2012,290,Red,NR,NR,765,
,13/09/2012,285,Red,NR,NR,780,
,14/09/2012,310,Red,NR,NR,770,
,15/09/2012,325,Red,NR,NR,765,
,17/09/2012,338,Red,NR,NR,760,
,18/09/2012,315,Red,NR,NR,770,
,19/09/2012,360,Red,NR,NR,765,
,20/09/2012,380,Red,NR,NR,750,
,21/09/2012,330,Red,NR,NR,755,
,22/09/2012,340,Red,NR,NR,750,
,23/09/2012,330,Red,NR,NR,760,
,24/09/2012,340,Red,NR,NR,740,
,25/09/2012,425,Red,NR,NR,750,
Ahirora,26/09/2012,4,Other,NR,NR,785,
,27/09/2012,6,Other,NR,NR,785,
Ajuha,03/09/2012,18,Red,NR,NR,700,
,06/09/2012,19.5,Red,NR,NR,690,
,10/09/2012,21,Red,NR,NR,680,
,13/09/2012,22, ,NR,NR,NR,
,17/09/2012,20,Red,NR,NR,700,
,20/09/2012,21.5,Other,NR,NR,720,
,24/09/2012,20,Other,NR,NR,750,
,27/09/2012,21.5,Other,NR,NR,770,
Akbarpur,02/09/2012,8,Other,700,800,740,
,04/09/2012,7,Other,725,800,750,
,05/09/2012,7,Other,725,800,750,
,06/09/2012,7,Other,700,850,735,
