Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal),
Agra,04/01/2006,50,Other,540,580,570,
,05/01/2006,45,Other,560,580,575,
,06/01/2006,35,Other,550,580,575,
,07/01/2006,40,Other,540,575,560,
,09/01/2006,30, ,NR,NR,NR,
Aligarh,02/01/2006,20,Red,540,650,580,
,03/01/2006,24,Red,540,600,580,
,04/01/2006,24,Red,540,600,570,
,05/01/2006,21,Red,540,600,560,
,06/01/2006,19,Red,540,600,560,
,07/01/2006,20,Red,550,600,560,
,09/01/2006,22,Red,550,600,560,
,10/01/2006,19,Red,550,600,570,
,12/01/2006,20,Red,450,600,560,
,13/01/2006,21,Red,500,600,570,
,14/01/2006,20,Red,550,600,560,
,16/01/2006,17,Red,550,600,570,
,17/01/2006,20,Red,550,600,580,
,18/01/2006,18,Red,550,600,580,
,19/01/2006,21,Red,550,600,570,
,20/01/2006,21,Red,550,600,560,
,21/01/2006,20,Red,550,600,570,
,23/01/2006,20,Red,550,600,560,
,24/01/2006,19,Red,530,600,550,
,25/01/2006,20,Red,530,600,540,
,26/01/2006,18,Red,530,600,540,
,27/01/2006,22,Red,540,600,550,
,28/01/2006,19.5,Red,530,600,550,
,30/01/2006,18,Red,530,600,540,
Allahabad,02/01/2006,160,Other,NR,NR,400,
,03/01/2006,300,Other,NR,NR,400,
,04/01/2006,200,Other,NR,NR,450,
,13/01/2006,100,Other,NR,NR,400,
,16/01/2006,250,Other,NR,NR,400,
,17/01/2006,200,Other,NR,NR,400,
,18/01/2006,130,Other,NR,NR,380,
,19/01/2006,220,Other,NR,NR,375,
,20/01/2006,190,Other,NR,NR,375,
,21/01/2006,200,Other,NR,NR,375,
,23/01/2006,295,Other,NR,NR,350,
,24/01/2006,280,Other,NR,NR,340,
,25/01/2006,310,Other,NR,NR,340,
,27/01/2006,180,Other,NR,NR,325,
,28/01/2006,260,Other,NR,NR,325,
Amroha,02/01/2006,1,Red,595,605,600,
,04/01/2006,2,Red,595,610,600,
,05/01/2006,3,Red,590,610,600,
,06/01/2006,4.5,Red,580,590,585,
,08/01/2006,2.5,Red,590,600,595,
,09/01/2006,1,Red,590,600,595,
,11/01/2006,3.5,Red,590,610,600,
,12/01/2006,2,Red,580,590,585,
,13/01/2006,1.5,Red,580,600,585,
,15/01/2006,1.5,Red,595,610,600,
,16/01/2006,2.5,Red,600,615,610,
,18/01/2006,5,Red,465,475,470,
,19/01/2006,2,Red,450,465,460,
,20/01/2006,3.5,Red,440,448,445,
,21/01/2006,4,Red,435,445,440,
,22/01/2006,2.5,Red,435,445,440,
,23/01/2006,3,Red,442,450,445,
,25/01/2006,2.5,Red,442,448,445,
,27/01/2006,2.5,Red,440,460,450,
,28/01/2006,3,Red,420,435,430,
,29/01/2006,2,Red,425,435,430,
,30/01/2006,1,Red,430,440,435,
Azamgarh,02/01/2006,15,Other,750,750,750,
,05/01/2006,30,Other,700,700,700,
,06/01/2006,30,Other,700,700,700,
,09/01/2006,40,Other,700,700,700,
,10/01/2006,40,Other,700,700,700,
,11/01/2006,30,Other,700,700,700,
,12/01/2006,30,Other,700,700,700,
,15/01/2006,20,Other,600,600,600,
,16/01/2006,20,Other,600,600,600,
,17/01/2006,15,Other,600,600,600,
,18/01/2006,15,Other,600,600,600,
,19/01/2006,10,Other,600,600,600,
,21/01/2006,10,Other,700,700,700,
,23/01/2006,10,Other,700,700,700,
,24/01/2006,10,Other,700,700,700,
,25/01/2006,10,Other,700,700,700,
,27/01/2006,10,Other,700,700,700,
,30/01/2006,7,Other,600,600,600,
,31/01/2006,7,Other,600,600,600,
Badayoun,02/01/2006,3,Red,500,560,550,
,03/01/2006,4,Red,500,560,550,
,04/01/2006,12,Red,525,570,550,
,05/01/2006,2.5,Red,510,560,550,
,06/01/2006,2,Red,525,560,540,
,07/01/2006,3,Red,500,550,525,
,09/01/2006,10,Red,500,550,520,
,10/01/2006,2,Red,500,540,520,
,11/01/2006,10,Red,490,525,520,
,13/01/2006,2,Red,475,550,510,
,14/01/2006,8,Red,480,525,500,
,18/01/2006,2,Red,475,520,500,
Bahraich,02/01/2006,10,Red,500,625,545,
,03/01/2006,7,Red,500,600,550,
,04/01/2006,12.5,Red,500,600,535,
,05/01/2006,6.5,Red,500,600,550,
,06/01/2006,7.5,Red,500,600,535,
,07/01/2006,11,Red,500,600,550,
,09/01/2006,10.5,Red,485,550,500,
,10/01/2006,7.5,Red,500,600,550,
,11/01/2006,7,Red,500,600,550,
,12/01/2006,3.5,Red,450,550,500,
,13/01/2006,3,Red,500,600,535,
,14/01/2006,4.5,Red,500,600,550,
,16/01/2006,4.5, ,NR,NR,NR,
,17/01/2006,9,Red,500,600,550,
,18/01/2006,10,Red,560,650,600,
,19/01/2006,13,Red,530,600,575,
,20/01/2006,24,Red,400,550,450,
,21/01/2006,5,Red,550,650,575,
,23/01/2006,10,Red,560,650,600,
,24/01/2006,7.5, ,NR,NR,NR,
,25/01/2006,15,Red,500,650,550,
,27/01/2006,13.5,Red,500,600,535,
,28/01/2006,10,Red,485,550,500,
,30/01/2006,13.5,Red,450,550,500,
,31/01/2006,10,Red,500,600,525,
Ballia,02/01/2006,9,Other,730,800,750,
,03/01/2006,16,Other,690,720,700,
,04/01/2006,9,Other,630,720,700,
,05/01/2006,4.5,Other,680,720,700,
,06/01/2006,12,Other,680,720,700,
,07/01/2006,10,Other,680,720,700,
,09/01/2006,12,Other,580,620,600,
,10/01/2006,6,Other,580,620,600,
,11/01/2006,7,Other,580,620,600,
,12/01/2006,4.5,Other,580,620,600,
,13/01/2006,3.5,Other,580,620,600,
,14/01/2006,12,Other,570,600,590,
,16/01/2006,6,Other,560,600,580,
,17/01/2006,12,Other,540,560,550,
,18/01/2006,9,Other,540,570,550,
,19/01/2006,5.8,Other,530,570,550,
,20/01/2006,12,Other,530,570,550,
,21/01/2006,4.8,Other,530,570,550,
,23/01/2006,9,Other,540,570,550,
,24/01/2006,6.5,Other,540,580,550,
,25/01/2006,9,Other,530,570,550,
,27/01/2006,6,Other,530,580,540,
,28/01/2006,12,Other,530,550,540,
,30/01/2006,12,Other,530,550,540,
,31/01/2006,6,Other,530,550,540,
Barabanki,01/01/2006,20,Other,500,600,560,
,02/01/2006,22,Other,500,600,550,
,03/01/2006,25,Other,500,600,540,
,04/01/2006,18,Other,500,650,600,
,05/01/2006,20,Other,500,620,580,
,06/01/2006,23,Other,500,610,570,
,07/01/2006,26,Other,500,600,530,
,08/01/2006,23,Other,500,600,540,
,09/01/2006,22,Other,500,600,550,
,10/01/2006,20,Other,500,600,560,
,11/01/2006,22,Other,500,600,520,
,12/01/2006,24,Other,500,600,530,
,13/01/2006,25,Other,500,600,520,
,14/01/2006,26,Other,500,600,510,
,15/01/2006,24,Other,500,600,520,
,16/01/2006,23,Other,500,600,530,
,17/01/2006,25,Other,450,550,500,
,18/01/2006,24,Other,450,560,510,
,20/01/2006,20,Other,460,540,500,
,24/01/2006,24,Other,400,500,450,
,25/01/2006,26,Other,380,500,400,
,27/01/2006,24,Other,370,490,400,
,28/01/2006,20,Other,350,430,380,
,29/01/2006,21,Other,330,460,380,
,30/01/2006,22,Other,330,460,370,
,31/01/2006,20,Other,350,450,380,
Baraut,06/01/2006,20,Other,430,600,550,
,13/01/2006,26,Other,430,600,500,
,20/01/2006,24,Other,460,600,530,
,27/01/2006,30,Other,440,600,490,
Bareilly,02/01/2006,52,Red,500,530,520,
,03/01/2006,59,Red,500,520,510,
,04/01/2006,44,Red,510,530,520,
,05/01/2006,40,Red,520,540,530,
,06/01/2006,46,Red,520,535,525,
,07/01/2006,42,Red,520,540,530,
,08/01/2006,39.5,Red,515,530,528,
,09/01/2006,46,Red,520,530,525,
,10/01/2006,47,Red,520,540,530,
,12/01/2006,49,Red,515,535,525,
,13/01/2006,44,Red,490,520,510,
,14/01/2006,40,Red,510,530,520,
,15/01/2006,50,Red,500,520,510,
,16/01/2006,46,Red,490,510,500,
,17/01/2006,49,Red,500,520,510,
,18/01/2006,51,Red,500,510,505,
,19/01/2006,55,Red,500,520,510,
,20/01/2006,60,Red,505,520,515,
,21/01/2006,50,Red,510,530,520,
,22/01/2006,40,Red,480,515,500,
,23/01/2006,60,Red,485,510,500,
,24/01/2006,55,Red,500,515,510,
,25/01/2006,60,Red,440,455,450,
,27/01/2006,50,Red,430,450,440,
,28/01/2006,55,Red,420,440,430,
,29/01/2006,45,Red,410,430,425,
,30/01/2006,60,Red,410,435,425,
Basti,01/01/2006,125,Other,745,755,750,
,03/01/2006,115,Other,745,755,750,
,04/01/2006,110,Other,745,755,750,
,05/01/2006,115,Other,695,710,700,
,06/01/2006,120,Other,695,710,700,
,07/01/2006,135,Other,695,710,700,
,08/01/2006,100,Other,670,680,675,
,10/01/2006,120,Other,670,680,675,
,11/01/2006,100,Other,670,680,675,
,12/01/2006,85,Other,670,680,675,
,13/01/2006,80,Other,670,680,675,
,14/01/2006,70,Other,645,655,650,
,15/01/2006,95,Other,620,630,625,
,18/01/2006,110,Other,620,630,625,
,20/01/2006,85,Other,620,630,625,
,21/01/2006,110,Other,620,630,625,
,22/01/2006,100,Other,595,610,600,
,24/01/2006,120,Other,595,610,600,
,25/01/2006,85,Other,595,610,600,
,27/01/2006,125,Other,595,605,600,
,29/01/2006,80,Other,520,530,525,
,31/01/2006,120,Other,520,530,525,
Buland Shahr,02/01/2006,3,Other,450,520,480,
,03/01/2006,2.5,Other,450,520,480,
,04/01/2006,3,Other,450,520,470,
,05/01/2006,3,Other,450,520,470,
,06/01/2006,2.5,Other,450,520,470,
,07/01/2006,3,Other,440,500,470,
,09/01/2006,3,Other,440,500,460,
