Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal),
Achnera,01/07/2010,2.4,Other,525,625,625,
,03/07/2010,2.4,Other,600,700,670,
,04/07/2010,2.4,Other,600,700,670,
,05/07/2010,2.4,Other,600,700,670,
,06/07/2010,2.4,Other,600,700,670,
,07/07/2010,2.4,Other,600,700,670,
,08/07/2010,2.4,Other,600,700,670,
,10/07/2010,2.4,Other,600,700,670,
,11/07/2010,2.4,Other,600,700,670,
,12/07/2010,2.4,Other,600,700,670,
,13/07/2010,2.4,Other,600,700,670,
,14/07/2010,2.4,Other,600,700,665,
,15/07/2010,2.4,Other,600,700,670,
,17/07/2010,2.4,Other,600,700,670,
,18/07/2010,2.4,Other,600,700,670,
,19/07/2010,2.3,Other,600,725,725,
,20/07/2010,2.1,Other,600,725,720,
,21/07/2010,2.3,Other,600,725,725,
,22/07/2010,2.3,Other,600,725,725,
,24/07/2010,2.4,Other,600,730,720,
,25/07/2010,2.2,Other,600,735,730,
,26/07/2010,2.3,Other,600,725,725,
,27/07/2010,2.4,Other,600,725,720,
,28/07/2010,2.4,Other,600,725,725,
,29/07/2010,2.4,Other,600,725,725,
,31/07/2010,2.2,Other,600,750,720,
Agra,02/07/2010,380,Other,700,800,760,
,03/07/2010,390,Other,700,800,750,
,05/07/2010,350,Other,700,800,785,
,06/07/2010,340,Other,700,800,700,
,07/07/2010,310,Other,750,850,850,
,08/07/2010,295,Other,800,860,860,
,09/07/2010,280,Other,800,900,870,
,10/07/2010,270,Other,800,900,880,
,12/07/2010,290,Other,800,900,850,
,13/07/2010,280,Other,800,875,860,
,14/07/2010,300,Other,800,900,850,
,15/07/2010,310,Other,800,875,825,
,17/07/2010,305,Other,800,900,850,
,19/07/2010,305,Other,800,900,850,
,20/07/2010,280,Other,800,900,870,
,21/07/2010,275,Other,800,900,875,
,22/07/2010,270,Other,850,900,880,
,23/07/2010,265,Other,850,900,895,
,24/07/2010,275,Other,850,900,890,
,26/07/2010,290,Other,850,900,870,
,27/07/2010,290,Other,850,900,880,
,28/07/2010,285,Other,850,900,880,
,29/07/2010,286,Other,850,900,880,
,30/07/2010,300,Other,850,900,875,
,31/07/2010,295,Other,850,900,875,
