Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal),
Achalda,01/06/2015,20,Red,1200,1400,1300,
,02/06/2015,17,Red,1300,1450,1350,
,03/06/2015,13.5,Red,NR,NR,1400,
,04/06/2015,15.5,Red,NR,NR,1370,
,05/06/2015,11,Red,1300,1500,1400,
,06/06/2015,8,Red,1300,1500,1425,
,08/06/2015,14,Red,1300,1500,1400,
,09/06/2015,18,Red,1300,1400,1350,
,10/06/2015,20,Red,1250,1400,1325,
,11/06/2015,15,Red,1250,1450,1360,
,12/06/2015,120,Red,1300,1500,1400,
,13/06/2015,8,Red,1350,1500,1440,
,15/06/2015,14,Red,1300,1500,1425,
,16/06/2015,11.5,Red,1500,1700,1600,
,17/06/2015,9,Red,NR,NR,1700,
,18/06/2015,15,Red,NR,NR,1640,
,19/06/2015,11.5,Red,NR,NR,1670,
,20/06/2015,14,Red,NR,NR,1550,
,22/06/2015,17,Red,NR,NR,1500,
,23/06/2015,13,Red,NR,NR,1525,
,24/06/2015,16,Red,NR,NR,1480,
,25/06/2015,19,Red,NR,NR,1450,
,26/06/2015,13.5,Red,NR,NR,1500,
,27/06/2015,11,Red,NR,NR,1550,
,29/06/2015,18,Red,NR,NR,1520,
,30/06/2015,14,Red,NR,NR,1560,
Achnera,29/06/2015,30,Red,1500,1660,1580,
Agra,02/06/2015,440,Red,1170,1240,1210,
,03/06/2015,450,Red,1130,1190,1150,
,04/06/2015,460,Red,1060,1140,1110,
,05/06/2015,445,Red,1160,1240,1200,
,06/06/2015,440,Red,1170,1260,1220,
,10/06/2015,410,Red,NR,NR,1310,
,11/06/2015,400,Red,NR,NR,1340,
,15/06/2015,375,Red,1520,1600,1575,
,16/06/2015,370,Red,1600,1710,1670,
,17/06/2015,360,Red,1665,1760,1710,
,18/06/2015,350,Red,1700,1760,1730,
,19/06/2015,341,Red,1750,1810,1780,
,20/06/2015,335,Red,1830,1910,1870,
,22/06/2015,330,Red,1930,1990,1960,
,23/06/2015,325,Red,1900,2030,2000,
,24/06/2015,320,Other,NR,NR,2010,
,25/06/2015,318,Red,2000,2050,2025,
,26/06/2015,315,Red,2060,2160,2100,
,30/06/2015,300,Red,2110,2190,2150,
Ahirora,28/06/2015,6,Other,NR,NR,1720,
Ajuha,01/06/2015,64,Local,NR,NR,1400,
,04/06/2015,55,Local,NR,NR,1425,
,08/06/2015,57,Local,NR,NR,1450,
,11/06/2015,73.5,Local,NR,NR,1435,
,15/06/2015,71.5,Local,NR,NR,1435,
,18/06/2015,61,Local,NR,NR,1435,
,22/06/2015,55,Local,NR,NR,1440,
,25/06/2015,59.5,Local,NR,NR,1480,
,29/06/2015,61.5,Local,NR,NR,1480,
Akbarpur,03/06/2015,72,Nasik,1480,1570,1530,
,04/06/2015,32,Nasik,1480,1550,1530,
,12/06/2015,32,Nasik,1500,1600,1550,
,15/06/2015,32,Nasik,1520,1620,1570,
,18/06/2015,32,Nasik,1550,1650,1600,
,26/06/2015,2,Nasik,1650,1750,1700,
Aligarh,01/06/2015,80,Dry F.A.Q.,1300,1400,1350,
,02/06/2015,70,Dry F.A.Q.,1340,1400,1380,
,03/06/2015,70,Dry F.A.Q.,1350,1450,1400,
,04/06/2015,65,Dry F.A.Q.,1440,1470,1450,
,05/06/2015,60,Dry F.A.Q.,1400,1500,1460,
,06/06/2015,80,Dry F.A.Q.,1400,1500,1450,
,08/06/2015,90,Dry F.A.Q.,1430,1500,1470,
,09/06/2015,80,Dry F.A.Q.,1440,1520,1480,
,10/06/2015,85,Dry F.A.Q.,1430,1520,1470,
,11/06/2015,70,Dry F.A.Q.,1450,1550,1500,
,12/06/2015,65,Dry F.A.Q.,1550,1650,1600,
,13/06/2015,60,Dry F.A.Q.,1600,1700,1650,
,15/06/2015,70,Dry F.A.Q.,1650,1750,1700,
,16/06/2015,65,Dry F.A.Q.,1700,1800,1750,
,17/06/2015,80,Dry F.A.Q.,1740,1800,1780,
,18/06/2015,70,Dry F.A.Q.,1750,1800,1770,
,19/06/2015,65,Dry F.A.Q.,1740,1800,1780,
,20/06/2015,60,Dry F.A.Q.,1750,1820,1790,
,22/06/2015,70,Dry F.A.Q.,1750,1840,1800,
,23/06/2015,80,Dry F.A.Q.,1740,1820,1780,
,24/06/2015,75,Dry F.A.Q.,1720,1820,1770,
,25/06/2015,60,Dry F.A.Q.,1750,1800,1780,
,26/06/2015,65,Dry F.A.Q.,1750,1840,1800,
,27/06/2015,70,Dry F.A.Q.,1750,1840,1790,
,29/06/2015,80,Dry F.A.Q.,1740,1820,1780,
Allahabad,01/06/2015,210,Local,NR,NR,1375,
,02/06/2015,180,Local,NR,NR,1375,
,03/06/2015,185,Local,NR,NR,1380,
,04/06/2015,180,Local,NR,NR,1380,
,05/06/2015,200,Local,NR,NR,1380,
,06/06/2015,240,Local,NR,NR,1385,
,08/06/2015,280,Local,NR,NR,1385,
,09/06/2015,220,Local,NR,NR,1385,
,10/06/2015,320,Local,NR,NR,1395,
,11/06/2015,400,Local,NR,NR,1325,
,12/06/2015,380,Local,NR,NR,1325,
,13/06/2015,320,Local,NR,NR,1325,
,15/06/2015,300,Local,NR,NR,1325,
,16/06/2015,340,Local,NR,NR,1300,
,17/06/2015,360,Local,NR,NR,1300,
,18/06/2015,370,Local,NR,NR,1300,
,19/06/2015,350,Local,NR,NR,1320,
,20/06/2015,320,Local,NR,NR,1320,
,22/06/2015,300,Local,NR,NR,1380,
,23/06/2015,280,Local,NR,NR,1400,
,24/06/2015,250,Local,NR,NR,1450,
,25/06/2015,220,Local,NR,NR,1480,
,26/06/2015,200,Local,NR,NR,1500,
,27/06/2015,180,Local,NR,NR,1550,
,29/06/2015,160,Local,NR,NR,1575,
Amroha,27/06/2015,5,Dry F.A.Q.,NR,NR,1675,
Anandnagar,02/06/2015,20,Red,NR,NR,1510,
,03/06/2015,20,Red,1410,1610,1510,
,04/06/2015,20,Red,1410,1610,1510,
