Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal),
Achalda,02/09/2013,8.5,Red,3980,4100,4000,
,03/09/2013,5,Red,4000,4100,4050,
,04/09/2013,3,Red,4025,4100,4075,
,05/09/2013,7.5,Red,3925,4000,3950,
,06/09/2013,4,Red,3950,4000,3975,
,07/09/2013,5.5,Red,3900,4000,3950,
,09/09/2013,6.5,Red,3800,3900,3850,
,10/09/2013,3.5,Red,3900,4000,3960,
,11/09/2013,2,Red,3850,3950,3900,
,12/09/2013,4.2,Red,3800,3900,3845,
,13/09/2013,1.8,Red,3860,3920,3895,
,14/09/2013,3.6,Red,3750,3850,3800,
,16/09/2013,6.5,Red,3700,3800,3750,
,17/09/2013,4.2,Red,3760,3810,3775,
,18/09/2013,2,Red,3800,4000,3900,
,19/09/2013,3.5,Red,3850,3900,3875,
,20/09/2013,2.5,Red,4400,4500,4450,
,21/09/2013,2,Red,4900,5000,4950,
,23/09/2013,1.5,Red,5100,5200,5150,
,24/09/2013,1,Red,5325,5410,5375,
,25/09/2013,1.4,Red,5320,5375,5350,
,26/09/2013,4.5,Red,4950,5000,4975,
,27/09/2013,5.5,Red,4850,4950,4900,
,28/09/2013,7.5,Red,4650,4750,4700,
,30/09/2013,9,Red,4600,4700,4650,
Agra,02/09/2013,106,Red,NR,NR,3900,
,03/09/2013,147, ,NR,NR,NR,
,04/09/2013,158,Red,NR,NR,3760,
,05/09/2013,146,Red,NR,NR,3770,
,06/09/2013,165,Red,NR,NR,3650,
,07/09/2013,180,Red,NR,NR,3600,
,09/09/2013,180,Red,NR,NR,3630,
,10/09/2013,103,Red,NR,NR,3625,
,11/09/2013,192,Red,NR,NR,3615,
,12/09/2013,220,Red,NR,NR,3600,
,13/09/2013,200,Red,NR,NR,3620,
,14/09/2013,220,Red,NR,NR,3600,
,15/09/2013,201,Red,NR,NR,3625,
,16/09/2013,202,Red,NR,NR,3550,
,17/09/2013,180,Red,NR,NR,3800,
,18/09/2013,100,Red,NR,NR,5200,
,19/09/2013,70,Red,NR,NR,5300,
,20/09/2013,55,Red,5250,5370,5320,
,21/09/2013,48,Red,NR,NR,5700,
,22/09/2013,86,Red,NR,NR,5300,
,23/09/2013,125,Red,NR,NR,4700,
,24/09/2013,1130,Red,4720,4800,4750,
,25/09/2013,119,Red,4720,4760,4740,
,26/09/2013,105,Red,4700,4780,4760,
,27/09/2013,115,Red,4700,4750,4730,
,28/09/2013,125,Red,NR,NR,4500,
,29/09/2013,106,Red,NR,NR,4450,
,30/09/2013,102,Red,NR,NR,4480,
Ajuha,02/09/2013,36,Red,NR,NR,3500,
,05/09/2013,34,Red,NR,NR,3500,
,09/09/2013,29,Red,NR,NR,3850,
,12/09/2013,33.5,Red,NR,NR,4000,
,16/09/2013,34,Red,NR,NR,4065,
,19/09/2013,22,Red,NR,NR,4870,
,23/09/2013,27,Red,NR,NR,5150,
,26/09/2013,39,Red,NR,NR,5000,
,30/09/2013,43.5, ,NR,NR,NR,
Akbarpur,02/09/2013,65,Other,775,800,785,
,04/09/2013,12,Other,3850,3925,3900,
,06/09/2013,8,Other,3860,3880,3870,
,07/09/2013,1,Other,3800,4000,3850,
,08/09/2013,8,Other,3830,3900,3850,
,11/09/2013,5,Other,3900,3950,3925,
,12/09/2013,9,Other,3980,4000,3985,
,13/09/2013,7,Other,3950,4000,3975,
,14/09/2013,12,Other,3950,4050,4000,
,15/09/2013,10,Other,710,720,715,
,16/09/2013,8,Other,4000,4050,4025,
,17/09/2013,4,Other,4800,5000,4850,
,18/09/2013,4,Other,4950,5100,5000,
,19/09/2013,12,Other,5100,5200,5150,
,21/09/2013,7,Other,5230,5300,5250,
,22/09/2013,20,Other,5010,5150,5100,
,23/09/2013,15,Other,4950,5020,5000,
,25/09/2013,12,Other,4700,4800,4750,
,27/09/2013,73,Other,750,775,765,
Aligarh,02/09/2013,60,Red,3600,3800,3700,
,03/09/2013,70,Red,3550,3650,3600,
,05/09/2013,60,Red,3520,3620,3570,
,06/09/2013,50,Red,3650,3750,3700,
,07/09/2013,45,Red,3850,3900,3880,
,09/09/2013,50,Red,3850,3920,3890,
,10/09/2013,50,Red,3850,3900,3880,
,11/09/2013,55,Red,3850,3900,3870,
,12/09/2013,50,Red,3980,4020,4000,
,13/09/2013,50,Red,4000,4050,4020,
,14/09/2013,40,Red,4180,4250,4200,
,16/09/2013,30,Red,4350,4450,4400,
,17/09/2013,30,Red,5150,5300,5200,
,18/09/2013,28,Red,6150,6250,6200,
,19/09/2013,30,Red,6200,6300,6250,
,20/09/2013,35,Red,6150,6250,6200,
,21/09/2013,35,Red,6200,6300,6250,
