Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal),
Agra,02/04/2007,150,Other,550,625,600,
,03/04/2007,140,Other,575,650,600,
,04/04/2007,180,Other,550,625,600,
,05/04/2007,160,Other,580,625,600,
,06/04/2007,180,Other,625,700,650,
,09/04/2007,170,Other,600,675,650,
,10/04/2007,200,Other,550,625,600,
,11/04/2007,140,Other,550,625,600,
Aligarh,03/04/2007,28,Red,870,960,940,
,04/04/2007,25,Red,870,960,930,
,05/04/2007,22,Red,880,950,900,
,06/04/2007,19,Red,885,950,900,
,07/04/2007,21,Red,875,950,880,
,09/04/2007,23,Red,850,950,870,
,10/04/2007,20,Red,850,920,880,
,11/04/2007,17,Red,850,920,890,
,12/04/2007,22,Red,850,915,900,
,14/04/2007,25, ,NR,NR,NR,
,16/04/2007,20,Red,820,900,860,
,17/04/2007,23,Red,800,900,820,
,18/04/2007,22,Red,790,890,810,
,19/04/2007,25,Red,780,880,810,
,20/04/2007,23,Red,780,850,805,
,21/04/2007,24,Red,780,840,800,
,23/04/2007,25,Red,750,840,760,
,24/04/2007,18,Red,710,790,725,
,25/04/2007,22,Red,680,750,700,
,28/04/2007,23,Red,650,730,680,
Allahabad,05/04/2007,40,Other,NR,NR,800,
,06/04/2007,65,Other,NR,NR,800,
,07/04/2007,130,Other,NR,NR,775,
,09/04/2007,90,Other,NR,NR,775,
,10/04/2007,70,Other,NR,NR,775,
,11/04/2007,20,Other,NR,NR,750,
,12/04/2007,35,Other,NR,NR,775,
,13/04/2007,90,Other,NR,NR,775,
,14/04/2007,70,Other,NR,NR,775,
,16/04/2007,85,Other,NR,NR,750,
,17/04/2007,80,Other,NR,NR,725,
,20/04/2007,30, ,NR,NR,NR,
,21/04/2007,35,Other,NR,NR,730,
,23/04/2007,40,Other,NR,NR,730,
,26/04/2007,60,Other,NR,NR,650,
,27/04/2007,70,Other,NR,NR,650,
,28/04/2007,65,Other,NR,NR,650,
Auraiya,02/04/2007,2.5,Other,940,965,950,
,03/04/2007,3,Other,920,950,940,
,04/04/2007,2.5,Other,920,930,925,
,05/04/2007,2.7,Other,890,900,895,
,06/04/2007,8,Other,870,900,890,
,09/04/2007,3,Other,890,910,900,
,10/04/2007,6,Other,880,910,900,
,11/04/2007,6,Other,845,860,850,
,12/04/2007,6,Other,830,860,840,
,13/04/2007,14,Other,800,840,830,
,14/04/2007,14.5,Other,830,840,835,
,16/04/2007,14,Other,830,860,850,
,17/04/2007,14.4,Other,750,820,800,
,18/04/2007,6.5,Other,780,805,800,
,19/04/2007,14,Other,750,775,758,
,20/04/2007,13,Other,780,795,790,
,23/04/2007,12,Other,685,725,700,
,24/04/2007,14,Other,700,710,705,
,25/04/2007,22,Other,620,650,640,
,26/04/2007,17,Other,620,635,630,
,27/04/2007,6,Other,600,620,610,
,28/04/2007,14.4,Other,590,610,600,
,30/04/2007,6, ,NR,NR,NR,
Azamgarh,02/04/2007,2,Other,1000,1000,1000,
,05/04/2007,2.5,Other,900,900,900,
,07/04/2007,1,Other,900,900,900,
,09/04/2007,5,Other,800,800,800,
,10/04/2007,2,Other,800,800,800,
,11/04/2007,5,Other,800,800,800,
,12/04/2007,10,Other,800,800,800,
,20/04/2007,12,Other,800,800,800,
,21/04/2007,10,Other,800,800,800,
,23/04/2007,12,Other,800,800,800,
,24/04/2007,10,Other,700,700,700,
,28/04/2007,12,Other,700,700,700,
,30/04/2007,10,Other,700,700,700,
Badayoun,02/04/2007,7,Other,835,850,845,
,03/04/2007,8.5,Other,835,850,840,
,04/04/2007,10,Other,830,860,835,
,05/04/2007,11,Other,800,840,825,
,06/04/2007,12.5,Other,780,800,790,
,07/04/2007,13.5,Other,750,775,770,
,08/04/2007,10,Other,750,765,755,
,09/04/2007,12,Other,730,750,750,
,10/04/2007,7.5,Other,725,750,735,
,11/04/2007,5,Other,725,750,740,
,12/04/2007,9,Other,725,750,735,
,13/04/2007,11,Other,700,735,725,
,14/04/2007,8,Other,700,735,725,
,15/04/2007,11,Other,675,720,700,
,16/04/2007,12.5,Other,680,700,690,
,17/04/2007,8,Other,680,720,690,
,19/04/2007,9,Other,680,715,685,
,20/04/2007,10,Other,680,715,685,
,22/04/2007,10,Other,650,675,665,
,23/04/2007,8,Other,650,675,660,
,24/04/2007,10,Other,640,670,655,
,25/04/2007,11.5,Other,625,650,645,
,26/04/2007,12,Other,610,640,638,
,27/04/2007,7,Other,620,655,640,
,28/04/2007,9,Other,600,640,630,
,29/04/2007,13,Other,570,620,600,
,30/04/2007,12,Other,570,620,600,
Bahraich,02/04/2007,16,Other,850,950,900,
,03/04/2007,15,Other,820,950,850,
,04/04/2007,10,Other,850,950,900,
,05/04/2007,11,Other,850,950,900,
,06/04/2007,10,Other,825,925,900,
,07/04/2007,10,Other,850,925,900,
,09/04/2007,13,Other,800,900,850,
Ballia,02/04/2007,16,Beelary-Red,850,950,900,
,03/04/2007,7,Beelary-Red,870,1000,900,
,04/04/2007,6.5,Beelary-Red,880,950,900,
,05/04/2007,10,Beelary-Red,880,950,900,
,06/04/2007,12,Beelary-Red,850,950,900,
,07/04/2007,14,Beelary-Red,840,880,850,
,09/04/2007,9,Beelary-Red,830,900,850,
Banda,01/04/2007,8.5,Bombay (U.P.),NR,NR,740,
,02/04/2007,10,Bombay (U.P.),NR,NR,730,
,04/04/2007,13,Bombay (U.P.),NR,NR,700,
,05/04/2007,16,Bombay (U.P.),NR,NR,700,
,06/04/2007,14,Bombay (U.P.),NR,NR,680,
,07/04/2007,12,Bombay (U.P.),NR,NR,660,
,08/04/2007,20,Bombay (U.P.),NR,NR,670,
,09/04/2007,21,Bombay (U.P.),NR,NR,660,
,11/04/2007,21,Bombay (U.P.),NR,NR,660,
,12/04/2007,14,Bombay (U.P.),NR,NR,620,
,13/04/2007,19,Bombay (U.P.),NR,NR,605,
,14/04/2007,18, ,NR,NR,NR,
,15/04/2007,15,Bombay (U.P.),NR,NR,600,
,16/04/2007,8,Bombay (U.P.),NR,NR,400,
,18/04/2007,20,Bombay (U.P.),NR,NR,460,
,19/04/2007,11,Bombay (U.P.),NR,NR,500,
,20/04/2007,16,Bombay (U.P.),NR,NR,500,
,21/04/2007,17,Bombay (U.P.),NR,NR,500,
,22/04/2007,10,Bombay (U.P.),NR,NR,500,
,25/04/2007,18,Bombay (U.P.),NR,NR,520,
Barabanki,11/04/2007,14,Other,800,850,825,
