Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal),
Achnera,01/08/2010,2.4,Other,600,750,725,
,02/08/2010,2.3,Other,600,725,720,
,03/08/2010,2.2,Other,600,715,715,
,04/08/2010,2.1,Other,600,725,715,
,05/08/2010,2.2,Other,600,720,720,
,07/08/2010,2.1,Other,600,720,720,
,08/08/2010,2.2,Other,600,750,720,
,09/08/2010,2.1,Other,600,750,720,
,10/08/2010,2.2,Other,600,750,715,
,11/08/2010,2.2,Other,600,750,715,
,12/08/2010,2.1,Other,600,750,710,
,14/08/2010,2.2,Other,600,750,715,
,15/08/2010,2,Other,600,750,700,
,16/08/2010,2,Other,600,750,710,
,17/08/2010,2.1,Other,600,750,710,
,18/08/2010,2,Other,600,750,715,
,19/08/2010,2,Other,600,750,710,
,21/08/2010,2,Other,600,750,715,
,22/08/2010,2.1,Other,600,750,720,
,23/08/2010,2.1,Other,600,750,715,
,24/08/2010,2.2,Other,600,750,720,
,25/08/2010,2.1,Other,600,750,710,
,26/08/2010,2.1,Other,600,750,710,
,28/08/2010,2.1,Other,600,725,715,
,29/08/2010,2,Other,600,750,700,
,30/08/2010,2.4,Other,610,750,700,
,31/08/2010,2.1,Other,600,750,710,
Agra,02/08/2010,285,Other,800,900,880,
,03/08/2010,290,Other,850,900,875,
,04/08/2010,300,Other,825,875,860,
,05/08/2010,290,Other,850,900,870,
,06/08/2010,295,Other,850,900,890,
,07/08/2010,305,Other,800,900,850,
,09/08/2010,310,Other,750,825,825,
,10/08/2010,315,Other,800,850,820,
,11/08/2010,305,Other,800,850,830,
,12/08/2010,295,Other,800,850,840,
,13/08/2010,305,Other,750,825,825,
,14/08/2010,310,Other,750,825,820,
,16/08/2010,320,Other,750,825,820,
,17/08/2010,300,Other,825,900,850,
,18/08/2010,290,Other,850,950,880,
,19/08/2010,285,Other,800,900,900,
,20/08/2010,280,Other,850,925,915,
,21/08/2010,260,Other,850,950,915,
,23/08/2010,254,Other,850,925,920,
,24/08/2010,250,Other,900,950,940,
