Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal),
Achalda,02/11/2015,13,Red,NR,NR,2900,
,03/11/2015,15,Red,NR,NR,2600,
,04/11/2015,14,Red,NR,NR,2650,
,05/11/2015,16.5,Red,NR,NR,2600,
,06/11/2015,14,Red,NR,NR,2650,
,07/11/2015,11,Red,NR,NR,2700,
,09/11/2015,14,Red,NR,NR,2500,
,10/11/2015,13,Red,NR,NR,2550,
,13/11/2015,15,Red,NR,NR,2400,
,14/11/2015,13,Red,NR,NR,2420,
,16/11/2015,18,Red,NR,NR,2200,
,17/11/2015,15,Red,NR,NR,2250,
,18/11/2015,13,Red,NR,NR,2350,
,19/11/2015,14.5,Red,NR,NR,2340,
,20/11/2015,13,Red,NR,NR,2400,
,21/11/2015,15,Red,NR,NR,2375,
,23/11/2015,20,Red,NR,NR,2300,
,24/11/2015,18,Red,NR,NR,2335,
,25/11/2015,13,Red,NR,NR,2380,
,26/11/2015,17,Red,NR,NR,2300,
,27/11/2015,15,Red,NR,NR,2350,
,28/11/2015,12,Red,NR,NR,2400,
,30/11/2015,14,Red,NR,NR,2380,
Achnera,28/11/2015,30,Red,NR,NR,1600,
Agra,03/11/2015,335,Red,NR,NR,3270,
,04/11/2015,520,Red,NR,NR,3260,
,05/11/2015,320,Red,NR,NR,3265,
,06/11/2015,340,Red,NR,NR,3260,
,07/11/2015,34.5,Red,NR,NR,3240,
,09/11/2015,348,Red,NR,NR,3225,
,10/11/2015,350,Red,NR,NR,3200,
,14/11/2015,330,Red,NR,NR,3300,
,16/11/2015,365,Red,NR,NR,2650,
,17/11/2015,380,Red,NR,NR,2640,
,18/11/2015,360,Red,NR,NR,2660,
,19/11/2015,37.5,Red,NR,NR,2600,
,20/11/2015,380,Red,NR,NR,2580,
,21/11/2015,370,Red,NR,NR,2590,
,23/11/2015,380,Red,NR,NR,2580,
,24/11/2015,390,Red,NR,NR,2550,
,25/11/2015,360,Red,NR,NR,2570,
,26/11/2015,340,Red,NR,NR,2590,
,27/11/2015,370,Red,NR,NR,2550,
,28/11/2015,350,Red,NR,NR,2560,
,30/11/2015,355,Red,NR,NR,2540,
Ahirora,26/11/2015,4,Other,2300,2400,2350,
Ajuha,02/11/2015,43,Local,NR,NR,3375,
,05/11/2015,57,Local,NR,NR,3345,
,09/11/2015,76.5,Local,NR,NR,3100,
,16/11/2015,67,Local,NR,NR,3000,
,19/11/2015,74,Local,NR,NR,2700,
,23/11/2015,69,Local,NR,NR,2400,
,26/11/2015,76,Local,NR,NR,2400,
,30/11/2015,65,Local,NR,NR,2455,
Akbarpur,04/11/2015,32,Other,2980,3020,3000,
,06/11/2015,34,Onion,2750,2850,2800,
,07/11/2015,32,Onion,2800,2900,2850,
,10/11/2015,32,Onion,2750,2850,2800,
,21/11/2015,32,Onion,2380,2420,2400,
,22/11/2015,25,Onion,2330,2360,2350,
,24/11/2015,32,Onion,2180,2220,2200,
,26/11/2015,34,Onion,2130,2170,2150,
Aligarh,04/11/2015,50,Dry F.A.Q.,3100,3150,3120,
,05/11/2015,70,Dry F.A.Q.,2900,3050,3000,
,06/11/2015,80,Dry F.A.Q.,2600,2750,2700,
,07/11/2015,80,Dry F.A.Q.,2400,2550,2500,
,09/11/2015,85,Dry F.A.Q.,2300,2400,2350,
,10/11/2015,80,Dry F.A.Q.,2300,2400,2360,
