Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal),
Agra,02/05/2008,270,Other,300,400,400,
,05/05/2008,270,Other,300,400,350,
,06/05/2008,230,Other,300,400,350,
,07/05/2008,280,Other,300,400,340,
,08/05/2008,260,Other,300,400,340,
,09/05/2008,300,Other,300,375,325,
,10/05/2008,340,Other,275,350,300,
,12/05/2008,310,Other,275,350,300,
,13/05/2008,320,Other,275,350,300,
,14/05/2008,300,Other,275,350,300,
,15/05/2008,320,Other,275,350,300,
,16/05/2008,280,Other,300,350,325,
,17/05/2008,300,Other,300,360,325,
,19/05/2008,280,Other,300,360,325,
,20/05/2008,320,Other,300,350,325,
,21/05/2008,350,Other,300,350,325,
,22/05/2008,260,Other,325,400,350,
,23/05/2008,230,Other,325,400,350,
,24/05/2008,300,Other,300,350,325,
,26/05/2008,280,Other,300,350,325,
,27/05/2008,350,Other,315,345,325,
,28/05/2008,400,Other,310,340,325,
,29/05/2008,450,Other,310,340,325,
,30/05/2008,460,Other,300,350,325,
,31/05/2008,420,Other,300,350,325,
Ait,01/05/2008,3.5,Nasik,NR,NR,365,
,02/05/2008,6,Nasik,NR,NR,365,
,03/05/2008,5.5,Nasik,NR,NR,385,
,04/05/2008,3,Nasik,NR,NR,400,
,06/05/2008,5,Nasik,NR,NR,400,
,07/05/2008,2.5,Nasik,NR,NR,400,
,08/05/2008,5,Nasik,NR,NR,400,
,09/05/2008,6.5,Nasik,NR,NR,385,
,10/05/2008,4.5,Nasik,NR,NR,400,
,11/05/2008,3.5,Nasik,NR,NR,400,
,13/05/2008,4.5,Nasik,NR,NR,375,
,14/05/2008,6.5,Nasik,NR,NR,350,
Ajuha,01/05/2008,13,Other,NR,NR,400,
,05/05/2008,12,Other,NR,NR,375,
,08/05/2008,15,Other,NR,NR,400,
,12/05/2008,12,Other,NR,NR,300,
,15/05/2008,14,Other,NR,NR,300,
,19/05/2008,15,Other,NR,NR,300,
,22/05/2008,12,Other,NR,NR,300,
,26/05/2008,15,Other,NR,NR,325,
,29/05/2008,13,Other,NR,NR,325,
Aligarh,01/05/2008,39,Red,450,510,470,
,02/05/2008,35,Red,460,520,480,
,03/05/2008,29,Red,470,540,500,
,05/05/2008,34,Red,460,520,480,
,06/05/2008,37,Red,450,500,470,
,07/05/2008,48,Red,430,480,460,
,08/05/2008,59,Red,420,470,450,
,09/05/2008,55,Red,410,460,440,
,10/05/2008,64,Red,410,460,440,
,12/05/2008,51,Red,420,460,450,
,13/05/2008,55,Red,410,460,440,
,14/05/2008,58,Red,380,430,410,
,15/05/2008,59,Red,370,420,400,
,16/05/2008,64,Red,370,430,410,
,17/05/2008,60,Red,375,440,415,
,19/05/2008,55,Red,370,440,410,
,20/05/2008,57,Red,360,440,400,
,21/05/2008,38,Red,375,450,415,
,22/05/2008,23,Red,390,460,420,
,23/05/2008,24,Red,400,480,425,
,24/05/2008,23,Red,415,490,430,
,26/05/2008,21,Red,430,510,450,
,27/05/2008,19,Red,430,520,460,
,28/05/2008,17,Red,440,520,470,
,29/05/2008,20,Red,450,530,480,
,30/05/2008,23,Red,440,520,470,
Allahabad,01/05/2008,130,Other,NR,NR,375,
,02/05/2008,110,Other,NR,NR,375,
,03/05/2008,115,Other,NR,NR,375,
,05/05/2008,110,Other,NR,NR,375,
,06/05/2008,90,Other,NR,NR,375,
,07/05/2008,110,Other,NR,NR,360,
,08/05/2008,85,Other,NR,NR,360,
,09/05/2008,82.5,Other,NR,NR,360,
,12/05/2008,77.5,Other,NR,NR,360,
,13/05/2008,115,Other,NR,NR,360,
,14/05/2008,122.5,Other,NR,NR,360,
,15/05/2008,115,Other,NR,NR,360,
,16/05/2008,110,Other,NR,NR,360,
,17/05/2008,120,Other,NR,NR,360,
,19/05/2008,11.5,Other,NR,NR,360,
,21/05/2008,80,Other,NR,NR,375,
,22/05/2008,77.5,Other,NR,NR,375,
,23/05/2008,80,Other,NR,NR,375,
,24/05/2008,82.5,Other,NR,NR,375,
,26/05/2008,85,Other,NR,NR,375,
