Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal),
Agra,02/04/2008,160,Other,400,500,450,
,03/04/2008,170,Other,400,500,450,
,04/04/2008,140,Other,400,500,400,
,05/04/2008,150,Other,400,500,450,
,07/04/2008,140,Other,400,500,425,
,08/04/2008,150,Other,400,500,425,
,09/04/2008,150,Other,400,500,425,
,10/04/2008,160,Other,400,500,400,
,11/04/2008,140,Other,400,450,400,
,12/04/2008,140,Other,400,450,400,
,14/04/2008,180,Other,400,450,400,
,15/04/2008,190,Other,400,450,400,
,16/04/2008,180,Other,400,450,400,
,17/04/2008,150,Other,400,450,425,
,18/04/2008,170,Other,400,450,425,
,19/04/2008,175,Other,400,450,425,
,21/04/2008,200,Other,400,500,425,
,22/04/2008,220,Other,400,500,400,
,23/04/2008,240,Other,400,500,400,
,24/04/2008,250,Other,400,500,400,
,25/04/2008,270,Other,400,500,400,
,26/04/2008,280,Other,300,400,350,
,28/04/2008,300,Other,300,400,350,
,29/04/2008,320,Other,300,400,340,
,30/04/2008,250,Other,350,450,400,
Ajuha,03/04/2008,15,Other,NR,NR,400,
,07/04/2008,15,Other,NR,NR,400,
,10/04/2008,20,Other,NR,NR,400,
,14/04/2008,17.5,Other,NR,NR,400,
,17/04/2008,20,Other,NR,NR,400,
,21/04/2008,15,Other,NR,NR,400,
,24/04/2008,20,Other,NR,NR,400,
,28/04/2008,15,Other,NR,NR,400,
Aligarh,01/04/2008,31,Red,540,640,590,
,02/04/2008,27,Red,560,650,600,
,03/04/2008,24,Red,590,680,630,
,04/04/2008,24,Red,615,700,650,
,05/04/2008,28,Red,630,700,650,
,07/04/2008,32,Red,590,650,600,
,08/04/2008,31,Red,540,600,580,
,09/04/2008,27,Red,550,620,590,
,10/04/2008,29,Red,550,650,580,
,11/04/2008,28,Red,560,670,610,
,12/04/2008,26,Red,550,680,600,
,14/04/2008,28,Red,540,670,590,
,15/04/2008,29,Red,540,650,580,
,16/04/2008,30,Red,560,660,595,
,17/04/2008,28,Red,570,660,600,
,18/04/2008,26,Red,570,670,610,
,19/04/2008,29,Red,560,660,590,
,21/04/2008,31,Red,550,650,580,
,22/04/2008,32,Red,540,635,570,
,23/04/2008,33,Red,530,630,560,
,24/04/2008,30,Red,540,610,570,
,25/04/2008,34,Red,510,590,530,
,26/04/2008,38,Red,480,560,510,
,28/04/2008,44,Red,460,530,490,
,29/04/2008,36,Red,450,520,480,
Allahabad,01/04/2008,65,Other,NR,NR,450,
,02/04/2008,60,Other,NR,NR,450,
,03/04/2008,55,Other,NR,NR,450,
,04/04/2008,57.5,Other,NR,NR,450,
,05/04/2008,56.5,Other,NR,NR,450,
,08/04/2008,47.5,Other,NR,NR,450,
,09/04/2008,128.5,Other,NR,NR,450,
,10/04/2008,170,Other,NR,NR,450,
,11/04/2008,160,Other,NR,NR,400,
,12/04/2008,170,Other,NR,NR,400,
,14/04/2008,140,Other,NR,NR,400,
