Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal),
Agra,02/02/2007,60,Other,825,900,850,
,03/02/2007,60,Other,875,950,900,
,05/02/2007,40,Other,950,1000,950,
,06/02/2007,50,Other,925,1000,950,
,07/02/2007,20,Other,950,1025,985,
,08/02/2007,30,Other,950,1050,1000,
,09/02/2007,20,Other,975,1050,1000,
,10/02/2007,30,Other,950,1025,1000,
,12/02/2007,10,Other,1050,1125,1100,
,13/02/2007,15,Other,1050,1125,1100,
,14/02/2007,25,Other,1050,1125,1100,
,15/02/2007,15,Other,1050,1125,1100,
,16/02/2007,15,Other,1050,1125,1100,
,17/02/2007,20,Other,1050,1150,1100,
,19/02/2007,30,Other,1050,1125,1100,
,20/02/2007,40,Other,1050,1125,1100,
,21/02/2007,50,Other,1000,1200,1100,
,22/02/2007,60,Other,1050,1125,1120,
,23/02/2007,40,Other,1050,1125,1120,
,24/02/2007,50,Other,1050,1150,1120,
Aligarh,01/02/2007,20,Red,925,970,950,
,02/02/2007,12,Red,900,1000,950,
,03/02/2007,13,Red,935,1000,960,
,05/02/2007,18,Red,950,1020,990,
,06/02/2007,20,Red,950,1030,1000,
,07/02/2007,20,Red,960,1025,1000,
,08/02/2007,22,Red,990,1030,1000,
,09/02/2007,18,Red,990,1030,1000,
,10/02/2007,17, ,NR,NR,NR,
,12/02/2007,22.5,Red,990,1060,1050,
,15/02/2007,30,Red,1100,1250,1200,
,16/02/2007,22,Red,1100,1300,1200,
,17/02/2007,25,Red,1180,1250,1200,
,19/02/2007,27,Red,1100,1250,1150,
,20/02/2007,21,Red,1080,1250,1100,
,21/02/2007,24,Red,1020,1100,1050,
,22/02/2007,22,Red,960,1050,1000,
,23/02/2007,20,Red,970,1040,1000,
,24/02/2007,22.5,Red,970,1040,1000,
,26/02/2007,25,Red,970,1050,1000,
,27/02/2007,26,Red,970,1050,1000,
Allahabad,01/02/2007,65,Other,NR,NR,1200,
,02/02/2007,90,Other,NR,NR,1200,
,03/02/2007,70,Other,NR,NR,1200,
,06/02/2007,70,Other,NR,NR,1600,
,07/02/2007,50,Other,NR,NR,1600,
,08/02/2007,60,Other,NR,NR,1600,
,09/02/2007,180, ,NR,NR,NR,
,10/02/2007,65,Other,NR,NR,1600,
,12/02/2007,167.5,Other,NR,NR,1500,
,15/02/2007,60,Other,NR,NR,1500,
,17/02/2007,20,Other,NR,NR,1450,
