Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal),
Achalda,01/05/2014,16.5,Red,1200,1300,1250,
,02/05/2014,13,Red,1210,1300,1260,
,03/05/2014,12,Red,1215,1350,1285,
,05/05/2014,10.5,Red,1300,1400,1350,
,06/05/2014,8,Red,1350,1420,1375,
,07/05/2014,13.5,Red,1315,1400,1365,
,08/05/2014,15,Red,1300,1400,1350,
,09/05/2014,12,Red,1350,1415,1385,
,10/05/2014,10,Red,1390,1460,1420,
,12/05/2014,11,Red,1350,1450,1400,
,13/05/2014,8,Red,1350,1400,1380,
,14/05/2014,15,Red,1300,1400,1350,
,15/05/2014,12,Red,1325,1425,1385,
,16/05/2014,10.5,Red,1365,1470,1410,
,17/05/2014,16.5,Red,1300,1400,1350,
,19/05/2014,18,Red,1280,1400,1325,
,20/05/2014,12,Red,1300,1400,1360,
,21/05/2014,9,Red,1350,1415,1385,
,22/05/2014,11.5,Red,1300,1400,1350,
,23/05/2014,8.5,Red,1340,1420,1375,
,24/05/2014,7,Red,1370,1460,1410,
,26/05/2014,13,Red,1250,1350,1300,
,27/05/2014,11,Red,1250,1350,1300,
,28/05/2014,8,Red,1300,1380,1335,
,29/05/2014,13.5,Red,1280,1360,1320,
,30/05/2014,11.5,Red,1300,1400,1350,
,31/05/2014,7.5,Red,1340,1420,1380,
Achnera,29/05/2014,18,Other,1130,1150,1140,
Agra,02/05/2014,220,Red,NR,NR,1190,
,03/05/2014,240,Red,1160,1200,1180,
,05/05/2014,245,Red,1160,1200,1175,
,06/05/2014,260,Red,NR,NR,1175,
,07/05/2014,244,Red,NR,NR,1180,
,08/05/2014,240,Red,1150,1200,1190,
,09/05/2014,238,Red,NR,NR,1200,
,10/05/2014,258,Red,NR,NR,1280,
,12/05/2014,239,Red,NR,NR,1210,
,15/05/2014,150,Red,NR,NR,1200,
,16/05/2014,145,Red,1190,1230,1210,
,17/05/2014,142,Red,1200,1240,1220,
,19/05/2014,26,Red,NR,NR,1170,
,20/05/2014,160,Red,NR,NR,1120,
,21/05/2014,180,Red,NR,NR,1100,
,22/05/2014,195,Red,NR,NR,1090,
,23/05/2014,60,Red,NR,NR,1110,
,24/05/2014,58,Red,NR,NR,1120,
,26/05/2014,185,Red,1100,1150,1130,
,27/05/2014,1125,Onion,1050,1200,1125,
,28/05/2014,165,Red,NR,NR,1150,
,29/05/2014,80,Red,NR,NR,1140,
,30/05/2014,110,Red,NR,NR,1145,
,31/05/2014,117,Red,NR,NR,1140,
Ajuha,01/05/2014,55,Red,NR,NR,1085,
,05/05/2014,66.5,Red,NR,NR,1085,
,08/05/2014,62,Red,NR,NR,1085,
,12/05/2014,56.5,Red,NR,NR,1070,
,15/05/2014,63.5,Red,NR,NR,1070,
,19/05/2014,51,Other,NR,NR,1085,
,,,Red,NR,NR,1085,
,22/05/2014,64,Red,NR,NR,1085,
,26/05/2014,53,Red,NR,NR,1100,
,29/05/2014,72,Other,NR,NR,1080,
Akbarpur,01/05/2014,72,Other,1200,1250,1225,
,02/05/2014,32,Other,1230,1260,1250,
,03/05/2014,25,Other,1240,1270,1250,
,04/05/2014,32,Other,1240,1270,1250,
,05/05/2014,24,Other,1230,1260,1250,
,08/05/2014,32,Other,1240,1260,1250,
,09/05/2014,32,Other,1230,1270,1250,
,10/05/2014,24,Other,1240,1260,1250,
,11/05/2014,32,Other,1250,1280,1270,
,12/05/2014,32,Other,1250,1280,1270,
,13/05/2014,32,Other,1250,1270,1260,
,14/05/2014,25,Other,1250,1280,1270,
,15/05/2014,24,Other,1250,1280,1270,
,16/05/2014,24,Other,1250,1280,1270,
,17/05/2014,25,Other,1260,1280,1270,
,19/05/2014,27,Other,1250,1270,1260,
,21/05/2014,34,Other,1280,1325,1300,
,23/05/2014,22,Other,1280,1320,1300,
,24/05/2014,24,Other,1335,1470,1350,
,26/05/2014,24,Other,1380,1420,1400,
,28/05/2014,24,Other,1400,1450,1420,
,30/05/2014,32,Other,1310,1350,1340,
Aligarh,01/05/2014,80,Red,1100,1200,1180,
,02/05/2014,85,Red,1100,1160,1140,
,03/05/2014,90,Red,1100,1150,1130,
,05/05/2014,95,Red,1110,1160,1140,
,06/05/2014,90,Red,1100,1150,1130,
,07/05/2014,95,Red,1100,1150,1125,
,08/05/2014,90,Red,1100,1150,1120,
,09/05/2014,85,Red,1100,1150,1125,
,10/05/2014,80,Red,1100,1150,1120,
,12/05/2014,85,Red,1100,1130,1115,
,13/05/2014,90,Red,1100,1130,1110,
,14/05/2014,85,Red,1080,1120,1100,
,17/05/2014,80,Red,1100,1160,1140,
,19/05/2014,75,Red,1100,1170,1150,
,20/05/2014,80,Red,1100,1160,1140,
,21/05/2014,80,Red,1130,1180,1150,
,22/05/2014,75,Red,1140,1170,1160,
,23/05/2014,80,Red,1100,1200,1150,
,24/05/2014,80,Red,1100,1160,1140,
,26/05/2014,80,Red,1140,1160,1150,
,27/05/2014,80,Red,1130,1150,1140,
,28/05/2014,80,Red,1100,1150,1135,
,29/05/2014,80,Red,1100,1140,1130,
,30/05/2014,80,Red,1100,1140,1120,
Allahabad,01/05/2014,240,Red,NR,NR,1135,
,02/05/2014,260,Red,NR,NR,1135,
,03/05/2014,11,Red,NR,NR,1135,
,05/05/2014,180,Red,NR,NR,1100,
,06/05/2014,60,Red,NR,NR,1100,
,08/05/2014,90,Red,NR,NR,1100,
,09/05/2014,130,Red,NR,NR,1100,
,12/05/2014,170,Red,NR,NR,1110,
,15/05/2014,130,Red,NR,NR,1110,
,16/05/2014,145,Red,NR,NR,1110,
,17/05/2014,130,Red,NR,NR,1110,
,19/05/2014,180,Red,NR,NR,1115,
,20/05/2014,220,Red,NR,NR,1115,
,21/05/2014,130,Red,NR,NR,1150,
,22/05/2014,120,Red,NR,NR,1150,
,23/05/2014,180,Red,NR,NR,1175,
