Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal),
Achalda,01/09/2011,1.5,Red,800,900,850,
,02/09/2011,2.5, ,NR,NR,NR,
,03/09/2011,2,Red,800,950,860,
,05/09/2011,1,Red,800,950,875,
,06/09/2011,0.8,Red,800,900,855,
,07/09/2011,1.5,Red,790,870,845,
,08/09/2011,0.5,Red,850,950,900,
,09/09/2011,0.9,Red,800,950,880,
,10/09/2011,1.5,Red,890,950,930,
,12/09/2011,2,Red,900,1000,950,
,14/09/2011,0.8,Red,880,1000,960,
,15/09/2011,1.2,Red,900,980,940,
,16/09/2011,0.6,Red,900,1050,1000,
,17/09/2011,0.4,Red,980,1030,1010,
,19/09/2011,0.7,Red,950,1030,1005,
,20/09/2011,0.9,Red,1000,1050,1020,
,21/09/2011,0.5,Red,950,1000,980,
,22/09/2011,1.5,Red,900,1050,990,
,23/09/2011,0.8,Red,950,1000,985,
,24/09/2011,1,Red,1050,1200,1150,
,26/09/2011,0.7,Red,1000,1150,1100,
,27/09/2011,0.5,Red,980,1100,1075,
,28/09/2011,0.3,Red,1000,1100,1050,
,29/09/2011,0.6,Red,950,1050,1000,
,30/09/2011,0.4,Red,980,1050,1025,
Achnera,01/09/2011,1,Other,980,1000,990,
,03/09/2011,1.1,Other,970,990,980,
,04/09/2011,1,Other,975,995,985,
,05/09/2011,1.2,Other,970,990,980,
,06/09/2011,1.1,Other,965,985,975,
,07/09/2011,1,Other,970,990,980,
,09/09/2011,1,Other,975,995,985,
,10/09/2011,1.1,Other,980,1000,990,
,11/09/2011,1,Other,975,995,985,
,12/09/2011,1,Other,990,1010,1000,
,13/09/2011,1,Other,980,1000,990,
,14/09/2011,1,Other,970,990,980,
,16/09/2011,1.3,Other,980,1000,990,
,17/09/2011,1.2,Other,985,1005,995,
,18/09/2011,1.3,Other,960,980,970,
,19/09/2011,1.2,Other,985,1005,995,
,20/09/2011,1.2,Other,990,1010,1000,
,21/09/2011,1,Other,980,1000,990,
,23/09/2011,1,Other,970,990,980,
,24/09/2011,1.1,Other,980,1000,990,
,25/09/2011,1,Other,485,505,495,
,27/09/2011,1,Other,495,515,505,
,28/09/2011,1.2,Other,505,525,515,
,30/09/2011,1.3,Other,1020,1040,1030,
Agra,02/09/2011,110,Other,1155,1175,1165,
,03/09/2011,105,Other,1165,1185,1175,
,05/09/2011,95,Other,1210,1230,1220,
,06/09/2011,88,Other,1230,1250,1240,
,07/09/2011,80,Other,1240,1260,1250,
,08/09/2011,100,Other,1225,1245,1235,
,09/09/2011,93,Other,1235,1255,1245,
,10/09/2011,106,Other,1230,1250,1240,
,12/09/2011,90,Other,1290,1310,1300,
,13/09/2011,83,Other,1340,1360,1350,
,14/09/2011,78,Other,1350,1370,1360,
,15/09/2011,86,Other,1345,1365,1355,
,16/09/2011,90,Other,1335,1355,1345,
,17/09/2011,97,Other,1355,1375,1365,
,19/09/2011,95,Other,1370,1390,1380,
,20/09/2011,98,Other,1370,1390,1380,
,21/09/2011,90,Other,1375,1395,1385,
,22/09/2011,83,Other,1400,1420,1410,
,23/09/2011,72,Other,1430,1450,1440,
,24/09/2011,65,Other,1440,1460,1450,
,26/09/2011,90,Other,1435,1455,1445,
,27/09/2011,103,Other,1420,1440,1430,
,28/09/2011,97,Other,1425,1445,1435,
,29/09/2011,90,Other,1440,1460,1450,
,30/09/2011,98,Other,1435,1455,1445,
Ahirora,01/09/2011,95,Red,1115,1155,1135,
,02/09/2011,100,Red,1130,1170,1150,
,03/09/2011,85,Red,1145,1185,1165,
,04/09/2011,70,Red,1160,1200,1180,
,05/09/2011,55,Red,1175,1215,1195,
,06/09/2011,65,Red,1190,1230,1210,
,08/09/2011,60,Red,1205,1245,1225,
,09/09/2011,75,Red,1220,1260,1240,
,10/09/2011,60,Red,1230,1270,1250,
,11/09/2011,55,Red,1215,1255,1235,
,12/09/2011,70,Red,1200,1240,1220,
,13/09/2011,85,Red,1210,1250,1230,
,15/09/2011,90,Red,1225,1265,1245,
,16/09/2011,100,Red,1240,1280,1260,
,17/09/2011,85,Red,1255,1295,1275,
,18/09/2011,70,Red,1260,1300,1280,
,19/09/2011,55,Red,1245,1285,1265,
,20/09/2011,60,Red,1250,1290,1270,
,22/09/2011,65,Red,1265,1305,1285,
,23/09/2011,80,Red,1275,1315,1295,
,24/09/2011,65,Red,1270,1310,1290,
,25/09/2011,55,Red,1280,1320,1300,
,26/09/2011,70,Red,1265,1305,1285,
,27/09/2011,80,Red,1275,1315,1295,
,29/09/2011,90,Red,1290,1330,1310,
,30/09/2011,75,Red,1305,1345,1325,
Ait,02/09/2011,25.5,Other,NR,NR,740,
,04/09/2011,1.5, ,NR,NR,NR,
,06/09/2011,25.5,Other,NR,NR,920,
,07/09/2011,32.2,Other,NR,NR,930,
,11/09/2011,1.5,Other,NR,NR,912,
,13/09/2011,14.4,Other,NR,NR,900,
,17/09/2011,1,Other,NR,NR,920,
,18/09/2011,25,Other,NR,NR,920,
,20/09/2011,12.2,Other,NR,NR,910,
,21/09/2011,10,Other,NR,NR,950,
,22/09/2011,7.8,Other,NR,NR,900,
,23/09/2011,11.1,Other,NR,NR,889,
,27/09/2011,1,Other,NR,NR,910,
,28/09/2011,1,Other,NR,NR,900,
,29/09/2011,0.7,Other,NR,NR,940,
Ajuha,01/09/2011,8,Red,NR,NR,925,
,05/09/2011,7.5,Red,NR,NR,980,
,08/09/2011,6.5,Red,NR,NR,1050,
,12/09/2011,7.5,Red,NR,NR,1050,
,15/09/2011,8.5,Red,NR,NR,1075,
,19/09/2011,8,Red,NR,NR,1100,
,22/09/2011,7,Red,NR,NR,1150,
,26/09/2011,4,Red,NR,NR,1250,
,29/09/2011,3.5,Red,NR,NR,1275,
Akbarpur,02/09/2011,1,Other,1200,1300,1250,
,03/09/2011,7,Other,1200,1300,1250,
,04/09/2011,7.5,Other,1200,1300,1250,
,09/09/2011,11,Other,1200,1300,1250,
,10/09/2011,7,Other,1200,1300,1250,
,11/09/2011,8,Other,1200,1300,1260,
,12/09/2011,7,Other,1200,1300,1260,
,14/09/2011,6.5,Other,1250,1300,1275,
,15/09/2011,11,Other,1200,1300,1250,
,18/09/2011,12,Other,1200,1300,1260,
,20/09/2011,7,Other,1200,1300,1250,
,23/09/2011,12,Other,1200,1400,1280,
,25/09/2011,7,Other,1250,1400,1300,
,28/09/2011,12,Other,1250,1450,1300,
Aligarh,01/09/2011,35,Other,1180,1340,1250,
,02/09/2011,38,Other,1180,1340,1250,
,03/09/2011,40,Other,1180,1340,1250,
,05/09/2011,35,Other,1190,1340,1260,
,06/09/2011,34,Other,1190,1340,1260,
,07/09/2011,38,Other,1190,1340,1260,
,08/09/2011,30,Other,1240,1380,1300,
,09/09/2011,27,Other,1290,1400,1350,
,10/09/2011,28,Other,1300,1410,1360,
,12/09/2011,30,Other,1300,1420,1370,
,13/09/2011,26,Other,1300,1430,1380,
,14/09/2011,20,Other,1380,1550,1440,
,15/09/2011,24,Other,1370,1530,1420,
,16/09/2011,22,Other,1380,1540,1430,
,17/09/2011,20,Other,1390,1550,1440,
,19/09/2011,19,Other,1380,1550,1440,
,20/09/2011,18,Other,1380,1540,1450,
,21/09/2011,22,Other,1380,1540,1460,
,22/09/2011,26,Other,1370,1540,1470,
,23/09/2011,30,Other,1370,1540,1470,
,24/09/2011,28,Other,1390,1550,1480,
,26/09/2011,30,Other,1380,1540,1460,
,27/09/2011,33,Other,1370,1530,1450,
,28/09/2011,30,Other,1350,1520,1460,
,29/09/2011,31,Other,1350,1520,1460,
Amroha,02/09/2011,1,Other,NR,NR,875,
,03/09/2011,2,Other,NR,NR,875,
,04/09/2011,1,Other,NR,NR,875,
,05/09/2011,1,Other,NR,NR,880,
,06/09/2011,2,Other,NR,NR,895,
,07/09/2011,1,Other,NR,NR,920,
,08/09/2011,2,Other,NR,NR,925,
,09/09/2011,1,Other,NR,NR,930,
,10/09/2011,2,Other,NR,NR,930,
,11/09/2011,1,Other,NR,NR,930,
,12/09/2011,2,Other,NR,NR,930,
,13/09/2011,1,Other,NR,NR,925,
,14/09/2011,1,Other,NR,NR,930,
,15/09/2011,2,Other,NR,NR,900,
,16/09/2011,1,Other,NR,NR,875,
,17/09/2011,1,Other,NR,NR,850,
,18/09/2011,1,Other,NR,NR,850,
,19/09/2011,2,Other,NR,NR,850,
,20/09/2011,1,Other,NR,NR,860,
,21/09/2011,2,Other,NR,NR,860,
,22/09/2011,1,Other,NR,NR,875,
,23/09/2011,1,Other,NR,NR,875,
,24/09/2011,2,Other,NR,NR,890,
,25/09/2011,1,Other,NR,NR,915,
,26/09/2011,2,Other,NR,NR,880,
,27/09/2011,1,Other,NR,NR,875,
,28/09/2011,1,Other,NR,NR,875,
,29/09/2011,1,Other,NR,NR,875,
,30/09/2011,2,Other,NR,NR,875,
Anandnagar,01/09/2011,0.5,Other,NR,NR,1360,
,02/09/2011,0.3,Other,NR,NR,1335,
,03/09/2011,0.4,Other,NR,NR,1345,
,05/09/2011,0.6,Other,NR,NR,1375,
,06/09/2011,2,Other,NR,NR,1365,
,07/09/2011,15,Other,NR,NR,1380,
,08/09/2011,2,Other,NR,NR,1380,
,09/09/2011,1.2,Other,NR,NR,1410,
,10/09/2011,0.5,Other,NR,NR,1415,
,12/09/2011,2,Other,NR,NR,1420,
,13/09/2011,1.2,Other,1350,1450,1410,
,14/09/2011,2.5,Other,1400,1500,1455,
,15/09/2011,0.4,Other,1350,1450,1420,
,16/09/2011,0.3,Other,1380,1480,1425,
,17/09/2011,0.5,Other,1375,1450,1415,
,19/09/2011,0.4,Other,1350,1450,1415,
,20/09/2011,0.3,Other,1375,1475,1420,
,21/09/2011,14,Other,1370,1500,1430,
,22/09/2011,1,Other,1350,1500,1420,
,23/09/2011,0.5,Other,1375,1500,1425,
,24/09/2011,0.8,Other,1400,1500,1425,
,26/09/2011,2,Other,1400,1500,1435,
,27/09/2011,8,Other,1400,1500,1435,
,28/09/2011,14,Other,1400,1600,1500,
,29/09/2011,2,Other,1375,1475,1435,
,30/09/2011,2.5,Other,1400,1600,1500,
Anwala,29/09/2011,68,Medium,NR,NR,1100,
Atarra,01/09/2011,11,Other,NR,NR,625,
,03/09/2011,10,Other,NR,NR,615,
,04/09/2011,11,Other,NR,NR,600,
,05/09/2011,11,Other,NR,NR,600,
,06/09/2011,11,Other,NR,NR,615,
,07/09/2011,11,Other,NR,NR,600,
,08/09/2011,10,Other,NR,NR,595,
,10/09/2011,11,Other,NR,NR,600,
,11/09/2011,11,Other,NR,NR,600,
,12/09/2011,11,Other,NR,NR,600,
,13/09/2011,10,Other,NR,NR,550,
,14/09/2011,11,Other,NR,NR,575,
,15/09/2011,10,Other,NR,NR,550,
,17/09/2011,10,Other,NR,NR,595,
,18/09/2011,11,Other,NR,NR,595,
,19/09/2011,11,Other,NR,NR,595,
,20/09/2011,10,Other,NR,NR,575,
,21/09/2011,11,Other,NR,NR,615,
,22/09/2011,10,Other,NR,NR,600,
,24/09/2011,11,Other,NR,NR,615,
,25/09/2011,10,Other,NR,NR,575,
,26/09/2011,10,Other,NR,NR,575,
,27/09/2011,11,Other,NR,NR,595,
,28/09/2011,11,Other,NR,NR,600,
,29/09/2011,11,Other,NR,NR,600,
Atrauli,02/09/2011,3,Other,1160,1230,1190,
,03/09/2011,3.5,Other,1080,1230,1200,
,04/09/2011,2,Other,1180,1230,1200,
,05/09/2011,1.5,Other,1200,1250,1230,
,06/09/2011,2.5,Other,1200,1240,1220,
,07/09/2011,3,Other,1160,1230,1190,
,09/09/2011,4,Other,1100,1300,1200,
,10/09/2011,3,Other,1125,1280,1200,
,11/09/2011,3,Other,1130,1250,1200,
,12/09/2011,4,Other,1100,1250,1180,
,13/09/2011,5, ,NR,NR,NR,
,14/09/2011,4.5,Other,1180,1300,1230,
