Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal),
Agra,02/09/2009,150,Other,800,865,850,
,03/09/2009,160,Other,800,865,850,
,04/09/2009,170,Other,800,865,840,
,05/09/2009,180,Other,800,875,835,
,07/09/2009,170,Other,825,875,850,
,08/09/2009,180,Other,800,865,840,
,09/09/2009,170,Other,800,865,850,
,10/09/2009,165,Other,825,875,855,
,11/09/2009,160,Other,825,900,860,
,12/09/2009,180,Other,800,865,850,
,14/09/2009,185,Other,800,900,850,
,15/09/2009,190, ,NR,NR,NR,
,16/09/2009,180,Other,800,900,840,
,17/09/2009,170,Other,800,900,850,
,18/09/2009,185,Other,800,900,850,
,19/09/2009,180,Other,800,900,860,
,21/09/2009,190,Other,800,900,860,
,22/09/2009,160,Other,800,900,870,
,23/09/2009,155,Other,850,900,880,
,24/09/2009,180,Other,800,875,860,
,25/09/2009,200,Other,825,900,860,
,26/09/2009,220,Other,800,865,850,
,28/09/2009,240,Other,800,865,825,
,29/09/2009,220,Other,800,900,835,
,30/09/2009,225,Other,800,850,830,
Ajuha,03/09/2009,13,Other,NR,NR,825,
,06/09/2009,14,Other,NR,NR,850,
,10/09/2009,12,Other,NR,NR,850,
,14/09/2009,11,Other,NR,NR,900,
,17/09/2009,10,Other,NR,NR,900,
,21/09/2009,12,Other,NR,NR,900,
,24/09/2009,13.5,Other,NR,NR,900,
,28/09/2009,13.5,Other,NR,NR,900,
Aligarh,01/09/2009,30,Red,750,815,780,
,02/09/2009,29,Red,750,815,780,
,03/09/2009,31,Red,760,820,790,
,04/09/2009,35,Red,740,800,770,
,05/09/2009,34,Red,760,810,780,
,07/09/2009,36,Red,750,800,770,
,08/09/2009,30,Red,760,810,780,
,09/09/2009,28,Red,765,810,785,
,10/09/2009,31,Red,730,785,755,
,11/09/2009,28,Red,740,790,750,
,12/09/2009,31,Red,740,790,750,
,14/09/2009,30,Red,730,780,740,
,15/09/2009,32,Red,720,760,730,
,16/09/2009,28,Red,745,785,760,
,17/09/2009,31,Red,750,790,765,
,18/09/2009,28,Red,760,800,770,
,19/09/2009,30,Red,760,800,770,
,21/09/2009,32,Red,760,800,770,
,22/09/2009,30,Red,765,810,775,
,23/09/2009,32,Red,760,805,770,
,24/09/2009,34,Red,750,800,760,
,25/09/2009,30,Red,750,800,760,
,26/09/2009,28,Red,760,800,770,
,28/09/2009,26,Red,760,800,770,
,29/09/2009,31,Red,750,800,760,
Allahabad,03/09/2009,8,Other,NR,NR,875,
,05/09/2009,7.25,Other,NR,875,NR,
,07/09/2009,7.5,Other,NR,850,NR,
,08/09/2009,7.25,Other,NR,875,NR,
,09/09/2009,0.85,Other,NR,875,NR,
,22/09/2009,6.75,Other,NR,875,NR,
,26/09/2009,7.5,Other,NR,900,NR,
,29/09/2009,8.25,Other,NR,900,NR,
,30/09/2009,8.15,Other,NR,900,NR,
Amroha,02/09/2009,3,Other,650,720,685,
,03/09/2009,4,Other,650,720,685,
,04/09/2009,3,Other,660,730,690,
,05/09/2009,4,Other,660,730,690,
,06/09/2009,3,Other,660,730,690,
,07/09/2009,5,Other,660,730,690,
,08/09/2009,4,Other,680,750,710,
,09/09/2009,5,Other,680,750,710,
,10/09/2009,4,Other,680,750,715,
,11/09/2009,3,Other,680,750,720,
,12/09/2009,2,Other,680,750,720,
,13/09/2009,3,Other,680,750,720,
,14/09/2009,4,Other,685,760,725,
,15/09/2009,3,Other,685,760,725,
,16/09/2009,4,Other,690,770,730,
,17/09/2009,2.5,Other,670,760,725,
,18/09/2009,3,Other,670,760,720,
,19/09/2009,2.5,Other,660,760,730,
,20/09/2009,2,Other,650,760,725,
,22/09/2009,2.5,Other,660,770,740,
,23/09/2009,3,Other,655,780,745,
,24/09/2009,2.5,Other,655,780,740,
,25/09/2009,3.5,Other,650,775,735,
,26/09/2009,2,Other,650,765,720,
,27/09/2009,4,Other,650,760,725,
,29/09/2009,2,Other,650,765,725,
,30/09/2009,3,Other,690,765,725,
Anandnagar,30/09/2009,30,Red,NR,NR,975,
Anwala,25/09/2009,140,Red,NR,NR,740,
Auraiya,02/09/2009,13,Red,NR,NR,890,
,03/09/2009,14,Red,NR,NR,870,
,04/09/2009,16,Red,NR,NR,850,
,05/09/2009,15,Red,NR,NR,835,
,07/09/2009,13,Red,NR,NR,840,
,08/09/2009,14.5,Red,NR,NR,800,
,09/09/2009,16,Red,NR,NR,770,
,10/09/2009,11,Red,NR,NR,765,
,11/09/2009,11,Red,NR,NR,765,
,12/09/2009,11,Red,NR,NR,780,
,14/09/2009,14,Red,NR,NR,785,
,15/09/2009,12,Red,NR,NR,775,
,16/09/2009,16,Red,NR,NR,760,
,17/09/2009,14,Red,NR,NR,800,
,18/09/2009,11,Red,NR,NR,800,
,19/09/2009,13,Red,NR,NR,850,
,21/09/2009,11,Red,NR,NR,840,
,22/09/2009,13.5,Red,NR,NR,850,
,23/09/2009,11.5,Red,NR,NR,840,
,24/09/2009,14,Red,NR,NR,870,
,25/09/2009,16,Red,NR,NR,805,
,26/09/2009,12.5,Red,NR,NR,800,
,29/09/2009,14,Red,NR,NR,775,
,30/09/2009,11,Red,NR,NR,765,
Azamgarh,01/09/2009,10,Other,960,980,970,
,02/09/2009,11,Other,940,960,950,
,03/09/2009,12,Other,940,960,950,
,04/09/2009,12,Other,955,955,955,
,08/09/2009,11,Other,975,995,985,
,09/09/2009,10,Other,975,995,985,
,10/09/2009,10,Other,975,995,985,
,11/09/2009,11,Other,990,1010,1000,
,16/09/2009,12,Other,990,1010,1000,
,22/09/2009,10,Other,940,960,950,
,23/09/2009,10,Other,940,960,950,
,24/09/2009,10,Other,970,990,980,
,25/09/2009,12,Other,975,995,985,
,28/09/2009,10,Other,990,1010,1000,
,29/09/2009,10,Other,1000,1020,1010,
,30/09/2009,10,Other,1005,1025,1015,
Bachranwa,04/09/2009,1.3,Other,NR,NR,810,
,11/09/2009,1.2,Other,NR,NR,815,
,15/09/2009,1.4,Other,NR,NR,800,
,22/09/2009,1.2,Other,NR,NR,820,
,25/09/2009,2.5,Other,NR,NR,820,
Bahraich,01/09/2009,31,Local,870,880,875,
,02/09/2009,30,Local,875,885,880,
,03/09/2009,29,Local,885,895,890,
,04/09/2009,31,Local,875,885,880,
,05/09/2009,30,Local,885,895,890,
,07/09/2009,31.5,Local,880,890,885,
,08/09/2009,29.5,Local,875,890,885,
,09/09/2009,31.5,Local,875,890,880,
,10/09/2009,32.5,Local,870,885,875,
,11/09/2009,33,Local,865,875,870,
,14/09/2009,35,Local,860,875,865,
,15/09/2009,32,Local,870,895,875,
,16/09/2009,36,Local,850,875,865,
,22/09/2009,38,Local,850,875,860,
,24/09/2009,35,Local,875,885,880,
,25/09/2009,21.5,Local,865,875,870,
,29/09/2009,32,Local,875,900,885,
,30/09/2009,32.5,Local,875,900,880,
Ballia,01/09/2009,27,Red,NR,NR,860,
,02/09/2009,18,Red,NR,NR,870,
,03/09/2009,18,Red,NR,NR,870,
,04/09/2009,27,Red,NR,NR,870,
,05/09/2009,36,Red,NR,NR,870,
,07/09/2009,27,Red,NR,NR,875,
,08/09/2009,18,Red,NR,NR,875,
,09/09/2009,36,Other,NR,NR,875,
,10/09/2009,27,Other,NR,NR,875,
,11/09/2009,36,Other,NR,NR,875,
,12/09/2009,18,Other,NR,NR,875,
,14/09/2009,27,Other,NR,NR,875,
,15/09/2009,36,Other,NR,NR,875,
,16/09/2009,27,Other,NR,NR,880,
,17/09/2009,18,Red,NR,NR,880,
,18/09/2009,27,Red,NR,NR,880,
,19/09/2009,18,Red,NR,NR,880,
,21/09/2009,36,Red,NR,NR,900,
,22/09/2009,27,Red,NR,NR,900,
,23/09/2009,18,Red,NR,NR,900,
,24/09/2009,35,Red,NR,NR,900,
,25/09/2009,18,Red,NR,NR,900,
,26/09/2009,27,Red,NR,NR,900,
,29/09/2009,36,Red,NR,NR,900,
,30/09/2009,27,Red,NR,NR,900,
Balrampur,01/09/2009,25,Other,800,900,850,
,02/09/2009,20,Other,800,900,825,
,03/09/2009,20,Other,800,900,835,
,04/09/2009,18,Other,800,900,840,
,05/09/2009,20,Other,825,900,850,
,07/09/2009,20,Other,800,950,850,
,,,Other,825,900,850,
,08/09/2009,25,Other,825,900,840,
,09/09/2009,20,Other,825,900,840,
,10/09/2009,20,Other,825,900,850,
,11/09/2009,19,Other,825,900,850,
,12/09/2009,10,Other,800,900,860,
,14/09/2009,20,Other,800,900,850,
,15/09/2009,15,Other,800,900,840,
,,10,Other,800,950,840,
,16/09/2009,8.5,Other,1790,1850,1800,
,17/09/2009,7,Other,1800,1850,1820,
,19/09/2009,7.5,Other,850,900,865,
,21/09/2009,21,Other,825,900,850,
,22/09/2009,15,Other,800,900,850,
,23/09/2009,10,Other,800,900,850,
,24/09/2009,14,Other,800,900,840,
,25/09/2009,10,Other,800,900,840,
,28/09/2009,17,Other,840,900,850,
,29/09/2009,20,Other,850,900,860,
,30/09/2009,16,Other,850,950,860,
Banda,02/09/2009,60,Medium,NR,NR,960,
,03/09/2009,40,Onion,NR,NR,960,
,04/09/2009,50,Onion,NR,NR,965,
,05/09/2009,60,Onion,NR,NR,970,
,06/09/2009,60,Onion,NR,NR,970,
,07/09/2009,55,Onion,NR,NR,970,
,09/09/2009,65,Onion,NR,NR,970,
,10/09/2009,70,Onion,NR,NR,970,
,11/09/2009,50,Onion,NR,NR,970,
,12/09/2009,60,Onion,NR,NR,970,
,13/09/2009,50,Onion,NR,NR,960,
,14/09/2009,60,Onion,NR,NR,970,
,16/09/2009,50,Other,NR,NR,975,
,17/09/2009,40,Other,NR,NR,975,
,18/09/2009,45,Other,NR,NR,990,
,19/09/2009,40,Other,NR,NR,990,
,20/09/2009,60,Other,NR,NR,980,
,21/09/2009,75,Other,NR,NR,980,
,23/09/2009,85,Other,NR,NR,800,
,24/09/2009,85,Other,NR,NR,800,
,25/09/2009,75,Other,NR,NR,700,
,26/09/2009,70,Other,NR,NR,700,
,27/09/2009,60,Other,NR,NR,700,
,28/09/2009,55,Other,NR,NR,700,
,30/09/2009,40,Other,NR,NR,700,
Bareilly,01/09/2009,39,Dry F.A.Q.,NR,NR,775,
,02/09/2009,68,Dry F.A.Q.,NR,NR,800,
,03/09/2009,36,Dry F.A.Q.,NR,NR,800,
,04/09/2009,33.5,Red,NR,NR,825,
,05/09/2009,35,Red,NR,NR,825,
,06/09/2009,34,Dry F.A.Q.,NR,NR,810,
,07/09/2009,26, ,NR,NR,NR,
,08/09/2009,29,Dry F.A.Q.,NR,NR,775,
,09/09/2009,19.5,Dry F.A.Q.,NR,NR,760,
,10/09/2009,29.8,Red,NR,NR,785,
,11/09/2009,35,Dry F.A.Q.,NR,NR,775,
,12/09/2009,32,Dry F.A.Q.,NR,NR,760,
,13/09/2009,28,Dry F.A.Q.,NR,NR,750,
,14/09/2009,57.5,Dry F.A.Q.,NR,NR,730,
,15/09/2009,49,Red,NR,NR,700,
,16/09/2009,65,Dry F.A.Q.,NR,NR,700,
,17/09/2009,54,Red,NR,NR,725,
,18/09/2009,48.5,Red,NR,NR,750,
,19/09/2009,36,Red,NR,NR,775,
,20/09/2009,25,Red,NR,NR,800,
,22/09/2009,28,Red,NR,NR,750,
,23/09/2009,12.5,Red,NR,NR,760,
,24/09/2009,21,Red,NR,NR,745,
,25/09/2009,19.5,Red,NR,NR,765,
,26/09/2009,13,Red,NR,NR,780,
,27/09/2009,11,Dry F.A.Q.,NR,NR,850,
,28/09/2009,9,Dry F.A.Q.,NR,NR,930,
