Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal),
Achnera,01/12/2010,1.2,Other,1550,1700,1610,
,02/12/2010,1.1,Other,1500,1600,1590,
,04/12/2010,1.7,Other,1500,1600,1580,
,05/12/2010,1.8,Other,1500,1600,1570,
,06/12/2010,1.2,Other,1450,1600,1560,
,07/12/2010,1,Other,1500,1600,1560,
,08/12/2010,1.1,Other,1450,1550,1530,
,09/12/2010,1.2,Other,1450,1550,1510,
,11/12/2010,1.8,Other,1250,1400,1350,
,12/12/2010,1.7,Other,1250,1400,1360,
,13/12/2010,1.6,Other,1300,1400,1360,
,14/12/2010,1.5,Other,1300,1400,1390,
,15/12/2010,1.3,Other,1300,1350,1340,
,16/12/2010,1.3,Other,1250,1350,1310,
,18/12/2010,1.6,Other,1200,1300,1280,
,19/12/2010,1.8,Other,1200,1290,1270,
,20/12/2010,1.4,Other,1200,1280,1240,
,21/12/2010,1.6,Other,1300,1350,1320,
,22/12/2010,1,Other,1250,1320,1300,
,23/12/2010,1,Other,1250,1330,1310,
,25/12/2010,1.1,Other,1200,1300,1290,
,26/12/2010,1.2,Other,1250,1300,1280,
,27/12/2010,1.3,Other,1220,1250,1240,
,28/12/2010,1.3,Other,1220,1280,1250,
,29/12/2010,1.3,Other,1200,1250,1210,
,30/12/2010,1.3,Other,1200,1250,1225,
Agra,02/12/2010,240, ,NR,NR,NR,
,03/12/2010,235, ,NR,NR,NR,
,04/12/2010,230, ,NR,NR,NR,
,06/12/2010,225, ,NR,NR,NR,
,07/12/2010,228, ,NR,NR,NR,
,08/12/2010,230, ,NR,NR,NR,
,09/12/2010,225, ,NR,NR,NR,
,10/12/2010,230, ,NR,NR,NR,
,20/12/2010,80, ,NR,NR,NR,
,21/12/2010,75, ,NR,NR,NR,
,22/12/2010,75, ,NR,NR,NR,
,23/12/2010,68, ,NR,NR,NR,
,24/12/2010,110, ,NR,NR,NR,
,25/12/2010,110, ,NR,NR,NR,
,27/12/2010,125, ,NR,NR,NR,
,28/12/2010,140, ,NR,NR,NR,
Ahirora,02/12/2010,105,Red,1770,1810,1790,
,03/12/2010,65,Red,2180,2220,2200,
,04/12/2010,105,Red,1785,1825,1805,
,05/12/2010,100,Red,1800,1840,1820,
,06/12/2010,85,Red,1815,1855,1835,
,07/12/2010,70,Red,1830,1870,1850,
,09/12/2010,60,Red,1845,1885,1865,
,10/12/2010,65,Red,2230,2270,2250,
,11/12/2010,55,Red,1860,1900,1880,
,12/12/2010,70,Red,1875,1915,1895,
,13/12/2010,85, ,NR,NR,NR,
,14/12/2010,105,Red,1905,1945,1925,
,16/12/2010,100,Red,1920,1960,1940,
,17/12/2010,75,Red,1935,1975,1955,
,18/12/2010,85,Red,1950,1990,1970,
,19/12/2010,70,Red,1965,2005,1985,
,20/12/2010,55,Red,1980,2020,2000,
,21/12/2010,100,Red,1995,2035,2015,
,23/12/2010,105,Red,2980,3020,3000,
,24/12/2010,75,Red,2930,2970,2950,
,25/12/2010,55,Red,2010,2050,2030,
,26/12/2010,70,Red,2025,2065,2045,
,27/12/2010,85,Red,2035,2075,2055,
,28/12/2010,100,Red,2040,2080,2060,
,30/12/2010,105,Red,2050,2090,2070,
,31/12/2010,110, ,NR,NR,NR,
Ajuha,02/12/2010,3,Red,NR,NR,1950,
,06/12/2010,2.5,Red,NR,NR,2000,
,09/12/2010,2,Red,NR,NR,2000,
,13/12/2010,3,Red,NR,NR,1800,
,16/12/2010,4,Red,NR,NR,1800,
,20/12/2010,2,Red,NR,NR,2000,
,23/12/2010,2.5,Red,NR,NR,2500,
,27/12/2010,2,Red,NR,NR,2200,
,30/12/2010,2,Red,NR,NR,2200,
Akbarpur,02/12/2010,3.5,Other,1900,2000,1950,
,04/12/2010,3.5,Other,1975,2100,2000,
,05/12/2010,3,Other,1900,2000,1950,
,06/12/2010,3.5,Other,1900,2000,1950,
,07/12/2010,3,Other,1975,2100,2000,
,08/12/2010,4,Other,2000,2100,2050,
,09/12/2010,3.5,Other,2000,2100,2050,
,10/12/2010,4,Other,2000,2100,2050,
,11/12/2010,3.5,Other,2050,2100,2075,
,13/12/2010,3.5,Other,2075,2125,2100,
,15/12/2010,4,Other,2100,2200,2150,
,16/12/2010,3.5,Other,2125,2200,2150,
,18/12/2010,3,Other,2125,2200,2150,
Aligarh,01/12/2010,40,Other,1680,1870,1750,
,02/12/2010,43,Other,1660,1850,1730,
,03/12/2010,45,Other,1640,1840,1720,
,04/12/2010,48,Other,1640,1820,1710,
,06/12/2010,44,Other,1640,1800,1700,
