Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal),
Achnera,01/04/2010,2.4,Other,700,850,800,
,03/04/2010,2.6,Other,700,850,825,
,04/04/2010,2.8,Other,700,850,825,
,05/04/2010,2.2,Other,750,900,800,
,06/04/2010,2.5,Other,750,900,800,
,07/04/2010,2,Other,750,900,800,
,08/04/2010,2.2,Other,750,900,825,
,10/04/2010,2.6,Other,750,900,800,
,11/04/2010,2.9,Other,700,900,775,
,12/04/2010,1.7,Other,700,800,775,
,13/04/2010,1.8,Other,700,800,775,
,14/04/2010,1.8,Other,700,800,775,
,15/04/2010,2.4,Other,700,800,775,
,17/04/2010,2.2,Other,700,800,775,
,18/04/2010,1.9,Other,700,800,730,
,19/04/2010,1.8,Other,700,800,730,
,20/04/2010,1.7,Other,700,800,730,
,21/04/2010,1.9,Other,700,800,725,
,22/04/2010,1.6,Other,700,800,725,
,24/04/2010,2.4,Other,650,750,700,
,25/04/2010,2.4,Other,650,750,700,
,26/04/2010,2.63,Other,650,750,700,
,27/04/2010,1.4,Other,650,725,690,
,28/04/2010,1.6,Other,650,725,690,
,29/04/2010,1.8,Other,650,725,685,
Agra,02/04/2010,420,Other,900,1000,980,
,03/04/2010,430,Other,900,1000,950,
,05/04/2010,440,Other,900,1000,920,
,06/04/2010,420,Other,850,950,925,
,07/04/2010,450,Other,800,900,900,
,08/04/2010,460,Other,750,900,880,
,09/04/2010,467,Other,750,900,850,
,10/04/2010,470,Other,800,900,860,
,12/04/2010,480,Other,800,900,840,
,13/04/2010,485,Other,750,825,820,
,14/04/2010,490,Other,750,800,800,
,15/04/2010,500,Other,725,800,780,
,16/04/2010,510,Other,700,775,775,
,17/04/2010,510,Other,750,800,780,
,19/04/2010,520,Other,700,775,750,
,20/04/2010,510,Other,700,775,750,
,21/04/2010,515,Other,675,750,750,
,22/04/2010,520,Other,650,725,700,
,23/04/2010,505,Other,650,725,710,
,24/04/2010,510,Other,650,725,700,
,26/04/2010,515,Other,600,700,680,
,27/04/2010,520,Other,600,700,670,
,28/04/2010,540,Other,600,675,625,
,29/04/2010,520,Other,600,675,640,
,30/04/2010,505,Other,625,700,645,
Ahirora,01/04/2010,8,Other,815,860,835,
,02/04/2010,8.5,Other,810,860,830,
,03/04/2010,9,Other,800,850,820,
,04/04/2010,6,Other,785,835,805,
,05/04/2010,8,Other,790,840,810,
,06/04/2010,5,Other,780,825,800,
,08/04/2010,4,Other,730,770,750,
,09/04/2010,11,Other,680,730,700,
,10/04/2010,8.5,Other,675,715,695,
,11/04/2010,7,Other,660,720,690,
,12/04/2010,5.5,Other,665,705,685,
,13/04/2010,4,Other,670,710,690,
,15/04/2010,5,Other,660,700,680,
,16/04/2010,8,Other,670,710,690,
,17/04/2010,5.5,Other,675,715,695,
,18/04/2010,6,Other,670,710,690,
,19/04/2010,8.5,Other,675,715,695,
,20/04/2010,6.5,Other,660,700,680,
,22/04/2010,4,Other,645,685,665,
,23/04/2010,6,Other,635,675,655,
,24/04/2010,10.5,Other,675,715,695,
,25/04/2010,11.5,Other,680,720,700,
,,,Red,680,720,700,
,26/04/2010,6,Other,665,705,685,
,,,Red,665,705,685,
,27/04/2010,7.5,Other,660,700,680,
,,,Red,640,680,660,
,29/04/2010,5.5,Other,650,690,670,
,30/04/2010,1.5,Other,600,640,620,
Ait,03/04/2010,0.3,Other,NR,NR,470,
,11/04/2010,2.5,Other,NR,NR,810,
,15/04/2010,1,Other,NR,NR,830,
,22/04/2010,0.5,Other,NR,NR,720,
,23/04/2010,2.5,Other,NR,NR,810,
,24/04/2010,0.8,Other,NR,NR,810,
,28/04/2010,1,Other,NR,NR,740,
,29/04/2010,2,Other,NR,NR,680,
,30/04/2010,1.2,Other,NR,NR,700,
Ajuha,01/04/2010,14,Red,NR,NR,650,
,05/04/2010,20,Red,NR,NR,650,
,08/04/2010,18,Red,NR,NR,700,
,12/04/2010,25,Red,NR,NR,725,
,15/04/2010,26,Red,NR,NR,725,
,19/04/2010,18,Red,NR,NR,700,
,22/04/2010,17,Red,NR,NR,700,
,26/04/2010,17,Red,NR,NR,660,
,29/04/2010,19,Red,NR,NR,675,
Aliganj,01/04/2010,4,Other,825,900,840,
