Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal),
Achnera,02/10/2010,1.8,Other,800,1000,960,
,03/10/2010,1.9,Other,800,1000,970,
,04/10/2010,1.8,Other,800,1000,975,
,05/10/2010,1.7,Other,800,1000,980,
,06/10/2010,1.6,Other,800,1000,990,
,07/10/2010,1.6,Other,800,1000,995,
,09/10/2010,1.7,Other,800,1100,1000,
,10/10/2010,1.8,Other,800,1100,1010,
,11/10/2010,1.9,Other,800,1100,1015,
,12/10/2010,1.9,Other,800,1100,1020,
,13/10/2010,1.8,Other,800,1100,1015,
,14/10/2010,1.7,Other,800,1100,1010,
,16/10/2010,1.6,Other,800,1110,1050,
,17/10/2010,1.8,Other,800,1110,1060,
,18/10/2010,1.9,Other,800,1110,1070,
,19/10/2010,1.8,Other,800,1100,1070,
,20/10/2010,1.6,Other,800,1100,1060,
,21/10/2010,1.5,Other,800,1100,1070,
,23/10/2010,1.6,Other,800,1110,1060,
,24/10/2010,1.6,Other,800,1110,1080,
,25/10/2010,1.7,Other,800,1150,1100,
,26/10/2010,1.8,Other,800,1200,1110,
,27/10/2010,1.9,Other,1000,1200,1120,
,28/10/2010,1.9,Other,1000,1250,1125,
,30/10/2010,1.8,Other,1000,1250,1200,
,31/10/2010,1.7,Other,1000,1250,1210,
Agra,02/10/2010,210,Other,1300,1400,1325,
,04/10/2010,210,Other,1300,1350,1325,
,05/10/2010,225,Other,1300,1400,1325,
,06/10/2010,220,Other,1300,1400,1330,
,07/10/2010,225,Other,1300,1400,1325,
,08/10/2010,224,Other,1300,1400,1335,
,09/10/2010,225,Other,1300,1400,1360,
,11/10/2010,220,Other,1325,1400,1350,
,12/10/2010,215,Other,1350,1425,1365,
,13/10/2010,218,Other,1350,1400,1360,
,14/10/2010,218,Other,1300,1400,1360,
,15/10/2010,200,Other,1350,1450,1420,
,16/10/2010,210,Other,1350,1450,1410,
,18/10/2010,205,Other,1400,1500,1425,
,19/10/2010,200,Other,1400,1500,1430,
,20/10/2010,190,Other,1400,1500,1435,
,21/10/2010,200,Other,1400,1500,1420,
,22/10/2010,215,Other,1350,1425,1400,
,23/10/2010,220,Other,1350,1400,1390,
,25/10/2010,210,Other,1350,1425,1400,
,26/10/2010,205,Other,1400,1500,1420,
,27/10/2010,210,Other,1350,1450,1410,
,28/10/2010,220,Other,1350,1450,1400,
,29/10/2010,210,Other,1400,1450,1425,
,30/10/2010,200,Other,1400,1450,1430,
Ahirora,01/10/2010,85,Red,1425,1465,1445,
,02/10/2010,100,Red,1430,1470,1450,
,03/10/2010,70,Red,1425,1465,1445,
,04/10/2010,60,Red,1420,1460,1440,
,05/10/2010,10,Red,1415,1455,1435,
,07/10/2010,8.5,Red,1435,1475,1455,
,08/10/2010,6.5,Red,1450,1490,1470,
,09/10/2010,10,Red,1480,1520,1500,
,10/10/2010,8.5,Red,1475,1515,1495,
,11/10/2010,7,Red,1470,1510,1490,
,12/10/2010,55,Red,1465,1505,1485,
,14/10/2010,65,Red,1460,1500,1480,
,15/10/2010,75,Red,1450,1490,1470,
,16/10/2010,85,Red,1435,1475,1455,
,17/10/2010,80,Red,1430,1470,1450,
,18/10/2010,7.5,Red,1425,1465,1445,
,19/10/2010,6,Red,1420,1460,1440,
,21/10/2010,5,Red,1415,1455,1435,
,22/10/2010,6.5,Red,1410,1450,1430,
,23/10/2010,85,Red,1425,1465,1445,
,24/10/2010,105,Red,1440,1480,1460,
,25/10/2010,105,Red,1455,1495,1475,
,26/10/2010,70,Red,1445,1485,1465,
,28/10/2010,55,Red,1485,1525,1505,
,29/10/2010,65,Red,1530,1570,1550,
,30/10/2010,100,Red,1555,1595,1575,
,31/10/2010,85,Red,1575,1615,1595,
Ajuha,07/10/2010,4.5,Red,NR,NR,1330,
,12/10/2010,5,Red,NR,NR,1340,
,14/10/2010,6,Red,NR,NR,1400,
,18/10/2010,5,Red,NR,NR,1400,
,21/10/2010,4.5,Red,NR,NR,1425,
,25/10/2010,5,Red,NR,NR,1430,
,28/10/2010,4,Red,NR,NR,1440,
Akbarpur,20/10/2010,3.5,Other,1650,1700,1680,
,21/10/2010,3.5,Other,1650,1700,1680,
,24/10/2010,3.5,Other,1665,1725,1700,
