Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal),
Achalda,01/03/2013,12,Red,1500,1550,1530,
,02/03/2013,15,Red,1475,1525,1500,
,04/03/2013,17.5,Red,1425,1475,1450,
,05/03/2013,20,Red,1400,1450,1425,
,06/03/2013,15,Red,1425,1475,1450,
,07/03/2013,18,Red,1410,1450,1430,
,08/03/2013,15,Red,1425,1475,1450,
,09/03/2013,20,Red,1400,1450,1425,
,11/03/2013,14,Red,1440,1490,1465,
,12/03/2013,17.5,Red,1425,1475,1450,
,13/03/2013,15,Red,1450,1500,1475,
,14/03/2013,20,Red,1325,1375,1350,
,15/03/2013,23,Red,1300,1350,1325,
,16/03/2013,25,Red,1280,1325,1300,
,18/03/2013,20,Red,1300,1340,1320,
,19/03/2013,15,Red,1310,1360,1335,
,20/03/2013,17.5,Red,1275,1325,1300,
,21/03/2013,20,Red,1250,1300,1275,
,22/03/2013,14,Red,1285,1330,1310,
,23/03/2013,17.5,Red,1260,1300,1280,
,25/03/2013,21,Red,1225,1275,1250,
,26/03/2013,18,Red,1250,1300,1275,
,28/03/2013,22.5,Red,1210,1265,1240,
,29/03/2013,17.5,Red,1250,1300,1275,
,30/03/2013,20,Red,1225,1275,1250,
Agra,02/03/2013,275,Red,1400,1490,1450,
,03/03/2013,280,Red,1400,1480,1440,
,04/03/2013,290,Red,1400,1500,1440,
,06/03/2013,305,Red,1380,1450,1420,
,07/03/2013,296,Red,1400,1450,1425,
,08/03/2013,315,Red,1400,1440,1415,
,09/03/2013,320,Red,1390,1420,1410,
,10/03/2013,325,Red,1390,1450,1410,
,11/03/2013,280,Red,1400,1450,1425,
,12/03/2013,295,Red,1400,1450,1415,
,13/03/2013,305,Red,1300,1350,1320,
,14/03/2013,290,Red,1320,1390,1350,
,15/03/2013,300,Red,1320,1360,1340,
,16/03/2013,290,Red,1320,1380,1352,
,17/03/2013,280,Red,1320,1380,1355,
,18/03/2013,298,Red,1320,1370,1350,
,19/03/2013,310,Red,1300,1350,1325,
,20/03/2013,290,Red,1320,1370,1340,
,21/03/2013,300,Red,1220,1270,1250,
,22/03/2013,310,Red,1200,1260,1240,
,23/03/2013,320,Red,1200,1250,1225,
,24/03/2013,340,Red,1200,1250,1220,
,25/03/2013,302,Red,1220,1280,1250,
,26/03/2013,310,Red,1220,1260,1240,
