Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal),
Achalda,01/12/2011,0.5,Other,1100,1225,1175,
,02/12/2011,0.2,Other,1100,1225,1165,
,03/12/2011,0.3,Other,1100,1200,1155,
,05/12/2011,0.8,Other,1050,1150,1110,
,06/12/2011,0.5,Other,1050,1125,1090,
,07/12/2011,0.2,Other,1000,1150,1100,
,08/12/2011,1,Other,900,1050,1000,
,09/12/2011,0.5,Other,900,1000,950,
,12/12/2011,1,Red,950,1000,975,
,13/12/2011,0.5,Red,900,975,950,
,14/12/2011,0.3,Red,850,950,925,
,15/12/2011,1.5,Red,850,950,900,
,16/12/2011,0.9,Red,850,900,880,
,17/12/2011,0.6,Red,830,900,860,
,19/12/2011,1,Red,830,975,850,
,20/12/2011,0.6,Red,850,900,870,
,21/12/2011,0.4,Red,850,925,890,
,22/12/2011,0.8,Red,800,925,900,
,23/12/2011,0.5,Red,750,800,775,
,24/12/2011,0.3,Red,700,800,750,
,26/12/2011,1,Red,700,750,725,
,27/12/2011,0.7,Red,700,780,740,
,28/12/2011,0.5,Red,700,750,725,
,29/12/2011,0.8,Red,650,725,700,
,30/12/2011,0.5,Red,650,750,690,
,31/12/2011,0.4,Red,600,725,670,
Achnera,02/12/2011,0.7,Other,670,690,680,
,03/12/2011,0.9,Other,680,700,690,
,04/12/2011,0.7,Other,610,630,620,
,05/12/2011,0.6,Other,620,635,625,
,06/12/2011,0.7,Other,620,640,630,
,07/12/2011,0.9,Other,630,645,635,
,09/12/2011,0.9,Other,625,645,635,
,11/12/2011,0.8,Other,680,710,700,
,12/12/2011,0.8,Other,610,635,625,
,13/12/2011,0.8,Other,610,630,620,
,14/12/2011,0.7,Other,610,630,620,
,16/12/2011,0.9,Other,600,630,625,
,17/12/2011,0.8,Other,610,630,620,
,18/12/2011,0.7, ,NR,NR,NR,
,19/12/2011,0.9,Other,630,650,640,
,20/12/2011,0.8,Other,620,635,625,
,21/12/2011,0.7, ,NR,NR,NR,
,23/12/2011,0.7,Other,610,630,620,
,24/12/2011,0.6,Other,670,690,680,
,25/12/2011,0.9,Other,630,650,640,
,26/12/2011,0.8,Other,620,640,630,
,27/12/2011,0.8,Other,610,645,610,
,28/12/2011,0.8,Other,610,630,620,
,30/12/2011,0.6,Other,590,615,600,
,31/12/2011,0.7,Other,590,610,600,
Agra,02/12/2011,230,Other,770,790,780,
,03/12/2011,235,Other,780,800,790,
,05/12/2011,240,Other,650,875,780,
,06/12/2011,230,Other,650,875,785,
,07/12/2011,242,Other,700,875,760,
,10/12/2011,210,Red,700,950,880,
,12/12/2011,190,Red,650,850,790,
,13/12/2011,160,Other,780,820,800,
,14/12/2011,163,Other,780,810,800,
,15/12/2011,170,Other,760,790,780,
,16/12/2011,165,Other,780,795,785,
,17/12/2011,158,Other,810,830,820,
,19/12/2011,175,Other,810,825,815,
,20/12/2011,174,Other,810,825,815,
,21/12/2011,180,Other,800,820,810,
,22/12/2011,190,Other,780,810,800,
,23/12/2011,200,Other,780,810,790,
,24/12/2011,260,Other,270,290,280,
,26/12/2011,190,Other,785,805,795,
,27/12/2011,195,Other,780,805,790,
,28/12/2011,28,Other,770,790,780,
,29/12/2011,190,Other,775,795,785,
,30/12/2011,210,Other,765,785,775,
,31/12/2011,230,Other,750,770,760,
Ahirora,01/12/2011,55,Red,860,900,880,
,02/12/2011,60,Red,875,915,895,
,03/12/2011,55,Red,890,930,910,
,04/12/2011,70,Red,875,915,895,
,05/12/2011,85,Red,860,900,880,
,06/12/2011,100,Red,845,885,865,
,08/12/2011,115,Red,830,870,850,
,09/12/2011,105,Red,825,865,845,
,10/12/2011,100,Red,820,860,840,
,11/12/2011,85,Red,805,845,825,
,12/12/2011,70,Red,790,830,810,
,13/12/2011,55,Red,775,815,795,
,15/12/2011,65,Red,760,800,780,
,16/12/2011,60,Red,755,795,775,
,17/12/2011,55,Red,740,780,760,
,18/12/2011,70,Red,725,765,745,
,19/12/2011,85,Red,710,750,730,
,20/12/2011,100,Red,700,740,720,
,22/12/2011,115,Red,715,755,735,
,23/12/2011,125,Red,705,745,725,
,24/12/2011,110,Red,690,730,710,
,25/12/2011,95,Red,675,715,695,
,26/12/2011,80,Red,670,710,690,
,27/12/2011,65,Red,680,720,700,
,29/12/2011,55,Red,665,705,685,
,30/12/2011,60,Red,660,700,680,
Ait,01/12/2011,8.7,Other,NR,NR,700,
,02/12/2011,32,Other,NR,NR,700,
,03/12/2011,21.1,Other,NR,NR,700,
,04/12/2011,45,Other,NR,NR,710,
,06/12/2011,25,Other,NR,NR,700,
,07/12/2011,30,Other,NR,NR,650,
,08/12/2011,20,Other,NR,NR,700,
,09/12/2011,20,Other,NR,NR,650,
,10/12/2011,20,Other,NR,NR,710,
,11/12/2011,50,Other,NR,NR,720,
,13/12/2011,32,Other,NR,NR,700,
,14/12/2011,25,Other,NR,NR,680,
,15/12/2011,25,Other,NR,NR,688,
,16/12/2011,32,Other,NR,NR,650,
,17/12/2011,25,Other,NR,NR,650,
,18/12/2011,7.8,Other,NR,NR,655,
,21/12/2011,25,Other,NR,NR,700,
,22/12/2011,26.6,Other,NR,NR,650,
,23/12/2011,32,Other,NR,NR,650,
,24/12/2011,23,Other,NR,NR,780,
,25/12/2011,30,Other,NR,NR,710,
,27/12/2011,25,Other,NR,NR,710,
,28/12/2011,12.2,Other,NR,NR,720,
,29/12/2011,2,Other,NR,NR,720,
Ajuha,01/12/2011,14,Red,NR,NR,750,
,03/12/2011,14,Red,NR,NR,750,
,05/12/2011,15,Red,NR,NR,740,
,08/12/2011,13,Red,NR,NR,700,
,12/12/2011,14, ,NR,NR,NR,
,15/12/2011,15, ,NR,NR,NR,
,19/12/2011,16, ,NR,NR,NR,
,22/12/2011,17, ,NR,NR,NR,
,26/12/2011,17.5, ,NR,NR,NR,
,29/12/2011,15, ,NR,NR,NR,
Akbarpur,01/12/2011,11,Other,950,1050,1000,
,03/12/2011,12,Other,900,1000,950,
,04/12/2011,11,Other,900,1000,950,
,05/12/2011,12,Other,900,1000,950,
,06/12/2011,85,Other,850,1000,900,
,07/12/2011,12,Other,850,950,900,
,08/12/2011,11,Other,850,950,900,
,09/12/2011,11,Other,850,950,900,
,10/12/2011,12,Other,850,950,900,
,11/12/2011,11,Other,850,950,900,
,12/12/2011,11,Other,850,950,875,
,13/12/2011,11,Other,800,900,850,
,14/12/2011,12,Other,800,900,850,
,16/12/2011,12,Other,750,850,800,
,17/12/2011,11,Other,750,850,800,
,18/12/2011,12, ,NR,NR,NR,
,19/12/2011,11, ,NR,NR,NR,
,27/12/2011,11,Other,700,800,750,
,28/12/2011,12,Other,700,800,750,
,29/12/2011,11, ,NR,NR,NR,
Aligarh,01/12/2011,41,Red,860,980,920,
,02/12/2011,40,Red,900,1030,950,
,03/12/2011,38,Red,900,1040,960,
,05/12/2011,40,Red,900,1030,950,
,06/12/2011,43,Red,890,1020,940,
,07/12/2011,48,Red,880,1010,930,
,08/12/2011,51,Red,860,1000,920,
,09/12/2011,50, ,NR,NR,NR,
,10/12/2011,60,Red,860,1000,930,
,12/12/2011,55,Red,860,1000,930,
,13/12/2011,56,Red,800,960,880,
,14/12/2011,55,Red,800,950,870,
,15/12/2011,56,Red,800,910,860,
,16/12/2011,57,Red,800,900,850,
,17/12/2011,56,Red,800,900,850,
,19/12/2011,50,Red,800,900,840,
,20/12/2011,58,Red,770,870,810,
,21/12/2011,60,Red,740,850,790,
,22/12/2011,58,Red,730,840,780,
,23/12/2011,60,Red,730,840,780,
,24/12/2011,65,Red,720,820,770,
,26/12/2011,66,Red,700,800,760,
,27/12/2011,67,Red,700,800,750,
,28/12/2011,65,Red,700,810,770,
,29/12/2011,66,Red,700,800,750,
,30/12/2011,65,Red,700,800,760,
Allahabad,01/12/2011,80,Other,NR,NR,750,
,02/12/2011,70,Other,NR,NR,750,
,03/12/2011,100, ,NR,NR,NR,
,05/12/2011,90, ,NR,NR,NR,
,23/12/2011,95, ,NR,NR,NR,
Amroha,02/12/2011,2,Other,NR,NR,875,
,03/12/2011,3,Other,NR,NR,875,
,04/12/2011,2,Other,NR,NR,850,
,05/12/2011,2,Other,NR,NR,840,
,06/12/2011,2,Other,NR,NR,840,
,07/12/2011,3,Other,NR,NR,800,
,08/12/2011,2,Other,NR,NR,800,
,09/12/2011,3,Other,NR,NR,790,
,10/12/2011,1,Other,NR,NR,775,
,11/12/2011,2,Other,NR,NR,750,
,12/12/2011,2,Other,NR,NR,750,
,13/12/2011,3,Other,NR,NR,750,
,14/12/2011,2,Other,NR,NR,720,
,15/12/2011,4,Other,NR,NR,720,
,16/12/2011,3,Other,NR,NR,715,
,17/12/2011,2,Other,NR,NR,690,
,18/12/2011,1,Other,NR,NR,675,
,19/12/2011,3,Other,NR,NR,680,
,20/12/2011,2,Other,NR,NR,680,
,21/12/2011,3,Other,NR,NR,675,
,22/12/2011,4,Other,NR,NR,675,
,23/12/2011,3,Other,NR,NR,670,
,24/12/2011,2,Other,NR,NR,675,
,25/12/2011,1,Other,NR,NR,590,
,26/12/2011,3,Other,NR,NR,580,
,27/12/2011,2,Other,NR,NR,575,
,28/12/2011,1,Other,NR,NR,560,
,29/12/2011,3,Other,NR,NR,560,
,30/12/2011,2,Other,NR,NR,560,
Anandnagar,01/12/2011,1.2,Other,1000,1100,1050,
,02/12/2011,5,Other,1000,1100,1050,
,03/12/2011,4,Other,900,1100,1000,
,05/12/2011,3,Other,925,1050,980,
,06/12/2011,3,Other,925,1050,980,
,07/12/2011,3.5,Other,1000,1200,1100,
,08/12/2011,3,Other,925,1050,980,
,09/12/2011,2,Other,930,1040,970,
,10/12/2011,2,Red,900,1100,980,
,12/12/2011,1.2,Other,NR,NR,940,
,,,Red,900,1000,950,
,13/12/2011,1.5,Other,NR,NR,940,
,,,Red,900,1000,950,
,14/12/2011,3.5,Other,NR,NR,940,
,,,Red,900,1000,940,
,15/12/2011,1,Other,900,1000,960,
,16/12/2011,1.5,Other,NR,NR,940,
,17/12/2011,1,Other,NR,NR,960,
,19/12/2011,1,Other,900,1000,960,
,20/12/2011,1.2,Other,NR,NR,980,
,21/12/2011,3.5,Other,900,1000,950,
,22/12/2011,1.2,Other,900,1000,950,
,23/12/2011,2,Other,900,1000,960,
,24/12/2011,2,Other,900,1000,960,
,26/12/2011,1.5,Other,NR,NR,960,
,27/12/2011,1.2,Other,NR,NR,970,
,28/12/2011,4.5,Other,NR,NR,900,
,29/12/2011,1.5,Other,NR,NR,960,
,30/12/2011,1.5,Other,NR,NR,960,
,31/12/2011,1,Other,NR,NR,980,
Anwala,30/12/2011,97,Medium,NR,NR,700,
Atarra,01/12/2011,1,Onion,900,1000,975,
,03/12/2011,1.1,Onion,900,1000,950,
,04/12/2011,1,Onion,950,1000,975,
,05/12/2011,1,Onion,900,1000,975,
,06/12/2011,1,Onion,900,1000,975,
,07/12/2011,1.1,Onion,900,1000,950,
,08/12/2011,1,Onion,925,1000,975,
,10/12/2011,1.1,Onion,900,1000,NR,
,11/12/2011,1,Onion,900,1000,975,
,12/12/2011,1.1,Onion,900,1000,950,
,13/12/2011,1,Onion,900,1000,960,
,14/12/2011,1.1,Onion,900,1000,950,
,15/12/2011,1,Onion,900,1000,925,
,16/12/2011,1.1,Onion,900,1000,950,
,18/12/2011,1,Onion,900,1100,975,
,19/12/2011,1,Onion,900,1100,975,
,20/12/2011,1.1,Onion,900,1000,950,
,21/12/2011,1,Onion,900,1000,960,
,22/12/2011,1.1,Onion,900,1000,975,
,24/12/2011,1,Onion,900,1000,960,
,25/12/2011,1.1,Onion,900,1000,950,
,26/12/2011,1.1,Onion,900,1000,950,
,27/12/2011,1,Onion,900,1000,925,
,28/12/2011,1.1,Onion,900,1000,950,
,29/12/2011,1,Onion,900,1000,960,
,31/12/2011,1.1,Onion,850,1000,900,
Atrauli,02/12/2011,2.6,Red,850,950,900,
,03/12/2011,3.5,Red,850,910,880,
,04/12/2011,2.6,Red,870,950,910,
,05/12/2011,3,Red,800,900,850,
,06/12/2011,1.5,Red,820,930,875,
,07/12/2011,2,Red,850,980,900,
,09/12/2011,3,Red,910,980,950,
,10/12/2011,2.5,Red,920,1000,960,
,11/12/2011,2.8,Red,930,1010,970,
,12/12/2011,3,Red,950,1000,980,
,13/12/2011,2.5,Red,970,1030,1000,
,14/12/2011,3.3,Red,990,1030,1010,
,16/12/2011,3,Red,950,1050,1000,
,17/12/2011,3,Red,850,925,875,
,18/12/2011,2.5,Red,800,900,850,
