Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal),
Achalda,01/10/2012,20,Red,650,700,680,
,03/10/2012,17,Red,700,740,720,
,04/10/2012,20,Red,680,720,700,
,05/10/2012,15,Red,700,750,730,
,06/10/2012,20,Red,670,720,700,
,08/10/2012,22,Red,665,700,680,
,09/10/2012,20,Red,680,720,700,
,10/10/2012,15,Red,700,740,720,
,11/10/2012,20,Red,650,700,680,
,12/10/2012,15,Red,680,720,700,
,13/10/2012,20,Red,650,700,680,
,15/10/2012,22,Red,660,680,670,
,17/10/2012,15,Red,640,675,660,
,18/10/2012,20,Red,630,670,650,
,19/10/2012,18,Red,650,690,670,
,20/10/2012,20,Red,620,660,640,
,22/10/2012,22.5,Red,610,645,630,
,23/10/2012,18,Red,620,680,650,
,24/10/2012,15,Red,650,680,670,
,25/10/2012,20,Red,NR,675,650,
,26/10/2012,12,Red,675,725,700,
,27/10/2012,10,Red,700,740,720,
,29/10/2012,18,Red,680,725,700,
,30/10/2012,15,Red,700,750,725,
,31/10/2012,18,Red,675,725,700,
Agra,02/10/2012,310,Red,NR,NR,755,
,03/10/2012,340,Red,NR,NR,750,
,04/10/2012,310,Red,NR,NR,760,
,05/10/2012,295,Red,NR,NR,765,
,06/10/2012,325,Red,NR,NR,750,
,07/10/2012,310,Red,NR,NR,760,
,08/10/2012,300,Red,NR,NR,765,
,09/10/2012,325,Red,NR,NR,755,
,10/10/2012,295,Red,NR,NR,760,
,11/10/2012,280,Red,NR,NR,780,
,13/10/2012,285,Red,NR,NR,790,
,15/10/2012,278,Red,NR,NR,785,
,16/10/2012,290,Red,NR,NR,780,
,17/10/2012,270,Red,NR,NR,795,
,18/10/2012,255,Red,NR,NR,790,
,19/10/2012,200,Red,NR,NR,890,
,20/10/2012,220,Red,NR,NR,885,
,21/10/2012,227,Red,NR,NR,880,
,22/10/2012,215,Red,NR,NR,900,
,23/10/2012,208,Red,NR,NR,900,
,24/10/2012,195,Red,NR,NR,915,
,25/10/2012,213,Red,NR,NR,900,
,26/10/2012,182,Red,NR,NR,910,
,27/10/2012,193,Red,NR,NR,900,
,28/10/2012,187,Red,NR,NR,915,
,29/10/2012,203,Red,NR,NR,915,
,30/10/2012,188,Red,NR,NR,980,
,31/10/2012,200,Red,NR,NR,970,
Ajuha,01/10/2012,20,Other,NR,NR,785,
,04/10/2012,20.5,Other,NR,NR,800,
,08/10/2012,22,Other,NR,NR,785,
,11/10/2012,18.5,Other,NR,NR,750,
,15/10/2012,19,Other,NR,NR,750,
,18/10/2012,16.5,Red,NR,NR,800,
,22/10/2012,16.5,Red,NR,NR,850,
,25/10/2012,27.5,Red,NR,NR,835,
,29/10/2012,20.5,Red,NR,NR,800,
Aliganj,30/10/2012,74, ,NR,NR,NR,
Aligarh,01/10/2012,65,Red,650,750,700,
,02/10/2012,70,Other,650,750,710,
,03/10/2012,60,Other,650,750,720,
,04/10/2012,70,Other,650,750,720,
,05/10/2012,75,Other,650,750,715,
,06/10/2012,70,Other,650,750,720,
,08/10/2012,75,Other,650,750,700,
,09/10/2012,70,Other,650,750,700,
,10/10/2012,50,Other,650,750,730,
,11/10/2012,45,Other,650,770,740,
,12/10/2012,40,Other,700,800,750,
,13/10/2012,45,Other,700,800,760,
,15/10/2012,40,Other,700,800,755,
,16/10/2012,40,Other,700,800,760,
,,,Red,700,800,760,
,17/10/2012,45,Other,700,800,755,
,18/10/2012,45,Other,700,900,780,
,19/10/2012,40,Other,750,900,820,
,20/10/2012,40,Other,800,900,850,
,22/10/2012,45,Other,800,950,880,
,23/10/2012,40,Other,800,1000,900,
,24/10/2012,44,Other,850,1000,910,
,25/10/2012,40,Other,850,1000,915,
,26/10/2012,40,Other,850,950,910,
,29/10/2012,20,Red,850,1000,920,
,30/10/2012,50,Red,900,1000,950,
Amroha,02/10/2012,2,Other,NR,NR,750,
,03/10/2012,3,Other,NR,NR,775,
,04/10/2012,2,Other,NR,NR,775,
,05/10/2012,4,Other,NR,NR,780,
,06/10/2012,3,Other,NR,NR,780,
,07/10/2012,2,Other,NR,NR,780,
,08/10/2012,3,Other,NR,NR,785,
,09/10/2012,4,Other,NR,NR,790,
,10/10/2012,3,Other,NR,NR,790,
,11/10/2012,5,Other,NR,NR,790,
,12/10/2012,4,Other,NR,NR,795,
,13/10/2012,2,Other,NR,NR,795,
,14/10/2012,2,Other,NR,NR,800,
,15/10/2012,3,Other,NR,NR,800,
,16/10/2012,2,Other,NR,NR,800,
,17/10/2012,3,Other,NR,NR,800,
,18/10/2012,4,Other,NR,NR,810,
,19/10/2012,3,Other,NR,NR,810,
,20/10/2012,4,Other,NR,NR,810,
,21/10/2012,5,Other,NR,NR,810,
,22/10/2012,3,Other,NR,NR,815,
