Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal),
Agra,02/06/2008,450,Other,305,335,325,
,03/06/2008,440,Other,300,400,325,
,04/06/2008,490,Other,300,400,325,
,05/06/2008,550,Other,300,375,320,
,06/06/2008,500,Other,300,375,320,
,07/06/2008,550,Other,300,360,320,
,09/06/2008,450,Other,340,375,350,
,10/06/2008,380,Other,325,375,350,
,11/06/2008,540,Other,325,375,350,
,12/06/2008,260,Other,350,385,360,
,13/06/2008,280,Other,350,385,360,
,14/06/2008,285,Other,350,380,360,
,16/06/2008,325,Other,350,380,360,
,17/06/2008,320,Other,350,375,360,
,18/06/2008,300,Other,310,350,325,
,19/06/2008,360,Other,310,350,325,
,20/06/2008,340,Other,310,350,325,
,21/06/2008,360,Other,305,345,325,
,23/06/2008,250,Other,325,375,350,
,24/06/2008,290,Other,325,375,350,
,25/06/2008,260,Other,325,375,350,
,26/06/2008,310,Other,325,375,350,
,27/06/2008,330,Other,325,375,350,
,28/06/2008,320,Other,325,375,350,
,30/06/2008,350,Other,300,400,350,
Ajuha,03/06/2008,15,Other,NR,NR,340,
,09/06/2008,15,Other,NR,NR,300,
,11/06/2008,3,Other,NR,NR,340,
,12/06/2008,12,Other,NR,NR,350,
,16/06/2008,12,Other,NR,NR,350,
,19/06/2008,11,Other,NR,NR,500,
,23/06/2008,11,Other,NR,NR,500,
,26/06/2008,12,Other,NR,NR,500,
,30/06/2008,13,Other,NR,NR,500,
Aligarh,02/06/2008,28,Red,450,530,480,
,03/06/2008,22,Red,460,540,490,
,04/06/2008,20,Red,460,550,495,
,05/06/2008,22,Red,440,530,480,
,06/06/2008,24,Red,430,520,475,
,07/06/2008,21,Red,435,530,480,
,09/06/2008,19,Red,440,540,485,
,10/06/2008,24,Red,450,550,490,
,11/06/2008,24,Red,440,530,470,
,12/06/2008,27, ,NR,NR,NR,
,14/06/2008,24,Red,440,510,470,
,16/06/2008,22,Red,440,520,475,
,17/06/2008,16,Red,440,530,480,
,18/06/2008,14,Red,445,540,485,
,19/06/2008,12,Red,450,540,490,
,20/06/2008,16,Red,460,550,500,
,21/06/2008,14,Red,470,560,505,
,23/06/2008,18,Red,470,550,500,
,24/06/2008,15,Red,480,550,510,
,25/06/2008,13,Red,485,550,515,
,26/06/2008,17,Red,480,560,520,
,27/06/2008,15,Red,490,560,530,
,28/06/2008,13,Red,490,565,540,
Allahabad,02/06/2008,80,Other,NR,NR,375,
,03/06/2008,80,Other,NR,NR,375,
,04/06/2008,76.5,Other,NR,NR,375,
,05/06/2008,79,Other,NR,NR,375,
,06/06/2008,73,Other,NR,NR,375,
,07/06/2008,70,Other,NR,NR,375,
,09/06/2008,70,Other,NR,NR,375,
,10/06/2008,75,Other,NR,NR,375,
,11/06/2008,72.5,Other,NR,NR,350,
,12/06/2008,70,Other,NR,NR,350,
,16/06/2008,70,Other,NR,NR,350,
,17/06/2008,67,Other,NR,NR,350,
,26/06/2008,60,Other,NR,NR,425,
,27/06/2008,55,Other,NR,NR,425,
,28/06/2008,47.5,Other,NR,NR,425,
,30/06/2008,40,Other,NR,NR,425,
Amroha,02/06/2008,5,Red,400,440,422,
,03/06/2008,9,Red,395,435,415,
,04/06/2008,8,Red,395,435,415,
,05/06/2008,6,Red,390,438,418,
,06/06/2008,5,Red,400,440,422,
,07/06/2008,4,Red,410,445,425,
,08/06/2008,3,Red,430,480,450,
,09/06/2008,3,Red,460,515,490,
,10/06/2008,5,Red,510,530,520,
,11/06/2008,6,Red,510,532,522,
,12/06/2008,7,Red,512,535,525,
,13/06/2008,8,Red,510,535,525,
,14/06/2008,6,Red,510,535,522,
,15/06/2008,3,Red,500,535,522,
,16/06/2008,5,Red,500,530,520,
,17/06/2008,7,Red,510,535,525,
,18/06/2008,9,Red,510,535,525,
,19/06/2008,11,Red,505,535,522,
,20/06/2008,8,Red,510,535,525,
,21/06/2008,7,Red,510,540,530,
,22/06/2008,5,Red,510,540,530,
,24/06/2008,8,Red,510,540,530,
,25/06/2008,9,Red,510,540,528,
,26/06/2008,7,Red,515,542,530,
,27/06/2008,8,Red,510,540,530,
,28/06/2008,9,Red,515,545,535,
,29/06/2008,8,Red,515,545,535,
,30/06/2008,6,Red,510,540,530,
Azamgarh,02/06/2008,25,Other,450,450,450,
,04/06/2008,20,Other,450,450,450,
,05/06/2008,20,Other,450,450,450,
,09/06/2008,10,Other,450,450,450,
,10/06/2008,10,Other,400,450,415,
,11/06/2008,30,Other,400,450,415,
,12/06/2008,10,Other,400,500,440,
,13/06/2008,10,Other,400,500,440,
,17/06/2008,15,Other,500,500,500,
,18/06/2008,15,Other,500,500,500,
,19/06/2008,15,Other,500,500,500,
,20/06/2008,15,Other,500,500,500,
,23/06/2008,15,Other,650,650,650,
,24/06/2008,15,Other,650,650,650,
,25/06/2008,10,Other,600,600,600,
,26/06/2008,10,Other,560,580,565,
,27/06/2008,10,Other,560,580,565,
,28/06/2008,10,Other,560,580,565,
,30/06/2008,20,Other,560,580,565,
Bachranwa,03/06/2008,0.3,Other,NR,NR,600,
,06/06/2008,0.4,Other,NR,NR,600,
,10/06/2008,0.4,Other,NR,NR,550,
,13/06/2008,0.5,Other,NR,NR,500,
,17/06/2008,0.5,Other,NR,NR,500,
,20/06/2008,0.2,Other,NR,NR,500,
,24/06/2008,1.7,Other,NR,NR,500,
,27/06/2008,0.7,Other,NR,NR,500,
Badayoun,03/06/2008,14,Red,NR,NR,350,
,04/06/2008,11,Red,NR,NR,345,
,05/06/2008,13,Red,NR,NR,325,
,06/06/2008,18,Red,NR,NR,330,
,07/06/2008,16,Red,NR,NR,350,
,08/06/2008,8,Red,NR,NR,365,
,09/06/2008,7,Red,NR,NR,365,
,10/06/2008,11,Red,NR,NR,378,
,11/06/2008,13,Red,NR,NR,380,
,12/06/2008,11,Red,NR,NR,400,
,13/06/2008,8,Red,NR,NR,400,
,14/06/2008,6,Red,NR,NR,405,
,15/06/2008,7.5,Red,NR,NR,400,
,16/06/2008,6,Red,NR,NR,400,
,17/06/2008,6,Red,NR,NR,405,
,18/06/2008,9,Red,NR,NR,400,
,19/06/2008,11,Red,NR,NR,410,
,20/06/2008,13,Red,NR,NR,440,
,21/06/2008,12,Red,NR,NR,450,
,22/06/2008,7,Red,NR,NR,445,
,23/06/2008,9,Red,NR,NR,455,
,24/06/2008,11,Red,NR,NR,460,
,25/06/2008,13,Red,NR,NR,445,
,26/06/2008,9,Red,NR,NR,440,
,27/06/2008,12,Red,NR,NR,435,
,28/06/2008,11,Red,NR,NR,445,
,29/06/2008,6,Red,NR,NR,445,
,30/06/2008,14,Red,NR,NR,430,
Bahraich,03/06/2008,36,Local,430,440,435,
,04/06/2008,35.5,Local,445,455,450,
,05/06/2008,36,Local,440,450,445,
,06/06/2008,37.5,Local,445,455,450,
,07/06/2008,36,Local,455,465,460,
,09/06/2008,34.5,Local,445,455,450,
,10/06/2008,35,Local,435,445,440,
,11/06/2008,33.5,Local,445,455,450,
,12/06/2008,34,Local,430,440,435,
,13/06/2008,29,Local,435,445,440,
,16/06/2008,27.5,Local,455,465,460,
,17/06/2008,27.5,Local,460,470,460,
,18/06/2008,28.5,Local,430,440,435,
,19/06/2008,29.5,Local,425,435,430,
,20/06/2008,28,Local,440,450,445,
,21/06/2008,25,Local,460,475,465,
,22/06/2008,24,Local,495,510,500,
,24/06/2008,25,Local,485,510,495,
,25/06/2008,24.5,Local,495,510,500,
,26/06/2008,26.5,Local,485,500,490,
,27/06/2008,27,Local,480,490,485,
,28/06/2008,26,Local,485,500,490,
,30/06/2008,28,Local,470,485,475,
Ballia,02/06/2008,48,Other,360,390,380,
,03/06/2008,57,Other,370,390,380,
,04/06/2008,63,Other,370,390,380,
,05/06/2008,50,Other,360,380,370,
,06/06/2008,39,Other,360,380,370,
,07/06/2008,46,Other,365,380,370,
,09/06/2008,44,Other,360,380,370,
,10/06/2008,29,Other,360,380,375,
,11/06/2008,36,Other,370,380,375,
,12/06/2008,45,Other,370,390,380,
,13/06/2008,35,Other,360,400,380,
,14/06/2008,27,Other,390,425,400,
,16/06/2008,29,Other,380,425,400,
,17/06/2008,39,Other,390,425,400,
,18/06/2008,28,Other,390,430,400,
,19/06/2008,32,Other,400,450,425,
,20/06/2008,27,Other,410,450,425,
,21/06/2008,34,Other,400,450,425,
,23/06/2008,36,Other,420,450,430,
,25/06/2008,18,Other,410,450,430,
,26/06/2008,26,Other,430,470,450,
Banda,01/06/2008,9.5,Bombay (U.P.),NR,NR,340,
,02/06/2008,12,Bombay (U.P.),NR,NR,340,
,04/06/2008,7.5,Bombay (U.P.),NR,NR,340,
,05/06/2008,11.5,Bombay (U.P.),NR,NR,345,
,06/06/2008,12.5,Bombay (U.P.),NR,NR,345,
,07/06/2008,8.5,Bombay (U.P.),NR,NR,345,
,08/06/2008,9,Bombay (U.P.),NR,NR,350,
,09/06/2008,11,Bombay (U.P.),NR,NR,350,
,11/06/2008,17,Bombay (U.P.),NR,NR,350,
,12/06/2008,15.5,Bombay (U.P.),NR,NR,340,
,13/06/2008,18,Bombay (U.P.),NR,NR,340,
,14/06/2008,21,Bombay (U.P.),NR,NR,345,
,15/06/2008,11,Bombay (U.P.),NR,NR,345,
,16/06/2008,22,Bombay (U.P.),NR,NR,345,
,18/06/2008,6.5,Bombay (U.P.),NR,NR,345,
,19/06/2008,8,Bombay (U.P.),NR,NR,340,
,20/06/2008,7,Bombay (U.P.),NR,NR,340,
,21/06/2008,9,Bombay (U.P.),NR,NR,340,
,22/06/2008,6,Bombay (U.P.),NR,NR,350,
,23/06/2008,7.5,Bombay (U.P.),NR,NR,350,
,25/06/2008,10,Bombay (U.P.),NR,NR,350,
,26/06/2008,7.5,Bombay (U.P.),NR,NR,355,
,27/06/2008,5.5,Bombay (U.P.),NR,NR,360,
,28/06/2008,8,Bombay (U.P.),NR,NR,400,
Banthara,06/06/2008,43.5, ,NR,NR,NR,
,13/06/2008,60, ,NR,NR,NR,
,20/06/2008,36, ,NR,NR,NR,
,27/06/2008,24,Beelary-Red,NR,NR,480,
Barabanki,01/06/2008,9,Other,320,425,370,
,02/06/2008,14,Other,350,440,375,
,03/06/2008,12,Other,300,410,370,
,04/06/2008,11,Other,350,410,375,
,05/06/2008,10,Other,365,420,380,
Baraut,19/06/2008,3,Other,NR,NR,390,
,20/06/2008,3.5,Other,NR,NR,380,
,21/06/2008,3,Other,NR,NR,370,
,22/06/2008,2,Other,NR,NR,380,
,23/06/2008,2,Other,NR,NR,380,
,24/06/2008,1.5,Other,NR,NR,380,
,25/06/2008,3.5,Other,NR,NR,400,
,26/06/2008,2,Other,NR,NR,410,
,27/06/2008,2.5,Other,NR,NR,415,
,28/06/2008,3,Other,NR,NR,400,
,29/06/2008,1,Other,NR,NR,425,
Bareilly,01/06/2008,30,Red,NR,NR,380,
,02/06/2008,41,Red,NR,NR,375,
,03/06/2008,38,Red,NR,NR,370,
,04/06/2008,40,Red,NR,NR,365,
,05/06/2008,22,Red,NR,NR,380,
,06/06/2008,18,Red,NR,NR,400,
,07/06/2008,20,Red,NR,NR,400,
,08/06/2008,24,Red,NR,NR,385,
,09/06/2008,22.5,Red,NR,NR,395,
,10/06/2008,16,Red,NR,NR,390,
,11/06/2008,14,Red,NR,NR,380,
,12/06/2008,20,Red,NR,NR,375,
,13/06/2008,18,Red,NR,NR,385,
,14/06/2008,13,Red,NR,NR,390,
,15/06/2008,11,Red,NR,NR,400,
,16/06/2008,12.5,Red,NR,NR,415,
,17/06/2008,20,Red,NR,NR,410,
,18/06/2008,35,Red,NR,NR,420,
,19/06/2008,30,Red,NR,NR,450,
,20/06/2008,35,Red,NR,NR,460,
,21/06/2008,31,Red,NR,NR,450,
,22/06/2008,28.5,Red,NR,NR,460,
,23/06/2008,27,Red,NR,NR,475,
,24/06/2008,40,Red,NR,NR,450,
,25/06/2008,20,Red,NR,NR,500,
,26/06/2008,30,Red,NR,NR,510,
,27/06/2008,26.5,Red,NR,NR,515,
,28/06/2008,31,Red,NR,NR,490,
Basti,01/06/2008,36.7,Other,510,525,520,
,03/06/2008,34.5,Other,515,525,520,
,04/06/2008,29.5,Other,500,530,520,
,05/06/2008,26.5,Other,510,525,515,
,06/06/2008,28.5,Other,510,525,515,
,07/06/2008,27,Other,480,510,500,
,08/06/2008,31.5,Other,490,510,500,
,10/06/2008,27.3,Other,480,500,490,
,11/06/2008,32.5,Other,460,490,480,
,12/06/2008,31.1,Other,465,485,475,
,13/06/2008,32.9,Other,460,475,465,
,14/06/2008,28.5,Other,460,470,465,
