Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal),
Agra,03/11/2008,300,Other,850,925,875,
,04/11/2008,280,Other,850,1000,875,
,05/11/2008,285,Other,800,900,875,
,06/11/2008,250,Other,800,900,890,
,07/11/2008,220,Other,800,900,890,
,08/11/2008,260,Other,800,950,890,
,10/11/2008,200,Other,850,950,900,
,11/11/2008,250,Other,850,950,900,
,12/11/2008,180,Other,900,1000,955,
,14/11/2008,180,Other,900,1000,955,
,15/11/2008,160,Other,950,1025,1000,
,17/11/2008,180,Other,950,1025,1000,
,18/11/2008,200,Other,950,1050,1000,
,19/11/2008,250,Other,1000,1060,1000,
,20/11/2008,240,Other,950,1050,1000,
,21/11/2008,200,Other,1000,1100,1050,
,22/11/2008,180,Other,1000,1075,1050,
Aligarh,01/11/2008,43,Red,720,780,745,
,03/11/2008,41,Red,730,780,750,
,04/11/2008,38,Red,730,780,760,
,05/11/2008,34,Red,740,790,770,
,06/11/2008,30,Red,750,800,780,
,07/11/2008,35,Red,740,790,770,
,08/11/2008,32,Red,750,800,770,
,10/11/2008,37,Red,740,800,760,
,11/11/2008,43,Red,730,800,750,
,12/11/2008,46,Red,720,780,740,
,13/11/2008,44,Red,740,810,770,
,14/11/2008,42,Red,750,830,790,
,15/11/2008,39,Red,760,850,820,
,17/11/2008,37,Red,800,900,860,
,18/11/2008,34,Red,810,940,890,
,19/11/2008,25, ,NR,NR,NR,
,20/11/2008,23, ,NR,NR,NR,
,21/11/2008,21, ,NR,NR,NR,
,22/11/2008,19,Red,960,1070,1030,
,24/11/2008,17,Red,1040,1140,1100,
,25/11/2008,15,Red,1100,1200,1150,
,26/11/2008,13,Red,1120,1200,1160,
,27/11/2008,11,Red,1140,1220,1180,
,28/11/2008,9,Red,1170,1240,1200,
,29/11/2008,11,Red,1180,1250,1210,
Allahabad,01/11/2008,55,Other,NR,NR,725,
,03/11/2008,60,Other,NR,NR,725,
,04/11/2008,57.5,Other,NR,NR,700,
,05/11/2008,40,Other,NR,NR,750,
,06/11/2008,30,Other,NR,NR,800,
,07/11/2008,26,Other,NR,NR,800,
,10/11/2008,27.5,Other,NR,NR,800,
,11/11/2008,60,Other,NR,NR,700,
,12/11/2008,55,Other,NR,NR,750,
,14/11/2008,50,Other,NR,NR,800,
,19/11/2008,44,Other,NR,NR,1200,
,21/11/2008,25,Other,NR,NR,1200,
,25/11/2008,15,Other,NR,NR,1300,
,27/11/2008,12,Other,NR,NR,1300,
,28/11/2008,10.5,Other,NR,NR,1300,
Amroha,02/11/2008,4,Other,700,740,720,
,03/11/2008,5,Other,700,740,720,
,04/11/2008,3,Other,705,745,725,
,05/11/2008,6,Other,715,755,730,
,06/11/2008,5,Other,690,740,715,
,07/11/2008,7,Other,680,730,710,
,08/11/2008,6,Other,680,730,710,
,09/11/2008,5,Other,670,720,700,
,10/11/2008,8,Other,660,715,690,
,11/11/2008,7,Other,670,720,700,
,12/11/2008,6,Other,675,725,705,
,13/11/2008,5,Other,670,720,700,
,14/11/2008,7,Other,660,715,690,
,15/11/2008,6,Other,660,715,690,
,16/11/2008,5,Other,665,720,695,
,17/11/2008,5,Other,670,730,700,
,19/11/2008,7,Other,665,720,695,
,20/11/2008,8,Other,660,715,690,
,21/11/2008,9,Other,670,730,700,
,22/11/2008,8,Other,690,745,720,
,23/11/2008,7,Other,700,750,730,
,24/11/2008,5,Other,690,745,725,
,25/11/2008,6,Other,695,750,730,
,26/11/2008,7,Other,695,750,730,
,27/11/2008,8,Other,690,745,725,
,28/11/2008,6,Other,695,750,730,
Auraiya,01/11/2008,7,Red,NR,NR,815,
,03/11/2008,9,Red,NR,NR,800,
,04/11/2008,7,Red,NR,NR,800,
,05/11/2008,8.5,Red,NR,NR,800,
,06/11/2008,11,Red,NR,NR,810,
,07/11/2008,8,Red,NR,NR,815,
,08/11/2008,9,Red,NR,NR,780,
,10/11/2008,8,Red,NR,NR,770,
,11/11/2008,11,Red,NR,NR,775,
,12/11/2008,8.5,Red,NR,NR,790,
,13/11/2008,8,Red,NR,NR,800,
,14/11/2008,7,Red,NR,NR,825,
,15/11/2008,6.5,Red,NR,NR,850,
,17/11/2008,5,Red,NR,NR,875,
,19/11/2008,7.5,Red,NR,NR,910,
,20/11/2008,9,Red,NR,NR,900,
,21/11/2008,11,Red,NR,NR,915,
,22/11/2008,7,Red,NR,NR,925,
,24/11/2008,8.5,Red,NR,NR,940,
,25/11/2008,9,Red,NR,NR,960,
,26/11/2008,11.5,Red,NR,NR,965,
,27/11/2008,8,Red,NR,NR,980,
,28/11/2008,7,Red,NR,NR,1000,
,29/11/2008,6,Red,NR,NR,1010,
Azamgarh,03/11/2008,10,Other,990,1010,1000,
,04/11/2008,10, ,NR,NR,NR,
,05/11/2008,10,Other,1000,1020,1010,
,06/11/2008,10,Other,990,1010,1000,
,07/11/2008,10,Other,990,1010,1000,
,10/11/2008,10,Other,990,1010,1000,
,14/11/2008,8,Other,1040,1060,1050,
,17/11/2008,8,Other,1090,1110,1100,
,20/11/2008,10,Other,1190,1210,1200,
,22/11/2008,6,Other,1240,1260,1250,
,25/11/2008,7.5,Other,1265,1285,1275,
,27/11/2008,7.5,Other,1265,1285,1275,
,28/11/2008,7.5,Other,1265,1285,1275,
,29/11/2008,8,Other,1265,1285,1275,
