Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal),
Achalda,01/01/2014,8,Red,1100,1200,1150,
,02/01/2014,12.5,Red,1050,1150,1100,
,03/01/2014,7,Red,1080,1145,1120,
,04/01/2014,14,Red,950,1050,1000,
,06/01/2014,18.5,Red,900,1000,950,
,07/01/2014,10,Red,950,1050,1000,
,08/01/2014,12,Red,875,975,925,
,09/01/2014,15,Red,850,950,900,
,10/01/2014,11.5,Red,900,1000,950,
,11/01/2014,8,Red,950,1050,1000,
,13/01/2014,7,Red,1000,1100,1050,
,14/01/2014,5.5,Red,1050,1150,1100,
,15/01/2014,4.5,Red,1100,1200,1150,
,16/01/2014,8.5,Red,1100,1160,1125,
,17/01/2014,5,Red,1120,1200,1165,
,18/01/2014,4,Red,1150,1250,1200,
,20/01/2014,7,Red,1150,1200,1175,
,21/01/2014,5.5,Red,1180,1230,1210,
,22/01/2014,3.5,Red,1210,1280,1240,
,23/01/2014,6.5,Red,1190,1250,1220,
,24/01/2014,4.5,Red,1210,1290,1250,
,25/01/2014,8,Red,1200,1260,1225,
,27/01/2014,12,Red,1150,1250,1200,
,28/01/2014,8,Red,1210,1255,1230,
,30/01/2014,11,Red,1190,1260,1220,
,31/01/2014,15,Red,1160,1230,1180,
Agra,02/01/2014,500,Red,NR,NR,1200,
,03/01/2014,550,Red,NR,NR,1170,
,04/01/2014,625,Red,NR,NR,1165,
,05/01/2014,64,Red,NR,NR,1150,
,06/01/2014,700,Red,NR,NR,1150,
,08/01/2014,680,Onion,1100,1150,1125,
,09/01/2014,700,Onion,1080,1180,1120,
,10/01/2014,680,Onion,1080,1150,1130,
,11/01/2014,697,Red,NR,NR,1120,
,13/01/2014,695,Red,NR,NR,1100,
,14/01/2014,650,Red,NR,NR,1150,
,15/01/2014,620,Red,NR,NR,1180,
,16/01/2014,600,Red,NR,NR,1190,
,17/01/2014,580,Red,NR,NR,1200,
,18/01/2014,560,Red,1200,1250,1215,
,19/01/2014,550,Red,NR,NR,1220,
,20/01/2014,555,Red,NR,NR,1225,
,21/01/2014,645,Red,NR,NR,1230,
,22/01/2014,620,Red,1220,1270,1240,
,23/01/2014,605,Red,NR,NR,1250,
,31/01/2014,549,Red,NR,NR,1295,
Ajuha,02/01/2014,66.5,Red,NR,NR,985,
,06/01/2014,58,Red,NR,NR,1025,
,09/01/2014,71.5,Red,NR,NR,1080,
,13/01/2014,47,Other,NR,NR,1185,
,16/01/2014,53.5,Other,NR,NR,1200,
,20/01/2014,68,Other,NR,NR,1200,
,23/01/2014,72,Red,NR,NR,1185,
,27/01/2014,63,Red,NR,NR,1220,
,30/01/2014,72,Red,NR,NR,1235,
Akbarpur,01/01/2014,37,Other,1350,1380,1370,
,02/01/2014,37,Other,1320,1370,1350,
,03/01/2014,8,Other,1320,1370,1350,
,04/01/2014,24,Other,1250,1280,1270,
,05/01/2014,35,Other,1250,1300,1270,
,06/01/2014,34,Other,1250,1300,1270,
,07/01/2014,32,Other,1300,1400,1350,
,08/01/2014,24,Other,1350,1450,1400,
,09/01/2014,32,Other,1380,1420,1400,
,10/01/2014,35,Other,1380,1420,1400,
,11/01/2014,32,Other,1380,1410,1400,
,13/01/2014,34,Other,1350,1400,1370,
,14/01/2014,24,Other,1350,1400,1380,
,15/01/2014,22,Other,1350,1400,1380,
,17/01/2014,34,Other,1350,1400,1380,
,18/01/2014,24,Other,1350,1400,1380,
,19/01/2014,31,Other,1380,1420,1400,
,20/01/2014,32,Other,1380,1420,1400,
,21/01/2014,14,Other,1380,1425,1400,
,23/01/2014,32,Other,1380,1420,1410,
,24/01/2014,24,Other,1400,1420,1410,
,25/01/2014,12,Other,1400,1420,1410,
,28/01/2014,22,Other,1370,1400,1380,
,29/01/2014,23,Other,1350,1400,1375,
,30/01/2014,24,Other,1350,1375,1365,
Aligarh,01/01/2014,100,Red,1200,1250,1225,
,02/01/2014,90,Red,1200,1260,1240,
,03/01/2014,110,Red,1200,1250,1230,
,04/01/2014,100,Red,1210,1275,1250,
,06/01/2014,90,Red,1200,1300,1260,
,07/01/2014,80,Red,1250,1300,1280,
,08/01/2014,75,Red,1250,1350,1300,
,09/01/2014,70,Red,1260,1350,1310,
,10/01/2014,70,Red,1300,1350,1325,
,11/01/2014,75,Red,1300,1400,1340,
,13/01/2014,70,Red,1300,1400,1350,
,14/01/2014,70,Red,1300,1350,1325,
,15/01/2014,70,Red,1300,1350,1325,
,16/01/2014,75,Red,1300,1350,1330,
,17/01/2014,70,Red,1300,1380,1350,
,18/01/2014,75,Red,1300,1400,1360,
,20/01/2014,70,Red,1350,1400,1380,
,21/01/2014,70,Red,1350,1400,1375,
,22/01/2014,60,Red,1370,1420,1400,
,23/01/2014,60,Red,1350,1420,1390,
,24/01/2014,70,Red,1350,1410,1380,
,25/01/2014,70,Red,1350,1400,1375,
,27/01/2014,80,Red,1200,1350,1300,
,28/01/2014,80,Red,1250,1350,1300,
,29/01/2014,80,Red,1200,1300,1280,
,30/01/2014,80,Red,1250,1300,1275,
Allahabad,01/01/2014,320,Red,NR,NR,1000,
,02/01/2014,400,Red,NR,NR,950,
,03/01/2014,300,Red,NR,NR,950,
,04/01/2014,280,Red,NR,NR,950,
,06/01/2014,270,Red,NR,NR,1000,
,08/01/2014,28,Red,NR,NR,1000,
,09/01/2014,240,Red,NR,NR,1000,
,10/01/2014,270,Red,NR,NR,1000,
,13/01/2014,200,Red,NR,NR,1050,
,15/01/2014,220,Red,NR,NR,1150,
,16/01/2014,260,Red,NR,NR,1150,
,17/01/2014,280,Red,NR,NR,1200,
,18/01/2014,270,Red,NR,NR,1220,
,20/01/2014,260,Red,NR,NR,1250,
,21/01/2014,240,Red,NR,NR,1250,
,22/01/2014,200,Red,NR,NR,1250,
,23/01/2014,180,Red,NR,NR,1260,
,24/01/2014,170,Red,NR,NR,1260,
,25/01/2014,180,Red,NR,NR,1260,
,27/01/2014,110,Red,NR,NR,1275,
,28/01/2014,130,Red,NR,NR,1275,
,29/01/2014,100,Red,NR,NR,1275,
,31/01/2014,105,Red,NR,NR,1300,
Anwala,31/01/2014,2985,Red,NR,NR,1000,
Atarra,01/01/2014,16,Red,NR,NR,1450,
,02/01/2014,18,Red,NR,NR,1350,
,04/01/2014,19,Red,NR,NR,1325,
,05/01/2014,18,Red,NR,NR,1325,
,06/01/2014,16,Red,NR,NR,1320,
,07/01/2014,14,Red,NR,NR,1350,
,08/01/2014,15,Red,NR,NR,1320,
,09/01/2014,17,Red,NR,NR,1300,
,11/01/2014,15,Red,NR,NR,1300,
,12/01/2014,13,Red,NR,NR,1250,
,13/01/2014,16,Red,NR,NR,1250,
,14/01/2014,14,Red,NR,NR,1250,
,15/01/2014,12.5,Red,NR,NR,1225,
,16/01/2014,11,Red,NR,NR,1250,
,18/01/2014,12.5,Red,NR,NR,1250,
,19/01/2014,10,Red,NR,NR,1250,
,20/01/2014,11.5,Red,NR,NR,1260,
,21/01/2014,12.5,Red,NR,NR,1250,
,22/01/2014,13,Red,NR,NR,1260,
,23/01/2014,11,Red,NR,NR,1250,
,25/01/2014,12,Red,NR,NR,1300,
,27/01/2014,14,Red,NR,NR,1200,
,28/01/2014,15,Red,NR,NR,1150,
,29/01/2014,18,Red,NR,NR,1150,
,30/01/2014,19,Red,NR,NR,1150,
Auraiya,01/01/2014,12.5,Red,1300,1400,1340,
,02/01/2014,9,Red,1320,1400,1350,
,03/01/2014,8,Red,1250,1325,1310,
,04/01/2014,11,Red,1280,1350,1300,
