Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal),
Achalda,01/10/2011,0.7,Red,990,1030,1010,
,03/10/2011,1,Red,990,1030,1015,
,04/10/2011,0.6,Red,1000,1100,1075,
,05/10/2011,0.4,Red,1000,1125,1060,
,06/10/2011,1.5,Red,1000,1125,1090,
,07/10/2011,0.9,Red,1050,1200,1150,
,08/10/2011,0.5,Red,1100,1200,1160,
,10/10/2011,1,Red,1000,1225,1175,
,11/10/2011,0.7,Red,1150,1250,1200,
,12/10/2011,0.5,Red,1180,1280,1225,
,13/10/2011,1.5,Red,1050,1225,1180,
,14/10/2011,0.6,Red,1000,1225,1170,
,15/10/2011,2,Red,1100,1225,1150,
,17/10/2011,3,Red,1050,1200,1125,
,19/10/2011,1,Red,1000,1250,1180,
,20/10/2011,1,Red,1150,1250,1200,
,21/10/2011,0.5,Red,1100,1300,1220,
,22/10/2011,0.7,Red,1100,1200,1150,
,24/10/2011,1.2,Red,1000,1200,1125,
,25/10/2011,0.5,Red,1050,1200,1130,
,26/10/2011,1.5,Red,1100,1200,1140,
,27/10/2011,1,Red,1050,1200,1135,
,29/10/2011,0.4,Red,1000,1150,1100,
,31/10/2011,1,Red,1100,1200,1150,
Achnera,01/10/2011,1,Other,1030,1050,1040,
,02/10/2011,1.2,Other,505,525,515,
,03/10/2011,1,Other,495,515,505,
,04/10/2011,1.3,Other,1020,1040,1030,
,05/10/2011,1.1,Other,1020,1040,1030,
,07/10/2011,1,Other,485,505,495,
,08/10/2011,1.1,Other,980,1000,990,
,09/10/2011,1.1,Other,1000,1020,1010,
,10/10/2011,1.4,Other,1010,1030,1020,
,11/10/2011,1,Other,1000,1020,1010,
,12/10/2011,1.3,Other,1015,1035,1025,
,14/10/2011,1,Other,1010,1040,1030,
,15/10/2011,1,Other,1030,1050,1040,
,16/10/2011,1.3,Other,1020,1040,1030,
,17/10/2011,1,Other,1020,1040,1030,
,18/10/2011,1.2,Other,1000,1030,1010,
,19/10/2011,1.3,Other,1015,1035,1025,
,21/10/2011,1.1,Other,1080,1100,1090,
,22/10/2011,1.2,Other,1000,1020,1010,
,23/10/2011,1,Other,1090,1110,1100,
,24/10/2011,1,Other,1095,1115,1105,
,25/10/2011,1.1,Other,1080,1100,1090,
,26/10/2011,1.4,Other,1100,1120,1110,
,28/10/2011,1.2,Other,950,970,960,
,29/10/2011,1,Other,960,980,970,
,30/10/2011,1,Other,980,1000,985,
,31/10/2011,1.1, ,NR,NR,NR,
Agra,03/10/2011,10,Other,1425,1445,1435,
,05/10/2011,135,Other,1415,1435,1425,
,06/10/2011,138,Other,1410,1430,1420,
,07/10/2011,125,Other,1430,1450,1440,
,08/10/2011,160,Other,1435,1455,1445,
,10/10/2011,190,Other,1390,1410,1400,
,11/10/2011,175,Other,1400,1420,1410,
,12/10/2011,200,Other,1390,1410,1400,
,14/10/2011,202,Other,1395,1415,1405,
,15/10/2011,208,Other,1390,1410,1400,
,17/10/2011,205,Other,1390,1410,1400,
,18/10/2011,215,Other,670,690,680,
,19/10/2011,210,Other,1375,1395,1385,
,20/10/2011,215,Other,1365,1385,1375,
,21/10/2011,220,Other,1360,1380,1370,
,22/10/2011,215,Other,1365,1385,1375,
,24/10/2011,225,Other,1290,1310,1300,
,26/10/2011,210,Other,1285,1305,1295,
,27/10/2011,220,Other,1280,1300,1290,
,28/10/2011,241,Other,1275,1295,1285,
,31/10/2011,245,Other,1270,1290,1280,
Ahirora,01/10/2011,60,Red,1320,1360,1340,
,02/10/2011,55,Red,1335,1375,1355,
,03/10/2011,65,Red,1350,1390,1370,
,04/10/2011,80,Red,1365,1405,1385,
,06/10/2011,85,Red,1360,1400,1380,
,07/10/2011,100,Red,1375,1415,1395,
,08/10/2011,85,Red,1380,1420,1400,
,09/10/2011,25,Red,1365,1405,1385,
,10/10/2011,55,Red,1375,1415,1395,
,11/10/2011,65,Red,1360,1400,1380,
,13/10/2011,80,Red,1355,1395,1375,
,14/10/2011,90,Red,1370,1410,1390,
,15/10/2011,75,Red,1355,1395,1375,
,16/10/2011,60,Red,1340,1380,1360,
,17/10/2011,55,Red,1325,1365,1345,
,18/10/2011,65,Red,1310,1350,1330,
,20/10/2011,70,Red,1295,1335,1315,
,21/10/2011,80,Red,1280,1320,1300,
,22/10/2011,65,Red,1265,1305,1285,
,23/10/2011,55,Red,1250,1290,1270,
,24/10/2011,70,Red,1235,1275,1255,
,25/10/2011,60,Red,1220,1260,1240,
,27/10/2011,75,Red,1205,1245,1225,
,28/10/2011,80,Red,1190,1230,1210,
,29/10/2011,65,Red,1175,1215,1195,
,30/10/2011,55,Red,1160,1200,1180,
,31/10/2011,60,Red,1145,1185,1165,
Ait,02/10/2011,8.9,Other,NR,NR,920,
,04/10/2011,11.1,Other,NR,NR,920,
,07/10/2011,20,Other,NR,NR,960,
,11/10/2011,25,Other,NR,NR,960,
,12/10/2011,14.5,Other,NR,NR,960,
,14/10/2011,24, ,NR,NR,NR,
,15/10/2011,32.1,Other,NR,NR,880,
,16/10/2011,14.1,Other,NR,NR,860,
,18/10/2011,0.2,Other,NR,860,NR,
,19/10/2011,25.5,Other,NR,NR,900,
,20/10/2011,0.2,Other,NR,NR,890,
,21/10/2011,0.2,Other,NR,NR,820,
,22/10/2011,5.5,Other,NR,NR,910,
,23/10/2011,15,Other,NR,NR,800,
,25/10/2011,0.3,Other,NR,850,NR,
,29/10/2011,0.2,Other,NR,850,NR,
,30/10/2011,0.2,Other,NR,850,NR,
Ajuha,03/10/2011,6,Red,NR,NR,1280,
,06/10/2011,5,Red,NR,NR,1290,
,10/10/2011,15,Red,NR,NR,1300,
,13/10/2011,12.5,Red,NR,NR,1300,
,17/10/2011,9,Red,NR,NR,1275,
,20/10/2011,8.5,Red,NR,NR,1280,
,24/10/2011,15,Red,NR,NR,1150,
,25/10/2011,7.5,Red,NR,NR,1125,
,29/10/2011,6.5,Red,NR,NR,1100,
,31/10/2011,12,Red,NR,NR,1050,
Akbarpur,02/10/2011,12,Other,1250,1410,1310,
,05/10/2011,12,Other,1300,1450,1350,
,07/10/2011,7,Other,1300,1450,1350,
,08/10/2011,12,Other,1300,1450,1350,
,09/10/2011,7,Other,1300,1450,1350,
,12/10/2011,7,Other,1300,1450,1350,
,15/10/2011,7,Other,1300,1500,1350,
,16/10/2011,12,Other,1300,1400,1350,
,17/10/2011,7,Other,1300,1450,1350,
,20/10/2011,12,Other,1300,1400,1350,
,21/10/2011,12,Other,1300,1450,1350,
,23/10/2011,11,Other,1300,1450,1350,
,24/10/2011,12,Other,1300,1450,1350,
,26/10/2011,21,Other,1700,2500,1800,
,28/10/2011,11,Other,1300,1500,1350,
,29/10/2011,11,Other,1300,1500,1350,
Aligarh,01/10/2011,31,Other,1350,1510,1450,
,03/10/2011,36,Other,1350,1510,1430,
,04/10/2011,39,Other,1300,1490,1420,
,05/10/2011,36,Other,1280,1450,1380,
,06/10/2011,35,Other,1280,1440,1370,
,07/10/2011,38,Other,1260,1420,1360,
