Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal),
Achalda,01/01/2015,15,Red,2000,2200,2100,
,02/01/2015,12.5,Red,2100,2250,2170,
,03/01/2015,9,Red,2150,2300,2200,
,06/01/2015,13,Red,2100,2200,2150,
,07/01/2015,10,Red,2100,2250,2175,
,08/01/2015,17,Red,1950,2100,2000,
,09/01/2015,11.5,Red,2000,2100,2050,
,10/01/2015,8,Red,2000,2150,2070,
,12/01/2015,17,Red,1800,2000,1900,
,13/01/2015,13,Red,1850,2000,1950,
,14/01/2015,17.5,Red,1450,1800,1650,
,15/01/2015,20,Red,1400,1600,1500,
,16/01/2015,18,Red,1500,1600,1550,
,17/01/2015,22,Red,1400,1600,1500,
,19/01/2015,25,Red,1300,1550,1450,
,20/01/2015,28,Red,1200,1450,1350,
,21/01/2015,20,Red,1250,1450,1375,
,22/01/2015,25,Red,1200,1400,1300,
,23/01/2015,18,Red,1280,1400,1340,
,24/01/2015,15,Red,1275,1400,1360,
,27/01/2015,20,Red,1200,1400,1300,
,28/01/2015,17,Red,1280,1400,1325,
,29/01/2015,24,Red,1200,1350,1280,
,30/01/2015,17.5,Red,1250,1400,1300,
Achnera,30/01/2015,24,Red,1550,1650,1600,
,31/01/2015,6,Red,1530,1590,1560,
Agra,02/01/2015,180,Red,1750,1900,1830,
,03/01/2015,290,Red,1750,1900,1840,
,05/01/2015,280,Red,NR,NR,1850,
,06/01/2015,275,Red,1800,1910,1860,
,07/01/2015,280,Red,1800,1900,1850,
,08/01/2015,278,Red,NR,NR,1860,
,12/01/2015,200,Red,1800,1930,1880,
,13/01/2015,280,Red,1700,1800,1750,
,14/01/2015,300,Red,1675,1780,1735,
,15/01/2015,286,Red,1700,1800,1760,
,16/01/2015,330,Red,1450,1570,1520,
,19/01/2015,320,Red,1450,1550,1500,
,20/01/2015,315,Red,1400,1570,1510,
,21/01/2015,300,Red,1500,1600,1540,
,22/01/2015,290,Red,1520,1600,1560,
,23/01/2015,260,Red,1520,1625,1580,
,27/01/2015,230,Red,1500,1600,1565,
,28/01/2015,100,Red,1520,1600,1560,
,29/01/2015,280,Red,1500,1600,1550,
,30/01/2015,265,Red,1520,1590,1560,
,31/01/2015,260,Red,1520,1600,1570,
Ahirora,29/01/2015,8,Other,NR,NR,1570,
