Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal),
Agra,14/12/2006,60,Other,425,500,450,
,15/12/2006,40,Other,425,475,450,
Aligarh,01/12/2006,14,Red,390,475,420,
,02/12/2006,14,Red,395,475,450,
,04/12/2006,16,Red,400,475,460,
,05/12/2006,14,Red,400,475,450,
,06/12/2006,10,Red,450,525,480,
,07/12/2006,14,Red,460,530,500,
,08/12/2006,15,Red,480,540,500,
,09/12/2006,12, ,NR,NR,NR,
,11/12/2006,16,Red,475,560,550,
,12/12/2006,13,Red,500,590,570,
,13/12/2006,16,Red,530,600,570,
,14/12/2006,18,Red,530,600,570,
,15/12/2006,14,Red,560,630,600,
,16/12/2006,16,Red,600,650,630,
,18/12/2006,13,Red,625,670,650,
,19/12/2006,16,Red,600,675,655,
,20/12/2006,13,Red,600,680,650,
,21/12/2006,12,Red,600,680,660,
,22/12/2006,10,Red,600,680,670,
,23/12/2006,15,Red,600,695,680,
,25/12/2006,12,Red,600,750,700,
,26/12/2006,15,Red,600,750,720,
,27/12/2006,13.5,Red,680,725,715,
,28/12/2006,14,Red,680,760,750,
,29/12/2006,15,Red,680,725,720,
,30/12/2006,13.5,Red,650,800,790,
Allahabad,01/12/2006,170,Other,NR,NR,400,
,02/12/2006,150,Other,NR,NR,400,
,05/12/2006,230,Other,NR,NR,400,
,06/12/2006,290, ,NR,NR,NR,
,07/12/2006,220,Other,NR,NR,450,
,08/12/2006,190,Other,NR,NR,625,
,11/12/2006,335,Other,NR,NR,625,
,12/12/2006,62.5,Other,NR,NR,3000,
,13/12/2006,510, ,NR,NR,NR,
,14/12/2006,600,Other,NR,NR,625,
,15/12/2006,520,Other,NR,NR,650,
,18/12/2006,500,Other,NR,NR,650,
,19/12/2006,470,Other,NR,NR,650,
,20/12/2006,420,Other,NR,NR,650,
,21/12/2006,450,Other,NR,NR,650,
,22/12/2006,510,Other,NR,NR,650,
,23/12/2006,250,Other,NR,NR,675,
,30/12/2006,950,Other,NR,NR,675,
Amroha,02/12/2006,2,Red,482,487,485,
,03/12/2006,2.5,Red,482,487,485,
,04/12/2006,2.5,Red,482,487,485,
,05/12/2006,1.5,Red,480,485,482,
,06/12/2006,2.5,Red,495,501,500,
,07/12/2006,2.5,Red,503,510,505,
,08/12/2006,3.5,Red,512,520,518,
,09/12/2006,2,Red,515,520,518,
,10/12/2006,1.5,Red,512,520,515,
,11/12/2006,2.5,Red,518,522,520,
,13/12/2006,3.5,Red,505,512,510,
,14/12/2006,1.8,Red,508,512,510,
,15/12/2006,4.2,Red,528,550,540,
,16/12/2006,3.8,Red,555,565,560,
,18/12/2006,2.8, ,NR,NR,NR,
,19/12/2006,3,Red,580,585,582,
,20/12/2006,3.7,Red,577,582,580,
,21/12/2006,2.2,Red,618,630,620,
,22/12/2006,5,Red,648,660,650,
,23/12/2006,6.2,Red,678,685,680,
,24/12/2006,4.8,Red,678,685,680,
,25/12/2006,3.8,Red,690,710,700,
,26/12/2006,4.8,Red,665,675,670,
,27/12/2006,3.2,Red,700,715,710,
,28/12/2006,3.8,Red,705,712,710,
,29/12/2006,3.5,Red,705,710,707,
,30/12/2006,3.3,Red,700,715,705,
Auraiya,01/12/2006,3,Other,350,360,355,
,02/12/2006,2,Other,350,365,360,
,04/12/2006,2.5,Other,340,365,350,
,05/12/2006,3,Other,330,345,340,
,06/12/2006,4,Other,350,370,360,
,07/12/2006,2,Other,345,360,355,
,08/12/2006,1.5,Other,350,370,360,
,09/12/2006,1.2,Other,330,360,350,
,11/12/2006,6.5,Other,335,350,340,
,12/12/2006,3, ,NR,NR,NR,
,14/12/2006,6.5,Other,350,370,360,
,15/12/2006,4,Other,370,400,380,
,16/12/2006,6.2,Other,360,375,370,
,18/12/2006,2.2,Other,370,380,375,
,19/12/2006,6.4,Other,360,400,380,
,20/12/2006,5,Other,390,415,400,
,21/12/2006,1.2,Other,400,420,415,
,22/12/2006,1.5,Other,400,415,410,
,23/12/2006,1,Other,420,430,425,
,26/12/2006,6,Other,400,425,415,
,27/12/2006,6.4,Other,400,430,425,
,28/12/2006,3.5,Other,400,420,410,
,29/12/2006,2.5,Other,405,425,415,
,30/12/2006,6.4,Other,390,410,400,
Azamgarh,02/12/2006,12.5,Other,550,550,550,
,14/12/2006,15,Other,500,500,500,
,15/12/2006,20,Other,700,700,700,
,16/12/2006,20,Other,700,700,700,
,18/12/2006,30,Other,700,700,700,
,19/12/2006,30,Other,700,700,700,
,20/12/2006,7,Other,700,700,700,
,21/12/2006,30,Other,700,700,700,
,22/12/2006,30,Other,700,700,700,
,27/12/2006,30,Other,650,650,650,
,28/12/2006,20,Other,600,600,600,
,29/12/2006,10,Other,600,600,600,
,30/12/2006,20, ,NR,NR,NR,
Badayoun,04/12/2006,7.5,Other,400,440,420,
,05/12/2006,6,Other,400,440,420,
,06/12/2006,5,Other,400,440,425,
,07/12/2006,6,Other,400,440,420,
,08/12/2006,5,Other,390,420,410,
,09/12/2006,6,Other,390,425,400,
,12/12/2006,4,Other,380,410,400,
,13/12/2006,3.5,Other,390,410,405,
,14/12/2006,2,Other,500,700,650,
,15/12/2006,8,Other,480,650,600,
,16/12/2006,6,Other,450,600,580,
,18/12/2006,4.5,Other,480,650,600,
,19/12/2006,6.5,Other,475,600,580,
,20/12/2006,7,Other,500,575,565,
,21/12/2006,8,Other,520,560,550,
,22/12/2006,5.5,Other,560,620,580,
,23/12/2006,5,Other,620,660,650,
,25/12/2006,3.5,Other,650,725,680,
,26/12/2006,3,Other,675,725,700,
,27/12/2006,5,Other,675,700,690,
,28/12/2006,7,Other,660,700,680,
,29/12/2006,6,Other,660,695,685,
,30/12/2006,5,Other,665,700,680,
Bahraich,01/12/2006,12.5,Red,500,550,515,
