Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal),
Achnera,01/06/2010,2.4,Other,600,700,655,
,02/06/2010,2.6,Other,600,700,655,
,03/06/2010,2.8,Other,600,700,650,
,05/06/2010,2.9,Other,600,700,655,
,06/06/2010,2.8,Other,600,700,650,
,07/06/2010,2.6,Other,600,700,645,
,08/06/2010,2.8,Other,600,700,645,
,09/06/2010,2.9,Other,600,700,650,
,10/06/2010,2.8,Other,600,700,650,
,12/06/2010,2,Other,525,600,575,
,13/06/2010,2.1,Other,525,600,575,
,14/06/2010,2.4,Other,570,600,570,
,15/06/2010,2.8,Other,525,600,580,
,16/06/2010,2.6,Other,525,600,575,
,17/06/2010,2.4,Other,525,600,575,
,19/06/2010,2.2,Other,525,600,580,
,20/06/2010,2,Other,525,600,580,
,21/06/2010,2.4,Other,525,600,585,
,22/06/2010,2.6,Other,525,600,585,
,23/06/2010,2.4,Other,525,600,580,
,24/06/2010,2.2,Other,525,600,590,
,26/06/2010,2.4,Other,525,625,600,
,27/06/2010,2.6,Other,525,625,625,
,28/06/2010,2.8,Other,525,625,620,
,29/06/2010,2.6,Other,525,625,625,
,30/06/2010,2.7,Other,525,625,625,
Agra,02/06/2010,420,Other,600,700,680,
,03/06/2010,1430,Other,600,700,650,
,04/06/2010,435,Other,600,700,600,
,05/06/2010,450,Other,550,650,590,
,07/06/2010,460,Other,550,650,575,
,08/06/2010,460,Other,550,650,575,
,09/06/2010,458,Other,550,650,580,
,10/06/2010,447,Other,550,650,585,
,11/06/2010,425,Other,550,650,580,
,12/06/2010,455,Other,550,600,585,
,14/06/2010,146,Other,440,600,590,
,15/06/2010,420,Other,600,650,650,
,16/06/2010,410,Other,650,725,700,
,17/06/2010,380,Other,650,725,710,
,19/06/2010,400,Other,650,750,725,
,21/06/2010,385,Other,650,750,740,
,22/06/2010,365,Other,650,750,750,
,23/06/2010,350,Other,700,775,765,
,24/06/2010,355,Other,700,800,760,
,25/06/2010,368,Other,700,800,750,
,26/06/2010,350,Other,700,800,780,
,28/06/2010,350,Other,700,800,770,
,29/06/2010,400,Other,700,800,750,
,30/06/2010,375,Other,700,800,765,
Ahirora,01/06/2010,8.5,Other,490,530,510,
,03/06/2010,7,Other,500,540,520,
,04/06/2010,5.5,Other,495,535,515,
,05/06/2010,10,Other,480,520,500,
,06/06/2010,8.5,Other,485,525,505,
,07/06/2010,7,Other,495,535,515,
,08/06/2010,5.5,Other,480,520,500,
,10/06/2010,60,Other,485,525,505,
,11/06/2010,45,Other,480,520,500,
,12/06/2010,85,Other,465,505,485,
,13/06/2010,70,Other,450,490,470,
,14/06/2010,5.5,Red,465,505,485,
,15/06/2010,5,Red,480,520,500,
,17/06/2010,4,Red,485,525,505,
,18/06/2010,3,Red,475,515,495,
,19/06/2010,4,Red,495,535,515,
,20/06/2010,4.5,Red,500,540,520,
,21/06/2010,6,Red,485,525,505,
,22/06/2010,7.5,Red,475,515,495,
,24/06/2010,6.5,Red,490,530,510,
,25/06/2010,5.5,Red,480,520,500,
,26/06/2010,8.5,Red,495,535,515,
,27/06/2010,7,Red,510,550,530,
,28/06/2010,5.5,Red,505,545,525,
,29/06/2010,5,Red,515,555,535,
Ait,01/06/2010,1.2,Other,NR,NR,350,
,03/06/2010,1,Other,NR,NR,400,
,05/06/2010,0.8,Other,NR,NR,420,
,15/06/2010,1.4,Other,NR,NR,340,
,16/06/2010,1.6,Other,NR,NR,400,
Ajuha,03/06/2010,17.5,Red,NR,NR,570,
,07/06/2010,16,Red,NR,NR,575,
,10/06/2010,16,Red,NR,NR,500,
,14/06/2010,15,Red,NR,NR,525,
,17/06/2010,17,Red,NR,NR,525,
,21/06/2010,14,Red,NR,NR,525,
,24/06/2010,16,Red,NR,NR,510,
,28/06/2010,17,Red,NR,NR,520,
Aliganj,02/06/2010,2.8,Other,600,675,650,
,03/06/2010,3,Other,600,675,650,
,04/06/2010,2.8,Other,600,675,650,
,05/06/2010,3,Other,600,675,650,
,06/06/2010,3,Other,600,675,650,
,07/06/2010,2.8,Other,600,675,645,
,11/06/2010,1.8,Other,525,600,600,
,12/06/2010,1.4,Other,500,600,570,
,13/06/2010,1.6,Other,500,600,575,
,14/06/2010,1.7,Other,500,600,570,
,16/06/2010,1.8,Other,500,600,575,
,17/06/2010,1.7,Other,500,600,580,
,18/06/2010,1.8,Other,500,600,580,
,19/06/2010,1.8,Other,500,600,585,
,20/06/2010,1.8,Other,500,600,580,
,21/06/2010,1.6,Other,500,600,580,
,23/06/2010,1.4,Other,500,600,585,
,24/06/2010,1.6,Other,500,600,595,
,25/06/2010,1.5,Other,500,600,600,
,26/06/2010,1.6,Other,500,600,600,
,27/06/2010,1.6,Other,525,625,625,
,28/06/2010,2.8,Other,525,625,620,
,30/06/2010,2.8,Other,525,625,620,
Aligarh,01/06/2010,46,Other,500,560,530,
,02/06/2010,48,Other,500,560,520,
,03/06/2010,46,Other,500,560,530,
,04/06/2010,37,Other,515,580,545,
,05/06/2010,40,Other,520,580,550,
,07/06/2010,38,Other,530,590,560,
,08/06/2010,37,Other,540,600,565,
,09/06/2010,34,Other,550,610,570,
,10/06/2010,32,Other,560,620,580,
,11/06/2010,30,Other,580,650,610,
,12/06/2010,32,Other,580,650,610,
,14/06/2010,30,Other,590,660,615,
,15/06/2010,31,Other,600,670,620,
,16/06/2010,36,Other,600,670,620,
,17/06/2010,40,Other,600,680,620,
,18/06/2010,39,Other,600,690,625,
,19/06/2010,36,Other,600,690,625,
,21/06/2010,34,Other,600,700,630,
,22/06/2010,36,Other,600,700,630,
,23/06/2010,32,Other,600,700,650,
,24/06/2010,36,Other,600,700,650,
,25/06/2010,38,Other,600,700,640,
,26/06/2010,41,Other,600,700,630,
,28/06/2010,39,Other,600,700,630,
,29/06/2010,37,Other,600,700,635,
Allahabad,01/06/2010,130,Other,NR,NR,600,
,02/06/2010,11.5,Other,NR,NR,600,
,03/06/2010,90,Other,NR,NR,650,
