Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal),
Achnera,01/02/2010,2,Other,1050,1150,1100,
,02/02/2010,5,Other,1050,1100,1100,
,03/02/2010,5,Other,1050,1100,1090,
,04/02/2010,6,Other,1050,1100,1050,
,06/02/2010,12,Other,1050,1100,1090,
,07/02/2010,12,Other,1050,1100,1090,
,08/02/2010,12,Other,835,860,840,
,09/02/2010,1.4,Other,1050,1100,1095,
,10/02/2010,0.5,Other,1050,1125,1100,
,11/02/2010,0.5,Other,1050,1125,1100,
,13/02/2010,1.6,Other,1050,1150,1125,
,14/02/2010,1.6,Other,1050,1150,1125,
,15/02/2010,0.8,Other,1050,1150,1100,
,16/02/2010,1.6,Other,1050,1150,1125,
,17/02/2010,1.5,Other,1050,1100,1090,
,18/02/2010,1.8,Other,1050,1100,1090,
,20/02/2010,1.8,Other,1050,1150,1090,
,21/02/2010,1.9,Other,1050,1100,1090,
,22/02/2010,0.5,Other,1050,1150,1125,
,23/02/2010,0.7,Other,1050,1150,1075,
,24/02/2010,0.8,Other,1050,1150,1075,
,25/02/2010,0.9, ,NR,NR,NR,
,27/02/2010,0.7, ,NR,NR,NR,
Agra,02/02/2010,200,Other,1300,1400,1335,
,03/02/2010,195,Other,1300,1400,1345,
,04/02/2010,192,Other,1300,1400,1340,
,05/02/2010,190,Other,1300,1400,1350,
,06/02/2010,210,Other,1200,1300,1300,
,08/02/2010,250,Other,1200,1300,1280,
,09/02/2010,300,Other,1200,1300,1260,
,10/02/2010,280,Other,1200,1300,1260,
,11/02/2010,260,Other,1200,1275,1260,
,12/02/2010,320,Other,1200,1275,1260,
,13/02/2010,300,Other,1200,1275,1260,
,15/02/2010,290,Other,1200,1275,1270,
,16/02/2010,280,Other,1200,1300,1270,
,17/02/2010,320,Other,1200,1300,1260,
,18/02/2010,325,Other,1200,1300,1250,
,19/02/2010,340,Other,1200,1300,1250,
,20/02/2010,345,Other,1200,1300,1250,
,22/02/2010,350,Other,1200,1300,1240,
,23/02/2010,335,Other,1200,1300,1240,
,24/02/2010,330,Other,1200,1300,1250,
,25/02/2010,325,Other,1200,1300,1250,
,26/02/2010,340,Other,1150,1250,1200,
Ahirora,01/02/2010,3,Other,1470,1570,1520,
,02/02/2010,2,Other,1450,1550,1500,
,03/02/2010,0.3,Other,1490,1540,1520,
,04/02/2010,3.5,Other,1400,1500,1450,
,05/02/2010,4.5,Other,1410,1510,1460,
,06/02/2010,6,Other,1430,1530,1480,
,07/02/2010,7,Other,1440,1540,1490,
,08/02/2010,7,Other,1450,1550,1500,
,09/02/2010,5,Other,1440,1540,1490,
,10/02/2010,0.2,Other,1475,1520,1490,
,11/02/2010,6,Other,1470,1570,1520,
,12/02/2010,4,Other,1480,1580,1530,
,13/02/2010,3,Other,1465,1565,1515,
,14/02/2010,5,Other,1475,1575,1525,
,15/02/2010,3.75,Other,1485,1585,1535,
,16/02/2010,3,Other,1500,1600,1550,
,18/02/2010,5,Other,1490,1590,1540,
,19/02/2010,3,Other,1500,1580,1535,
,20/02/2010,2.3,Other,1500,1560,1530,
,21/02/2010,5,Other,1470,1570,1520,
,22/02/2010,3.2,Other,1450,1550,1500,
,23/02/2010,6,Other,1460,1560,1510,
,25/02/2010,3.4,Other,1450,1500,1500,
,26/02/2010,3.4,Other,1460,1560,1510,
,27/02/2010,2.3,Other,1455,1555,1505,
,28/02/2010,2.6,Other,1450,1550,1500,
Ait,02/02/2010,2.8,Other,NR,NR,800,
,03/02/2010,3.5,Other,NR,NR,800,
,04/02/2010,5.2,Other,NR,NR,802,
,05/02/2010,24.1,Other,NR,NR,796,
,06/02/2010,2,Other,NR,NR,800,
,07/02/2010,5,Other,NR,NR,875,
,10/02/2010,2.5,Other,NR,NR,800,
,11/02/2010,5.2,Other,NR,NR,800,
,13/02/2010,0.8,Other,NR,NR,800,
,14/02/2010,2.5,Other,NR,NR,800,
,16/02/2010,12.2,Other,NR,NR,800,
,18/02/2010,6.5,Other,NR,NR,900,
,19/02/2010,12.5,Other,NR,NR,400,
,20/02/2010,1,Other,NR,NR,600,
,21/02/2010,4.1,Other,NR,NR,1200,
,23/02/2010,6.5,Other,NR,NR,900,
,24/02/2010,1.4,Other,NR,NR,900,
,26/02/2010,0.5,Other,NR,NR,900,
