2013-01-11,353388.6391463849,401610.4322638869,350802.9380941416,342681.7067334387,376881.5283235748
2013-01-12,335533.364226902,389010.36074101325,331706.8640599879,291162.7353311734,358861.982741749
2013-01-13,347404.73637479264,423053.46496341657,343793.3053546044,283851.32132347906,369213.29097229906
2013-01-14,358205.6595451754,447008.1806545605,354956.6905482983,288565.6890280867,379076.768133891
2013-01-15,515814.74903944205,648059.5103316654,521383.71630146634,597849.0541158956,532433.3932226946
2013-01-16,552808.5112136134,675623.4685556048,560913.59651268,702227.9042405238,569674.9295897374
2013-01-17,617383.732329671,762990.7338863455,686960.6916178952,785441.4171171079,640902.6382057564
2013-01-18,638271.6491551966,780384.0194366978,700392.3376100352,801832.7624245116,653511.5133680687
2013-01-19,708666.5753866218,853207.9245406841,754037.7190522666,873074.845652556,703285.6836255863
2013-01-20,815505.4846855742,972612.2491104918,842081.6873976279,997416.501834808,784682.6877765271
2013-01-21,917956.4969158325,1086327.9500810066,929576.6333998247,1131563.6762671515,865648.0360182074
2013-01-22,1057051.230862058,1254509.7328891875,1067828.5487068407,1379917.5453904117,993274.3799971226
2013-01-23,1180075.0683815484,1450695.9785376897,1196802.5704758735,1557764.0515009165,1110487.0886240415
2013-01-24,1221885.8509545103,1523657.6851523027,1240486.2031412437,1608026.8839201927,1149923.8648014006
2013-01-25,1245594.0905911135,1567919.6223115146,1265187.7422087395,1631847.5256280762,1172102.49747484
2013-01-26,1258927.9196881757,1597545.7279196398,1278967.7549679577,1637580.307281806,1184275.6257631448
2013-01-27,1264795.5376114943,1614142.9573465833,1284947.1190369308,1634337.5831463789,1189406.4725912064
2013-01-28,1266105.1437268676,1619318.2659622526,1286246.7120336925,1631231.707486793,1190458.2608839176
2013-01-29,1325208.5522872177,1694712.514591167,1348656.8466911307,1747212.9693947213,1247966.9952922189
2013-01-30,1384311.9608475678,1770106.763220081,1411066.9813485686,1863194.2313026497,1305475.7297005204
2013-01-31,1533040.7355913743,2029084.0428096093,1557626.401563898,2003316.065015206,1437492.5533000678
2013-02-01,1698648.6903273934,2198649.9621844795,1712399.10432526,2301423.651878317,1581479.719906257
2013-02-02,1724208.5598232914,2195339.1511657545,1718124.7043366279,2295224.0434513446,1585458.07306016
2013-02-03,1726947.3312282725,2170517.4059694875,1710095.961692016,2246265.7923808005,1571548.6155446037
2013-02-04,1701066.490643112,2126956.9394065253,1690608.236464032,2162935.7420737604,1541202.3206162504
2013-02-05,1579299.8281507024,2023597.7749988837,1690283.388690921,1976988.9428256466,1472406.822597175
2013-02-06,1621110.6107236645,2096559.4816134968,1733967.0213562914,2027251.7752449228,1511843.598774534
2013-02-07,1679722.5051964982,2107219.3401448075,1754858.6098069786,2055793.48757278,1533026.4147236762
2013-02-08,1561515.6880757983,1956430.8428869792,1630038.3404921026,1823830.9637569233,1418008.945907073
2013-02-09,1545071.1545905632,1941897.3892405394,1623545.103961218,1830461.3392251637,1411947.9684879552
2013-02-10,1514531.30668941,1914906.6896114354,1611486.2361181444,1842774.8936661794,1400691.8675667339
2013-02-11,1498086.773204174,1900373.2359649944,1604992.9995872588,1849405.269134418,1394630.890147615
2013-02-12,1539595.8383094934,1951034.6872550105,1603594.3945600768,1900378.8032105374,1523852.0086988888
2013-02-13,1595468.7860079727,2047252.6213028054,1695955.2740800811,1995163.577789674,1693991.039802931
2013-02-14,1385239.8477914128,1781691.6348574017,1495163.7615418062,1673535.9491809746,1509226.9987457185
2013-02-15,1703995.0573514428,2204192.2819359144,1846561.9905164135,2341279.040361711,1832629.5508646336
2013-02-16,1524925.7626823792,1983495.8094658698,1670958.4893680704,2038530.665579375,1670731.5673297849
2013-02-17,1222411.4215744347,1592634.3849073849,1361508.3887336678,1497108.0550028724,1385961.0287346968
