2006-01-01,2811.3008444445823,-203367.98685069123,11.019920932612507,-939.0034799689308,-405.5677805937881,-1040.9417268945142,-1953.9275364870678,-44055.204897554286,-126.68254894354348,-3478.8095173537317,-426499.94410343934,-157.07511960530343,-281673.6103622324,809.6746423873085,3428.612372984487,-6377.603286007184,2317.4001210499305,14.20894066539465,30.464432233793218,296.72227257552595,197544.83062790352,-1510.8541295195928,-615.3735723911985
2006-01-02,2811.255965447773,-203367.9800201915,10.614625758363845,-927.51650968886,-399.5882679406578,-1056.765665585741,-1938.0525776444122,-43467.19226583422,-143.44132905746304,-3174.5113918829834,-426297.6866532116,-155.54703209505502,-275059.84207019873,809.8093137878388,3429.1228670789005,-6384.231607533215,2547.0244220658333,17.496899870676685,24.92407778490788,296.72227257552595,197544.83062790352,-1510.8541295195928,-615.3735723911985
2006-01-03,2690.2614102004522,-203379.04532598043,11.185345606676213,-504.86073504007004,-306.1678816551548,-350.42848213131856,-1372.4790844321838,-40261.79217233491,442.5498251928434,-2486.303105285599,-154533.16994704277,-168.28047494019043,-264771.9765574063,762.4360834108031,2911.9858173039825,-6322.082954099291,2506.781051866316,-38.570873367587396,39.90163184280301,695.7202624405246,473144.9138140521,-1136.1711985733923,-608.1661880677802
2006-01-04,2358.2560351849747,-203409.34822298368,10.527636170685206,-652.9595833783778,-335.0186659091666,-481.3140460737229,-1564.1032669473575,-44434.626721061955,302.04218646146626,-2599.4986994404057,-246218.0974581791,-174.78617985006747,-268401.8878055981,649.0731206122598,3676.376087795575,-6424.861260491506,2674.2526673149823,65.61391981849961,43.90744470699097,403.87843475238446,271560.8606832,-1510.8541295195928,-615.3735723911985
2006-01-05,998.9869704157255,-203533.4118483617,7.834896362157318,-416.31753343565714,-271.10729034196356,-147.19707425674693,-1240.1425930519654,-39799.12310492421,586.2216009557561,-2410.1808192147387,-107993.3863532879,-62.335900804662806,-246561.72072336468,602.4355186853722,3157.546921025389,-6344.512846238259,2313.285312255724,-46.085820471629816,35.60570290519135,679.7526476098618,462115.5951523114,-1742.0432404649887,-381.80035332848456
2006-01-06,2131.7111910567664,-203430.02549388,10.078846202597223,-315.19713686912473,-259.37669932125567,186.84152657814053,-1098.7205836333133,-33476.61749173791,607.3669561275761,-2831.0537473462573,-43001.83127534877,-210.82511570506261,-253673.01867895733,626.6966829863745,3415.4575488037403,-6363.7994780048975,2073.0980999859817,-31.864694985190738,3.3442591823493757,635.8657544382357,431801.5792521958,-1340.5983483024684,-374.10535894110205
2006-01-07,1905.0317099381318,-203450.68227327705,8.414170711763258,-206.56725517098874,-240.24723773496817,669.0247267786203,-947.847886563742,-29178.246093947313,778.1707862767008,-2533.442059767563,19886.157459367583,-184.3703697517077,-261506.67744909588,593.1497079635942,4055.426630665517,-6441.373566393127,1973.388410287627,34.41463141878204,24.98063268172522,539.314589460658,365110.744271941,-1447.6539122995162,-376.24578215120926
2006-01-08,2811.255965447773,-203367.9800201915,10.614625758363845,-16.629725195015254,-167.058635353521,974.1041757952781,-677.2861929441216,-20825.58297197996,742.676735300716,-1726.5113452019352,82662.1137100844,-171.04912104704306,-202440.59587139369,488.52764545279274,3912.8929810294103,-6438.637891388368,2322.7363433321298,36.71794366056933,33.414735935506485,442.7634244830803,298419.90929168626,-1394.1332433115604,-375.35063567028016
2006-01-09,2358.166277191357,-203409.33456198414,9.717045822187885,36.400092401958375,-168.21250353538304,1328.6464629350921,-614.1543697890098,-27702.92637852148,967.4940361594744,-1779.699121677971,140652.35850046633,-186.24950012697417,-225726.31662263948,465.1223310424117,3664.2498783043393,-6431.145757437392,2891.0210838504527,37.648923666210024,60.015393945116294,398.87653131145385,268105.8933915703,-1340.6147135749034,-374.5081403545014
2006-01-10,2811.3906024382,-203368.00051169077,11.830511281109828,160.40085172648912,-132.9344566387052,937.3762979891068,-482.3840131278778,-22678.302872152526,947.6756450735547,-1734.235643820577,198277.00425621652,-107.32905266910936,-199996.1781948657,437.4727498421679,3434.327995483662,-7856.73382482167,3296.806640852101,13.657298846454808,120.01234933192923,400.75186935785433,269401.246588124,-1661.7812272951044,-380.92502238772687
2006-01-11,3717.5250999542236,-203285.28459760567,13.220375979213093,181.93445952175998,-159.78484001996677,979.4080119835737,-480.22690816246455,-22729.187348197964,1207.8545675026216,-2391.3073266056467,251625.68412661637,0.6713447299634687,-251178.19150534106,535.6775463144041,4178.404939969623,-6446.707058191928,1928.8503202554966,-30.192618114833863,19.682450234574773,406.05173774985616,273062.02736099344,-1608.2668958391212,-380.18585498355543
2006-01-12,1814.36889329004,-203458.94635113582,7.829359550279406,273.4450118269717,-125.6576367251681,956.94033528032,-366.55757040164576,-26115.08554095614,1381.478136895931,-2076.5338817603138,304672.9962858816,-90.70656218765549,-233780.3359943074,638.5631324889227,4667.164434943037,-5037.55323326355,1500.4618366581733,-108.84073929166235,-28.59826724193043,414.2869178666585,278750.3174849902,-1742.096088885613,-383.1010564875502
2006-01-13,2358.058567599016,-203409.31816878472,8.744337403991096,330.6111489956805,-105.73328209253827,1191.480000926429,-289.53565454113647,-33097.91541637663,1564.614485183002,-1832.1115116441629,354968.88219817594,-216.42253252956138,-238156.8073285003,629.1831848398247,3398.081185841779,-5607.755334037066,1309.5419825983647,-128.91719561726526,-28.29991414147728,424.9681910874618,286128.1987349268,-1795.6381147323673,-384.5218371005624
2006-01-14,3717.3283946207644,-203285.2546594201,11.443960995170839,398.6634460369077,-83.4898365088381,1382.412283529139,-194.61997810529292,-35792.33339006202,1621.939349789693,-1841.6814120930924,403546.4499760142,-98.46905361917024,-234994.62880345434,538.5878623093548,3388.739187924146,-5413.145617440034,1105.9130459334874,-112.63199196841218,-74.98984050045117,437.6063387914658,294857.7528856153,-1340.6838827002273,-376.2105280276924
2006-01-15,2811.15126067688,-203367.96408432027,9.6690534109106,541.4925092527832,-40.88223759236376,1477.1340699383552,9.803342486827788,-20776.845385487206,1512.2696591615434,-1534.1537651695617,451510.4532041639,-129.64688541291872,-200448.7397376999,62551.56398333586,7178.667811014344,-4492.283923094443,768.9947794119178,-260.2477549532472,-529.521892757633,451.7121423578698,304601.0617118672,-1501.282158887154,-379.7886240996308
2006-01-16,2811.1549172794507,-203367.96464084837,9.702075614646306,567.4186473900373,-50.36326771424798,1670.986880284064,41.95311553281191,-26983.9796691494,1587.9618472911106,-1909.1031515831755,495274.3685306508,-224.91568706091164,-218774.8301970042,31460.446025257555,4854.647375782997,-4547.2732502031495,688.0584207299676,-159.85083106574612,-265.5528248708052,466.79638316587466,315020.20698849537,-1661.8823871408906,-383.41476435976875
2006-01-17,3264.2496098892343,-203326.61086070898,10.644849080406182,670.1385510955688,-33.68079394657425,1698.9505798763025,184.3471451447833,-12653.656796550711,1608.6652871579365,-1635.0826317428634,538353.976151958,-117.0991526078891,-212141.53024193988,373.3178955416484,2627.4000841927254,-6229.828250456586,621.5258002921615,-44.726047240204736,-64.05296963862722,482.3698425946792,325777.27049031114,-1340.7493437899668,-377.8216536812897
2006-01-18,2448.694456849023,-203401.0499926261,9.085971460925753,690.4526597161222,-22.005376803115453,1690.1360655535796,205.79731165994386,-25562.341924186272,1907.3152269760344,-1504.5733838291533,578174.2294225903,-205.72673904177262,-216284.77192075262,470.2944726270329,2819.2389663424456,-9126.972393294642,534.4913776471916,11.35155075760484,-29.766102167162245,497.94330202348397,336534.3339921271,-1501.3533959554,-381.54190789913366
2006-01-19,3015.080732783209,-203349.36049334667,10.426182244202678,743.3188060263449,-17.066662038989403,1740.2423221139857,273.9833546280592,-23520.00816794108,2051.382822493353,-1121.6711355540472,616316.0353875424,-182.6666077234576,-225042.845341555,410.7553336920568,3229.565894629316,-10612.568022124184,423.28956526218394,82.83846064833742,-32.85838294349338,513.0275428314885,346953.47926875507,-1672.6645465641823,-385.5141571528673
2006-01-20,3943.9353070920056,-203264.58683521004,12.453280424555091,892.9343315687926,44.749087385712805,1931.8166138619308,497.0741384934281,-15749.843315218275,1804.3755520782684,-367.0419351681859,654552.3643412129,-208.45810685742796,-160850.52719532757,254.4219706256143,2082.7985291383734,-4746.779312195716,188.36426556239593,168.02687873825082,-70.88426277250352,527.1333463978928,356696.7880950071,-1340.8318921494547,-379.8533305165244
2006-01-21,2358.07651919774,-203409.32090098463,8.906455473690562,890.7596601513198,24.08579907449159,1879.5875849124322,474.12921129246035,-15786.041124971835,2016.5890784137907,-1386.0312383698483,687660.3100479177,-175.19896078031152,-199912.94244981246,330.80183329769704,2821.164778205066,-3345.4793160387767,7.865070090129791,-156.8318292054728,-117.61123906652146,539.7714941018966,365426.3422456954,-1726.2512381953431,-388.03425021824563
2006-01-22,2992.4918407503396,-203351.43820347442,10.97365773283423,987.8837828357971,75.0356367140265,2003.6949454602704,609.184077855337,-19358.949334343306,1999.4858095357665,-732.1558513332183,720831.0982466817,-192.78289189666646,-156754.2124801284,326.39684032539304,3187.8103483459527,-3795.712226087294,-97.32637948526504,-118.2034486635884,-131.94574480854777,550.4527673226999,372804.22349563206,-1613.8793390356714,-386.6837403839529
2006-01-23,3264.3702270888284,-203326.6292184222,11.734124073232518,946.0351111147933,19.180882286619454,2426.438807812918,543.8000795951564,-20140.041576283875,2320.918962182896,-1850.0943132693938,748786.5570706623,-158.79581059880496,-233875.55713919288,375.7126089443577,3367.023267452246,-4844.741105860017,-176.96075651939105,-52.84294661858783,-132.2019958917037,558.6879474395024,378492.51361962897,-1501.5092047583203,-385.3766677609093
2006-01-24,1905.1163016808655,-203450.69514798283,9.178105459621346,1006.4276256566823,30.70840339054625,2157.9603025828796,595.4939008717422,-17747.08165746116,2362.7522237635294,-1826.9927722256198,777070.3385807459,-91.04123049572034,-225424.44849335848,370.69959470418394,2655.650101482506,-7648.503297928854,-208.0314522928053,26.53714897410155,-95.25697132123949,563.987815831504,382153.29439249827,-1635.3610203872959,-388.8486553363678
