2006-01-01,0.8662390830567716,1.7323401727524124,-950.5655318587471,-418276.8347007177,-148.78418628079072,197541.03599223995,-1487.2883911096185
2006-01-02,0.8662390830567716,1.3245106025262745,-950.5655318587471,-418276.8347007177,-148.78418628079072,197541.03599223995,-1487.2883911096185
2006-01-03,1.5820275741898642,2.14016974297855,-406.45079012415727,-146322.92106930813,-198.8125663717145,473141.4080014373,-1112.5361461113787
2006-01-04,1.462729492334349,2.14016974297855,-536.2564029059341,-237969.80791944353,-107.09386953835427,271557.14361476793,-1487.2883911096185
2006-01-05,1.7013256560453802,2.14016974297855,-209.20005589430923,-100193.13083926149,-207.1506297202018,462112.0777812043,-1728.2005486084868
2006-01-06,0.2697486737791941,2.14016974297855,-210.46666815420593,-35082.77525973346,-190.47450302322721,431798.0301126422,-1326.680286110373
2006-01-07,-1.161828308486992,0.9166810323001368,-73.22342372568284,27985.612941616484,-132.10805958381616,365107.1252418052,-1433.7523561098699
2006-01-08,-0.32674173549838337,1.3245106025262745,75.21286281557313,89004.25568990772,-134.15324493344508,298416.22037096816,-1380.2163211101213
2006-01-09,0.5083448374902253,1.3245106025262745,204.67371094839584,147970.4171542716,-140.44612293230344,268102.1727024058,-1326.680286110373
2006-01-10,0.5083448374902253,2.547999313204688,249.1479325956101,204879.50117674962,-190.47450302322721,269397.52725646214,-1647.896496108864
2006-01-11,0.6872919602734979,2.14016974297855,333.51513965027584,259736.8193142448,-198.8125663717145,273058.3118657523,-1594.3604611091155
2006-01-12,0.8662390830567716,0.508851462073999,538.7841186936878,312545.406116974,-257.1790098111256,278746.6079509566,-1728.2005486084868
2006-01-13,0.5083448374902253,0.345719633983544,683.2252570278017,363294.6593483436,-265.51707315961283,286124.4969327565,-1781.7365836082354
2006-01-14,0.5344583585289289,0.35264646237630837,738.3045867427093,411981.9280128195,-240.50288311415096,294854.0602318328,-1326.680286110373
2006-01-15,0.6135932492811925,0.3730253922854541,744.7306555719096,458608.1549763912,-214.23350073665873,304597.3792688659,-1487.2883911096185
2006-01-16,0.7469410012012565,0.40625409080726377,747.2488772794969,503174.49262859597,-187.96411835916652,315016.53546453756,-1647.896496108864
2006-01-17,1.3434314104788339,0.4517302250380181,790.6046656295649,545682.0933589707,-165.4603129777653,325773.61023952806,-1326.680286110373
2006-01-18,0.8662390830567716,0.508851462073999,1044.6862813346208,586138.6047870202,-148.78418628079072,336530.6850145187,-1487.2883911096185
2006-01-19,1.462729492334349,0.7284519998880731,1143.7788107429394,624523.8753741372,-98.75580618986697,346949.84121019015,-1658.6037031088138
2006-01-20,1.462729492334349,0.9166810323001368,1101.0169539553197,660837.4168339461,84.68158747685351,356693.16024722345,-1326.680286110373
2006-01-21,1.462729492334349,0.508851462073999,1189.3075467472975,695092.2237103045,-232.16481976566368,365422.7235462996,-1712.1397381085621
2006-01-22,1.582027574189865,1.3245106025262745,1294.598734662747,727281.2064132795,-200.8970822088363,372800.61252809945,-1599.7140646090904
2006-01-23,1.7013256560453802,1.5478166835209668,1378.3482110046407,757401.1944892653,-148.78418628079072,378488.90861330397,-1487.2883911096185
2006-01-24,1.2241333286233178,1.6853928248284826,1436.2417369198497,785450.7940078637,-96.67129035274515,382149.6932225939,-1621.1284786089898
2006-01-25,1.8206237379008954,1.7323401727524124,1489.67446979727,811429.9454213051,-65.40355279591779,383445.04777665035,-1487.2883911096185
2006-01-26,1.4030804514065915,1.6734835425665209,1538.6681973029056,835337.4798499236,-72.3617253789864,375760.5979139914,-1567.5924436092412
2006-01-27,0.9855371649122866,1.5239981189970417,1583.2447071027634,857172.2284140548,-90.41774284137968,353715.0450293158,-1647.896496108864
2006-01-28,1.0600984660719839,1.3245106025262745,1623.4257868628479,876933.0222340333,-148.78418628079072,318820.0841775713,-1326.680286110373
2006-01-29,1.2241333286233178,1.0258767792978045,1659.2332242491657,894618.6924301942,-119.6009645610852,272587.4104137072,-1326.680286110373
2006-01-30,1.3881681911746517,0.508851462073999,1690.6888069277209,910228.0701228719,-90.41774284137968,216528.71879267346,-1326.680286110373
2006-01-31,1.462729492334349,-0.714637248604414,1717.8143225645208,923759.986432402,-148.78418628079072,152155.7043694191,-1647.896496108864
2006-02-01,1.3434314104788339,0.508851462073999,1740.6315588255693,935213.2724791188,-173.79837632625262,80980.06219889368,-1594.3604611091155
2006-02-02,1.1251601051580025,0.508851462073999,1759.1623033768728,944586.7593833575,-190.47450302322721,4513.487336044788,-1406.9843386099956
2006-02-03,0.8697738410376766,0.508851462073999,1773.4283438844373,951879.2782654532,-140.44612293230344,-75732.32516417654,-1487.2883911096185
2006-02-04,0.7469410012012565,0.508851462073999,1783.451468014267,957089.6602457402,-165.4603129777653,-158245.68024682134,-1647.896496108864
2006-02-05,1.1943088081594395,0.508851462073999,1761.0016698508282,960215.2701050806,-148.78418628079072,-241514.88285694117,-1540.8244261093669
2006-02-06,1.9399218197564114,0.345719633983544,1710.2697778763388,961255.1553475613,-132.10805958381616,-324028.2379395861,-1433.7523561098699
2006-02-07,2.536412229033989,0.9166810323001368,-869.3279889857547,-383533.21514652274,-138.17816970151486,-404274.0504398075,-1647.896496108864
2006-02-08,2.4171141471784727,1.1613787744358193,456.6164317800744,233459.4877203858,-152.65304767448882,-480740.62530265556,-1326.680286110373
2006-02-09,2.434787937082994,0.18258780589308896,429.72289671306714,161583.46473220503,-169.92951493255453,-551916.2674731816,-1647.896496108864
2006-02-10,2.478972411844297,0.5904173761192266,696.1597865905392,450892.6677416912,-184.40439290552845,-616289.281896436,-1273.1442511106243
2006-02-11,2.536412229033989,0.9982469463453644,1894.2333998205545,1094232.7637440285,-190.47450302322721,-672347.9735174697,-1326.680286110373
2006-02-12,2.593852046223682,0.508851462073999,350.5278505954347,287958.9070404895,-171.90336192886915,-718580.6472813333,-1326.680286110373
2006-02-13,2.638036520984984,0.7535492042096815,-1186.4067861140106,-518314.59823558136,-132.10805958381616,-753475.6081330781,-1326.680286110373
2006-02-14,2.655710310889504,1.3245106025262745,-802.558117030823,-314871.73387573945,-65.40355279591779,-775521.1610177541,-1594.3604611091155
2006-02-15,2.566236749497866,1.1767764214749694,-15.721459400746681,62954.567988127405,-115.43193288684155,-783205.6108804126,-1219.6082161108757
2006-02-16,2.4171141471784727,0.9166810323001368,333.01200516973984,266395.60978012596,-82.07967949289238,-783082.0004509328,-1326.680286110373
2006-02-17,2.297816065322958,0.6719832901644542,289.3224200132443,189128.11799857355,-82.94886090332658,-782606.3028112454,-1112.5361461113787
2006-02-18,2.5143199916533394,1.3245106025262745,-982.9563693209905,-480569.85939334927,-85.42997874765703,-781621.2184344791,-1621.1284786089898
2006-02-19,2.9163987119811856,1.2753311543519463,-901.295061587096,-434945.48893931287,-89.33339344542539,-779969.447793762,-1420.3683473599328
2006-02-20,3.1329026383115663,1.1613787744358193,-685.3858460732915,-317282.36327045073,-94.46946541617312,-777493.6913622229,-1219.6082161108757
2006-02-21,2.894306474600535,0.9166810323001368,-389.20424483894203,-156395.99881642062,-100.64855507944189,-774036.6496129901,-1647.896496108864
2006-02-22,3.2522007201670813,1.3245106025262745,-66.72577994341333,18898.087993119185,-107.68102285477346,104788.35534497876,-1326.680286110373
2006-02-23,2.894306474600535,0.9166810323001368,228.07402655393014,179784.38072851102,-115.3772291617094,66680.89822957072,-1487.2883911096185
2006-02-24,1.462729492334349,0.9574639893227507,441.21965259372206,297447.36296009645,-123.54753441979115,-33784.215983777845,-1326.680286110373
2006-02-25,1.462729492334349,0.9982469463453644,518.7355761165978,343071.5182582178,-132.00229904856045,-175821.1015957534,-1647.896496108864
2006-02-26,1.4254488417545004,0.7535492042096815,268.2342141881577,214882.0981946349,-140.55188346755907,-338643.8729070424,-1567.5924436092412
2006-02-27,1.343431410478833,0.508851462073999,20.150993049478615,86692.80363866914,-149.00664809632846,-501466.64421833144,-1487.2883911096185
2006-02-28,1.2614139792031664,0.9166810323001368,510.09280179818205,345889.7551669443,-157.17695335441024,-643503.529830307,-1540.8244261093669
2006-03-01,1.2241333286233178,0.8351151182549091,1085.4447427305174,649167.0524916044,-164.87315966134614,-743968.6440436555,-1647.896496108864
2006-03-02,1.2241333286233178,0.9166810323001368,1193.402638309735,706073.4022695633,-171.90562743667763,-782076.1011590636,-1487.2883911096185
2006-03-03,1.2241333286233178,-0.8777690766948691,83.14091219504283,120836.52086886995,-178.08471709994646,-779210.2984792863,-1326.680286110373
2006-03-04,1.2241333286233167,0.10102189184786134,949.076874630453,577285.3475089195,-183.2207890706942,-770882.6130451101,-1647.896496108864
2006-03-05,1.2241333286233178,0.508851462073999,795.512843217218,496339.2672057642,-187.12420376846254,-757497.6287642682,-1487.2883911096185
2006-03-06,1.2241333286233178,-0.14367585028782132,383.15022201518497,278976.2718307769,-189.60532161279298,-739459.929544494,-1326.680286110373
2006-03-07,1.7013256560453802,-0.7962031626496415,-1154.3974908130433,-531489.9518489961,-190.47450302322721,-717174.0992935206,-1487.2883911096185
2006-03-08,1.2241333286233178,0.508851462073999,2038.9236544403461,1042131.1688531734,-182.1364396747399,-691044.7219190813,-1540.8244261093669
2006-03-09,1.9399218197564114,1.3245106025262745,555.8463377899061,306537.1756014273,-179.16595753105454,-661476.3813289092,-1326.680286110373
2006-03-10,2.536412229033989,1.1205958174132056,1266.847684155062,680322.1395257943,-176.3536500308365,-628873.6614307378,-1487.2883911096185
2006-03-11,2.297816065322958,0.9166810323001368,-613.1012185929691,-313442.15486259316,-173.69669262688083,-593641.1461323003,-1647.896496108864
2006-03-12,2.2434055233057175,0.9166810323001368,-11.145334300464626,-512.2649512713496,-171.19226077198286,-556183.4193413297,-1595.390000243726
2006-03-13,2.1785179834674415,0.10102189184786134,1102.1278969697837,580643.0038051307,-168.83752991893783,-516905.0649655596,-1487.2883911096185
2006-03-14,1.3434314104788339,0.10102189184786134,1731.5892074368435,893574.3213175717,-166.62967552054099,-476210.66691272304,-1326.680286110373
2006-03-15,1.2529799959572334,0.10102189184786134,464.276355053004,209801.15385428065,-164.5658730295875,-434504.80909055343,-1251.8872960371946
2006-03-16,1.2241333286233178,0.10102189184786134,-838.7616213439567,-473973.86783321697,-162.64329789887256,-392192.07540678384,-1219.6082161108757
2006-03-17,2.4171141471784727,0.10102189184786134,306.9050786696853,137618.88112852708,-160.85912558119153,-349677.0497691476,-1487.2883911096185
2006-03-18,2.655710310889504,0.10102189184786134,167.13453333679945,73944.90449012617,-159.2105315293396,-307364.31608537806,-1326.680286110373
2006-03-19,2.775410069788305,0.508851462073999,-76.17457851650607,-44305.92222772101,-157.69469119611182,-265658.4582632085,-1433.7523561098699
2006-03-20,2.8613689570512006,0.508851462073999,-211.5661505280697,-107979.6715863419,-156.30878003430365,-224964.06021037183,-1540.8244261093669
2006-03-21,2.894306474600535,0.508851462073999,741.7158906806214,397588.0170855021,-155.04997349671024,-185685.70583460183,-1326.680286110373
2006-03-22,2.536412229033989,0.6719832901644542,-152.50809104220502,-75034.06888202173,-153.91544703612678,-148227.97904363112,-1487.2883911096185
2006-03-23,2.894306474600535,0.345719633983544,2455.1138441445764,1296708.7413168685,-152.90237610534848,-112995.4637451937,-1326.680286110373
2006-03-24,2.4171141471784727,0.10102189184786134,103.49097609234296,54353.54697878224,-152.00793615717063,-80392.74384702227,-1219.6082161108757
2006-03-25,1.9399218197564114,0.9166810323001368,-895.2817045071997,-473377.84614213347,-151.22930264438844,-50824.40325685008,-1487.2883911096185
2006-03-26,2.1785179834674415,0.508851462073999,-350.87185651760836,-182856.3051813098,-150.56365101979716,-24695.025882410948,-1459.303645541568
